Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
29000.  4.00    7.8   4.60e-08    1462.
n = 2711

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  3.59085088e-11  3.59085088e-11  1.00000000e+00
  2.00000000e+08  8.36872516e-11  8.36872516e-11  1.00000000e+00
  1.20000000e+07  6.66564748e-10  6.66564748e-10  1.00000000e+00
  1.00000000e+06  2.09687343e-08  2.09687343e-08  1.00000000e+00
  6.00000000e+05  5.11825782e-08  5.11825817e-08  1.00000000e+00
  2.50000000e+05  2.47175478e-07  2.47175478e-07  9.99999940e-01
  1.20000000e+05  9.80355026e-07  9.80355026e-07  9.99999940e-01
  5.00000000e+04  5.35455456e-06  5.35455456e-06  9.99999940e-01
  4.85000000e+04  5.68322457e-06  5.68322457e-06  9.99999940e-01
  4.75000000e+04  5.92005063e-06  5.92005063e-06  9.99999940e-01
  4.65000000e+04  6.17253363e-06  6.17253409e-06  9.99999940e-01
  4.55000000e+04  6.44210013e-06  6.44210013e-06  9.99999940e-01
  4.45000000e+04  6.73032673e-06  6.73032719e-06  9.99999940e-01
  4.35000000e+04  7.03896012e-06  7.03896012e-06  9.99999940e-01
  4.25000000e+04  7.36993479e-06  7.36993479e-06  9.99999940e-01
  4.15000000e+04  7.72539897e-06  7.72539897e-06  9.99999940e-01
  4.05000000e+04  8.10774145e-06  8.10774145e-06  9.99999940e-01
  3.95000000e+04  8.51962977e-06  8.51962977e-06  9.99999940e-01
  3.85000000e+04  8.96404799e-06  8.96404799e-06  9.99999940e-01
  3.75000000e+04  9.44435396e-06  9.44435487e-06  9.99999940e-01
  3.65000000e+04  9.96434756e-06  9.96434756e-06  9.99999940e-01
  3.55000000e+04  1.05283480e-05  1.05283480e-05  9.99999940e-01
  3.50017500e+04  1.08272961e-05  1.08272970e-05  9.99999940e-01
  3.45000000e+04  1.11413037e-05  1.11413037e-05  9.99999940e-01
  3.34000000e+04  1.18789467e-05  1.18789476e-05  9.99999940e-01
  3.24000000e+04  1.26144241e-05  1.26144250e-05  9.99999940e-01
  3.17500000e+04  1.31294400e-05  1.31294419e-05  9.99999940e-01
  3.12500000e+04  1.35472446e-05  1.35472465e-05  9.99999940e-01
  3.07500000e+04  1.39852255e-05  1.39852264e-05  9.99999940e-01
  3.02500000e+04  1.44447376e-05  1.44447376e-05  9.99999940e-01
  2.97500000e+04  1.49272628e-05  1.49272646e-05  9.99999940e-01
  2.92500000e+04  1.54344216e-05  1.54344216e-05  9.99999940e-01
  2.87500000e+04  1.59679785e-05  1.59679785e-05  9.99999940e-01
  2.82500000e+04  1.65298716e-05  1.65298716e-05  9.99999940e-01
  2.77500000e+04  1.71222237e-05  1.71222255e-05  9.99999940e-01
  2.72500000e+04  1.77473594e-05  1.77473594e-05  9.99999940e-01
  2.67500000e+04  1.84078253e-05  1.84078253e-05  9.99999940e-01
  2.62500000e+04  1.91064155e-05  1.91064173e-05  9.99999940e-01
  2.57500000e+04  1.98461967e-05  1.98461967e-05  9.99999940e-01
  2.52500000e+04  2.06305267e-05  2.06305285e-05  9.99999940e-01
  2.47500000e+04  2.14630963e-05  2.14630963e-05  9.99999940e-01
  2.42500000e+04  2.23479474e-05  2.23479474e-05  9.99999940e-01
  2.37500000e+04  2.32895200e-05  2.32895218e-05  9.99999940e-01
  2.32500000e+04  2.42926853e-05  2.42926872e-05  9.99999940e-01
  2.29000000e+04  2.50343983e-05  2.50343983e-05  9.99999940e-01
  2.27938418e+04  2.52661484e-05  2.52661484e-05  9.99999940e-01
  2.27935801e+04  2.50826633e-05  2.50826652e-05  9.99999940e-01
  2.26500000e+04  2.53979233e-05  2.53979233e-05  9.99999940e-01
  2.22500000e+04  2.63085676e-05  2.63085676e-05  9.99999940e-01
  2.17500000e+04  2.75180792e-05  2.75180810e-05  9.99999940e-01
  2.12962480e+04  2.86898612e-05  2.86898612e-05  9.99999940e-01
  2.12500000e+04  2.88134997e-05  2.88135016e-05  9.99999940e-01
  2.07500000e+04  3.02028293e-05  3.02028311e-05  9.99999940e-01
  2.02500000e+04  3.16949518e-05  3.16949518e-05  9.99999940e-01
  1.99835137e+04  3.25355613e-05  3.25355613e-05  9.99999940e-01
  1.98000000e+04  3.31338779e-05  3.31338779e-05  9.99999940e-01
  1.94000000e+04  3.44959626e-05  3.44959626e-05  9.99999940e-01
  1.90000000e+04  3.59426122e-05  3.59426158e-05  9.99999940e-01
  1.86000000e+04  3.74806259e-05  3.74806259e-05  9.99999940e-01
  1.82000000e+04  3.91174945e-05  3.91174981e-05  9.99999940e-01
  1.78000000e+04  4.08615269e-05  4.08615306e-05  9.99999940e-01
  1.77902715e+04  4.09053573e-05  4.09053609e-05  9.99999940e-01
  1.74000000e+04  4.27219711e-05  4.27219748e-05  9.99999940e-01
  1.70000000e+04  4.47091697e-05  4.47091734e-05  9.99999940e-01
  1.66000000e+04  4.68347498e-05  4.68347498e-05  9.99999940e-01
  1.62000000e+04  4.91118262e-05  4.91118299e-05  9.99999940e-01
  1.60308428e+04  5.01239083e-05  5.01239119e-05  9.99999940e-01
  1.58750000e+04  5.10837090e-05  5.10837126e-05  9.99999940e-01
  1.56250000e+04  5.26808544e-05  5.26808581e-05  9.99999940e-01
  1.53750000e+04  5.43527349e-05  5.43527385e-05  9.99999881e-01
  1.51250000e+04  5.61042325e-05  5.61042361e-05  9.99999881e-01
  1.48750000e+04  5.79406551e-05  5.79406587e-05  9.99999881e-01
  1.46700000e+04  5.95139354e-05  5.95139390e-05  9.99999881e-01
  1.45882109e+04  6.01594074e-05  6.01594147e-05  9.99999881e-01
  1.45881055e+04  5.91718963e-05  5.91718999e-05  9.99999940e-01
  1.44200000e+04  6.05083405e-05  6.05083478e-05  9.99999940e-01
  1.41250000e+04  6.29635833e-05  6.29635906e-05  9.99999940e-01
  1.38750000e+04  6.51613227e-05  6.51613300e-05  9.99999940e-01
  1.36250000e+04  6.74746479e-05  6.74746552e-05  9.99999940e-01
