Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
32000.  3.60   16.1   1.50e-06    1776.
n = 2719

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.26493566e-10  1.26493566e-10  1.00000000e+00
  2.00000000e+08  8.64940286e-10  8.64940286e-10  1.00000000e+00
  1.20000000e+07  9.54459090e-09  9.54459090e-09  1.00000000e+00
  1.00000000e+06  6.65532411e-08  6.65532625e-08  9.99999702e-01
  6.00000000e+05  1.19388375e-07  1.19388446e-07  9.99999404e-01
  2.50000000e+05  4.45291107e-07  4.45291704e-07  9.99998629e-01
  1.20000000e+05  1.49118785e-06  1.49119126e-06  9.99997735e-01
  5.00000000e+04  7.07736717e-06  7.07738673e-06  9.99997258e-01
  4.85000000e+04  7.49132187e-06  7.49134188e-06  9.99997318e-01
  4.75000000e+04  7.78853610e-06  7.78855701e-06  9.99997318e-01
  4.65000000e+04  8.10440724e-06  8.10442907e-06  9.99997318e-01
  4.55000000e+04  8.44054648e-06  8.44056922e-06  9.99997377e-01
  4.45000000e+04  8.79876461e-06  8.79878735e-06  9.99997437e-01
  4.35000000e+04  9.18109708e-06  9.18112073e-06  9.99997437e-01
  4.25000000e+04  9.58984765e-06  9.58987130e-06  9.99997497e-01
  4.15000000e+04  1.00276256e-05  1.00276511e-05  9.99997556e-01
  4.05000000e+04  1.04974006e-05  1.04974270e-05  9.99997556e-01
  3.95000000e+04  1.10025558e-05  1.10025821e-05  9.99997616e-01
  3.85000000e+04  1.15469520e-05  1.15469784e-05  9.99997616e-01
  3.75000000e+04  1.21350040e-05  1.21350322e-05  9.99997675e-01
  3.65000000e+04  1.27717694e-05  1.27717994e-05  9.99997675e-01
  3.55000000e+04  1.34630382e-05  1.34630691e-05  9.99997735e-01
  3.50017500e+04  1.38298328e-05  1.38298637e-05  9.99997735e-01
