Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
25000.  3.80   10.7   5.30e-08    1156.
n = 2726

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  3.04799970e-11  3.04799970e-11  1.00000000e+00
  2.00000000e+08  7.21300589e-11  7.21300589e-11  1.00000000e+00
  1.20000000e+07  5.63916802e-10  5.63916858e-10  1.00000000e+00
  1.00000000e+06  1.78745356e-08  1.78745356e-08  1.00000000e+00
  6.00000000e+05  4.39879919e-08  4.39879919e-08  1.00000000e+00
  2.50000000e+05  2.13274248e-07  2.13274248e-07  1.00000000e+00
  1.20000000e+05  8.54733742e-07  8.54733742e-07  1.00000000e+00
  5.00000000e+04  4.67838117e-06  4.67838117e-06  1.00000000e+00
  4.85000000e+04  4.96327402e-06  4.96327402e-06  1.00000000e+00
  4.75000000e+04  5.16878845e-06  5.16878845e-06  1.00000000e+00
  4.65000000e+04  5.38807672e-06  5.38807672e-06  1.00000000e+00
  4.55000000e+04  5.62237892e-06  5.62237892e-06  1.00000000e+00
  4.45000000e+04  5.87305567e-06  5.87305567e-06  1.00000000e+00
  4.35000000e+04  6.14159990e-06  6.14160035e-06  1.00000000e+00
  4.25000000e+04  6.42964915e-06  6.42964960e-06  1.00000000e+00
  4.15000000e+04  6.73900195e-06  6.73900240e-06  9.99999940e-01
  4.05000000e+04  7.07163645e-06  7.07163690e-06  9.99999940e-01
  3.95000000e+04  7.42973316e-06  7.42973361e-06  9.99999940e-01
  3.85000000e+04  7.81570452e-06  7.81570543e-06  9.99999940e-01
  3.75000000e+04  8.23223127e-06  8.23223218e-06  9.99999940e-01
  3.65000000e+04  8.68231018e-06  8.68231018e-06  9.99999940e-01
  3.55000000e+04  9.16931458e-06  9.16931458e-06  9.99999940e-01
  3.50017500e+04  9.42691804e-06  9.42691804e-06  9.99999940e-01
  3.45000000e+04  9.69707799e-06  9.69707889e-06  9.99999940e-01
  3.34000000e+04  1.03299644e-05  1.03299653e-05  9.99999940e-01
  3.24000000e+04  1.09584826e-05  1.09584844e-05  9.99999940e-01
  3.17500000e+04  1.13971100e-05  1.13971109e-05  9.99999940e-01
  3.12500000e+04  1.17520576e-05  1.17520576e-05  9.99999940e-01
  3.07500000e+04  1.21233161e-05  1.21233179e-05  9.99999940e-01
  3.02500000e+04  1.25119514e-05  1.25119514e-05  9.99999940e-01
  2.97500000e+04  1.29191249e-05  1.29191258e-05  9.99999940e-01
  2.92500000e+04  1.33461290e-05  1.33461299e-05  9.99999940e-01
  2.87500000e+04  1.37943807e-05  1.37943816e-05  9.99999940e-01
  2.82500000e+04  1.42654544e-05  1.42654553e-05  9.99999940e-01
  2.77500000e+04  1.47610890e-05  1.47610899e-05  9.99999940e-01
  2.72500000e+04  1.52832217e-05  1.52832217e-05  9.99999940e-01
  2.67500000e+04  1.58339917e-05  1.58339935e-05  9.99999940e-01
  2.62500000e+04  1.64157918e-05  1.64157918e-05  9.99999940e-01
  2.57500000e+04  1.70312705e-05  1.70312724e-05  9.99999940e-01
  2.52500000e+04  1.76833819e-05  1.76833837e-05  9.99999940e-01
  2.47500000e+04  1.83754073e-05  1.83754091e-05  9.99999940e-01
  2.42500000e+04  1.91109993e-05  1.91110012e-05  1.00000000e+00
  2.37500000e+04  1.98942162e-05  1.98942162e-05  1.00000000e+00
  2.32500000e+04  2.07295670e-05  2.07295670e-05  1.00000000e+00
  2.29000000e+04  2.13479889e-05  2.13479889e-05  1.00000000e+00
  2.27938418e+04  2.15413747e-05  2.15413747e-05  1.00000000e+00
  2.27935801e+04  2.13945841e-05  2.13945841e-05  1.00000000e+00
  2.26500000e+04  2.16560766e-05  2.16560784e-05  1.00000000e+00
  2.22500000e+04  2.24118085e-05  2.24118085e-05  1.00000000e+00
  2.17500000e+04  2.34167728e-05  2.34167728e-05  1.00000000e+00
  2.12962480e+04  2.43920695e-05  2.43920695e-05  1.00000000e+00
  2.12500000e+04  2.44950861e-05  2.44950861e-05  1.00000000e+00
  2.07500000e+04  2.56542899e-05  2.56542899e-05  1.00000000e+00
  2.02500000e+04  2.69027623e-05  2.69027623e-05  1.00000000e+00
  1.99835137e+04  2.76078026e-05  2.76078008e-05  1.00000000e+00
  1.98000000e+04  2.81103821e-05  2.81103821e-05  1.00000000e+00
  1.94000000e+04  2.92568766e-05  2.92568766e-05  1.00000000e+00
  1.90000000e+04  3.04780806e-05  3.04780788e-05  1.00000000e+00
  1.86000000e+04  3.17802078e-05  3.17802078e-05  1.00000000e+00
  1.82000000e+04  3.31699957e-05  3.31699957e-05  1.00000000e+00
  1.78000000e+04  3.46547422e-05  3.46547422e-05  1.00000000e+00
  1.77902715e+04  3.46921042e-05  3.46921042e-05  1.00000000e+00
  1.74000000e+04  3.62423743e-05  3.62423743e-05  1.00000000e+00
  1.70000000e+04  3.79414923e-05  3.79414923e-05  1.00000000e+00
  1.66000000e+04  3.97614640e-05  3.97614640e-05  1.00000000e+00
  1.62000000e+04  4.17125157e-05  4.17125157e-05  1.00000000e+00
  1.60308428e+04  4.25797225e-05  4.25797225e-05  1.00000000e+00
  1.58750000e+04  4.34019712e-05  4.34019712e-05  1.00000000e+00
  1.56250000e+04  4.47695747e-05  4.47695747e-05  9.99999940e-01
  1.53750000e+04  4.61998497e-05  4.61998534e-05  9.99999940e-01
  1.51250000e+04  4.76962559e-05  4.76962559e-05  9.99999940e-01
  1.48750000e+04  4.92624931e-05  4.92624968e-05  9.99999940e-01
  1.46700000e+04  5.06017168e-05  5.06017168e-05  9.99999940e-01
  1.45882109e+04  5.11503968e-05  5.11504004e-05  9.99999940e-01
  1.45881055e+04  4.99400885e-05  4.99400885e-05  1.00000000e+00
  1.44200000e+04  5.10738864e-05  5.10738864e-05  1.00000000e+00
  1.41250000e+04  5.31554942e-05  5.31554942e-05  1.00000000e+00
  1.38750000e+04  5.50164768e-05  5.50164768e-05  9.99999940e-01
  1.36250000e+04  5.69720869e-05  5.69720905e-05  9.99999940e-01
  1.33750000e+04  5.90281852e-05  5.90281852e-05  9.99999940e-01
  1.32954863e+04  5.97042199e-05  5.97042235e-05  9.99999940e-01
  1.31250000e+04  6.11911382e-05  6.11911455e-05  9.99999940e-01
  1.28750000e+04  6.34679091e-05  6.34679163e-05  9.99999940e-01
