Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
  3.69596948e+03  6.80397265e-04  6.80393714e-04  1.00000525e+00
  3.67132788e+03  6.86975778e-04  6.86971995e-04  1.00000548e+00
  3.64707935e+03  6.93539565e-04  6.93535549e-04  1.00000584e+00
  3.64701294e+03  5.92381519e-04  5.92380064e-04  1.00000250e+00
  3.64302710e+03  5.93353354e-04  5.93351899e-04  1.00000250e+00
  3.64296069e+03  5.92606724e-04  5.92605269e-04  1.00000250e+00
  3.62000000e+03  5.98223181e-04  5.98221726e-04  1.00000250e+00
  3.61572290e+03  5.99277730e-04  5.99276216e-04  1.00000250e+00
  3.58888916e+03  6.05953042e-04  6.05951529e-04  1.00000250e+00
  3.55000000e+03  6.15812722e-04  6.15811266e-04  1.00000238e+00
  3.53639941e+03  6.19313505e-04  6.19312050e-04  1.00000238e+00
  3.48542261e+03  6.32681826e-04  6.32680370e-04  1.00000238e+00
  3.45000000e+03  6.42205297e-04  6.42203842e-04  1.00000226e+00
  3.43595386e+03  6.46035827e-04  6.46034314e-04  1.00000226e+00
  3.43589478e+03  6.40546437e-04  6.40544924e-04  1.00000238e+00
  3.39493311e+03  6.51813054e-04  6.51811541e-04  1.00000226e+00
  3.35493628e+03  6.63077808e-04  6.63076295e-04  1.00000226e+00
  3.35000000e+03  6.64486433e-04  6.64484978e-04  1.00000226e+00
  3.27770508e+03  6.85588922e-04  6.85587467e-04  1.00000215e+00
  3.25000000e+03  6.93915004e-04  6.93913549e-04  1.00000215e+00
  3.20394971e+03  7.08055682e-04  7.08054227e-04  1.00000203e+00
  3.15000000e+03  7.25112797e-04  7.25111458e-04  1.00000191e+00
  3.13348975e+03  7.30441068e-04  7.30439671e-04  1.00000191e+00
  3.13344067e+03  7.29815685e-04  7.29814288e-04  1.00000191e+00
  3.05656396e+03  7.55281013e-04  7.55279674e-04  1.00000179e+00
  3.05000000e+03  7.57508911e-04  7.57507572e-04  1.00000179e+00
  2.98336914e+03  7.80616014e-04  7.80614675e-04  1.00000167e+00
  2.95000000e+03  7.92532810e-04  7.92531471e-04  1.00000167e+00
  2.87500000e+03  8.20189889e-04  8.20188434e-04  1.00000167e+00
  2.84701562e+03  8.30828969e-04  8.30827456e-04  1.00000179e+00
  2.82500000e+03  8.39324668e-04  8.39323096e-04  1.00000179e+00
  2.77500000e+03  8.59041116e-04  8.59039428e-04  1.00000203e+00
  2.72258130e+03  8.80360778e-04  8.80358799e-04  1.00000215e+00
  2.67500000e+03  9.00311628e-04  9.00309358e-04  1.00000250e+00
  2.62500000e+03  9.21916158e-04  9.21913539e-04  1.00000286e+00
  2.60860254e+03  9.29148635e-04  9.29145783e-04  1.00000298e+00
  2.60856860e+03  9.26366018e-04  9.26363340e-04  1.00000286e+00
  2.57500000e+03  9.41291393e-04  9.41288425e-04  1.00000322e+00
  2.56038013e+03  9.47889930e-04  9.47886787e-04  1.00000334e+00
  2.53000000e+03  9.61796672e-04  9.61793121e-04  1.00000370e+00
  2.51397144e+03  9.69241664e-04  9.69237939e-04  1.00000393e+00
  2.51393970e+03  9.69256391e-04  9.69252666e-04  1.00000393e+00
  2.48738281e+03  9.81759164e-04  9.81755089e-04  1.00000417e+00
  2.48000000e+03  9.85272462e-04  9.85268271e-04  1.00000429e+00
  2.46141113e+03  9.94191971e-04  9.94187430e-04  1.00000465e+00
  2.46138086e+03  9.94204893e-04  9.94200353e-04  1.00000465e+00
  2.42500000e+03  1.01197150e-03  1.01196626e-03  1.00000525e+00
  2.40111670e+03  1.02386251e-03  1.02385681e-03  1.00000560e+00
  2.37500000e+03  1.03707681e-03  1.03707053e-03  1.00000608e+00
  2.34373315e+03  1.05319335e-03  1.05318625e-03  1.00000668e+00
  2.32500000e+03  1.06300705e-03  1.06299960e-03  1.00000715e+00
  2.27500000e+03  1.08979340e-03  1.08978443e-03  1.00000823e+00
  2.23681860e+03  1.11084280e-03  1.11083267e-03  1.00000906e+00
  2.22500000e+03  1.11746509e-03  1.11745438e-03  1.00000954e+00
  2.17500000e+03  1.14604866e-03  1.14603620e-03  1.00001085e+00
  2.13923315e+03  1.16706721e-03  1.16705336e-03  1.00001180e+00
  2.12500000e+03  1.17556565e-03  1.17555133e-03  1.00001216e+00
  2.12400000e+03  1.13438268e-03  1.17615866e-03  9.64480996e-01
  2.12266211e+03  1.17664854e-03  1.17697124e-03  9.99725819e-01
  2.12132593e+03  1.17386796e-03  1.17778277e-03  9.96676087e-01
  2.11999170e+03  1.17760361e-03  1.17859326e-03  9.99160230e-01
  2.11865869e+03  1.16254261e-03  1.17940281e-03  9.85704422e-01
  2.11732764e+03  8.48977186e-04  1.18021131e-03  7.19343364e-01
  2.11599390e+03  1.18092762e-03  1.18102133e-03  9.99920607e-01
  2.11466211e+03  8.96532845e-04  1.18183030e-03  7.58596897e-01
  2.11333179e+03  1.18021318e-03  1.18263834e-03  9.97949421e-01
  2.11200317e+03  1.18342869e-03  1.18344533e-03  9.99986053e-01
  2.11067627e+03  1.18392590e-03  1.18425116e-03  9.99725342e-01
  2.10934668e+03  8.00163834e-04  1.18505873e-03  6.75210357e-01
  2.10801904e+03  5.78177860e-04  1.18586514e-03  4.87557828e-01
  2.10669287e+03  1.16447662e-03  1.18667062e-03  9.81297314e-01
  2.10536841e+03  1.18582218e-03  1.18747505e-03  9.98608172e-01
  2.10404590e+03  1.12020539e-03  1.18827843e-03  9.42712963e-01
  2.10272046e+03  1.16934418e-03  1.18908333e-03  9.83399749e-01
  2.10139697e+03  1.17994100e-03  1.18988717e-03  9.91641045e-01
  2.10007495e+03  8.38446256e-04  1.19069009e-03  7.04168320e-01
  2.09875464e+03  1.18925085e-03  1.19149196e-03  9.98119056e-01
  2.09743604e+03  1.18943024e-03  1.19229290e-03  9.97599006e-01
  2.09611499e+03  1.17089215e-03  1.19309535e-03  9.81390297e-01
  2.09479541e+03  1.05574424e-03  1.19389675e-03  8.84284437e-01
  2.09347778e+03  1.10661762e-03  1.19469711e-03  9.26274657e-01
  2.09216162e+03  9.11994488e-04  1.19549653e-03  7.62858391e-01
  2.09084717e+03  5.84797002e-04  1.19629491e-03  4.88840222e-01
  2.08953027e+03  1.18700089e-03  1.19709468e-03  9.91568029e-01
  2.08821484e+03  1.19742402e-03  1.19789364e-03  9.99607980e-01
  2.08690137e+03  1.12043030e-03  1.19869155e-03  9.34711158e-01
  2.08558936e+03  7.34096568e-04  1.19948830e-03  6.12008095e-01
  2.08427905e+03  8.47908552e-04  1.20029459e-03  7.06417024e-01
  2.08296631e+03  1.11569755e-03  1.20111078e-03  9.28888142e-01
  2.08165503e+03  1.17491186e-03  1.20192603e-03  9.77524340e-01
  2.08034546e+03  1.19687035e-03  1.20274024e-03  9.95119512e-01
  2.07903760e+03  1.12925854e-03  1.20355340e-03  9.38270390e-01
  2.07773145e+03  8.22084781e-04  1.20436552e-03  6.82587445e-01
  2.07642261e+03  1.19668106e-03  1.20517914e-03  9.92948592e-01
  2.07511572e+03  1.17685494e-03  1.20599184e-03  9.75839853e-01
  2.07381030e+03  1.20432884e-03  1.20680348e-03  9.97949421e-01
  2.07250659e+03  1.18951173e-03  1.20761408e-03  9.85009849e-01
  2.07120435e+03  5.87258313e-04  1.20842364e-03  4.85970557e-01
  2.06989990e+03  1.20712444e-03  1.20923482e-03  9.98254836e-01
  2.06859692e+03  1.16214901e-03  1.21004495e-03  9.60418105e-01
  2.06729565e+03  1.02402014e-03  1.21085392e-03  8.45700741e-01
  2.06599585e+03  1.12242030e-03  1.21166196e-03  9.26347733e-01
  2.06469800e+03  1.13861263e-03  1.21246895e-03  9.39085960e-01
  2.06339746e+03  1.21410692e-03  1.21327757e-03  1.00068355e+00
  2.06209863e+03  7.08335545e-04  1.21408515e-03  5.83431542e-01
  2.06080127e+03  1.20013964e-03  1.21489167e-03  9.87857282e-01
  2.05950586e+03  1.19220756e-03  1.21569715e-03  9.80678082e-01
  2.05821191e+03  1.15685305e-03  1.21650170e-03  9.50966954e-01
  2.05691528e+03  7.71669962e-04  1.21730776e-03  6.33915246e-01
  2.05562061e+03  1.13607117e-03  1.21811277e-03  9.32648659e-01
  2.05432739e+03  1.19875686e-03  1.21891685e-03  9.83460844e-01
  2.05303589e+03  1.14771165e-03  1.21971976e-03  9.40963328e-01
  2.05174609e+03  1.02293491e-03  1.22052175e-03  8.38112772e-01
  2.05045386e+03  1.18735665e-03  1.22132525e-03  9.72187102e-01
  2.04916309e+03  1.17454235e-03  1.19231222e-03  9.85096276e-01
  2.04787402e+03  9.99001088e-04  1.19308755e-03  8.37324262e-01
  2.04658655e+03  8.27353448e-04  1.19386171e-03  6.93006098e-01
  2.04530078e+03  1.03037176e-03  1.19463506e-03  8.62499177e-01
  2.04401245e+03  1.09741522e-03  1.19541388e-03  9.18021142e-01
  2.04272595e+03  1.18609844e-03  1.19619304e-03  9.91561055e-01
  2.04144080e+03  7.13280286e-04  1.19697116e-03  5.95904291e-01
  2.04015735e+03  5.90507756e-04  1.19774835e-03  4.93014872e-01
  2.03887561e+03  1.11493294e-03  1.19852449e-03  9.30254579e-01
  2.03759143e+03  1.06835738e-03  1.19930215e-03  8.90815794e-01
  2.03630884e+03  1.19671540e-03  1.20007887e-03  9.97197270e-01
  2.03502783e+03  8.36169056e-04  1.20085455e-03  6.96311653e-01
  2.03374854e+03  9.37233737e-04  1.20162929e-03  7.79969096e-01
  2.03247070e+03  1.17745122e-03  1.20240310e-03  9.79248285e-01
  2.03119055e+03  1.17760687e-03  1.20317831e-03  9.78746712e-01
  2.02991187e+03  1.20258413e-03  1.20395259e-03  9.98863339e-01
  2.02863501e+03  1.15864666e-03  1.20472990e-03  9.61748064e-01
  2.02735962e+03  1.15980895e-03  1.20551151e-03  9.62088764e-01
  2.02608594e+03  9.75547475e-04  1.20629207e-03  8.08715761e-01
  2.02480969e+03  1.20539765e-03  1.20707415e-03  9.98611152e-01
  2.02353516e+03  1.19431654e-03  1.20785530e-03  9.88791049e-01
  2.02226221e+03  1.16981228e-03  1.20863540e-03  9.67878580e-01
  2.02099084e+03  1.16423424e-03  1.20941456e-03  9.62642789e-01
  2.01972107e+03  1.21009769e-03  1.21019268e-03  9.99921441e-01
  2.01844885e+03  1.20960292e-03  1.21097243e-03  9.98869061e-01
  2.01717834e+03  1.20352663e-03  1.21175102e-03  9.93212759e-01
  2.01590942e+03  1.15785189e-03  1.21252867e-03  9.54906821e-01
  2.01464209e+03  1.20694807e-03  1.21330540e-03  9.94760394e-01
  2.01337634e+03  6.73091679e-04  1.21408107e-03  5.54404199e-01
  2.01210815e+03  8.19364446e-04  1.21485826e-03  6.74452662e-01
  2.01084155e+03  9.13726573e-04  1.21563452e-03  7.51645803e-01
  2.00957666e+03  1.21408678e-03  1.21640984e-03  9.98090327e-01
  2.00831335e+03  1.20580744e-03  1.21715316e-03  9.90678370e-01
  2.00705151e+03  1.17887347e-03  1.21793395e-03  9.67928886e-01
  2.00578735e+03  7.41252792e-04  1.21871615e-03  6.08224332e-01
  2.00452466e+03  1.19084900e-03  1.21949741e-03  9.76508081e-01
  2.00326367e+03  8.08102428e-04  1.22027763e-03  6.62228346e-01
  2.00200427e+03  7.81321141e-04  1.22105691e-03  6.39872849e-01
  2.00074646e+03  7.69341423e-04  1.22183515e-03  6.29660547e-01
  1.99948633e+03  7.08971231e-04  1.22261839e-03  5.79879403e-01
  1.99822766e+03  1.16412865e-03  1.22340571e-03  9.51547563e-01
  1.99697070e+03  1.21215079e-03  1.22419209e-03  9.90163922e-01
  1.99571521e+03  1.14463421e-03  1.22497743e-03  9.34412539e-01
  1.99446130e+03  1.18194264e-03  1.22576184e-03  9.64251459e-01
  1.99320508e+03  6.59289188e-04  1.22654764e-03  5.37516177e-01
  1.99195044e+03  6.10501855e-04  1.22733251e-03  4.97421741e-01
  1.99069739e+03  1.14022405e-03  1.22811645e-03  9.28433239e-01
  1.98944592e+03  1.13608292e-03  1.22889923e-03  9.24471974e-01
  1.98819592e+03  1.22340478e-03  1.22968107e-03  9.94895995e-01
  1.98694360e+03  9.09973052e-04  1.23046455e-03  7.39536226e-01
  1.98569287e+03  1.19415706e-03  1.23124686e-03  9.69876111e-01
  1.98444385e+03  1.04326149e-03  1.23202836e-03  8.46783698e-01
  1.98319617e+03  1.21937389e-03  1.23280869e-03  9.89102304e-01
  1.98195020e+03  1.16386777e-03  1.23358821e-03  9.43481684e-01
  1.98070178e+03  1.23241730e-03  1.23436912e-03  9.98418808e-01
  1.97945496e+03  1.07335427e-03  1.23514899e-03  8.69007885e-01
  1.97820984e+03  1.23184395e-03  1.23592804e-03  9.96695518e-01
  1.97696619e+03  1.17887650e-03  1.23670604e-03  9.53239143e-01
  1.97572412e+03  1.07741705e-03  1.23748300e-03  8.70652080e-01
  1.97447961e+03  1.19165878e-03  1.23827194e-03  9.62356269e-01
  1.97323682e+03  1.23714295e-03  1.23906205e-03  9.98451114e-01
  1.97199536e+03  9.68192646e-04  1.23985123e-03  7.80894220e-01
  1.97075574e+03  1.23897381e-03  1.24063925e-03  9.98657525e-01
  1.96951746e+03  1.18816469e-03  1.24142645e-03  9.57096338e-01
  1.96827698e+03  1.13174017e-03  1.24221505e-03  9.11066234e-01
  1.96703796e+03  1.18821836e-03  1.24300271e-03  9.55925822e-01
  1.96580066e+03  1.23805681e-03  1.24378933e-03  9.95391130e-01
  1.96456470e+03  1.18112774e-03  1.24457490e-03  9.49020922e-01
  1.96333044e+03  1.21538178e-03  1.24535966e-03  9.75928366e-01
  1.96209375e+03  1.19829131e-03  1.24614569e-03  9.61598098e-01
  1.96085864e+03  8.69585027e-04  1.24693091e-03  6.97380304e-01
  1.95962524e+03  1.21314079e-03  1.24771497e-03  9.72289920e-01
  1.95839319e+03  1.21563673e-03  1.24849821e-03  9.73679125e-01
  1.95716284e+03  7.07761152e-04  1.24928041e-03  5.66535056e-01
  1.95593005e+03  7.97562767e-04  1.25006412e-03  6.38017535e-01
  1.95469885e+03  8.21185531e-04  1.25084666e-03  6.56503737e-01
