Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
37000.  3.20   25.7   7.70e-06    2096.
n = 2725

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  7.84666498e-11  7.84666498e-11  1.00000000e+00
  2.00000000e+08  1.40375345e-09  1.40375345e-09  1.00000000e+00
  1.20000000e+07  2.22998064e-08  2.22998082e-08  9.99999940e-01
  1.00000000e+06  1.54332184e-07  1.54332326e-07  9.99999166e-01
  6.00000000e+05  2.66342767e-07  2.66343164e-07  9.99998450e-01
  2.50000000e+05  8.53187373e-07  8.53191239e-07  9.99995530e-01
  1.20000000e+05  2.64492314e-06  2.64494338e-06  9.99992371e-01
  5.00000000e+04  1.11253748e-05  1.11254913e-05  9.99989510e-01
  4.85000000e+04  1.17254176e-05  1.17255422e-05  9.99989450e-01
  4.75000000e+04  1.21558096e-05  1.21559387e-05  9.99989390e-01
  4.65000000e+04  1.26129162e-05  1.26130499e-05  9.99989331e-01
  4.55000000e+04  1.30990693e-05  1.30992103e-05  9.99989271e-01
  4.45000000e+04  1.36168619e-05  1.36170083e-05  9.99989271e-01
  4.35000000e+04  1.41691771e-05  1.41693299e-05  9.99989212e-01
  4.25000000e+04  1.47592309e-05  1.47593910e-05  9.99989152e-01
  4.15000000e+04  1.53906185e-05  1.53907858e-05  9.99989092e-01
  4.05000000e+04  1.60673590e-05  1.60675336e-05  9.99989033e-01
  3.95000000e+04  1.67939688e-05  1.67941544e-05  9.99989033e-01
  3.85000000e+04  1.75755322e-05  1.75757268e-05  9.99988973e-01
  3.75000000e+04  1.84177843e-05  1.84179898e-05  9.99988914e-01
  3.65000000e+04  1.93272244e-05  1.93274409e-05  9.99988854e-01
  3.55000000e+04  2.03112413e-05  2.03114687e-05  9.99988794e-01
  3.50017500e+04  2.08319379e-05  2.08321726e-05  9.99988794e-01
  3.45000000e+04  2.13782678e-05  2.13785097e-05  9.99988735e-01
  3.34000000e+04  2.26594602e-05  2.26597167e-05  9.99988675e-01
  3.24000000e+04  2.39340588e-05  2.39343317e-05  9.99988616e-01
  3.17500000e+04  2.48249944e-05  2.48252763e-05  9.99988616e-01
  3.12500000e+04  2.55468058e-05  2.55470986e-05  9.99988556e-01
  3.07500000e+04  2.63025522e-05  2.63028542e-05  9.99988556e-01
  3.02500000e+04  2.70944274e-05  2.70947385e-05  9.99988496e-01
  2.97500000e+04  2.79248052e-05  2.79251271e-05  9.99988496e-01
  2.92500000e+04  2.87962739e-05  2.87966068e-05  9.99988437e-01
  2.87500000e+04  2.97116349e-05  2.97119786e-05  9.99988437e-01
  2.82500000e+04  3.06739457e-05  3.06743023e-05  9.99988377e-01
  2.77500000e+04  3.16865408e-05  3.16869118e-05  9.99988377e-01
  2.72500000e+04  3.27530579e-05  3.27534399e-05  9.99988317e-01
  2.67500000e+04  3.38774771e-05  3.38778736e-05  9.99988317e-01
  2.62500000e+04  3.50641531e-05  3.50645641e-05  9.99988317e-01
  2.57500000e+04  3.63178660e-05  3.63182917e-05  9.99988258e-01
  2.52500000e+04  3.76438620e-05  3.76443022e-05  9.99988258e-01
  2.47500000e+04  3.90479145e-05  3.90483692e-05  9.99988258e-01
  2.42500000e+04  4.05363789e-05  4.05368555e-05  9.99988258e-01
  2.37500000e+04  4.21162767e-05  4.21167715e-05  9.99988198e-01
  2.32500000e+04  4.37953568e-05  4.37958697e-05  9.99988198e-01
  2.29000000e+04  4.50342850e-05  4.50348125e-05  9.99988198e-01
  2.27938418e+04  4.54209803e-05  4.54215151e-05  9.99988198e-01
  2.27935801e+04  4.52494533e-05  4.52499844e-05  9.99988317e-01
  2.26500000e+04  4.57806709e-05  4.57812057e-05  9.99988317e-01
  2.22500000e+04  4.73131149e-05  4.73136679e-05  9.99988317e-01
  2.17500000e+04  4.93442203e-05  4.93447988e-05  9.99988317e-01
  2.12962480e+04  5.13077866e-05  5.13083905e-05  9.99988317e-01
  2.12500000e+04  5.15147512e-05  5.15153552e-05  9.99988317e-01
  2.07500000e+04  5.38378445e-05  5.38384738e-05  9.99988317e-01
  2.02500000e+04  5.63281865e-05  5.63288413e-05  9.99988317e-01
  1.99835137e+04  5.77293904e-05  5.77300634e-05  9.99988317e-01
  1.98000000e+04  5.87260474e-05  5.87267350e-05  9.99988317e-01
  1.94000000e+04  6.09931776e-05  6.09938870e-05  9.99988377e-01
  1.90000000e+04  6.33988238e-05  6.33995660e-05  9.99988377e-01
  1.86000000e+04  6.59544530e-05  6.59552170e-05  9.99988377e-01
  1.82000000e+04  6.86726999e-05  6.86735002e-05  9.99988377e-01
  1.78000000e+04  7.15675487e-05  7.15683782e-05  9.99988437e-01
  1.77902715e+04  7.16402865e-05  7.16411159e-05  9.99988437e-01
  1.74000000e+04  7.46544683e-05  7.46553342e-05  9.99988437e-01
  1.70000000e+04  7.79506227e-05  7.79515249e-05  9.99988437e-01
  1.66000000e+04  8.14750892e-05  8.14760278e-05  9.99988496e-01
  1.62000000e+04  8.52490994e-05  8.52500816e-05  9.99988496e-01
  1.60308428e+04  8.69258365e-05  8.69268333e-05  9.99988496e-01
  1.58750000e+04  8.85154877e-05  8.85165064e-05  9.99988496e-01
  1.56250000e+04  9.11595707e-05  9.11606185e-05  9.99988496e-01
  1.53750000e+04  9.39255551e-05  9.39266320e-05  9.99988556e-01
  1.51250000e+04  9.68208842e-05  9.68219902e-05  9.99988556e-01
  1.48750000e+04  9.98535324e-05  9.98546748e-05  9.99988556e-01
  1.46700000e+04  1.02448779e-04  1.02449958e-04  9.99988616e-01
  1.45882109e+04  1.03512713e-04  1.03513899e-04  9.99988616e-01
  1.45881055e+04  1.02580227e-04  1.02581391e-04  9.99988735e-01
  1.44200000e+04  1.04819577e-04  1.04820763e-04  9.99988794e-01
  1.41250000e+04  1.08930442e-04  1.08931650e-04  9.99988794e-01
  1.38750000e+04  1.12606111e-04  1.12607377e-04  9.99988794e-01
  1.36250000e+04  1.16470263e-04  1.16471558e-04  9.99988854e-01
  1.33750000e+04  1.20535573e-04  1.20536912e-04  9.99988854e-01
  1.32954863e+04  1.21872938e-04  1.21874298e-04  9.99988854e-01
  1.31250000e+04  1.24815793e-04  1.24817190e-04  9.99988914e-01
  1.28750000e+04  1.29325825e-04  1.29327265e-04  9.99988914e-01
  1.26250000e+04  1.34081827e-04  1.34083297e-04  9.99988973e-01
  1.23750000e+04  1.39101336e-04  1.39102878e-04  9.99988973e-01
  1.22132930e+04  1.42497374e-04  1.42498946e-04  9.99989033e-01
  1.21250000e+04  1.44403515e-04  1.44405101e-04  9.99989033e-01
  1.18750000e+04  1.50009146e-04  1.50010776e-04  9.99989033e-01
  1.16250000e+04  1.55940987e-04  1.55942689e-04  9.99989092e-01
  1.13750000e+04  1.62223951e-04  1.62225726e-04  9.99989092e-01
  1.11250000e+04  1.68885337e-04  1.68887156e-04  9.99989152e-01
  1.08750000e+04  1.75955123e-04  1.75957030e-04  9.99989152e-01
  1.06250000e+04  1.83466400e-04  1.83468394e-04  9.99989152e-01
  1.05034287e+04  1.87289334e-04  1.87291371e-04  9.99989152e-01
  1.03750000e+04  1.91455692e-04  1.91457759e-04  9.99989212e-01
  1.01250000e+04  1.99963455e-04  1.99965609e-04  9.99989212e-01
  9.95000000e+03  2.06251236e-04  2.06253477e-04  9.99989212e-01
  9.85000000e+03  2.09974605e-04  2.09976861e-04  9.99989212e-01
  9.75000000e+03  2.13796899e-04  2.13799212e-04  9.99989212e-01
  9.65000000e+03  2.17721637e-04  2.17723980e-04  9.99989212e-01
  9.55000000e+03  2.21752445e-04  2.21754846e-04  9.99989212e-01
  9.45000000e+03  2.25893193e-04  2.25895623e-04  9.99989212e-01
  9.35000000e+03  2.30147823e-04  2.30150297e-04  9.99989212e-01
  9.25000000e+03  2.34520572e-04  2.34523090e-04  9.99989212e-01
  9.21353320e+03  2.36145424e-04  2.36147971e-04  9.99989271e-01
  9.15000000e+03  2.39015804e-04  2.39018380e-04  9.99989271e-01
  9.05000000e+03  2.43638162e-04  2.43640767e-04  9.99989271e-01
  8.95000000e+03  2.48392433e-04  2.48395081e-04  9.99989271e-01
  8.85000000e+03  2.53283681e-04  2.53286387e-04  9.99989331e-01
  8.75000000e+03  2.58317275e-04  2.58320011e-04  9.99989331e-01
  8.65000000e+03  2.63498747e-04  2.63501541e-04  9.99989331e-01
  8.55000000e+03  2.68833974e-04  2.68836826e-04  9.99989390e-01
  8.45000000e+03  2.74329126e-04  2.74332036e-04  9.99989450e-01
  8.35000000e+03  2.79990723e-04  2.79993663e-04  9.99989510e-01
  8.25000000e+03  2.85825517e-04  2.85828486e-04  9.99989569e-01
  8.20613867e+03  2.88441224e-04  2.88444251e-04  9.99989569e-01
  8.20580176e+03  2.82316294e-04  2.82319146e-04  9.99989927e-01
  8.15000000e+03  2.85731076e-04  2.85733928e-04  9.99989927e-01
  8.05000000e+03  2.92000419e-04  2.92003329e-04  9.99989986e-01
  7.95000000e+03  2.98469007e-04  2.98471976e-04  9.99989986e-01
  7.85000000e+03  3.05145280e-04  3.05148336e-04  9.99990046e-01
  7.77599707e+03  3.10224888e-04  3.10227973e-04  9.99990046e-01
  7.75000000e+03  3.12038173e-04  3.12041288e-04  9.99990046e-01
  7.65000000e+03  3.19157087e-04  3.19160259e-04  9.99990106e-01
  7.55000000e+03  3.26511945e-04  3.26515146e-04  9.99990165e-01
  7.45000000e+03  3.34113196e-04  3.34116485e-04  9.99990225e-01
  7.38897607e+03  3.38877580e-04  3.38880898e-04  9.99990225e-01
  7.35000000e+03  3.41971958e-04  3.41975305e-04  9.99990284e-01
  7.25000000e+03  3.50099930e-04  3.50103306e-04  9.99990344e-01
  7.15000000e+03  3.58509453e-04  3.58512887e-04  9.99990404e-01
  7.05000000e+03  3.67213623e-04  3.67217086e-04  9.99990523e-01
  6.95000000e+03  3.76226293e-04  3.76229815e-04  9.99990582e-01
  6.85000000e+03  3.85562103e-04  3.85565712e-04  9.99990702e-01
  6.75000000e+03  3.95236653e-04  3.95240291e-04  9.99990821e-01
  6.72004639e+03  3.98202887e-04  3.98206525e-04  9.99990821e-01
  6.65000000e+03  4.05266328e-04  4.05270024e-04  9.99990940e-01
  6.55000000e+03  4.15668648e-04  4.15672373e-04  9.99991059e-01
  6.45000000e+03  4.26462037e-04  4.26465791e-04  9.99991179e-01
  6.35000000e+03  4.37666196e-04  4.37669980e-04  9.99991357e-01
  6.25000000e+03  4.49301966e-04  4.49305779e-04  9.99991477e-01
  6.16217920e+03  4.59893985e-04  4.59897827e-04  9.99991655e-01
  6.15000000e+03  4.61391435e-04  4.61395277e-04  9.99991655e-01
  6.05000000e+03  4.73958149e-04  4.73962020e-04  9.99991834e-01
  5.95000000e+03  4.87027079e-04  4.87030979e-04  9.99992013e-01
  5.85000000e+03  5.00624825e-04  5.00628783e-04  9.99992132e-01
  5.75000000e+03  5.14779647e-04  5.14783605e-04  9.99992311e-01
  5.68999756e+03  5.23552764e-04  5.23556722e-04  9.99992430e-01
  5.68983594e+03  5.21580281e-04  5.21584356e-04  9.99992192e-01
  5.65000000e+03  5.27550932e-04  5.27555007e-04  9.99992251e-01
  5.55000000e+03  5.42979280e-04  5.42983355e-04  9.99992430e-01
  5.45000000e+03  5.59064851e-04  5.59068983e-04  9.99992609e-01
  5.35000000e+03  5.75844373e-04  5.75848564e-04  9.99992788e-01
  5.33038721e+03  5.79220010e-04  5.79224143e-04  9.99992847e-01
  5.25000000e+03  5.93357021e-04  5.93361212e-04  9.99992967e-01
  5.15000000e+03  6.11644587e-04  6.11648778e-04  9.99993086e-01
  5.05000000e+03  6.30751543e-04  6.30755792e-04  9.99993265e-01
  5.01365576e+03  6.37907942e-04  6.37912250e-04  9.99993324e-01
  4.95000000e+03  6.50725444e-04  6.50729751e-04  9.99993384e-01
  4.85000000e+03  6.71617221e-04  6.71621587e-04  9.99993503e-01
  4.75000000e+03  6.93481008e-04  6.93485432e-04  9.99993622e-01
  4.65000000e+03  7.16374954e-04  7.16379494e-04  9.99993682e-01
  4.55000000e+03  7.40361051e-04  7.40365649e-04  9.99993801e-01
  4.48112012e+03  7.57552276e-04  7.57556991e-04  9.99993801e-01
  4.35000000e+03  7.91879604e-04  7.91884435e-04  9.99993861e-01
  4.25000000e+03  8.19558918e-04  8.19563866e-04  9.99993920e-01
  4.15000000e+03  8.48624739e-04  8.48629919e-04  9.99993920e-01
  4.05085034e+03  8.78897845e-04  8.78903200e-04  9.99993920e-01
  3.95000000e+03  9.11269628e-04  9.11275216e-04  9.99993920e-01
