Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
34000.  4.00    8.8   1.30e-07    1915.
n = 2729

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  6.72535638e-11  6.72535638e-11  1.00000000e+00
  2.00000000e+08  1.76829523e-10  1.76829523e-10  1.00000000e+00
  1.20000000e+07  1.29870659e-09  1.29870659e-09  1.00000000e+00
  1.00000000e+06  2.60160391e-08  2.60160391e-08  9.99999940e-01
  6.00000000e+05  6.38007123e-08  6.38007123e-08  9.99999940e-01
  2.50000000e+05  3.23677881e-07  3.23677881e-07  9.99999940e-01
  1.20000000e+05  1.30831222e-06  1.30831233e-06  9.99999940e-01
  5.00000000e+04  7.13657528e-06  7.13657619e-06  9.99999881e-01
  4.85000000e+04  7.57438784e-06  7.57438875e-06  9.99999881e-01
  4.75000000e+04  7.88884972e-06  7.88885063e-06  9.99999881e-01
  4.65000000e+04  8.22318998e-06  8.22319089e-06  9.99999881e-01
  4.55000000e+04  8.57917075e-06  8.57917166e-06  9.99999881e-01
  4.45000000e+04  8.95876838e-06  8.95876929e-06  9.99999881e-01
  4.35000000e+04  9.36420656e-06  9.36420747e-06  9.99999881e-01
  4.25000000e+04  9.79799188e-06  9.79799279e-06  9.99999881e-01
  4.15000000e+04  1.02629547e-05  1.02629556e-05  9.99999881e-01
  4.05000000e+04  1.07622918e-05  1.07622927e-05  9.99999940e-01
  3.95000000e+04  1.12996177e-05  1.12996186e-05  9.99999940e-01
  3.85000000e+04  1.18790231e-05  1.18790240e-05  9.99999940e-01
  3.75000000e+04  1.25051383e-05  1.25051392e-05  9.99999940e-01
  3.65000000e+04  1.31832057e-05  1.31832066e-05  9.99999940e-01
  3.55000000e+04  1.39191707e-05  1.39191716e-05  9.99999940e-01
  3.50017500e+04  1.43095358e-05  1.43095376e-05  9.99999940e-01
  3.45000000e+04  1.47197716e-05  1.47197734e-05  9.99999940e-01
  3.34000000e+04  1.56842598e-05  1.56842598e-05  9.99999940e-01
  3.24000000e+04  1.66467962e-05  1.66467962e-05  9.99999940e-01
  3.17500000e+04  1.73211174e-05  1.73211192e-05  9.99999940e-01
  3.12500000e+04  1.78682094e-05  1.78682112e-05  9.99999940e-01
  3.07500000e+04  1.84416622e-05  1.84416622e-05  9.99999940e-01
  3.02500000e+04  1.90431201e-05  1.90431238e-05  9.99999940e-01
  2.97500000e+04  1.96743676e-05  1.96743695e-05  9.99999940e-01
  2.92500000e+04  2.03373256e-05  2.03373274e-05  9.99999881e-01
  2.87500000e+04  2.10340768e-05  2.10340786e-05  9.99999881e-01
  2.82500000e+04  2.17668858e-05  2.17668876e-05  9.99999881e-01
  2.77500000e+04  2.25382191e-05  2.25382228e-05  9.99999881e-01
  2.72500000e+04  2.33507744e-05  2.33507762e-05  9.99999881e-01
  2.67500000e+04  2.42075093e-05  2.42075112e-05  9.99999881e-01
  2.62500000e+04  2.51116744e-05  2.51116780e-05  9.99999881e-01
  2.57500000e+04  2.60668621e-05  2.60668658e-05  9.99999881e-01
  2.52500000e+04  2.70770415e-05  2.70770452e-05  9.99999881e-01
  2.47500000e+04  2.81466237e-05  2.81466273e-05  9.99999881e-01
  2.42500000e+04  2.92805125e-05  2.92805162e-05  9.99999881e-01
  2.37500000e+04  3.04841833e-05  3.04841888e-05  9.99999881e-01
  2.32500000e+04  3.17637569e-05  3.17637605e-05  9.99999881e-01
  2.29000000e+04  3.27082562e-05  3.27082598e-05  9.99999881e-01
  2.27938418e+04  3.30031326e-05  3.30031362e-05  9.99999881e-01
  2.27935801e+04  3.29055001e-05  3.29055074e-05  9.99999881e-01
