Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
44000.  4.00   10.8   7.80e-07    2811.
n = 2967

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  2.01007294e-10  2.01007294e-10  1.00000000e+00
  2.00000000e+08  8.08813683e-10  8.08813683e-10  1.00000000e+00
  1.20000000e+07  7.43232587e-09  7.43232587e-09  1.00000000e+00
  1.00000000e+06  6.64358026e-08  6.64358168e-08  9.99999702e-01
  6.00000000e+05  1.32735195e-07  1.32735266e-07  9.99999523e-01
  2.50000000e+05  5.43731403e-07  5.43731801e-07  9.99999344e-01
  1.20000000e+05  2.00405702e-06  2.00405884e-06  9.99999166e-01
  5.00000000e+04  1.01674950e-05  1.01675059e-05  9.99998927e-01
  4.85000000e+04  1.07739406e-05  1.07739534e-05  9.99998927e-01
  4.75000000e+04  1.12099042e-05  1.12099160e-05  9.99998927e-01
  4.65000000e+04  1.16737128e-05  1.16737274e-05  9.99998927e-01
  4.55000000e+04  1.21677922e-05  1.21678049e-05  9.99998927e-01
  4.45000000e+04  1.26948362e-05  1.26948498e-05  9.99998927e-01
  4.35000000e+04  1.32578580e-05  1.32578734e-05  9.99998927e-01
  4.25000000e+04  1.38602336e-05  1.38602491e-05  9.99998927e-01
  4.15000000e+04  1.45057529e-05  1.45057702e-05  9.99998927e-01
  4.05000000e+04  1.51986933e-05  1.51987097e-05  9.99998927e-01
  3.95000000e+04  1.59438823e-05  1.59439005e-05  9.99998927e-01
  3.85000000e+04  1.67467988e-05  1.67468188e-05  9.99998927e-01
  3.75000000e+04  1.76136728e-05  1.76136909e-05  9.99998927e-01
  3.65000000e+04  1.85516001e-05  1.85516201e-05  9.99998927e-01
  3.55000000e+04  1.95687026e-05  1.95687226e-05  9.99998927e-01
  3.50017500e+04  2.01078674e-05  2.01078892e-05  9.99998927e-01
  3.45000000e+04  2.06742898e-05  2.06743116e-05  9.99998927e-01
  3.34000000e+04  2.20054717e-05  2.20054935e-05  9.99998987e-01
  3.24000000e+04  2.33337396e-05  2.33337632e-05  9.99998987e-01
  3.17500000e+04  2.42644674e-05  2.42644928e-05  9.99998987e-01
  3.12500000e+04  2.50198555e-05  2.50198827e-05  9.99998987e-01
  3.07500000e+04  2.58120072e-05  2.58120326e-05  9.99998987e-01
  3.02500000e+04  2.66433635e-05  2.66433890e-05  9.99998987e-01
  2.97500000e+04  2.75165658e-05  2.75165949e-05  9.99998987e-01
  2.92500000e+04  2.84344951e-05  2.84345242e-05  9.99998987e-01
  2.87500000e+04  2.94002766e-05  2.94003057e-05  9.99998987e-01
  2.82500000e+04  3.04173154e-05  3.04173464e-05  9.99998987e-01
  2.77500000e+04  3.14893332e-05  3.14893659e-05  9.99998987e-01
  2.72500000e+04  3.26203954e-05  3.26204281e-05  9.99998987e-01
  2.67500000e+04  3.38149584e-05  3.38149912e-05  9.99998987e-01
  2.62500000e+04  3.50779010e-05  3.50779374e-05  9.99998987e-01
  2.57500000e+04  3.64145963e-05  3.64146326e-05  9.99998987e-01
  2.52500000e+04  3.78309378e-05  3.78309778e-05  9.99998987e-01
  2.47500000e+04  3.93334376e-05  3.93334776e-05  9.99998987e-01
  2.42500000e+04  4.09292588e-05  4.09293025e-05  9.99998987e-01
  2.37500000e+04  4.26263214e-05  4.26263650e-05  9.99998987e-01
  2.32500000e+04  4.44333673e-05  4.44334146e-05  9.99998987e-01
  2.29000000e+04  4.57688802e-05  4.57689275e-05  9.99998987e-01
  2.27938418e+04  4.61860800e-05  4.61861273e-05  9.99998987e-01
  2.27935801e+04  4.60853953e-05  4.60854426e-05  9.99998987e-01
  2.26500000e+04  4.66577076e-05  4.66577549e-05  9.99998987e-01
  2.22500000e+04  4.83104704e-05  4.83105214e-05  9.99998987e-01
  2.17500000e+04  5.05048920e-05  5.05049429e-05  9.99998987e-01
  2.12962480e+04  5.26301956e-05  5.26302465e-05  9.99998987e-01
  2.12500000e+04  5.28544115e-05  5.28544624e-05  9.99998987e-01
  2.07500000e+04  5.53736427e-05  5.53736973e-05  9.99998987e-01
  2.02500000e+04  5.80788255e-05  5.80788837e-05  9.99999046e-01
  1.99835137e+04  5.96027203e-05  5.96027749e-05  9.99999046e-01
  1.98000000e+04  6.06873400e-05  6.06873982e-05  9.99999046e-01
  1.94000000e+04  6.31564399e-05  6.31564981e-05  9.99999046e-01
  1.90000000e+04  6.57787241e-05  6.57787896e-05  9.99999046e-01
  1.86000000e+04  6.85664272e-05  6.85664927e-05  9.99999106e-01
  1.82000000e+04  7.15328933e-05  7.15329588e-05  9.99999106e-01
  1.78000000e+04  7.46927617e-05  7.46928345e-05  9.99999106e-01
  1.77902715e+04  7.47721642e-05  7.47722297e-05  9.99999106e-01
  1.74000000e+04  7.80621122e-05  7.80621849e-05  9.99999106e-01
  1.70000000e+04  8.16586762e-05  8.16587490e-05  9.99999106e-01
  1.66000000e+04  8.55020699e-05  8.55021426e-05  9.99999106e-01
  1.62000000e+04  8.96141355e-05  8.96142155e-05  9.99999106e-01
  1.60308428e+04  9.14397606e-05  9.14398406e-05  9.99999106e-01
  1.58750000e+04  9.31697796e-05  9.31698596e-05  9.99999106e-01
  1.56250000e+04  9.60456164e-05  9.60456964e-05  9.99999106e-01
