Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
44000.  3.80   15.1   5.60e-06    2764.
n = 2967

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  4.39871785e-11  4.39871785e-11  9.99999940e-01
  2.00000000e+08  1.73321579e-09  1.73321579e-09  1.00000000e+00
  1.20000000e+07  3.67596904e-08  3.67596904e-08  9.99999940e-01
  1.00000000e+06  2.38467607e-07  2.38467806e-07  9.99999285e-01
  6.00000000e+05  3.83473036e-07  3.83473747e-07  9.99998212e-01
  2.50000000e+05  1.03778450e-06  1.03779212e-06  9.99992728e-01
  1.20000000e+05  2.95257200e-06  2.95261020e-06  9.99987066e-01
  5.00000000e+04  1.21053272e-05  1.21055464e-05  9.99981999e-01
  4.85000000e+04  1.27573867e-05  1.27576168e-05  9.99981880e-01
  4.75000000e+04  1.32253490e-05  1.32255900e-05  9.99981821e-01
  4.65000000e+04  1.37225834e-05  1.37228317e-05  9.99981761e-01
  4.55000000e+04  1.42516537e-05  1.42519148e-05  9.99981761e-01
  4.45000000e+04  1.48154177e-05  1.48156887e-05  9.99981701e-01
  4.35000000e+04  1.54170521e-05  1.54173358e-05  9.99981701e-01
  4.25000000e+04  1.60601066e-05  1.60603995e-05  9.99981642e-01
  4.15000000e+04  1.67485414e-05  1.67488488e-05  9.99981642e-01
  4.05000000e+04  1.74867946e-05  1.74871166e-05  9.99981701e-01
  3.95000000e+04  1.82798431e-05  1.82801778e-05  9.99981701e-01
  3.85000000e+04  1.91332711e-05  1.91336203e-05  9.99981761e-01
  3.75000000e+04  2.00533614e-05  2.00537288e-05  9.99981761e-01
  3.65000000e+04  2.10472026e-05  2.10475864e-05  9.99981821e-01
  3.55000000e+04  2.21228038e-05  2.21232040e-05  9.99981940e-01
  3.50017500e+04  2.26920147e-05  2.26924240e-05  9.99981940e-01
  3.45000000e+04  2.32892453e-05  2.32896637e-05  9.99981999e-01
  3.34000000e+04  2.46896288e-05  2.46900709e-05  9.99982119e-01
  3.24000000e+04  2.60822544e-05  2.60827183e-05  9.99982238e-01
  3.17500000e+04  2.70551845e-05  2.70556611e-05  9.99982357e-01
  3.12500000e+04  2.78430416e-05  2.78435309e-05  9.99982417e-01
  3.07500000e+04  2.86675186e-05  2.86680188e-05  9.99982476e-01
  3.02500000e+04  2.95309019e-05  2.95314167e-05  9.99982595e-01
  2.97500000e+04  3.04356709e-05  3.04361984e-05  9.99982655e-01
  2.92500000e+04  3.13845230e-05  3.13850614e-05  9.99982774e-01
  2.87500000e+04  3.23803833e-05  3.23809363e-05  9.99982893e-01
  2.82500000e+04  3.34264514e-05  3.34270189e-05  9.99982953e-01
  2.77500000e+04  3.45262233e-05  3.45268090e-05  9.99983072e-01
  2.72500000e+04  3.56835371e-05  3.56841374e-05  9.99983191e-01
  2.67500000e+04  3.69025984e-05  3.69032132e-05  9.99983311e-01
  2.62500000e+04  3.81880491e-05  3.81886821e-05  9.99983430e-01
  2.57500000e+04  3.95450043e-05  3.95456555e-05  9.99983549e-01
  2.52500000e+04  4.09791282e-05  4.09797976e-05  9.99983668e-01
  2.47500000e+04  4.24966820e-05  4.24973732e-05  9.99983788e-01
  2.42500000e+04  4.41046286e-05  4.41053380e-05  9.99983847e-01
  2.37500000e+04  4.58106952e-05  4.58114264e-05  9.99983966e-01
  2.32500000e+04  4.76234818e-05  4.76242421e-05  9.99984026e-01
  2.29000000e+04  4.89610284e-05  4.89618033e-05  9.99984086e-01
  2.27938418e+04  4.93785192e-05  4.93793013e-05  9.99984086e-01
  2.27935801e+04  4.93389525e-05  4.93397347e-05  9.99984205e-01
  2.26500000e+04  4.99126691e-05  4.99134585e-05  9.99984205e-01
  2.22500000e+04  5.15678148e-05  5.15686261e-05  9.99984264e-01
  2.17500000e+04  5.37620690e-05  5.37629130e-05  9.99984264e-01
  2.12962480e+04  5.58842985e-05  5.58851752e-05  9.99984324e-01
  2.12500000e+04  5.61080560e-05  5.61089364e-05  9.99984324e-01
  2.07500000e+04  5.86206843e-05  5.86216047e-05  9.99984324e-01
  2.02500000e+04  6.13166849e-05  6.13176453e-05  9.99984324e-01
  1.99835137e+04  6.28348789e-05  6.28358612e-05  9.99984324e-01
  1.98000000e+04  6.39153441e-05  6.39163482e-05  9.99984324e-01
  1.94000000e+04  6.63750470e-05  6.63760875e-05  9.99984324e-01
  1.90000000e+04  6.89880617e-05  6.89891458e-05  9.99984324e-01
  1.86000000e+04  7.17675066e-05  7.17686344e-05  9.99984264e-01
  1.82000000e+04  7.47278318e-05  7.47290105e-05  9.99984205e-01
  1.78000000e+04  7.78850153e-05  7.78862450e-05  9.99984205e-01
  1.77902715e+04  7.79644033e-05  7.79656402e-05  9.99984205e-01
  1.74000000e+04  8.12567523e-05  8.12580329e-05  9.99984145e-01
  1.70000000e+04  8.48626951e-05  8.48640411e-05  9.99984145e-01
  1.66000000e+04  8.87247224e-05  8.87261267e-05  9.99984145e-01
  1.62000000e+04  9.28672598e-05  9.28687368e-05  9.99984145e-01
  1.60308428e+04  9.47100416e-05  9.47115404e-05  9.99984145e-01
  1.58750000e+04  9.64584106e-05  9.64599385e-05  9.99984145e-01
  1.56250000e+04  9.93692811e-05  9.93708600e-05  9.99984145e-01
  1.53750000e+04  1.02418089e-04  1.02419712e-04  9.99984145e-01
  1.51250000e+04  1.05613559e-04  1.05615218e-04  9.99984205e-01
  1.48750000e+04  1.08965112e-04  1.08966829e-04  9.99984264e-01
  1.46700000e+04  1.11837013e-04  1.11838774e-04  9.99984324e-01
  1.45882109e+04  1.13015361e-04  1.13017129e-04  9.99984324e-01
  1.45881055e+04  1.12498528e-04  1.12500282e-04  9.99984443e-01
  1.44200000e+04  1.14975170e-04  1.14976952e-04  9.99984503e-01
  1.41250000e+04  1.19527780e-04  1.19529628e-04  9.99984562e-01
  1.38750000e+04  1.23605350e-04  1.23607257e-04  9.99984622e-01
  1.36250000e+04  1.27899184e-04  1.27901134e-04  9.99984741e-01
  1.33750000e+04  1.32424742e-04  1.32426736e-04  9.99984801e-01
  1.32954863e+04  1.33915397e-04  1.33917405e-04  9.99984860e-01
  1.31250000e+04  1.37198862e-04  1.37200943e-04  9.99984980e-01
  1.28750000e+04  1.42240024e-04  1.42242134e-04  9.99985099e-01
  1.26250000e+04  1.47568397e-04  1.47570579e-04  9.99985278e-01
  1.23750000e+04  1.53206143e-04  1.53208370e-04  9.99985516e-01
  1.22132930e+04  1.57028888e-04  1.57031143e-04  9.99985635e-01
  1.21250000e+04  1.59177551e-04  1.59179821e-04  9.99985754e-01
  1.18750000e+04  1.65509366e-04  1.65511679e-04  9.99985993e-01
  1.16250000e+04  1.72230983e-04  1.72233340e-04  9.99986291e-01
  1.13750000e+04  1.79374852e-04  1.79377254e-04  9.99986649e-01
  1.11250000e+04  1.86976802e-04  1.86979247e-04  9.99986947e-01
  1.08750000e+04  1.95076442e-04  1.95078916e-04  9.99987304e-01
  1.06250000e+04  2.03717689e-04  2.03720192e-04  9.99987721e-01
  1.05034287e+04  2.08129873e-04  2.08132391e-04  9.99987900e-01
  1.03750000e+04  2.12949264e-04  2.12951796e-04  9.99988139e-01
  1.01250000e+04  2.22825387e-04  2.22827948e-04  9.99988496e-01
  9.95000000e+03  2.30154314e-04  2.30156904e-04  9.99988794e-01
  9.85000000e+03  2.34506020e-04  2.34508610e-04  9.99988914e-01
  9.75000000e+03  2.38982393e-04  2.38985012e-04  9.99989092e-01
  9.65000000e+03  2.43588205e-04  2.43590825e-04  9.99989212e-01
  9.55000000e+03  2.48328404e-04  2.48331024e-04  9.99989390e-01
  9.45000000e+03  2.53208156e-04  2.53210834e-04  9.99989569e-01
  9.35000000e+03  2.58232962e-04  2.58235639e-04  9.99989688e-01
  9.25000000e+03  2.63408525e-04  2.63411232e-04  9.99989808e-01
  9.21353320e+03  2.65334587e-04  2.65337294e-04  9.99989867e-01
  9.15000000e+03  2.68740841e-04  2.68743548e-04  9.99989986e-01
  9.05000000e+03  2.74236198e-04  2.74238933e-04  9.99990106e-01
  8.95000000e+03  2.79901258e-04  2.79903994e-04  9.99990225e-01
  8.85000000e+03  2.85742950e-04  2.85745686e-04  9.99990344e-01
  8.75000000e+03  2.91768578e-04  2.91771372e-04  9.99990463e-01
  8.65000000e+03  2.97985884e-04  2.97988678e-04  9.99990642e-01
  8.55000000e+03  3.04402987e-04  3.04405810e-04  9.99990761e-01
  8.45000000e+03  3.11028416e-04  3.11031268e-04  9.99990880e-01
  8.35000000e+03  3.17871192e-04  3.17874044e-04  9.99991000e-01
  8.25000000e+03  3.24940775e-04  3.24943656e-04  9.99991119e-01
  8.20613867e+03  3.28115770e-04  3.28118651e-04  9.99991179e-01
  8.20580176e+03  3.22664186e-04  3.22667096e-04  9.99991000e-01
  8.15000000e+03  3.26750334e-04  3.26753274e-04  9.99991059e-01
  8.05000000e+03  3.34266922e-04  3.34269862e-04  9.99991179e-01
  7.95000000e+03  3.42041953e-04  3.42044921e-04  9.99991357e-01
  7.85000000e+03  3.50087299e-04  3.50090297e-04  9.99991477e-01
  7.77599707e+03  3.56222445e-04  3.56225442e-04  9.99991536e-01
  7.75000000e+03  3.58415418e-04  3.58418445e-04  9.99991596e-01
  7.65000000e+03  3.67039524e-04  3.67042579e-04  9.99991715e-01
  7.55000000e+03  3.75973643e-04  3.75976699e-04  9.99991834e-01
  7.45000000e+03  3.85232532e-04  3.85235617e-04  9.99991953e-01
  7.38897607e+03  3.91048932e-04  3.91052046e-04  9.99992013e-01
  7.35000000e+03  3.94831965e-04  3.94835079e-04  9.99992073e-01
  7.25000000e+03  4.04788560e-04  4.04791703e-04  9.99992251e-01
  7.15000000e+03  4.15120012e-04  4.15123184e-04  9.99992371e-01
  7.05000000e+03  4.25845123e-04  4.25848295e-04  9.99992549e-01
  6.95000000e+03  4.36983770e-04  4.36986971e-04  9.99992728e-01
  6.85000000e+03  4.48557199e-04  4.48560400e-04  9.99992907e-01
  6.75000000e+03  4.60587937e-04  4.60591138e-04  9.99993086e-01
  6.72004639e+03  4.64284152e-04  4.64287354e-04  9.99993145e-01
  6.65000000e+03  4.73099994e-04  4.73103166e-04  9.99993265e-01
  6.55000000e+03  4.86118894e-04  4.86122037e-04  9.99993503e-01
  6.45000000e+03  4.99671849e-04  4.99674934e-04  9.99993742e-01
  6.35000000e+03  5.13787847e-04  5.13790932e-04  9.99994040e-01
  6.25000000e+03  5.28497854e-04  5.28500881e-04  9.99994338e-01
  6.16217920e+03  5.41932357e-04  5.41935267e-04  9.99994576e-01
  6.15000000e+03  5.43834991e-04  5.43837901e-04  9.99994636e-01
  6.05000000e+03  5.59834472e-04  5.59837266e-04  9.99994934e-01
  5.95000000e+03  5.76534017e-04  5.76536753e-04  9.99995291e-01
  5.85000000e+03  5.93974139e-04  5.93976758e-04  9.99995649e-01
  5.75000000e+03  6.12198026e-04  6.12200471e-04  9.99996006e-01
  5.68999756e+03  6.23528205e-04  6.23530534e-04  9.99996185e-01
  5.68983594e+03  6.20609440e-04  6.20612060e-04  9.99995768e-01
  5.65000000e+03  6.28297974e-04  6.28300535e-04  9.99995887e-01
  5.55000000e+03  6.48222049e-04  6.48224435e-04  9.99996245e-01
  5.45000000e+03  6.69080997e-04  6.69083267e-04  9.99996603e-01
  5.35000000e+03  6.90932677e-04  6.90934714e-04  9.99997020e-01
  5.33038721e+03  6.95340044e-04  6.95342082e-04  9.99997079e-01
  5.25000000e+03  7.13839079e-04  7.13840942e-04  9.99997377e-01
  5.15000000e+03  7.37867202e-04  7.37868890e-04  9.99997735e-01
  5.05000000e+03  7.63089280e-04  7.63090735e-04  9.99998093e-01
  5.01365576e+03  7.72566884e-04  7.72568223e-04  9.99998212e-01
  4.95000000e+03  7.89583311e-04  7.89584592e-04  9.99998391e-01
  4.85000000e+03  8.17433640e-04  8.17434688e-04  9.99998689e-01
  4.75000000e+03  8.46731651e-04  8.46732524e-04  9.99998987e-01
  4.65000000e+03  8.77576298e-04  8.77576938e-04  9.99999225e-01
  4.55000000e+03  9.10074974e-04  9.10075498e-04  9.99999464e-01
  4.48112012e+03  9.33482603e-04  9.33482952e-04  9.99999642e-01
  4.35000000e+03  9.80511308e-04  9.80511424e-04  9.99999940e-01
  4.25000000e+03  1.01871369e-03  1.01871346e-03  1.00000012e+00
  4.15000000e+03  1.05910155e-03  1.05910108e-03  1.00000036e+00
  4.05085034e+03  1.10146450e-03  1.10146380e-03  1.00000060e+00
  3.95000000e+03  1.14710210e-03  1.14710105e-03  1.00000095e+00
  3.85000000e+03  1.19508698e-03  1.19508547e-03  1.00000131e+00
  3.75000000e+03  1.24600460e-03  1.24600239e-03  1.00000167e+00
  3.69603784e+03  1.27477921e-03  1.27477665e-03  1.00000203e+00
  3.69596948e+03  1.27484207e-03  1.27483963e-03  1.00000203e+00
  3.67132788e+03  1.28829910e-03  1.28829642e-03  1.00000215e+00
  3.64707935e+03  1.30174065e-03  1.30173785e-03  1.00000215e+00
  3.64701294e+03  1.20782887e-03  1.20782806e-03  1.00000083e+00
  3.64302710e+03  1.21004437e-03  1.21004344e-03  1.00000083e+00
  3.64296069e+03  1.20283139e-03  1.20283116e-03  1.00000024e+00
  3.62000000e+03  1.21566479e-03  1.21566455e-03  1.00000036e+00
  3.61572290e+03  1.21807645e-03  1.21807598e-03  1.00000036e+00
  3.58888916e+03  1.23335829e-03  1.23335782e-03  1.00000036e+00
  3.55000000e+03  1.25598116e-03  1.25598034e-03  1.00000060e+00
  3.53639941e+03  1.26402860e-03  1.26402779e-03  1.00000072e+00
  3.48542261e+03  1.29483396e-03  1.29483268e-03  1.00000095e+00
  3.45000000e+03  1.31685392e-03  1.31685252e-03  1.00000107e+00
  3.43595386e+03  1.32572860e-03  1.32572721e-03  1.00000107e+00
  3.43589478e+03  1.32568518e-03  1.32568367e-03  1.00000107e+00
  3.39493311e+03  1.35204336e-03  1.35204161e-03  1.00000131e+00
  3.35493628e+03  1.37848232e-03  1.37848035e-03  1.00000155e+00
  3.35000000e+03  1.38179457e-03  1.38179248e-03  1.00000155e+00
  3.27770508e+03  1.43158389e-03  1.43158133e-03  1.00000179e+00
  3.25000000e+03  1.45131804e-03  1.45131513e-03  1.00000191e+00
  3.20394971e+03  1.48495275e-03  1.48494961e-03  1.00000215e+00
  3.15000000e+03  1.52572978e-03  1.52572629e-03  1.00000238e+00
  3.13348975e+03  1.53851451e-03  1.53851067e-03  1.00000238e+00
  3.13344067e+03  1.53855549e-03  1.53855165e-03  1.00000238e+00
  3.05656396e+03  1.60005188e-03  1.60004734e-03  1.00000274e+00
  3.05000000e+03  1.60545669e-03  1.60545215e-03  1.00000274e+00
  2.98336914e+03  1.66175317e-03  1.66174781e-03  1.00000322e+00
  2.95000000e+03  1.69095572e-03  1.69095001e-03  1.00000346e+00
  2.87500000e+03  1.75917160e-03  1.75916485e-03  1.00000393e+00
  2.84701562e+03  1.78557506e-03  1.78556785e-03  1.00000405e+00
  2.82500000e+03  1.80672295e-03  1.80671527e-03  1.00000417e+00
  2.77500000e+03  1.85601634e-03  1.85600785e-03  1.00000453e+00
  2.72258130e+03  1.90964551e-03  1.90963608e-03  1.00000489e+00
  2.67500000e+03  1.96012785e-03  1.96011760e-03  1.00000525e+00
  2.62500000e+03  2.01510242e-03  2.01509101e-03  1.00000572e+00
  2.60860254e+03  2.03357451e-03  2.03356263e-03  1.00000584e+00
  2.60856860e+03  2.03358708e-03  2.03357521e-03  1.00000584e+00
  2.58921460e+03  2.05567828e-03  2.05566618e-03  1.00000584e+00
  2.57500000e+03  2.07210495e-03  2.07209261e-03  1.00000596e+00
  2.57014575e+03  2.07775435e-03  2.07774155e-03  1.00000608e+00
  2.53283813e+03  2.12185248e-03  2.12183897e-03  1.00000644e+00
  2.49659839e+03  2.16586795e-03  2.16585351e-03  1.00000656e+00
  2.48000000e+03  2.18642480e-03  2.18641013e-03  1.00000679e+00
  2.46141113e+03  2.20974907e-03  2.20973371e-03  1.00000691e+00
  2.46138086e+03  2.20978679e-03  2.20977166e-03  1.00000691e+00
  2.42500000e+03  2.25637690e-03  2.25636060e-03  1.00000715e+00
  2.40111670e+03  2.28765281e-03  2.28763605e-03  1.00000727e+00
  2.37500000e+03  2.32249429e-03  2.32247682e-03  1.00000751e+00
  2.34373315e+03  2.36510462e-03  2.36508646e-03  1.00000775e+00
  2.32500000e+03  2.39111180e-03  2.39109318e-03  1.00000775e+00
  2.27500000e+03  2.46232282e-03  2.46230303e-03  1.00000799e+00
  2.23681860e+03  2.51850626e-03  2.51848577e-03  1.00000823e+00
  2.22500000e+03  2.53622164e-03  2.53620069e-03  1.00000823e+00
  2.17500000e+03  2.61290185e-03  2.61287997e-03  1.00000834e+00
  2.13923315e+03  2.66951183e-03  2.66948924e-03  1.00000834e+00
  2.12500000e+03  2.69245543e-03  2.69243261e-03  1.00000846e+00
  2.12400000e+03  2.63272854e-03  2.69407686e-03  9.77228403e-01
  2.12266211e+03  2.69723684e-03  2.69627664e-03  1.00035608e+00
  2.12132593e+03  2.59616738e-03  2.69847363e-03  9.62087393e-01
  2.11999170e+03  2.70067831e-03  2.70066783e-03  1.00000393e+00
  2.11865869e+03  2.70297052e-03  2.70285923e-03  1.00004113e+00
  2.11732764e+03  2.69391830e-03  2.70504807e-03  9.95885551e-01
  2.11599390e+03  2.66776606e-03  2.70724087e-03  9.85418797e-01
  2.11466211e+03  2.70363060e-03  2.70943111e-03  9.97859240e-01
  2.11333179e+03  2.55666976e-03  2.71161832e-03  9.42857504e-01
  2.11200317e+03  2.71297270e-03  2.71380297e-03  9.99694109e-01
  2.11067627e+03  2.71540461e-03  2.71598483e-03  9.99786317e-01
  2.10934668e+03  2.71866377e-03  2.71817087e-03  1.00018144e+00
  2.10801904e+03  2.69938097e-03  2.72035389e-03  9.92290378e-01
  2.10669287e+03  2.71987868e-03  2.72253435e-03  9.99024510e-01
  2.10536841e+03  2.72409432e-03  2.72471225e-03  9.99773264e-01
