Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
32000.  3.20   23.9   3.90e-06    1811.
n = 2719

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.09176369e-10  1.09176369e-10  1.00000000e+00
  2.00000000e+08  9.97913085e-10  9.97913085e-10  1.00000000e+00
  1.20000000e+07  1.35046623e-08  1.35046632e-08  1.00000000e+00
  1.00000000e+06  8.37046272e-08  8.37046699e-08  9.99999523e-01
  6.00000000e+05  1.47145258e-07  1.47145414e-07  9.99998927e-01
  2.50000000e+05  5.26904046e-07  5.26905353e-07  9.99997497e-01
  1.20000000e+05  1.74950173e-06  1.74950844e-06  9.99996185e-01
  5.00000000e+04  8.05705531e-06  8.05709442e-06  9.99995172e-01
  4.85000000e+04  8.52691574e-06  8.52695666e-06  9.99995232e-01
  4.75000000e+04  8.86503221e-06  8.86507405e-06  9.99995232e-01
  4.65000000e+04  9.22504023e-06  9.22508389e-06  9.99995291e-01
  4.55000000e+04  9.60884609e-06  9.60889156e-06  9.99995291e-01
  4.45000000e+04  1.00185580e-05  1.00186053e-05  9.99995351e-01
  4.35000000e+04  1.04565088e-05  1.04565579e-05  9.99995351e-01
  4.25000000e+04  1.09252842e-05  1.09253342e-05  9.99995410e-01
  4.15000000e+04  1.14277500e-05  1.14278018e-05  9.99995410e-01
  4.05000000e+04  1.19670940e-05  1.19671467e-05  9.99995470e-01
  3.95000000e+04  1.25468641e-05  1.25469187e-05  9.99995530e-01
  3.85000000e+04  1.31710176e-05  1.31710767e-05  9.99995589e-01
  3.75000000e+04  1.38439900e-05  1.38440510e-05  9.99995589e-01
  3.65000000e+04  1.45707590e-05  1.45708227e-05  9.99995649e-01
  3.55000000e+04  1.53569435e-05  1.53570109e-05  9.99995708e-01
  3.50017500e+04  1.57727845e-05  1.57728518e-05  9.99995768e-01
