Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
35000.  3.60   17.0   2.60e-06    2000.
n = 2729

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  9.19257032e-11  9.19257032e-11  1.00000000e+00
  2.00000000e+08  1.16674381e-09  1.16674381e-09  1.00000000e+00
  1.20000000e+07  1.66082046e-08  1.66082046e-08  1.00000000e+00
  1.00000000e+06  1.05995689e-07  1.05995753e-07  9.99999464e-01
  6.00000000e+05  1.80789272e-07  1.80789513e-07  9.99998689e-01
  2.50000000e+05  5.81805637e-07  5.81807740e-07  9.99996364e-01
  1.20000000e+05  1.85389854e-06  1.85390923e-06  9.99994218e-01
  5.00000000e+04  8.35739138e-06  8.35745595e-06  9.99992311e-01
  4.85000000e+04  8.83912071e-06  8.83918892e-06  9.99992311e-01
  4.75000000e+04  9.18587102e-06  9.18594105e-06  9.99992311e-01
  4.65000000e+04  9.55517680e-06  9.55525047e-06  9.99992311e-01
  4.55000000e+04  9.94903985e-06  9.94911625e-06  9.99992311e-01
  4.45000000e+04  1.03696848e-05  1.03697639e-05  9.99992371e-01
  4.35000000e+04  1.08195909e-05  1.08196728e-05  9.99992430e-01
  4.25000000e+04  1.13015276e-05  1.13016131e-05  9.99992490e-01
  4.15000000e+04  1.18185917e-05  1.18186799e-05  9.99992549e-01
  4.05000000e+04  1.23742539e-05  1.23743457e-05  9.99992609e-01
  3.95000000e+04  1.29724112e-05  1.29725058e-05  9.99992669e-01
  3.85000000e+04  1.36174440e-05  1.36175422e-05  9.99992788e-01
  3.75000000e+04  1.43142870e-05  1.43143889e-05  9.99992907e-01
  3.65000000e+04  1.50685037e-05  1.50686092e-05  9.99992967e-01
  3.55000000e+04  1.58863822e-05  1.58864932e-05  9.99993086e-01
  3.50017500e+04  1.63198310e-05  1.63199438e-05  9.99993145e-01
  3.45000000e+04  1.67750422e-05  1.67751568e-05  9.99993205e-01
