Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
26000.  3.80   10.9   6.60e-08    1238.
n = 2726

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  3.37558211e-11  3.37558211e-11  1.00000000e+00
  2.00000000e+08  8.18265108e-11  8.18265108e-11  1.00000000e+00
  1.20000000e+07  6.38865960e-10  6.38865960e-10  1.00000000e+00
  1.00000000e+06  1.92446095e-08  1.92446095e-08  1.00000000e+00
  6.00000000e+05  4.66361492e-08  4.66361492e-08  1.00000000e+00
  2.50000000e+05  2.24120797e-07  2.24120797e-07  9.99999940e-01
  1.20000000e+05  8.94383049e-07  8.94383106e-07  1.00000000e+00
  5.00000000e+04  4.88811020e-06  4.88811020e-06  1.00000000e+00
  4.85000000e+04  5.18424031e-06  5.18424031e-06  1.00000000e+00
  4.75000000e+04  5.39807661e-06  5.39807706e-06  1.00000000e+00
  4.65000000e+04  5.62647210e-06  5.62647210e-06  1.00000000e+00
  4.55000000e+04  5.87079467e-06  5.87079467e-06  1.00000000e+00
  4.45000000e+04  6.13256179e-06  6.13256225e-06  9.99999940e-01
  4.35000000e+04  6.41345605e-06  6.41345650e-06  9.99999940e-01
  4.25000000e+04  6.71534690e-06  6.71534690e-06  9.99999940e-01
  4.15000000e+04  7.04031390e-06  7.04031436e-06  9.99999940e-01
  4.05000000e+04  7.39067809e-06  7.39067809e-06  9.99999940e-01
  3.95000000e+04  7.76903198e-06  7.76903198e-06  9.99999940e-01
  3.85000000e+04  8.17828368e-06  8.17828368e-06  9.99999940e-01
  3.75000000e+04  8.62170054e-06  8.62170145e-06  9.99999940e-01
  3.65000000e+04  9.10297240e-06  9.10297240e-06  9.99999940e-01
  3.55000000e+04  9.62627382e-06  9.62627382e-06  9.99999940e-01
  3.50017500e+04  9.90414628e-06  9.90414719e-06  9.99999940e-01
  3.45000000e+04  1.01963506e-05  1.01963524e-05  9.99999940e-01
  3.34000000e+04  1.08839531e-05  1.08839540e-05  9.99999940e-01
  3.24000000e+04  1.15708490e-05  1.15708490e-05  9.99999940e-01
  3.17500000e+04  1.20524019e-05  1.20524028e-05  9.99999940e-01
  3.12500000e+04  1.24432854e-05  1.24432863e-05  9.99999940e-01
  3.07500000e+04  1.28531719e-05  1.28531728e-05  9.99999940e-01
  3.02500000e+04  1.32832638e-05  1.32832647e-05  9.99999940e-01
  2.97500000e+04  1.37348579e-05  1.37348588e-05  9.99999940e-01
  2.92500000e+04  1.42093550e-05  1.42093559e-05  9.99999940e-01
  2.87500000e+04  1.47082783e-05  1.47082792e-05  9.99999940e-01
  2.82500000e+04  1.52332768e-05  1.52332777e-05  9.99999940e-01
  2.77500000e+04  1.57861450e-05  1.57861450e-05  9.99999940e-01
  2.72500000e+04  1.63688364e-05  1.63688364e-05  9.99999940e-01
  2.67500000e+04  1.69834857e-05  1.69834857e-05  9.99999940e-01
  2.62500000e+04  1.76324193e-05  1.76324193e-05  9.99999940e-01
  2.57500000e+04  1.83181928e-05  1.83181928e-05  9.99999940e-01
  2.52500000e+04  1.90436076e-05  1.90436076e-05  9.99999940e-01
  2.47500000e+04  1.98117432e-05  1.98117432e-05  9.99999940e-01
  2.42500000e+04  2.06259974e-05  2.06259974e-05  1.00000000e+00
  2.37500000e+04  2.14901193e-05  2.14901193e-05  1.00000000e+00
  2.32500000e+04  2.24082542e-05  2.24082542e-05  1.00000000e+00
  2.29000000e+04  2.30855312e-05  2.30855312e-05  1.00000000e+00
  2.27938418e+04  2.32968905e-05  2.32968905e-05  1.00000000e+00
  2.27935801e+04  2.30991645e-05  2.30991645e-05  1.00000000e+00
  2.26500000e+04  2.33877017e-05  2.33877017e-05  1.00000000e+00
  2.22500000e+04  2.42198767e-05  2.42198767e-05  1.00000000e+00
  2.17500000e+04  2.53223643e-05  2.53223643e-05  1.00000000e+00
  2.12962480e+04  2.63876536e-05  2.63876536e-05  1.00000000e+00
  2.12500000e+04  2.64999053e-05  2.64999053e-05  1.00000000e+00
  2.07500000e+04  2.77594754e-05  2.77594754e-05  1.00000000e+00
  2.02500000e+04  2.91088782e-05  2.91088782e-05  1.00000000e+00
  1.99835137e+04  2.98677442e-05  2.98677442e-05  1.00000000e+00
  1.98000000e+04  3.04073437e-05  3.04073437e-05  1.00000000e+00
  1.94000000e+04  3.16342630e-05  3.16342630e-05  1.00000000e+00
