Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
  3.13348975e+03  1.70569133e-03  1.70569425e-03  9.99998271e-01
  3.13344067e+03  1.70573557e-03  1.70573837e-03  9.99998271e-01
  3.05656396e+03  1.77459593e-03  1.77459803e-03  9.99998808e-01
  3.05000000e+03  1.78064872e-03  1.78065081e-03  9.99998868e-01
  2.98336914e+03  1.84369879e-03  1.84369995e-03  9.99999344e-01
  2.95000000e+03  1.87640812e-03  1.87640882e-03  9.99999583e-01
  2.87500000e+03  1.95282302e-03  1.95282267e-03  1.00000012e+00
  2.84701562e+03  1.98240229e-03  1.98240159e-03  1.00000036e+00
  2.82500000e+03  2.00609444e-03  2.00609351e-03  1.00000048e+00
  2.77500000e+03  2.06132070e-03  2.06131907e-03  1.00000083e+00
  2.72258130e+03  2.12140731e-03  2.12140498e-03  1.00000107e+00
  2.67500000e+03  2.17797002e-03  2.17796699e-03  1.00000131e+00
  2.62500000e+03  2.23956746e-03  2.23956397e-03  1.00000155e+00
  2.60860254e+03  2.26026517e-03  2.26026145e-03  1.00000155e+00
  2.60856860e+03  2.26030336e-03  2.26029963e-03  1.00000155e+00
  2.57500000e+03  2.30346294e-03  2.30345922e-03  1.00000167e+00
  2.53000000e+03  2.36302079e-03  2.36301660e-03  1.00000179e+00
  2.52261279e+03  2.37298827e-03  2.37298384e-03  1.00000191e+00
  2.48000000e+03  2.43156077e-03  2.43155612e-03  1.00000191e+00
  2.44214111e+03  2.48517236e-03  2.48516770e-03  1.00000203e+00
  2.42500000e+03  2.50994531e-03  2.50994042e-03  1.00000203e+00
  2.37500000e+03  2.58403411e-03  2.58402899e-03  1.00000203e+00
  2.32500000e+03  2.66092620e-03  2.66092131e-03  1.00000191e+00
  2.29567627e+03  2.70736869e-03  2.70736357e-03  1.00000191e+00
  2.27500000e+03  2.74072844e-03  2.74072355e-03  1.00000179e+00
  2.22500000e+03  2.82354793e-03  2.82354304e-03  1.00000167e+00
  2.17500000e+03  2.90949177e-03  2.90948711e-03  1.00000155e+00
  2.16578540e+03  2.92567979e-03  2.92567513e-03  1.00000155e+00
  2.12500000e+03  2.99866637e-03  2.99866195e-03  1.00000155e+00
  2.12400000e+03  2.81946757e-03  3.00050527e-03  9.39664245e-01
  2.12266211e+03  3.00254324e-03  3.00297141e-03  9.99857426e-01
  2.12132593e+03  2.91399541e-03  3.00543453e-03  9.69575405e-01
  2.11999170e+03  3.00776865e-03  3.00789438e-03  9.99958217e-01
  2.11865869e+03  3.01034842e-03  3.01035121e-03  9.99999046e-01
  2.11732764e+03  2.98667583e-03  3.01280501e-03  9.91327286e-01
  2.11599390e+03  2.96357204e-03  3.01526347e-03  9.82856750e-01
  2.11466211e+03  3.01224086e-03  3.01771890e-03  9.98184741e-01
  2.11333179e+03  2.81018508e-03  3.02017108e-03  9.30472136e-01
  2.11200317e+03  3.02233314e-03  3.02262022e-03  9.99905050e-01
  2.11067627e+03  3.02491826e-03  3.02506634e-03  9.99951065e-01
  2.10934668e+03  3.02788359e-03  3.02751688e-03  1.00012112e+00
  2.10801904e+03  3.00331111e-03  3.02996463e-03  9.91203427e-01
  2.10669287e+03  3.03102518e-03  3.03240912e-03  9.99543667e-01
  2.10536841e+03  3.03455140e-03  3.03485058e-03  9.99901414e-01
  2.10404590e+03  3.03539191e-03  3.03728878e-03  9.99375403e-01
  2.10272046e+03  3.03933630e-03  3.03973188e-03  9.99869883e-01
  2.10139697e+03  3.04149464e-03  3.04217171e-03  9.99777377e-01
  2.10007495e+03  3.04467301e-03  3.04460875e-03  1.00002110e+00
  2.09875464e+03  3.03725712e-03  3.04704253e-03  9.96788561e-01
  2.09743604e+03  3.04890960e-03  3.04947328e-03  9.99815226e-01
  2.09611499e+03  3.05177248e-03  3.05190845e-03  9.99955416e-01
  2.09479541e+03  3.05516832e-03  3.05434060e-03  1.00027096e+00
  2.09347778e+03  3.05382325e-03  3.05676996e-03  9.99036014e-01
  2.09216162e+03  3.05686472e-03  3.05919605e-03  9.99237955e-01
  2.09084717e+03  3.06068710e-03  3.06161912e-03  9.99695599e-01
  2.08953027e+03  3.06206942e-03  3.06404685e-03  9.99354661e-01
  2.08821484e+03  3.06643010e-03  3.06647131e-03  9.99986470e-01
  2.08690137e+03  3.06074880e-03  3.06889298e-03  9.97346222e-01
  2.08558936e+03  3.07027949e-03  3.07131140e-03  9.99664009e-01
  2.08427905e+03  2.81350967e-03  3.07376403e-03  9.15330410e-01
  2.08296631e+03  3.07299802e-03  3.07625136e-03  9.98942435e-01
  2.08165503e+03  3.07829212e-03  3.07873567e-03  9.99855995e-01
  2.08034546e+03  2.99324468e-03  3.08121671e-03  9.71448898e-01
  2.07903760e+03  3.08074756e-03  3.08369473e-03  9.99044240e-01
  2.07773145e+03  3.08102928e-03  3.08616972e-03  9.98334408e-01
  2.07642261e+03  3.08822445e-03  3.08864936e-03  9.99862492e-01
  2.07511572e+03  3.09112365e-03  3.09112575e-03  9.99999344e-01
  2.07381030e+03  3.09392670e-03  3.09359911e-03  1.00010586e+00
  2.07250659e+03  3.09673487e-03  3.09606921e-03  1.00021505e+00
  2.07120435e+03  3.09312716e-03  3.09853652e-03  9.98254299e-01
  2.06989990e+03  3.10007203e-03  3.10100825e-03  9.99698162e-01
  2.06859692e+03  3.10293399e-03  3.10347695e-03  9.99825120e-01
  2.06729565e+03  3.10543505e-03  3.10594239e-03  9.99836624e-01
  2.06599585e+03  3.11709079e-03  3.10840481e-03  1.00279438e+00
  2.06469800e+03  3.05842189e-03  3.11086420e-03  9.83142138e-01
  2.06339746e+03  3.11263092e-03  3.11332825e-03  9.99776006e-01
  2.06209863e+03  3.10578081e-03  3.11578927e-03  9.96787786e-01
  2.06080127e+03  3.11745401e-03  3.11824703e-03  9.99745727e-01
  2.05950586e+03  3.12041561e-03  3.12070176e-03  9.99908268e-01
  2.05821191e+03  3.12300469e-03  3.12315347e-03  9.99952376e-01
  2.05691528e+03  3.12551181e-03  3.12560960e-03  9.99968648e-01
  2.05562061e+03  3.12721636e-03  3.12806293e-03  9.99729395e-01
  2.05432739e+03  3.13039985e-03  3.13051301e-03  9.99963880e-01
  2.05303589e+03  3.13255494e-03  3.13296006e-03  9.99870718e-01
  2.05174609e+03  3.13534145e-03  3.13540408e-03  9.99980092e-01
  2.05045386e+03  3.13752401e-03  3.13785253e-03  9.99895334e-01
  2.04916309e+03  3.08988430e-03  3.09006684e-03  9.99940872e-01
  2.04787402e+03  3.04131419e-03  3.09258839e-03  9.83420253e-01
  2.04658655e+03  3.09529225e-03  3.09510669e-03  1.00005996e+00
  2.04530078e+03  3.09526152e-03  3.09762172e-03  9.99238074e-01
  2.04401245e+03  3.09978472e-03  3.10017797e-03  9.99873161e-01
  2.04272595e+03  3.10257380e-03  3.10274214e-03  9.99945700e-01
  2.04144080e+03  3.10452259e-03  3.10530304e-03  9.99748647e-01
  2.04015735e+03  2.66948086e-03  3.10786068e-03  8.58944833e-01
  2.03887561e+03  3.10969097e-03  3.11041530e-03  9.99767125e-01
  2.03759143e+03  3.11278133e-03  3.11297458e-03  9.99937892e-01
  2.03630884e+03  3.07716453e-03  3.11553059e-03  9.87685502e-01
  2.03502783e+03  3.12053063e-03  3.11808358e-03  1.00078475e+00
  2.03374854e+03  3.12047708e-03  3.12063331e-03  9.99949932e-01
  2.03247070e+03  3.12253181e-03  3.12317978e-03  9.99792516e-01
  2.03119055e+03  3.12553812e-03  3.12573090e-03  9.99938309e-01
  2.02991187e+03  3.12470691e-03  3.12827900e-03  9.98858154e-01
  2.02863501e+03  3.13069928e-03  3.13082384e-03  9.99960244e-01
  2.02735962e+03  3.02910851e-03  3.13336542e-03  9.66726780e-01
  2.02608594e+03  3.13491398e-03  3.13590397e-03  9.99684274e-01
  2.02480969e+03  3.12441983e-03  3.13844741e-03  9.95530427e-01
  2.02353516e+03  3.14102042e-03  3.14098736e-03  1.00001061e+00
  2.02226221e+03  3.14554176e-03  3.14352429e-03  1.00064182e+00
  2.02099084e+03  3.14515131e-03  3.14605795e-03  9.99711812e-01
  2.01972107e+03  3.14828823e-03  3.14858835e-03  9.99904692e-01
  2.01844885e+03  3.15105007e-03  3.15112364e-03  9.99976695e-01
  2.01717834e+03  3.15349363e-03  3.15365568e-03  9.99948621e-01
  2.01590942e+03  3.15615116e-03  3.15618468e-03  9.99989390e-01
  2.01464209e+03  3.15821008e-03  3.15871020e-03  9.99841630e-01
  2.01337634e+03  3.16092256e-03  3.16123269e-03  9.99901891e-01
  2.01210815e+03  3.16137355e-03  3.16376006e-03  9.99245644e-01
  2.01084155e+03  3.16618383e-03  3.16628441e-03  9.99968290e-01
  2.00957666e+03  3.16868257e-03  3.16880527e-03  9.99961317e-01
  2.00831335e+03  3.17131053e-03  3.17132310e-03  9.99996126e-01
  2.00705151e+03  3.17409402e-03  3.17383767e-03  1.00008082e+00
  2.00578735e+03  3.06832790e-03  3.17635690e-03  9.65989649e-01
  2.00452466e+03  3.17705818e-03  3.17887310e-03  9.99429107e-01
  2.00326367e+03  3.02873738e-03  3.18138627e-03  9.52018142e-01
  2.00200427e+03  3.17134405e-03  3.18389619e-03  9.96057689e-01
  2.00074646e+03  3.18622799e-03  3.18640284e-03  9.99945104e-01
  1.99948633e+03  3.19033954e-03  3.18895094e-03  1.00043535e+00
  1.99822766e+03  3.18587408e-03  3.19154933e-03  9.98221874e-01
  1.99697070e+03  3.17638833e-03  3.19414423e-03  9.94441092e-01
  1.99571521e+03  3.20837926e-03  3.19673610e-03  1.00364220e+00
  1.99446130e+03  3.22443014e-03  3.19932471e-03  1.00784707e+00
  1.99320508e+03  3.30037507e-03  3.20191798e-03  1.03074944e+00
  1.99195044e+03  3.30409710e-03  3.20450822e-03  1.03107774e+00
  1.99069739e+03  3.27860797e-03  3.20709520e-03  1.02229846e+00
  1.98944592e+03  3.24501679e-03  3.20967869e-03  1.01100981e+00
  1.98819592e+03  3.22803389e-03  3.21225915e-03  1.00491083e+00
  1.98694360e+03  3.23288329e-03  3.21484450e-03  1.00561118e+00
  1.98569287e+03  3.21625872e-03  3.21742636e-03  9.99637067e-01
  1.98444385e+03  3.22219450e-03  3.22000519e-03  1.00067985e+00
  1.98319617e+03  3.22428741e-03  3.22258077e-03  1.00052965e+00
  1.98195020e+03  3.22613539e-03  3.22515308e-03  1.00030458e+00
  1.98070178e+03  3.22970189e-03  3.22773005e-03  1.00061095e+00
  1.97945496e+03  3.22441431e-03  3.23030399e-03  9.98176754e-01
  1.97820984e+03  3.23914620e-03  3.23287467e-03  1.00193989e+00
  1.97696619e+03  3.25183826e-03  3.23544210e-03  1.00506759e+00
  1.97572412e+03  3.33623611e-03  3.23800626e-03  1.03033650e+00
  1.97447961e+03  3.27048008e-03  3.24057532e-03  1.00922823e+00
  1.97323682e+03  3.27165774e-03  3.24314111e-03  1.00879288e+00
  1.97199536e+03  3.25874216e-03  3.24570388e-03  1.00401711e+00
  1.97075574e+03  3.25751142e-03  3.24826315e-03  1.00284708e+00
  1.96951746e+03  3.25521990e-03  3.25081940e-03  1.00135374e+00
  1.96827698e+03  3.25566111e-03  3.25338030e-03  1.00070107e+00
  1.96703796e+03  3.25527089e-03  3.25593795e-03  9.99795139e-01
  1.96580066e+03  3.22470325e-03  3.25849256e-03  9.89630401e-01
  1.96456470e+03  3.25936102e-03  3.26104392e-03  9.99483943e-01
  1.96333044e+03  3.24385078e-03  3.26359202e-03  9.93951082e-01
  1.96209375e+03  3.26621439e-03  3.26614501e-03  1.00002134e+00
  1.96085864e+03  3.26332310e-03  3.26869451e-03  9.98356700e-01
  1.95962524e+03  3.27126682e-03  3.27124121e-03  1.00000787e+00
  1.95839319e+03  3.15824477e-03  3.27378442e-03  9.64707553e-01
  1.95716284e+03  3.27611435e-03  3.27632460e-03  9.99935865e-01
  1.95593005e+03  3.27611528e-03  3.27886944e-03  9.99159992e-01
  1.95469885e+03  3.28074559e-03  3.28141125e-03  9.99797106e-01
  1.95346924e+03  3.28363362e-03  3.28394980e-03  9.99903738e-01
  1.95224109e+03  3.28665366e-03  3.28648509e-03  1.00005126e+00
  1.95101465e+03  3.27288988e-03  3.28901713e-03  9.95096624e-01
  1.94978564e+03  3.29338480e-03  3.29156965e-03  1.00055134e+00
  1.94855835e+03  3.29145929e-03  3.29419319e-03  9.99170065e-01
  1.94733264e+03  3.30268731e-03  3.29681323e-03  1.00178170e+00
  1.94610828e+03  3.25530162e-03  3.29943025e-03  9.86625433e-01
  1.94488562e+03  3.29553150e-03  3.30204377e-03  9.98027802e-01
  1.94366064e+03  3.30410432e-03  3.30466218e-03  9.99831200e-01
  1.94243713e+03  3.18738143e-03  3.30727734e-03  9.63747859e-01
  1.94121521e+03  3.30856000e-03  3.30988946e-03  9.99598384e-01
  1.93999475e+03  3.31223011e-03  3.31249810e-03  9.99919116e-01
  1.93877588e+03  3.30842915e-03  3.31510324e-03  9.97986734e-01
  1.93755481e+03  3.31722177e-03  3.31771350e-03  9.99851763e-01
  1.93633508e+03  3.31912283e-03  3.32032051e-03  9.99639213e-01
  1.93511707e+03  3.32145253e-03  3.32292425e-03  9.99557137e-01
  1.93390051e+03  3.31571326e-03  3.32552474e-03  9.97049630e-01
  1.93268555e+03  3.32665746e-03  3.32812197e-03  9.99559999e-01
