Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
36000.  3.20   25.3   8.10e-06    2084.
n = 2725

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  6.16998119e-11  6.16998119e-11  1.00000000e+00
  2.00000000e+08  1.43874235e-09  1.43874235e-09  1.00000000e+00
  1.20000000e+07  2.35180053e-08  2.35180053e-08  1.00000000e+00
  1.00000000e+06  1.64826943e-07  1.64827085e-07  9.99999166e-01
  6.00000000e+05  2.85785916e-07  2.85786570e-07  9.99997675e-01
  2.50000000e+05  8.84068811e-07  8.84075746e-07  9.99992192e-01
  1.20000000e+05  2.65089875e-06  2.65093308e-06  9.99987125e-01
  5.00000000e+04  1.08533213e-05  1.08535060e-05  9.99982893e-01
  4.85000000e+04  1.14488694e-05  1.14490649e-05  9.99982774e-01
  4.75000000e+04  1.18766193e-05  1.18768248e-05  9.99982715e-01
  4.65000000e+04  1.23313384e-05  1.23315522e-05  9.99982595e-01
  4.55000000e+04  1.28153251e-05  1.28155489e-05  9.99982536e-01
  4.45000000e+04  1.33311296e-05  1.33313642e-05  9.99982476e-01
  4.35000000e+04  1.38815913e-05  1.38818350e-05  9.99982357e-01
  4.25000000e+04  1.44698697e-05  1.44701262e-05  9.99982297e-01
  4.15000000e+04  1.50995020e-05  1.50997712e-05  9.99982238e-01
  4.05000000e+04  1.57744453e-05  1.57747272e-05  9.99982178e-01
  3.95000000e+04  1.64991507e-05  1.64994472e-05  9.99982119e-01
  3.85000000e+04  1.72786240e-05  1.72789332e-05  9.99982059e-01
  3.75000000e+04  1.81185169e-05  1.81188425e-05  9.99981999e-01
  3.65000000e+04  1.90252322e-05  1.90255760e-05  9.99981940e-01
  3.55000000e+04  2.00060367e-05  2.00063969e-05  9.99981940e-01
  3.50017500e+04  2.05249034e-05  2.05252745e-05  9.99981940e-01
  3.45000000e+04  2.10692033e-05  2.10695853e-05  9.99981940e-01
  3.34000000e+04  2.23451407e-05  2.23455445e-05  9.99981940e-01
  3.24000000e+04  2.36136966e-05  2.36141241e-05  9.99981940e-01
  3.17500000e+04  2.44998409e-05  2.45002830e-05  9.99981940e-01
  3.12500000e+04  2.52173813e-05  2.52178343e-05  9.99981999e-01
  3.07500000e+04  2.59682438e-05  2.59687095e-05  9.99981999e-01
  3.02500000e+04  2.67545074e-05  2.67549876e-05  9.99982059e-01
  2.97500000e+04  2.75784168e-05  2.75789098e-05  9.99982119e-01
  2.92500000e+04  2.84423895e-05  2.84428970e-05  9.99982119e-01
  2.87500000e+04  2.93490466e-05  2.93495686e-05  9.99982178e-01
  2.82500000e+04  3.03012184e-05  3.03017569e-05  9.99982297e-01
  2.77500000e+04  3.13019773e-05  3.13025303e-05  9.99982357e-01
  2.72500000e+04  3.23546556e-05  3.23552231e-05  9.99982417e-01
  2.67500000e+04  3.34628712e-05  3.34634533e-05  9.99982536e-01
  2.62500000e+04  3.46305642e-05  3.46311681e-05  9.99982655e-01
  2.57500000e+04  3.58620346e-05  3.58626530e-05  9.99982774e-01
  2.52500000e+04  3.71619717e-05  3.71626047e-05  9.99982893e-01
  2.47500000e+04  3.85354979e-05  3.85361527e-05  9.99983013e-01
  2.42500000e+04  3.99882338e-05  3.99889068e-05  9.99983191e-01
  2.37500000e+04  4.15263421e-05  4.15270333e-05  9.99983311e-01
  2.32500000e+04  4.31565968e-05  4.31573098e-05  9.99983549e-01
  2.29000000e+04  4.43565696e-05  4.43572972e-05  9.99983668e-01
  2.27938418e+04  4.47305974e-05  4.47313250e-05  9.99983728e-01
  2.27935801e+04  4.45455698e-05  4.45463011e-05  9.99983549e-01
  2.26500000e+04  4.50603729e-05  4.50611115e-05  9.99983609e-01
  2.22500000e+04  4.65430712e-05  4.65438279e-05  9.99983728e-01
  2.17500000e+04  4.85027413e-05  4.85035198e-05  9.99983966e-01
  2.12962480e+04  5.03913070e-05  5.03921037e-05  9.99984145e-01
  2.12500000e+04  5.05900243e-05  5.05908247e-05  9.99984205e-01
  2.07500000e+04  5.28161981e-05  5.28170203e-05  9.99984384e-01
  2.02500000e+04  5.51937956e-05  5.51946432e-05  9.99984682e-01
  1.99835137e+04  5.65276168e-05  5.65284754e-05  9.99984801e-01
  1.98000000e+04  5.74746446e-05  5.74755140e-05  9.99984860e-01
  1.94000000e+04  5.96236932e-05  5.96245809e-05  9.99985099e-01
  1.90000000e+04  6.18963459e-05  6.18972554e-05  9.99985337e-01
  1.86000000e+04  6.43022649e-05  6.43031890e-05  9.99985516e-01
  1.82000000e+04  6.68520806e-05  6.68530338e-05  9.99985754e-01
  1.78000000e+04  6.95575363e-05  6.95585113e-05  9.99985993e-01
  1.77902715e+04  6.96253846e-05  6.96263596e-05  9.99985993e-01
  1.74000000e+04  7.24315978e-05  7.24326019e-05  9.99986172e-01
  1.70000000e+04  7.54886496e-05  7.54896755e-05  9.99986410e-01
  1.66000000e+04  7.87446697e-05  7.87457247e-05  9.99986589e-01
  1.62000000e+04  8.22174406e-05  8.22185248e-05  9.99986768e-01
  1.60308428e+04  8.37560074e-05  8.37571060e-05  9.99986827e-01
  1.58750000e+04  8.52123048e-05  8.52134181e-05  9.99986887e-01
  1.56250000e+04  8.76296690e-05  8.76308040e-05  9.99987006e-01
  1.53750000e+04  9.01522144e-05  9.01533786e-05  9.99987066e-01
  1.51250000e+04  9.27861984e-05  9.27873843e-05  9.99987185e-01
  1.48750000e+04  9.55383657e-05  9.55395808e-05  9.99987245e-01
  1.46700000e+04  9.78884200e-05  9.78896642e-05  9.99987304e-01
  1.45882109e+04  9.88505053e-05  9.88517568e-05  9.99987304e-01
  1.45881055e+04  9.81375706e-05  9.81388148e-05  9.99987304e-01
  1.44200000e+04  1.00175443e-04  1.00176709e-04  9.99987364e-01
  1.41250000e+04  1.03907681e-04  1.03908991e-04  9.99987423e-01
  1.38750000e+04  1.07235792e-04  1.07237131e-04  9.99987543e-01
  1.36250000e+04  1.10725989e-04  1.10727357e-04  9.99987602e-01
  1.33750000e+04  1.14389091e-04  1.14390488e-04  9.99987662e-01
  1.32954863e+04  1.15592280e-04  1.15593699e-04  9.99987662e-01
  1.31250000e+04  1.18236821e-04  1.18238277e-04  9.99987662e-01
  1.28750000e+04  1.22281985e-04  1.22283484e-04  9.99987721e-01
  1.26250000e+04  1.26538464e-04  1.26540021e-04  9.99987721e-01
  1.23750000e+04  1.31021443e-04  1.31023044e-04  9.99987721e-01
  1.22132930e+04  1.34049493e-04  1.34051137e-04  9.99987721e-01
  1.21250000e+04  1.35747439e-04  1.35749113e-04  9.99987721e-01
  1.18750000e+04  1.40734599e-04  1.40736345e-04  9.99987721e-01
  1.16250000e+04  1.46002785e-04  1.46004575e-04  9.99987662e-01
  1.13750000e+04  1.51573753e-04  1.51575630e-04  9.99987602e-01
  1.11250000e+04  1.57471513e-04  1.57473463e-04  9.99987543e-01
  1.08750000e+04  1.63722420e-04  1.63724486e-04  9.99987423e-01
  1.06250000e+04  1.70355648e-04  1.70357816e-04  9.99987304e-01
  1.05034287e+04  1.73728971e-04  1.73731183e-04  9.99987245e-01
  1.03750000e+04  1.77403446e-04  1.77405716e-04  9.99987185e-01
  1.01250000e+04  1.84901553e-04  1.84903955e-04  9.99987006e-01
