Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
35000.  3.80   13.0   4.20e-07    2001.
n = 2729

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.03539351e-10  1.03539351e-10  1.00000000e+00
  2.00000000e+08  3.31419253e-10  3.31419253e-10  1.00000000e+00
  1.20000000e+07  2.55863264e-09  2.55863264e-09  1.00000000e+00
  1.00000000e+06  3.29030811e-08  3.29030847e-08  9.99999881e-01
  6.00000000e+05  7.61153345e-08  7.61153416e-08  9.99999881e-01
  2.50000000e+05  3.59081696e-07  3.59081781e-07  9.99999762e-01
  1.20000000e+05  1.36284211e-06  1.36284257e-06  9.99999642e-01
  5.00000000e+04  7.37502523e-06  7.37502751e-06  9.99999702e-01
  4.85000000e+04  7.82063398e-06  7.82063580e-06  9.99999702e-01
  4.75000000e+04  8.14068699e-06  8.14068972e-06  9.99999702e-01
  4.65000000e+04  8.48081800e-06  8.48082072e-06  9.99999702e-01
  4.55000000e+04  8.84262045e-06  8.84262317e-06  9.99999702e-01
  4.45000000e+04  9.22782965e-06  9.22783238e-06  9.99999702e-01
  4.35000000e+04  9.63834009e-06  9.63834282e-06  9.99999702e-01
  4.25000000e+04  1.00762281e-05  1.00762309e-05  9.99999642e-01
  4.15000000e+04  1.05437766e-05  1.05437803e-05  9.99999642e-01
  4.05000000e+04  1.10435121e-05  1.10435158e-05  9.99999642e-01
  3.95000000e+04  1.15782441e-05  1.15782477e-05  9.99999642e-01
  3.85000000e+04  1.21511284e-05  1.21511321e-05  9.99999642e-01
  3.75000000e+04  1.27657313e-05  1.27657349e-05  9.99999642e-01
  3.65000000e+04  1.34261263e-05  1.34261309e-05  9.99999642e-01
  3.55000000e+04  1.41370174e-05  1.41370210e-05  9.99999642e-01
  3.50017500e+04  1.45117319e-05  1.45117374e-05  9.99999642e-01
  3.45000000e+04  1.49038788e-05  1.49038842e-05  9.99999642e-01
  3.34000000e+04  1.58198072e-05  1.58198127e-05  9.99999642e-01
  3.24000000e+04  1.67266680e-05  1.67266735e-05  9.99999702e-01
  3.17500000e+04  1.73585267e-05  1.73585322e-05  9.99999702e-01
  3.12500000e+04  1.78694972e-05  1.78695045e-05  9.99999702e-01
  3.07500000e+04  1.84038126e-05  1.84038181e-05  9.99999702e-01
  3.02500000e+04  1.89631519e-05  1.89631573e-05  9.99999702e-01
  2.97500000e+04  1.95493722e-05  1.95493794e-05  9.99999702e-01
  2.92500000e+04  2.01645344e-05  2.01645398e-05  9.99999702e-01
  2.87500000e+04  2.08109122e-05  2.08109177e-05  9.99999702e-01
  2.82500000e+04  2.14910324e-05  2.14910378e-05  9.99999702e-01
  2.77500000e+04  2.22076942e-05  2.22076997e-05  9.99999702e-01
  2.72500000e+04  2.29640027e-05  2.29640082e-05  9.99999702e-01
  2.67500000e+04  2.37634085e-05  2.37634140e-05  9.99999702e-01
  2.62500000e+04  2.46097352e-05  2.46097425e-05  9.99999702e-01
  2.57500000e+04  2.55072355e-05  2.55072446e-05  9.99999702e-01
  2.52500000e+04  2.64606279e-05  2.64606351e-05  9.99999702e-01
  2.47500000e+04  2.74751455e-05  2.74751546e-05  9.99999702e-01
  2.42500000e+04  2.85565966e-05  2.85566057e-05  9.99999702e-01
  2.37500000e+04  2.97114202e-05  2.97114293e-05  9.99999702e-01
  2.32500000e+04  3.09467578e-05  3.09467687e-05  9.99999702e-01
  2.29000000e+04  3.18635939e-05  3.18636048e-05  9.99999702e-01
  2.27938418e+04  3.21506850e-05  3.21506923e-05  9.99999642e-01
  2.27935801e+04  3.20731815e-05  3.20731888e-05  9.99999702e-01
  2.26500000e+04  3.24636603e-05  3.24636712e-05  9.99999702e-01
  2.22500000e+04  3.35944023e-05  3.35944133e-05  9.99999702e-01
  2.17500000e+04  3.51028903e-05  3.51029012e-05  9.99999702e-01
  2.12962480e+04  3.65716805e-05  3.65716951e-05  9.99999642e-01
  2.12500000e+04  3.67270841e-05  3.67270986e-05  9.99999642e-01
  2.07500000e+04  3.84789200e-05  3.84789309e-05  9.99999642e-01
  2.02500000e+04  4.03716076e-05  4.03716222e-05  9.99999642e-01
  1.99835137e+04  4.14428905e-05  4.14429051e-05  9.99999642e-01
  1.98000000e+04  4.22075282e-05  4.22075427e-05  9.99999642e-01
  1.94000000e+04  4.39546493e-05  4.39546675e-05  9.99999642e-01
  1.90000000e+04  4.58195464e-05  4.58195645e-05  9.99999583e-01
  1.86000000e+04  4.78119800e-05  4.78119982e-05  9.99999583e-01
  1.82000000e+04  4.99425660e-05  4.99425878e-05  9.99999583e-01
  1.78000000e+04  5.22228402e-05  5.22228656e-05  9.99999523e-01
  1.77902715e+04  5.22802729e-05  5.22802984e-05  9.99999523e-01
  1.74000000e+04  5.46653864e-05  5.46654119e-05  9.99999523e-01
  1.70000000e+04  5.72839381e-05  5.72839672e-05  9.99999464e-01
  1.66000000e+04  6.00935600e-05  6.00935964e-05  9.99999464e-01
  1.62000000e+04  6.31108487e-05  6.31108851e-05  9.99999404e-01
  1.60308428e+04  6.44537067e-05  6.44537431e-05  9.99999404e-01
  1.58750000e+04  6.57279161e-05  6.57279597e-05  9.99999344e-01
  1.56250000e+04  6.78493452e-05  6.78493889e-05  9.99999344e-01
  1.53750000e+04  7.00708115e-05  7.00708624e-05  9.99999344e-01
  1.51250000e+04  7.23980920e-05  7.23981429e-05  9.99999344e-01
  1.48750000e+04  7.48374368e-05  7.48374878e-05  9.99999285e-01
  1.46700000e+04  7.69260587e-05  7.69261096e-05  9.99999285e-01
  1.45882109e+04  7.77825480e-05  7.77825990e-05  9.99999285e-01
  1.45881055e+04  7.67627716e-05  7.67628226e-05  9.99999344e-01
  1.44200000e+04  7.85550437e-05  7.85550947e-05  9.99999344e-01
  1.41250000e+04  8.18484477e-05  8.18484987e-05  9.99999344e-01
  1.38750000e+04  8.47962219e-05  8.47962801e-05  9.99999344e-01
  1.36250000e+04  8.78977517e-05  8.78978171e-05  9.99999344e-01
  1.33750000e+04  9.11633906e-05  9.11634488e-05  9.99999344e-01
  1.32954863e+04  9.22382533e-05  9.22383188e-05  9.99999344e-01
  1.31250000e+04  9.46045038e-05  9.46045693e-05  9.99999344e-01
  1.28750000e+04  9.82337006e-05  9.82337660e-05  9.99999344e-01
  1.26250000e+04  1.02064972e-04  1.02065031e-04  9.99999404e-01
  1.23750000e+04  1.06113941e-04  1.06113999e-04  9.99999464e-01
  1.22132930e+04  1.08856999e-04  1.08857050e-04  9.99999464e-01
  1.21250000e+04  1.10398090e-04  1.10398141e-04  9.99999464e-01
  1.18750000e+04  1.14937058e-04  1.14937109e-04  9.99999583e-01
  1.16250000e+04  1.19753007e-04  1.19753058e-04  9.99999642e-01
  1.13750000e+04  1.24871003e-04  1.24871032e-04  9.99999702e-01
  1.11250000e+04  1.30319386e-04  1.30319400e-04  9.99999821e-01
  1.08750000e+04  1.36130402e-04  1.36130402e-04  9.99999940e-01
  1.06250000e+04  1.42340650e-04  1.42340650e-04  1.00000012e+00
  1.05034287e+04  1.45517144e-04  1.45517115e-04  1.00000012e+00
  1.03750000e+04  1.48991821e-04  1.48991792e-04  1.00000024e+00
  1.01250000e+04  1.56131311e-04  1.56131253e-04  1.00000036e+00
  9.95000000e+03  1.61448101e-04  1.61448028e-04  1.00000036e+00
  9.85000000e+03  1.64613346e-04  1.64613273e-04  1.00000048e+00
  9.75000000e+03  1.67876133e-04  1.67876045e-04  1.00000048e+00
  9.65000000e+03  1.71240783e-04  1.71240681e-04  1.00000060e+00
  9.55000000e+03  1.74711866e-04  1.74711749e-04  1.00000060e+00
  9.45000000e+03  1.78294169e-04  1.78294053e-04  1.00000072e+00
  9.35000000e+03  1.81992757e-04  1.81992611e-04  1.00000083e+00
  9.25000000e+03  1.85812896e-04  1.85812736e-04  1.00000083e+00
  9.21353320e+03  1.87237325e-04  1.87237165e-04  1.00000083e+00
