Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
40000.  3.40   22.5   1.10e-05    2387.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  2.06927687e-11  2.06927704e-11  9.99999821e-01
  2.00000000e+08  1.58459079e-09  1.58459079e-09  1.00000000e+00
  1.20000000e+07  3.74132227e-08  3.74132227e-08  1.00000000e+00
  1.00000000e+06  2.44308183e-07  2.44308382e-07  9.99999285e-01
  6.00000000e+05  4.00657626e-07  4.00658479e-07  9.99997914e-01
  2.50000000e+05  1.09239534e-06  1.09240375e-06  9.99992251e-01
  1.20000000e+05  3.02994658e-06  3.02998569e-06  9.99987066e-01
  5.00000000e+04  1.21699049e-05  1.21701287e-05  9.99981642e-01
  4.85000000e+04  1.28093388e-05  1.28095762e-05  9.99981523e-01
  4.75000000e+04  1.32679734e-05  1.32682189e-05  9.99981463e-01
  4.65000000e+04  1.37551124e-05  1.37553689e-05  9.99981403e-01
  4.55000000e+04  1.42732879e-05  1.42735553e-05  9.99981344e-01
  4.45000000e+04  1.48253030e-05  1.48255813e-05  9.99981284e-01
  4.35000000e+04  1.54142726e-05  1.54145637e-05  9.99981225e-01
  4.25000000e+04  1.60436593e-05  1.60439613e-05  9.99981165e-01
  4.15000000e+04  1.67173184e-05  1.67176349e-05  9.99981105e-01
  4.05000000e+04  1.74395482e-05  1.74398792e-05  9.99981046e-01
  3.95000000e+04  1.82151543e-05  1.82155018e-05  9.99981046e-01
  3.85000000e+04  1.90495193e-05  1.90498813e-05  9.99980986e-01
  3.75000000e+04  1.99486931e-05  1.99490732e-05  9.99980986e-01
  3.65000000e+04  2.09195023e-05  2.09199006e-05  9.99980927e-01
  3.55000000e+04  2.19696794e-05  2.19700978e-05  9.99980927e-01
  3.50017500e+04  2.25252443e-05  2.25256754e-05  9.99980927e-01
  3.45000000e+04  2.31080321e-05  2.31084723e-05  9.99980927e-01
  3.34000000e+04  2.44741477e-05  2.44746152e-05  9.99980927e-01
  3.24000000e+04  2.58323525e-05  2.58328437e-05  9.99980986e-01
  3.17500000e+04  2.67811847e-05  2.67816940e-05  9.99980986e-01
  3.12500000e+04  2.75495804e-05  2.75501043e-05  9.99980986e-01
  3.07500000e+04  2.83538011e-05  2.83543395e-05  9.99980986e-01
  3.02500000e+04  2.91961605e-05  2.91967135e-05  9.99981046e-01
  2.97500000e+04  3.00791653e-05  3.00797365e-05  9.99981046e-01
  2.92500000e+04  3.10055511e-05  3.10061405e-05  9.99981046e-01
  2.87500000e+04  3.19783030e-05  3.19789069e-05  9.99981105e-01
  2.82500000e+04  3.30006733e-05  3.30012954e-05  9.99981105e-01
  2.77500000e+04  3.40762272e-05  3.40768711e-05  9.99981105e-01
  2.72500000e+04  3.52088682e-05  3.52095303e-05  9.99981165e-01
  2.67500000e+04  3.64028674e-05  3.64035550e-05  9.99981165e-01
  2.62500000e+04  3.76629250e-05  3.76636344e-05  9.99981165e-01
  2.57500000e+04  3.89941997e-05  3.89949309e-05  9.99981225e-01
  2.52500000e+04  4.04023594e-05  4.04031198e-05  9.99981225e-01
  2.47500000e+04  4.18936506e-05  4.18944364e-05  9.99981225e-01
  2.42500000e+04  4.34749527e-05  4.34757676e-05  9.99981225e-01
  2.37500000e+04  4.51538399e-05  4.51546875e-05  9.99981225e-01
  2.32500000e+04  4.69386760e-05  4.69395563e-05  9.99981284e-01
  2.29000000e+04  4.82560099e-05  4.82569158e-05  9.99981284e-01
  2.27938418e+04  4.86672398e-05  4.86681529e-05  9.99981284e-01
  2.27935801e+04  4.85401652e-05  4.85410674e-05  9.99981463e-01
  2.26500000e+04  4.91052815e-05  4.91061910e-05  9.99981463e-01
  2.22500000e+04  5.07358127e-05  5.07367513e-05  9.99981463e-01
  2.17500000e+04  5.28975615e-05  5.28985438e-05  9.99981463e-01
  2.12962480e+04  5.49880388e-05  5.49890538e-05  9.99981463e-01
  2.12500000e+04  5.52084057e-05  5.52094280e-05  9.99981463e-01
