Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
  3.24000000e+04  1.22645197e-05  1.22645542e-05  9.99997199e-01
  3.17500000e+04  1.27575449e-05  1.27575804e-05  9.99997199e-01
  3.12500000e+04  1.31573252e-05  1.31573624e-05  9.99997258e-01
  3.07500000e+04  1.35761393e-05  1.35761748e-05  9.99997258e-01
  3.02500000e+04  1.40151396e-05  1.40151787e-05  9.99997258e-01
  2.97500000e+04  1.44755750e-05  1.44756150e-05  9.99997258e-01
  2.92500000e+04  1.49587768e-05  1.49588186e-05  9.99997258e-01
  2.87500000e+04  1.54661939e-05  1.54662357e-05  9.99997258e-01
  2.82500000e+04  1.59993851e-05  1.59994306e-05  9.99997258e-01
  2.77500000e+04  1.65600486e-05  1.65600959e-05  9.99997258e-01
  2.72500000e+04  1.71500287e-05  1.71500742e-05  9.99997258e-01
  2.67500000e+04  1.77713373e-05  1.77713846e-05  9.99997258e-01
  2.62500000e+04  1.84261771e-05  1.84262281e-05  9.99997258e-01
  2.57500000e+04  1.91169765e-05  1.91170293e-05  9.99997258e-01
  2.52500000e+04  1.98464058e-05  1.98464586e-05  9.99997258e-01
  2.47500000e+04  2.06174191e-05  2.06174755e-05  9.99997318e-01
  2.42500000e+04  2.14333013e-05  2.14333595e-05  9.99997318e-01
  2.37500000e+04  2.22977123e-05  2.22977724e-05  9.99997318e-01
  2.32500000e+04  2.32147322e-05  2.32147959e-05  9.99997318e-01
  2.29000000e+04  2.38903831e-05  2.38904468e-05  9.99997318e-01
  2.27938418e+04  2.41011112e-05  2.41011767e-05  9.99997318e-01
  2.27935801e+04  2.39092187e-05  2.39092806e-05  9.99997377e-01
  2.26500000e+04  2.41982216e-05  2.41982852e-05  9.99997377e-01
  2.22500000e+04  2.50310168e-05  2.50310823e-05  9.99997377e-01
  2.17500000e+04  2.61328714e-05  2.61329405e-05  9.99997377e-01
  2.12962480e+04  2.71962617e-05  2.71963327e-05  9.99997377e-01
  2.12500000e+04  2.73082514e-05  2.73083242e-05  9.99997377e-01
  2.07500000e+04  2.85642709e-05  2.85643455e-05  9.99997377e-01
  2.02500000e+04  2.99089897e-05  2.99090680e-05  9.99997377e-01
  1.99835137e+04  3.06650327e-05  3.06651127e-05  9.99997377e-01
  1.98000000e+04  3.12026204e-05  3.12027005e-05  9.99997377e-01
  1.94000000e+04  3.24251123e-05  3.24251960e-05  9.99997437e-01
  1.90000000e+04  3.37220663e-05  3.37221536e-05  9.99997437e-01
  1.86000000e+04  3.51000344e-05  3.51001254e-05  9.99997437e-01
  1.82000000e+04  3.65662891e-05  3.65663800e-05  9.99997437e-01
  1.78000000e+04  3.81288919e-05  3.81289865e-05  9.99997497e-01
  1.77902715e+04  3.81681748e-05  3.81682694e-05  9.99997497e-01
  1.74000000e+04  3.97968033e-05  3.97969015e-05  9.99997497e-01
  1.70000000e+04  4.15799659e-05  4.15800678e-05  9.99997497e-01
  1.66000000e+04  4.34894173e-05  4.34895264e-05  9.99997556e-01
  1.62000000e+04  4.55374320e-05  4.55375412e-05  9.99997556e-01
  1.60308428e+04  4.64484656e-05  4.64485784e-05  9.99997556e-01
  1.58750000e+04  4.73128275e-05  4.73129403e-05  9.99997556e-01
  1.56250000e+04  4.87518955e-05  4.87520156e-05  9.99997616e-01
  1.53750000e+04  5.02591065e-05  5.02592302e-05  9.99997616e-01
  1.51250000e+04  5.18386987e-05  5.18388224e-05  9.99997616e-01
  1.48750000e+04  5.34952123e-05  5.34953433e-05  9.99997616e-01
  1.46700000e+04  5.49143588e-05  5.49144934e-05  9.99997556e-01
  1.45882109e+04  5.54965372e-05  5.54966718e-05  9.99997556e-01
  1.45881055e+04  5.44611212e-05  5.44612449e-05  9.99997675e-01
  1.44200000e+04  5.56604027e-05  5.56605301e-05  9.99997735e-01
  1.41250000e+04  5.78644976e-05  5.78646323e-05  9.99997735e-01
  1.38750000e+04  5.98380175e-05  5.98381521e-05  9.99997735e-01
  1.36250000e+04  6.19154744e-05  6.19156126e-05  9.99997735e-01
  1.33750000e+04  6.41040242e-05  6.41041697e-05  9.99997735e-01
  1.32954863e+04  6.48246423e-05  6.48247878e-05  9.99997735e-01
  1.31250000e+04  6.64114268e-05  6.64115796e-05  9.99997735e-01
  1.28750000e+04  6.88460495e-05  6.88462096e-05  9.99997675e-01
  1.26250000e+04  7.14169728e-05  7.14171401e-05  9.99997675e-01
  1.23750000e+04  7.41340773e-05  7.41342519e-05  9.99997616e-01
  1.22132930e+04  7.59744435e-05  7.59746326e-05  9.99997556e-01
  1.21250000e+04  7.70081097e-05  7.70082988e-05  9.99997556e-01
  1.18750000e+04  8.00507987e-05  8.00510024e-05  9.99997497e-01
  1.16250000e+04  8.32750011e-05  8.32752121e-05  9.99997437e-01
  1.13750000e+04  8.66948103e-05  8.66950359e-05  9.99997377e-01
  1.11250000e+04  9.03257533e-05  9.03260006e-05  9.99997258e-01
  1.08750000e+04  9.41849721e-05  9.41852413e-05  9.99997199e-01
  1.06250000e+04  9.82914498e-05  9.82917336e-05  9.99997139e-01
  1.05034287e+04  1.00383928e-04  1.00384219e-04  9.99997079e-01
  1.03750000e+04  1.02666243e-04  1.02666549e-04  9.99997020e-01
  1.01250000e+04  1.07332788e-04  1.07333122e-04  9.99997020e-01
  9.95000000e+03  1.10786859e-04  1.10787201e-04  9.99996960e-01
  9.85000000e+03  1.12834292e-04  1.12834619e-04  9.99996960e-01
  9.75000000e+03  1.14937691e-04  1.14938040e-04  9.99996960e-01
  9.65000000e+03  1.17099153e-04  1.17099502e-04  9.99996960e-01
  9.55000000e+03  1.19320779e-04  1.19321143e-04  9.99996960e-01
  9.45000000e+03  1.21604833e-04  1.21605190e-04  9.99996960e-01
  9.35000000e+03  1.23953636e-04  1.23954014e-04  9.99997020e-01
  9.25000000e+03  1.26369647e-04  1.26370025e-04  9.99997020e-01
  9.21353320e+03  1.27267936e-04  1.27268315e-04  9.99997020e-01
  9.15000000e+03  1.28855463e-04  1.28855841e-04  9.99997079e-01
  9.05000000e+03  1.31413748e-04  1.31414126e-04  9.99997079e-01
  8.95000000e+03  1.34047325e-04  1.34047717e-04  9.99997139e-01
  8.85000000e+03  1.36759190e-04  1.36759569e-04  9.99997199e-01
  8.75000000e+03  1.39552401e-04  1.39552794e-04  9.99997258e-01
  8.65000000e+03  1.42430246e-04  1.42430625e-04  9.99997318e-01
  8.55000000e+03  1.45396116e-04  1.45396494e-04  9.99997377e-01
  8.45000000e+03  1.48453590e-04  1.48453968e-04  9.99997437e-01
  8.35000000e+03  1.51606466e-04  1.51606830e-04  9.99997556e-01
  8.25000000e+03  1.54858644e-04  1.54858993e-04  9.99997616e-01
  8.20613867e+03  1.56317488e-04  1.56317838e-04  9.99997675e-01
  8.20580176e+03  1.48356485e-04  1.48356863e-04  9.99997497e-01
  8.15000000e+03  1.50156440e-04  1.50156819e-04  9.99997437e-01
  8.05000000e+03  1.53462694e-04  1.53463086e-04  9.99997437e-01
  7.95000000e+03  1.56876151e-04  1.56876544e-04  9.99997437e-01
  7.85000000e+03  1.60401425e-04  1.60401818e-04  9.99997497e-01
  7.77599707e+03  1.63085075e-04  1.63085497e-04  9.99997497e-01
  7.75000000e+03  1.64043377e-04  1.64043784e-04  9.99997497e-01
  7.65000000e+03  1.67807142e-04  1.67807550e-04  9.99997497e-01
  7.55000000e+03  1.71698121e-04  1.71698528e-04  9.99997556e-01
  7.45000000e+03  1.75722002e-04  1.75722424e-04  9.99997616e-01
  7.38897607e+03  1.78245420e-04  1.78245842e-04  9.99997616e-01
  7.35000000e+03  1.79884853e-04  1.79885261e-04  9.99997675e-01
  7.25000000e+03  1.84192977e-04  1.84193399e-04  9.99997735e-01
  7.15000000e+03  1.88653124e-04  1.88653547e-04  9.99997795e-01
  7.05000000e+03  1.93272397e-04  1.93272805e-04  9.99997854e-01
  6.95000000e+03  1.98058260e-04  1.98058653e-04  9.99997973e-01
  6.85000000e+03  2.03018673e-04  2.03019066e-04  9.99998093e-01
  6.75000000e+03  2.08161975e-04  2.08162339e-04  9.99998152e-01
  6.72004639e+03  2.09739475e-04  2.09739854e-04  9.99998212e-01
  6.65000000e+03  2.13497013e-04  2.13497377e-04  9.99998271e-01
  6.55000000e+03  2.19033187e-04  2.19033536e-04  9.99998391e-01
  6.45000000e+03  2.24780364e-04  2.24780699e-04  9.99998510e-01
  6.35000000e+03  2.30749021e-04  2.30749341e-04  9.99998629e-01
  6.25000000e+03  2.36950247e-04  2.36950538e-04  9.99998748e-01
  6.16217920e+03  2.42597234e-04  2.42597525e-04  9.99998808e-01
  6.15000000e+03  2.43395727e-04  2.43396018e-04  9.99998808e-01
  6.05000000e+03  2.50097888e-04  2.50098150e-04  9.99998927e-01
  5.95000000e+03  2.57069798e-04  2.57070060e-04  9.99999046e-01
  5.85000000e+03  2.64325354e-04  2.64325587e-04  9.99999106e-01
  5.75000000e+03  2.71879166e-04  2.71879398e-04  9.99999166e-01
  5.68999756e+03  2.76561244e-04  2.76561448e-04  9.99999225e-01
  5.68983594e+03  2.76540581e-04  2.76540814e-04  9.99999225e-01
  5.65000000e+03  2.79711647e-04  2.79711850e-04  9.99999225e-01
  5.59581445e+03  2.84109119e-04  2.84109323e-04  9.99999285e-01
  5.55000000e+03  2.87904666e-04  2.87904899e-04  9.99999285e-01
  5.50500146e+03  2.91703502e-04  2.91703705e-04  9.99999344e-01
  5.50484961e+03  2.91716424e-04  2.91716598e-04  9.99999344e-01
  5.45000000e+03  2.96444428e-04  2.96444632e-04  9.99999344e-01
  5.41886816e+03  2.99176609e-04  2.99176783e-04  9.99999344e-01
  5.35000000e+03  3.05348978e-04  3.05349182e-04  9.99999404e-01
  5.33553174e+03  3.06668662e-04  3.06668837e-04  9.99999404e-01
  5.25000000e+03  3.14637407e-04  3.14637582e-04  9.99999464e-01
  5.17631836e+03  3.21738567e-04  3.21738713e-04  9.99999464e-01
  5.15000000e+03  3.24329740e-04  3.24329914e-04  9.99999464e-01
  5.05000000e+03  3.34447046e-04  3.34447192e-04  9.99999523e-01
  5.02633154e+03  3.36906232e-04  3.36906378e-04  9.99999583e-01
  4.95000000e+03  3.45011387e-04  3.45011504e-04  9.99999642e-01
  4.88491162e+03  3.52138683e-04  3.52138799e-04  9.99999642e-01
  4.88479199e+03  3.52151925e-04  3.52152041e-04  9.99999642e-01
  4.85000000e+03  3.56045901e-04  3.56045988e-04  9.99999702e-01
  4.75000000e+03  3.67574743e-04  3.67574830e-04  9.99999821e-01
  4.70810596e+03  3.72557552e-04  3.72557610e-04  9.99999881e-01
  4.65000000e+03  3.79623147e-04  3.79623176e-04  9.99999940e-01
  4.55000000e+03  3.92217364e-04  3.92217305e-04  1.00000012e+00
  4.54375586e+03  3.93022492e-04  3.93022463e-04  1.00000012e+00
  4.35000000e+03  4.19153395e-04  4.19153221e-04  1.00000036e+00
  4.24723145e+03  4.33960871e-04  4.33960609e-04  1.00000060e+00
  4.15000000e+03  4.48613660e-04  4.48613340e-04  1.00000083e+00
  4.05000000e+03  4.64367011e-04  4.64366603e-04  1.00000095e+00
  3.98703809e+03  4.74655477e-04  4.74655011e-04  1.00000095e+00
  3.95000000e+03  4.80845425e-04  4.80844930e-04  1.00000095e+00
  3.85000000e+03  4.98082372e-04  4.98081848e-04  1.00000107e+00
  3.75695508e+03  5.14832092e-04  5.14831569e-04  1.00000107e+00
  3.75688452e+03  5.14845073e-04  5.14844491e-04  1.00000107e+00
  3.75000000e+03  5.16112486e-04  5.16111962e-04  1.00000107e+00
  3.72617798e+03  5.20528469e-04  5.20527945e-04  1.00000107e+00
  3.69603784e+03  5.26183867e-04  5.26183285e-04  1.00000107e+00
  3.69596948e+03  5.23601018e-04  5.23600378e-04  1.00000119e+00
  3.67132788e+03  5.28275676e-04  5.28275035e-04  1.00000119e+00
  3.64707935e+03  5.32927283e-04  5.32926584e-04  1.00000119e+00
  3.64701294e+03  4.34210815e-04  4.34211222e-04  9.99999046e-01
  3.64302710e+03  4.34841117e-04  4.34841524e-04  9.99999046e-01
  3.64296069e+03  4.34793357e-04  4.34793794e-04  9.99999046e-01
  3.62000000e+03  4.38447401e-04  4.38447780e-04  9.99999106e-01
  3.61572290e+03  4.39132971e-04  4.39133379e-04  9.99999106e-01
  3.58888916e+03  4.43469733e-04  4.43470111e-04  9.99999166e-01
  3.55000000e+03  4.49865271e-04  4.49865591e-04  9.99999285e-01
  3.53639941e+03  4.52133332e-04  4.52133652e-04  9.99999285e-01
  3.48542261e+03  4.60781564e-04  4.60781826e-04  9.99999404e-01
  3.45000000e+03  4.66930738e-04  4.66930971e-04  9.99999523e-01
  3.43595386e+03  4.69401391e-04  4.69401595e-04  9.99999523e-01
  3.43589478e+03  4.64875804e-04  4.64876095e-04  9.99999344e-01
  3.39493311e+03  4.72074200e-04  4.72074462e-04  9.99999464e-01
  3.35493628e+03  4.79257345e-04  4.79257549e-04  9.99999583e-01
  3.35000000e+03  4.80154646e-04  4.80154849e-04  9.99999583e-01
  3.27770508e+03  4.93572035e-04  4.93572152e-04  9.99999762e-01
  3.25000000e+03  4.98853624e-04  4.98853682e-04  9.99999821e-01
  3.20394971e+03  5.07807999e-04  5.07808058e-04  9.99999940e-01
  3.15000000e+03  5.18583518e-04  5.18583460e-04  1.00000012e+00
  3.13348975e+03  5.21943672e-04  5.21943613e-04  1.00000012e+00
  3.13344067e+03  5.21380745e-04  5.21380687e-04  1.00000012e+00
  3.05693188e+03  5.37302636e-04  5.37302461e-04  1.00000036e+00
  3.05000000e+03  5.38777327e-04  5.38777153e-04  1.00000036e+00
  2.98407031e+03  5.53075981e-04  5.53075690e-04  1.00000048e+00
  2.95000000e+03  5.60660905e-04  5.60660555e-04  1.00000060e+00
  2.87500000e+03  5.77837287e-04  5.77836763e-04  1.00000095e+00
  2.84829272e+03  5.84114983e-04  5.84114401e-04  1.00000095e+00
  2.82500000e+03  5.89659961e-04  5.89659321e-04  1.00000095e+00
  2.77500000e+03  6.01784035e-04  6.01783337e-04  1.00000119e+00
  2.72433350e+03  6.14379707e-04  6.14378834e-04  1.00000143e+00
  2.67500000e+03  6.26945170e-04  6.26944122e-04  1.00000155e+00
  2.62500000e+03  6.39983860e-04  6.39982696e-04  1.00000179e+00
  2.61074780e+03  6.43756241e-04  6.43755018e-04  1.00000191e+00
  2.61071387e+03  6.43764390e-04  6.43763167e-04  1.00000191e+00
  2.60860254e+03  6.44325279e-04  6.44324115e-04  1.00000191e+00
  2.60856860e+03  6.41409657e-04  6.41408551e-04  1.00000179e+00
  2.57370459e+03  6.50612870e-04  6.50611648e-04  1.00000191e+00
  2.53979224e+03  6.59701240e-04  6.59699901e-04  1.00000203e+00
  2.53976001e+03  6.59709622e-04  6.59708225e-04  1.00000203e+00
  2.53000000e+03  6.62350038e-04  6.62348641e-04  1.00000215e+00
  2.51682495e+03  6.65931846e-04  6.65930391e-04  1.00000215e+00
  2.51679321e+03  6.65939355e-04  6.65937900e-04  1.00000215e+00
  2.51397144e+03  6.66709093e-04  6.66707696e-04  1.00000215e+00
  2.51393970e+03  6.66717708e-04  6.66716311e-04  1.00000215e+00
  2.49065381e+03  6.73104718e-04  6.73103204e-04  1.00000215e+00
  2.49062280e+03  6.73111237e-04  6.73109724e-04  1.00000215e+00
  2.48000000e+03  6.76045427e-04  6.76043855e-04  1.00000226e+00
  2.47591553e+03  6.77177042e-04  6.77175471e-04  1.00000226e+00
  2.46141113e+03  6.81210600e-04  6.81209029e-04  1.00000226e+00
  2.46138086e+03  6.81217352e-04  6.81215781e-04  1.00000226e+00
  2.42500000e+03  6.91438036e-04  6.91436289e-04  1.00000250e+00
  2.40111670e+03  6.98226562e-04  6.98224816e-04  1.00000262e+00
  2.37500000e+03  7.05720042e-04  7.05718237e-04  1.00000262e+00
  2.34373315e+03  7.14785303e-04  7.14783382e-04  1.00000274e+00
  2.32500000e+03  7.20264448e-04  7.20262411e-04  1.00000274e+00
  2.27500000e+03  7.35057401e-04  7.35055248e-04  1.00000286e+00
  2.23681860e+03  7.46510690e-04  7.46508420e-04  1.00000298e+00
  2.22500000e+03  7.50082021e-04  7.50079693e-04  1.00000310e+00
  2.17500000e+03  7.65317702e-04  7.65315257e-04  1.00000322e+00
  2.13923315e+03  7.76332396e-04  7.76329834e-04  1.00000334e+00
  2.12500000e+03  7.80739821e-04  7.80737202e-04  1.00000346e+00
  2.12400000e+03  6.60984544e-04  7.81048497e-04  8.46278548e-01
  2.12266211e+03  7.42097909e-04  7.81464973e-04  9.49624062e-01
  2.12132593e+03  7.62281241e-04  7.81880866e-04  9.74932671e-01
  2.11999170e+03  7.76478380e-04  7.82296294e-04  9.92563009e-01
  2.11865869e+03  7.08033505e-04  7.82711199e-04  9.04590964e-01
  2.11732764e+03  3.94369126e-04  7.83125579e-04  5.03583491e-01
  2.11599390e+03  7.82803167e-04  7.83540774e-04  9.99058664e-01
  2.11466211e+03  4.04724065e-04  7.83955387e-04  5.16259074e-01
  2.11333179e+03  7.74261774e-04  7.84369477e-04  9.87113595e-01
  2.11200317e+03  7.83810508e-04  7.84783100e-04  9.98760700e-01
  2.11067627e+03  7.63124204e-04  7.85196142e-04  9.71889913e-01
  2.10934668e+03  3.73897929e-04  7.85609998e-04  4.75933254e-01
  2.10801904e+03  3.58530873e-04  7.86023389e-04  4.56132621e-01
  2.10669287e+03  6.73971430e-04  7.86436198e-04  8.56994450e-01
  2.10536841e+03  7.63818098e-04  7.86848483e-04  9.70730841e-01
  2.10404590e+03  5.68622199e-04  7.87260244e-04  7.22279847e-01
  2.10272046e+03  7.82424177e-04  7.87672820e-04  9.93336499e-01
  2.10139697e+03  7.53991422e-04  7.88084813e-04  9.56738949e-01
  2.10007495e+03  3.75851960e-04  7.88496342e-04  4.76669252e-01
  2.09875464e+03  7.88326084e-04  7.88907346e-04  9.99263167e-01
  2.09743604e+03  7.62347889e-04  7.89317826e-04  9.65831339e-01
  2.09611499e+03  7.17985036e-04  7.89729063e-04  9.09153581e-01
  2.09479541e+03  4.96851397e-04  7.90139835e-04  6.28814518e-01
  2.09347778e+03  5.64582762e-04  7.90550082e-04  7.14164436e-01
  2.09216162e+03  4.01697820e-04  7.90959748e-04  5.07861257e-01
  2.09084717e+03  3.90517846e-04  7.91368948e-04  4.93471295e-01
  2.08953027e+03  7.59731163e-04  7.91778904e-04  9.59524393e-01
  2.08821484e+03  7.86311459e-04  7.92188395e-04  9.92581367e-01
  2.08690137e+03  6.04881847e-04  7.92597304e-04  7.63164103e-01
  2.08558936e+03  3.79390316e-04  7.93005747e-04  4.78420645e-01
  2.08427905e+03  3.92952352e-04  7.93415064e-04  4.95267063e-01
  2.08296631e+03  6.00708299e-04  7.93826301e-04  7.56725132e-01
  2.08165503e+03  6.98846125e-04  7.94237072e-04  8.79896164e-01
  2.08034546e+03  8.53073085e-04  7.94647262e-04  1.07352424e+00
  2.07903760e+03  5.79738349e-04  7.95056985e-04  7.29178369e-01
  2.07773145e+03  4.04796709e-04  7.95466185e-04  5.08879840e-01
  2.07642261e+03  7.73095526e-04  7.95876142e-04  9.71376717e-01
  2.07511572e+03  7.14468246e-04  7.96285574e-04  8.97251248e-01
  2.07381030e+03  7.32894521e-04  7.96694483e-04  9.19919133e-01
  2.07250659e+03  6.93107839e-04  7.97102926e-04  8.69533658e-01
  2.07120435e+03  3.49776528e-04  7.97510846e-04  4.38585311e-01
  2.06989990e+03  8.32107151e-04  7.97919522e-04  1.04284596e+00
  2.06859692e+03  6.15555560e-04  7.98327674e-04  7.71056235e-01
  2.06729565e+03  6.84692874e-04  7.98735302e-04  8.57221246e-01
  2.06599585e+03  6.07633207e-04  7.99142465e-04  7.60356605e-01
  2.06469800e+03  7.89337209e-04  7.99549103e-04  9.87227976e-01
  2.06339746e+03  7.96727894e-04  7.99956499e-04  9.95964110e-01
  2.06209863e+03  5.01076749e-04  8.00363370e-04  6.26061559e-01
  2.06080127e+03  6.89565379e-04  8.00769718e-04  8.61128211e-01
  2.05950586e+03  7.34284520e-04  8.01175542e-04  9.16508913e-01
  2.05821191e+03  7.10483408e-04  8.01580900e-04  8.86352658e-01
  2.05691528e+03  3.42697720e-04  8.01987015e-04  4.27310795e-01
  2.05562061e+03  5.80768450e-04  8.02392606e-04  7.23795891e-01
  2.05432739e+03  7.04134756e-04  8.02797731e-04  8.77101064e-01
  2.05303589e+03  6.13135751e-04  8.03202274e-04  7.63364017e-01
  2.05174609e+03  7.25589169e-04  8.03606352e-04  9.02916133e-01
  2.05045386e+03  6.74469222e-04  8.04011186e-04  8.38880360e-01
  2.04916309e+03  7.43012177e-04  7.97254965e-04  9.31963086e-01
  2.04787402e+03  4.47679457e-04  7.97644898e-04  5.61251581e-01
  2.04658655e+03  3.71274829e-04  7.98034365e-04  4.65236634e-01
  2.04530078e+03  4.67926759e-04  7.98423367e-04  5.86063445e-01
  2.04401245e+03  5.68580173e-04  7.98813417e-04  7.11780965e-01
  2.04272595e+03  7.59058632e-04  7.99203000e-04  9.49769497e-01
  2.04144080e+03  3.64972599e-04  7.99592177e-04  4.56448436e-01
  2.04015735e+03  3.65898712e-04  7.99980829e-04  4.57384348e-01
  2.03887561e+03  5.58094122e-04  8.00368958e-04  6.97296023e-01
  2.03759143e+03  4.78334317e-04  8.00757844e-04  5.97352028e-01
  2.03630884e+03  7.83696829e-04  8.01146263e-04  9.78219390e-01
  2.03502783e+03  3.75568809e-04  8.01534159e-04  4.68562454e-01
  2.03374854e+03  4.05544037e-04  8.01921589e-04  5.05715311e-01
  2.03247070e+03  7.07588275e-04  8.02308554e-04  8.81940365e-01
  2.03119055e+03  7.06450781e-04  8.02696217e-04  8.80097330e-01
  2.02991187e+03  7.93885381e-04  8.03083414e-04  9.88546610e-01
  2.02863501e+03  6.37315679e-04  8.03470379e-04  7.93203712e-01
  2.02735962e+03  7.75768422e-04  8.03857169e-04  9.65057492e-01
  2.02608594e+03  4.35300026e-04  8.04243493e-04  5.41253984e-01
  2.02480969e+03  7.88409438e-04  8.04630574e-04  9.79840279e-01
  2.02353516e+03  7.87653611e-04  8.05017131e-04  9.78430867e-01
  2.02226221e+03  7.14829366e-04  8.05403222e-04  8.87542248e-01
  2.02099084e+03  7.55960995e-04  8.05788848e-04  9.38162684e-01
  2.01972107e+03  7.86101271e-04  8.06173950e-04  9.75101292e-01
  2.01844885e+03  7.94785214e-04  8.06559809e-04  9.85401452e-01
  2.01717834e+03  7.86074495e-04  8.06945143e-04  9.74136233e-01
  2.01590942e+03  6.38089434e-04  8.07330012e-04  7.90370047e-01
  2.01464209e+03  7.89185055e-04  8.07714416e-04  9.77059543e-01
  2.01337634e+03  3.60370876e-04  8.08098295e-04  4.45949316e-01
  2.01210815e+03  3.63881292e-04  8.08482931e-04  4.50079143e-01
  2.01084155e+03  6.82635058e-04  8.08867102e-04  8.43939722e-01
  2.00957666e+03  8.07680248e-04  8.09250749e-04  9.98059332e-01
  2.00831335e+03  7.69933045e-04  8.09599005e-04  9.51005340e-01
  2.00705151e+03  6.64667110e-04  8.09982128e-04  8.20594788e-01
  2.00578735e+03  3.88779037e-04  8.10365891e-04  4.79757369e-01
  2.00452466e+03  7.57628179e-04  8.10749247e-04  9.34479058e-01
  2.00326367e+03  3.81079240e-04  8.11132079e-04  4.69811559e-01
  2.00200427e+03  3.76913726e-04  8.11514445e-04  4.64457214e-01
  2.00074646e+03  3.72014852e-04  8.11896287e-04  4.58204865e-01
  1.99948633e+03  3.94193747e-04  8.12279060e-04  4.85293508e-01
  1.99822766e+03  6.47786772e-04  8.12661485e-04  7.97117591e-01
  1.99697070e+03  7.53884320e-04  8.13043443e-04  9.27237451e-01
  1.99571521e+03  5.57193009e-04  8.13424936e-04  6.84996247e-01
  1.99446130e+03  7.06330000e-04  8.13805906e-04  8.67934227e-01
  1.99320508e+03  4.43765923e-04  8.14187631e-04  5.45041323e-01
  1.99195044e+03  3.70205817e-04  8.14568892e-04  4.54480648e-01
  1.99069739e+03  6.53608935e-04  8.14949686e-04  8.02023649e-01
  1.98944592e+03  5.93852659e-04  8.15329957e-04  7.28358746e-01
  1.98819592e+03  8.06669006e-04  8.15709762e-04  9.88916755e-01
  1.98694360e+03  4.00181365e-04  8.16090265e-04  4.90364105e-01
  1.98569287e+03  7.42910663e-04  8.16470303e-04  9.09905255e-01
  1.98444385e+03  4.53857094e-04  8.16849875e-04  5.55618703e-01
  1.98319617e+03  7.76937406e-04  8.17228982e-04  9.50697362e-01
  1.98195020e+03  5.69584314e-04  8.17607564e-04  6.96647525e-01
  1.98070178e+03  8.13203107e-04  8.17986904e-04  9.94151771e-01
  1.97945496e+03  5.03874966e-04  8.18365777e-04  6.15708768e-01
  1.97820984e+03  7.81608163e-04  8.18744127e-04  9.54642773e-01
  1.97696619e+03  6.75355783e-04  8.19122011e-04  8.24487388e-01
  1.97572412e+03  5.86887414e-04  8.19499488e-04  7.16153502e-01
  1.97447961e+03  6.72936323e-04  8.19877838e-04  8.20776343e-01
  1.97323682e+03  7.68946717e-04  8.20255722e-04  9.37447548e-01
  1.97199536e+03  6.69456727e-04  8.20633140e-04  8.15780699e-01
  1.97075574e+03  7.92931067e-04  8.21010151e-04  9.65799332e-01
  1.96951746e+03  6.46365574e-04  8.21386639e-04  7.86920011e-01
  1.96827698e+03  7.05577375e-04  8.21763824e-04  8.58613372e-01
  1.96703796e+03  8.06372147e-04  8.22140544e-04  9.80820298e-01
  1.96580066e+03  8.16589338e-04  8.22516799e-04  9.92793500e-01
  1.96456470e+03  6.69456029e-04  8.22892587e-04  8.13539982e-01
  1.96333044e+03  7.18872878e-04  8.23267910e-04  8.73194337e-01
