Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
45000.  3.60   19.6   1.30e-05    2790.
n = 2967

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  6.90042381e-12  6.90042684e-12  9.99999583e-01
  2.00000000e+08  1.70994496e-09  1.70994496e-09  1.00000000e+00
  1.20000000e+07  5.60469502e-08  5.60469537e-08  9.99999940e-01
  1.00000000e+06  3.49580830e-07  3.49581143e-07  9.99999106e-01
  6.00000000e+05  5.57925148e-07  5.57926512e-07  9.99997616e-01
  2.50000000e+05  1.41665464e-06  1.41667294e-06  9.99987066e-01
  1.20000000e+05  3.72631644e-06  3.72641580e-06  9.99973357e-01
  5.00000000e+04  1.41518703e-05  1.41524451e-05  9.99959409e-01
  4.85000000e+04  1.48682702e-05  1.48688796e-05  9.99958992e-01
  4.75000000e+04  1.53815308e-05  1.53821657e-05  9.99958754e-01
  4.65000000e+04  1.59261908e-05  1.59268511e-05  9.99958515e-01
  4.55000000e+04  1.65050169e-05  1.65057063e-05  9.99958217e-01
  4.45000000e+04  1.71210831e-05  1.71218035e-05  9.99957979e-01
  4.35000000e+04  1.77778202e-05  1.77785714e-05  9.99957740e-01
  4.25000000e+04  1.84790479e-05  1.84798319e-05  9.99957502e-01
  4.15000000e+04  1.92290427e-05  1.92298648e-05  9.99957323e-01
  4.05000000e+04  2.00325940e-05  2.00334525e-05  9.99957085e-01
  3.95000000e+04  2.08950787e-05  2.08959773e-05  9.99956906e-01
  3.85000000e+04  2.18225432e-05  2.18234854e-05  9.99956787e-01
  3.75000000e+04  2.28218069e-05  2.28227964e-05  9.99956667e-01
  3.65000000e+04  2.39005822e-05  2.39016226e-05  9.99956548e-01
  3.55000000e+04  2.50676203e-05  2.50687099e-05  9.99956489e-01
  3.50017500e+04  2.56850799e-05  2.56862004e-05  9.99956429e-01
  3.45000000e+04  2.63328748e-05  2.63340207e-05  9.99956429e-01
  3.34000000e+04  2.78517327e-05  2.78529478e-05  9.99956369e-01
  3.24000000e+04  2.93623289e-05  2.93636094e-05  9.99956369e-01
  3.17500000e+04  3.04179193e-05  3.04192454e-05  9.99956429e-01
  3.12500000e+04  3.12729244e-05  3.12742886e-05  9.99956429e-01
  3.07500000e+04  3.21679217e-05  3.21693187e-05  9.99956489e-01
  3.02500000e+04  3.31054580e-05  3.31068950e-05  9.99956548e-01
  2.97500000e+04  3.40883053e-05  3.40897859e-05  9.99956608e-01
  2.92500000e+04  3.51194794e-05  3.51210001e-05  9.99956667e-01
  2.87500000e+04  3.62022438e-05  3.62038118e-05  9.99956727e-01
  2.82500000e+04  3.73401745e-05  3.73417861e-05  9.99956787e-01
  2.77500000e+04  3.85371568e-05  3.85388157e-05  9.99956846e-01
  2.72500000e+04  3.97974509e-05  3.97991607e-05  9.99956965e-01
  2.67500000e+04  4.11257206e-05  4.11274887e-05  9.99957085e-01
  2.62500000e+04  4.25270846e-05  4.25289072e-05  9.99957144e-01
  2.57500000e+04  4.40071635e-05  4.40090444e-05  9.99957263e-01
  2.52500000e+04  4.55721529e-05  4.55740956e-05  9.99957383e-01
  2.47500000e+04  4.72288702e-05  4.72308748e-05  9.99957502e-01
  2.42500000e+04  4.89848462e-05  4.89869199e-05  9.99957621e-01
  2.37500000e+04  5.08484081e-05  5.08505545e-05  9.99957740e-01
  2.32500000e+04  5.28287674e-05  5.28309938e-05  9.99957919e-01
  2.29000000e+04  5.42899470e-05  5.42922280e-05  9.99957979e-01
  2.27938418e+04  5.47460077e-05  5.47483032e-05  9.99958038e-01
  2.27935801e+04  5.46918673e-05  5.46941628e-05  9.99958038e-01
  2.26500000e+04  5.53186655e-05  5.53209866e-05  9.99958098e-01
  2.22500000e+04  5.71268683e-05  5.71292549e-05  9.99958217e-01
  2.17500000e+04  5.95236015e-05  5.95260826e-05  9.99958336e-01
  2.12962480e+04  6.18408958e-05  6.18434642e-05  9.99958456e-01
  2.12500000e+04  6.20851642e-05  6.20877399e-05  9.99958456e-01
  2.07500000e+04  6.48272326e-05  6.48299174e-05  9.99958634e-01
  2.02500000e+04  6.77673379e-05  6.77701319e-05  9.99958754e-01
  1.99835137e+04  6.94219270e-05  6.94247865e-05  9.99958873e-01
  1.98000000e+04  7.05989660e-05  7.06018618e-05  9.99958932e-01
  1.94000000e+04  7.32768749e-05  7.32798726e-05  9.99959052e-01
  1.90000000e+04  7.61191477e-05  7.61222545e-05  9.99959171e-01
  1.86000000e+04  7.91394996e-05  7.91427155e-05  9.99959350e-01
  1.82000000e+04  8.23530645e-05  8.23564042e-05  9.99959469e-01
  1.78000000e+04  8.57766354e-05  8.57800987e-05  9.99959648e-01
  1.77902715e+04  8.58626809e-05  8.58661442e-05  9.99959648e-01
  1.74000000e+04  8.94288314e-05  8.94324330e-05  9.99959767e-01
  1.70000000e+04  9.33303891e-05  9.33341289e-05  9.99959946e-01
  1.66000000e+04  9.75044532e-05  9.75083458e-05  9.99960124e-01
  1.62000000e+04  1.01976948e-04  1.01981001e-04  9.99960303e-01
  1.60308428e+04  1.03965060e-04  1.03969178e-04  9.99960363e-01
  1.58750000e+04  1.05850559e-04  1.05854742e-04  9.99960423e-01
  1.56250000e+04  1.08988192e-04  1.08992477e-04  9.99960542e-01
  1.53750000e+04  1.12272573e-04  1.12276990e-04  9.99960721e-01
  1.51250000e+04  1.15713010e-04  1.15717550e-04  9.99960840e-01
  1.48750000e+04  1.19319579e-04  1.19324228e-04  9.99961019e-01
  1.46700000e+04  1.22408528e-04  1.22413287e-04  9.99961138e-01
  1.45882109e+04  1.23675549e-04  1.23680351e-04  9.99961197e-01
  1.45881055e+04  1.23097343e-04  1.23102116e-04  9.99961197e-01
  1.44200000e+04  1.25764476e-04  1.25769337e-04  9.99961317e-01
  1.41250000e+04  1.30664906e-04  1.30669927e-04  9.99961495e-01
  1.38750000e+04  1.35051567e-04  1.35056733e-04  9.99961674e-01
  1.36250000e+04  1.39668613e-04  1.39673924e-04  9.99961853e-01
  1.33750000e+04  1.44532460e-04  1.44537931e-04  9.99962091e-01
  1.32954863e+04  1.46134014e-04  1.46139544e-04  9.99962151e-01
  1.31250000e+04  1.49660977e-04  1.49666623e-04  9.99962330e-01
  1.28750000e+04  1.55073692e-04  1.55079484e-04  9.99962568e-01
  1.26250000e+04  1.60791897e-04  1.60797863e-04  9.99962866e-01
  1.23750000e+04  1.66838887e-04  1.66845028e-04  9.99963164e-01
  1.22132930e+04  1.70937245e-04  1.70943516e-04  9.99963343e-01
  1.21250000e+04  1.73240172e-04  1.73246503e-04  9.99963462e-01
  1.18750000e+04  1.80023693e-04  1.80030213e-04  9.99963820e-01
  1.16250000e+04  1.87220154e-04  1.87226862e-04  9.99964178e-01
  1.13750000e+04  1.94863285e-04  1.94870212e-04  9.99964535e-01
  1.11250000e+04  2.02990283e-04  2.02997398e-04  9.99964893e-01
  1.08750000e+04  2.11642124e-04  2.11649472e-04  9.99965310e-01
  1.06250000e+04  2.20864182e-04  2.20871763e-04  9.99965668e-01
  1.05034287e+04  2.25569616e-04  2.25577300e-04  9.99965906e-01
  1.03750000e+04  2.30706690e-04  2.30714519e-04  9.99966085e-01
  1.01250000e+04  2.41225469e-04  2.41233545e-04  9.99966502e-01
  9.95000000e+03  2.49023986e-04  2.49032280e-04  9.99966741e-01
  9.85000000e+03  2.53651611e-04  2.53659993e-04  9.99966919e-01
  9.75000000e+03  2.58409564e-04  2.58418062e-04  9.99967039e-01
  9.65000000e+03  2.63302674e-04  2.63311289e-04  9.99967217e-01
  9.55000000e+03  2.68336065e-04  2.68344796e-04  9.99967337e-01
  9.45000000e+03  2.73515034e-04  2.73523910e-04  9.99967456e-01
  9.35000000e+03  2.78845138e-04  2.78854161e-04  9.99967635e-01
  9.25000000e+03  2.84332258e-04  2.84341426e-04  9.99967754e-01
  9.21353320e+03  2.86373514e-04  2.86382710e-04  9.99967813e-01
  9.15000000e+03  2.89982476e-04  2.89991789e-04  9.99967873e-01
  9.05000000e+03  2.95802252e-04  2.95811682e-04  9.99968052e-01
