Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
28000.  3.20   22.6   1.80e-06    1524.
n = 2711

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.13442582e-10  1.13442582e-10  1.00000000e+00
  2.00000000e+08  7.18977766e-10  7.18977766e-10  1.00000000e+00
  1.20000000e+07  8.03266875e-09  8.03266875e-09  1.00000000e+00
  1.00000000e+06  5.96472844e-08  5.96473200e-08  9.99999464e-01
  6.00000000e+05  1.11398549e-07  1.11398677e-07  9.99998868e-01
  2.50000000e+05  3.96390220e-07  3.96391101e-07  9.99997795e-01
  1.20000000e+05  1.25889176e-06  1.25889551e-06  9.99997079e-01
  5.00000000e+04  5.91586650e-06  5.91588469e-06  9.99996960e-01
  4.85000000e+04  6.26662677e-06  6.26664587e-06  9.99997020e-01
  4.75000000e+04  6.51924393e-06  6.51926348e-06  9.99997020e-01
  4.65000000e+04  6.78842389e-06  6.78844435e-06  9.99997020e-01
  4.55000000e+04  7.07565732e-06  7.07567824e-06  9.99997020e-01
  4.45000000e+04  7.38260587e-06  7.38262725e-06  9.99997079e-01
  4.35000000e+04  7.71112627e-06  7.71114810e-06  9.99997079e-01
  4.25000000e+04  8.06329717e-06  8.06332082e-06  9.99997139e-01
  4.15000000e+04  8.44145234e-06  8.44147689e-06  9.99997139e-01
  4.05000000e+04  8.84821020e-06  8.84823567e-06  9.99997199e-01
  3.95000000e+04  9.28652025e-06  9.28654572e-06  9.99997199e-01
  3.85000000e+04  9.75970488e-06  9.75973126e-06  9.99997258e-01
  3.75000000e+04  1.02715194e-05  1.02715467e-05  9.99997318e-01
  3.65000000e+04  1.08262138e-05  1.08262420e-05  9.99997318e-01
  3.55000000e+04  1.14286104e-05  1.14286386e-05  9.99997377e-01
  3.50017500e+04  1.17482359e-05  1.17482659e-05  9.99997377e-01
  3.45000000e+04  1.20841978e-05  1.20842287e-05  9.99997437e-01
  3.34000000e+04  1.28742950e-05  1.28743268e-05  9.99997437e-01
  3.24000000e+04  1.36631106e-05  1.36631461e-05  9.99997497e-01
  3.17500000e+04  1.42159406e-05  1.42159761e-05  9.99997556e-01
  3.12500000e+04  1.46646153e-05  1.46646507e-05  9.99997556e-01
  3.07500000e+04  1.51350696e-05  1.51351069e-05  9.99997556e-01
  3.02500000e+04  1.56287078e-05  1.56287442e-05  9.99997616e-01
  2.97500000e+04  1.61470434e-05  1.61470834e-05  9.99997616e-01
  2.92500000e+04  1.66917234e-05  1.66917634e-05  9.99997616e-01
  2.87500000e+04  1.72645359e-05  1.72645741e-05  9.99997675e-01
  2.82500000e+04  1.78674254e-05  1.78674672e-05  9.99997675e-01
  2.77500000e+04  1.85025146e-05  1.85025583e-05  9.99997675e-01
  2.72500000e+04  1.91721247e-05  1.91721683e-05  9.99997735e-01
  2.67500000e+04  1.98787893e-05  1.98788330e-05  9.99997735e-01
  2.62500000e+04  2.06252862e-05  2.06253317e-05  9.99997795e-01
  2.57500000e+04  2.14146658e-05  2.14147130e-05  9.99997795e-01
  2.52500000e+04  2.22502786e-05  2.22503277e-05  9.99997854e-01
  2.47500000e+04  2.31358117e-05  2.31358608e-05  9.99997854e-01
  2.42500000e+04  2.40753252e-05  2.40753761e-05  9.99997914e-01
  2.37500000e+04  2.50733028e-05  2.50733556e-05  9.99997914e-01
  2.32500000e+04  2.61346904e-05  2.61347450e-05  9.99997973e-01
  2.29000000e+04  2.69183001e-05  2.69183547e-05  9.99997973e-01
  2.27938418e+04  2.71629524e-05  2.71630088e-05  9.99997973e-01
  2.27935801e+04  2.69307166e-05  2.69307711e-05  9.99997973e-01
  2.26500000e+04  2.72652087e-05  2.72652633e-05  9.99998033e-01
  2.22500000e+04  2.82304609e-05  2.82305155e-05  9.99998033e-01
  2.17500000e+04  2.95104674e-05  2.95105256e-05  9.99998093e-01
  2.12962480e+04  3.07485425e-05  3.07486043e-05  9.99998093e-01
  2.12500000e+04  3.08790732e-05  3.08791314e-05  9.99998093e-01
  2.07500000e+04  3.23445784e-05  3.23446402e-05  9.99998152e-01
  2.02500000e+04  3.39162616e-05  3.39163234e-05  9.99998152e-01
  1.99835137e+04  3.48008289e-05  3.48008907e-05  9.99998152e-01
  1.98000000e+04  3.54301010e-05  3.54301665e-05  9.99998152e-01
  1.94000000e+04  3.68617693e-05  3.68618348e-05  9.99998212e-01
  1.90000000e+04  3.83812003e-05  3.83812658e-05  9.99998212e-01
  1.86000000e+04  3.99955861e-05  3.99956552e-05  9.99998212e-01
  1.82000000e+04  4.17128613e-05  4.17129377e-05  9.99998212e-01
  1.78000000e+04  4.35418078e-05  4.35418842e-05  9.99998212e-01
  1.77902715e+04  4.35877628e-05  4.35878392e-05  9.99998212e-01
  1.74000000e+04  4.54921465e-05  4.54922265e-05  9.99998212e-01
  1.70000000e+04  4.75746965e-05  4.75747765e-05  9.99998212e-01
  1.66000000e+04  4.98015143e-05  4.98016016e-05  9.99998212e-01
  1.62000000e+04  5.21860857e-05  5.21861803e-05  9.99998212e-01
  1.60308428e+04  5.32455779e-05  5.32456725e-05  9.99998212e-01
  1.58750000e+04  5.42501002e-05  5.42501948e-05  9.99998212e-01
  1.56250000e+04  5.59210785e-05  5.59211767e-05  9.99998212e-01
  1.53750000e+04  5.76693637e-05  5.76694656e-05  9.99998212e-01
  1.51250000e+04  5.94997946e-05  5.94998965e-05  9.99998212e-01
  1.48750000e+04  6.14175879e-05  6.14176970e-05  9.99998212e-01
  1.46700000e+04  6.30593204e-05  6.30594295e-05  9.99998212e-01
  1.45882109e+04  6.37325065e-05  6.37326229e-05  9.99998212e-01
  1.45881055e+04  6.27127811e-05  6.27128829e-05  9.99998331e-01
  1.44200000e+04  6.41150909e-05  6.41151928e-05  9.99998331e-01
  1.41250000e+04  6.66899577e-05  6.66900669e-05  9.99998331e-01
  1.38750000e+04  6.89930821e-05  6.89931985e-05  9.99998331e-01
  1.36250000e+04  7.14153648e-05  7.14154812e-05  9.99998331e-01
  1.33750000e+04  7.39651659e-05  7.39652896e-05  9.99998391e-01
  1.32954863e+04  7.48043312e-05  7.48044549e-05  9.99998391e-01
  1.31250000e+04  7.66516096e-05  7.66517333e-05  9.99998391e-01
  1.28750000e+04  7.94846565e-05  7.94847874e-05  9.99998391e-01
  1.26250000e+04  8.24752206e-05  8.24753515e-05  9.99998450e-01
  1.23750000e+04  8.56352417e-05  8.56353727e-05  9.99998450e-01
  1.22132930e+04  8.77755883e-05  8.77757193e-05  9.99998510e-01
  1.21250000e+04  8.89778166e-05  8.89779549e-05  9.99998510e-01
  1.18750000e+04  9.25173663e-05  9.25174973e-05  9.99998569e-01
  1.16250000e+04  9.62697304e-05  9.62698687e-05  9.99998629e-01
