Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
43000.  3.60   19.1   9.10e-06    2660.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  3.37674472e-11  3.37674506e-11  9.99999881e-01
  2.00000000e+08  1.69100312e-09  1.69100312e-09  1.00000000e+00
  1.20000000e+07  3.84706311e-08  3.84706347e-08  9.99999940e-01
  1.00000000e+06  2.61466369e-07  2.61466766e-07  9.99998450e-01
  6.00000000e+05  4.17067298e-07  4.17068520e-07  9.99997079e-01
  2.50000000e+05  1.11707675e-06  1.11708709e-06  9.99990821e-01
  1.20000000e+05  3.15652869e-06  3.15658076e-06  9.99983490e-01
  5.00000000e+04  1.26060022e-05  1.26062978e-05  9.99976516e-01
  4.85000000e+04  1.32594196e-05  1.32597334e-05  9.99976337e-01
  4.75000000e+04  1.37272473e-05  1.37275738e-05  9.99976218e-01
  4.65000000e+04  1.42233857e-05  1.42237268e-05  9.99976099e-01
  4.55000000e+04  1.47502733e-05  1.47506280e-05  9.99975979e-01
  4.45000000e+04  1.53106175e-05  1.53109868e-05  9.99975860e-01
  4.35000000e+04  1.59074261e-05  1.59078118e-05  9.99975741e-01
  4.25000000e+04  1.65440561e-05  1.65444599e-05  9.99975622e-01
  4.15000000e+04  1.72242580e-05  1.72246801e-05  9.99975502e-01
  4.05000000e+04  1.79522358e-05  1.79526778e-05  9.99975383e-01
  3.95000000e+04  1.87327132e-05  1.87331771e-05  9.99975264e-01
  3.85000000e+04  1.95710254e-05  1.95715093e-05  9.99975204e-01
  3.75000000e+04  2.04732041e-05  2.04737134e-05  9.99975085e-01
  3.65000000e+04  2.14461197e-05  2.14466563e-05  9.99975026e-01
  3.55000000e+04  2.24976175e-05  2.24981814e-05  9.99974966e-01
  3.50017500e+04  2.30536025e-05  2.30541809e-05  9.99974906e-01
  3.45000000e+04  2.36366977e-05  2.36372907e-05  9.99974906e-01
  3.34000000e+04  2.50032772e-05  2.50039066e-05  9.99974847e-01
  3.24000000e+04  2.63620423e-05  2.63627062e-05  9.99974847e-01
  3.17500000e+04  2.73115656e-05  2.73122532e-05  9.99974847e-01
  3.12500000e+04  2.80807908e-05  2.80814966e-05  9.99974847e-01
  3.07500000e+04  2.88861957e-05  2.88869214e-05  9.99974847e-01
  3.02500000e+04  2.97301794e-05  2.97309271e-05  9.99974847e-01
  2.97500000e+04  3.06153524e-05  3.06161201e-05  9.99974906e-01
  2.92500000e+04  3.15445468e-05  3.15453362e-05  9.99974906e-01
  2.87500000e+04  3.25208493e-05  3.25216643e-05  9.99974966e-01
  2.82500000e+04  3.35476252e-05  3.35484619e-05  9.99975026e-01
  2.77500000e+04  3.46285415e-05  3.46294037e-05  9.99975085e-01
  2.72500000e+04  3.57676072e-05  3.57684949e-05  9.99975145e-01
  2.67500000e+04  3.69692061e-05  3.69701229e-05  9.99975204e-01
  2.62500000e+04  3.82381404e-05  3.82390826e-05  9.99975264e-01
  2.57500000e+04  3.95796669e-05  3.95806419e-05  9.99975324e-01
  2.52500000e+04  4.09995700e-05  4.10005778e-05  9.99975443e-01
  2.47500000e+04  4.25041944e-05  4.25052349e-05  9.99975502e-01
  2.42500000e+04  4.41005323e-05  4.41016091e-05  9.99975622e-01
  2.37500000e+04  4.57962960e-05  4.57974093e-05  9.99975681e-01
  2.32500000e+04  4.75999914e-05  4.76011446e-05  9.99975801e-01
  2.29000000e+04  4.89318008e-05  4.89329832e-05  9.99975920e-01
  2.27938418e+04  4.93476437e-05  4.93488333e-05  9.99975920e-01
  2.27935801e+04  4.92531544e-05  4.92543368e-05  9.99975979e-01
  2.26500000e+04  4.98244008e-05  4.98255977e-05  9.99976039e-01
  2.22500000e+04  5.14730964e-05  5.14743260e-05  9.99976099e-01
  2.17500000e+04  5.36599546e-05  5.36612315e-05  9.99976218e-01
  2.12962480e+04  5.57758030e-05  5.57771236e-05  9.99976337e-01
  2.12500000e+04  5.59989094e-05  5.60002336e-05  9.99976337e-01
  2.07500000e+04  5.85043490e-05  5.85057242e-05  9.99976456e-01
  2.02500000e+04  6.11923679e-05  6.11937940e-05  9.99976575e-01
  1.99835137e+04  6.27057234e-05  6.27071859e-05  9.99976695e-01
  1.98000000e+04  6.37825433e-05  6.37840276e-05  9.99976754e-01
  1.94000000e+04  6.62331440e-05  6.62346793e-05  9.99976873e-01
  1.90000000e+04  6.88350992e-05  6.88366854e-05  9.99976993e-01
  1.86000000e+04  7.16009890e-05  7.16026188e-05  9.99977171e-01
  1.82000000e+04  7.45446814e-05  7.45463767e-05  9.99977291e-01
  1.78000000e+04  7.76815650e-05  7.76833112e-05  9.99977469e-01
  1.77902715e+04  7.77604073e-05  7.77621608e-05  9.99977469e-01
  1.74000000e+04  8.10286729e-05  8.10304773e-05  9.99977648e-01
  1.70000000e+04  8.46049588e-05  8.46068288e-05  9.99977887e-01
  1.66000000e+04  8.84315450e-05  8.84334804e-05  9.99978065e-01
  1.62000000e+04  9.25320201e-05  9.25340282e-05  9.99978304e-01
  1.60308428e+04  9.43548002e-05  9.43568302e-05  9.99978423e-01
  1.58750000e+04  9.60834732e-05  9.60855396e-05  9.99978483e-01
  1.56250000e+04  9.89600594e-05  9.89621694e-05  9.99978662e-01
  1.53750000e+04  1.01970982e-04  1.01973143e-04  9.99978840e-01
  1.51250000e+04  1.05124658e-04  1.05126863e-04  9.99979019e-01
  1.48750000e+04  1.08430148e-04  1.08432403e-04  9.99979198e-01
  1.46700000e+04  1.11260793e-04  1.11263078e-04  9.99979377e-01
  1.45882109e+04  1.12421723e-04  1.12424037e-04  9.99979436e-01
  1.45881055e+04  1.11766749e-04  1.11769077e-04  9.99979317e-01
  1.44200000e+04  1.14210292e-04  1.14212642e-04  9.99979436e-01
  1.41250000e+04  1.18699078e-04  1.18701500e-04  9.99979675e-01
  1.38750000e+04  1.22716243e-04  1.22718731e-04  9.99979854e-01
  1.36250000e+04  1.26943254e-04  1.26945786e-04  9.99980032e-01
  1.33750000e+04  1.31394816e-04  1.31397406e-04  9.99980271e-01
