Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
27000.  3.00   26.0   2.10e-06    1491.
n = 2723

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.13937589e-10  1.13937589e-10  1.00000000e+00
  2.00000000e+08  5.95196004e-10  5.95196004e-10  1.00000000e+00
  1.20000000e+07  6.59272370e-09  6.59272414e-09  1.00000000e+00
  1.00000000e+06  5.30667563e-08  5.30667918e-08  9.99999285e-01
  6.00000000e+05  1.04153180e-07  1.04153322e-07  9.99998689e-01
  2.50000000e+05  3.82615696e-07  3.82616719e-07  9.99997318e-01
  1.20000000e+05  1.23949235e-06  1.23949656e-06  9.99996662e-01
  5.00000000e+04  6.05495234e-06  6.05497235e-06  9.99996722e-01
  4.85000000e+04  6.41928818e-06  6.41930910e-06  9.99996722e-01
  4.75000000e+04  6.68135999e-06  6.68138182e-06  9.99996722e-01
  4.65000000e+04  6.96030611e-06  6.96032839e-06  9.99996722e-01
  4.55000000e+04  7.25760174e-06  7.25762538e-06  9.99996722e-01
  4.45000000e+04  7.57489079e-06  7.57491534e-06  9.99996781e-01
  4.35000000e+04  7.91400998e-06  7.91403545e-06  9.99996781e-01
  4.25000000e+04  8.27701206e-06  8.27703843e-06  9.99996781e-01
  4.15000000e+04  8.66620212e-06  8.66623031e-06  9.99996781e-01
  4.05000000e+04  9.08416860e-06  9.08419770e-06  9.99996781e-01
  3.95000000e+04  9.53382732e-06  9.53385825e-06  9.99996781e-01
  3.85000000e+04  1.00184661e-05  1.00184980e-05  9.99996841e-01
  3.75000000e+04  1.05418021e-05  1.05418358e-05  9.99996841e-01
  3.65000000e+04  1.11080481e-05  1.11080826e-05  9.99996841e-01
  3.55000000e+04  1.17219861e-05  1.17220243e-05  9.99996841e-01
  3.50017500e+04  1.20473478e-05  1.20473851e-05  9.99996841e-01
  3.45000000e+04  1.23890677e-05  1.23891059e-05  9.99996841e-01
  3.34000000e+04  1.31916959e-05  1.31917368e-05  9.99996841e-01
  3.24000000e+04  1.39917456e-05  1.39917911e-05  9.99996841e-01
  3.17500000e+04  1.45517670e-05  1.45518134e-05  9.99996781e-01
  3.12500000e+04  1.50058941e-05  1.50059423e-05  9.99996781e-01
  3.07500000e+04  1.54817226e-05  1.54817717e-05  9.99996781e-01
  3.02500000e+04  1.59806386e-05  1.59806877e-05  9.99996781e-01
  2.97500000e+04  1.65041365e-05  1.65041893e-05  9.99996781e-01
  2.92500000e+04  1.70538424e-05  1.70538988e-05  9.99996781e-01
  2.87500000e+04  1.76315189e-05  1.76315752e-05  9.99996781e-01
  2.82500000e+04  1.82390795e-05  1.82391377e-05  9.99996781e-01
  2.77500000e+04  1.88786089e-05  1.88786707e-05  9.99996722e-01
  2.72500000e+04  1.95523808e-05  1.95524444e-05  9.99996722e-01
  2.67500000e+04  2.02628798e-05  2.02629453e-05  9.99996722e-01
  2.62500000e+04  2.10128219e-05  2.10128928e-05  9.99996722e-01
  2.57500000e+04  2.18051882e-05  2.18052592e-05  9.99996722e-01
  2.52500000e+04  2.26432421e-05  2.26433185e-05  9.99996722e-01
  2.47500000e+04  2.35305833e-05  2.35306616e-05  9.99996722e-01
  2.42500000e+04  2.44711646e-05  2.44712464e-05  9.99996722e-01
  2.37500000e+04  2.54693514e-05  2.54694351e-05  9.99996722e-01
  2.32500000e+04  2.65299641e-05  2.65300514e-05  9.99996722e-01
  2.29000000e+04  2.73123715e-05  2.73124606e-05  9.99996722e-01
  2.27938418e+04  2.75565435e-05  2.75566326e-05  9.99996722e-01
  2.27935801e+04  2.73289625e-05  2.73290516e-05  9.99996781e-01
  2.26500000e+04  2.76634037e-05  2.76634928e-05  9.99996781e-01
  2.22500000e+04  2.86279828e-05  2.86280756e-05  9.99996781e-01
  2.17500000e+04  2.99059448e-05  2.99060412e-05  9.99996781e-01
  2.12962480e+04  3.11408658e-05  3.11409640e-05  9.99996781e-01
  2.12500000e+04  3.12709963e-05  3.12710945e-05  9.99996781e-01
  2.07500000e+04  3.27312555e-05  3.27313610e-05  9.99996781e-01
  2.02500000e+04  3.42958083e-05  3.42959174e-05  9.99996781e-01
  1.99835137e+04  3.51757408e-05  3.51758536e-05  9.99996781e-01
  1.98000000e+04  3.58014695e-05  3.58015859e-05  9.99996781e-01
  1.94000000e+04  3.72243630e-05  3.72244831e-05  9.99996781e-01
  1.90000000e+04  3.87335167e-05  3.87336404e-05  9.99996781e-01
  1.86000000e+04  4.03360536e-05  4.03361846e-05  9.99996781e-01
  1.82000000e+04  4.20398610e-05  4.20399956e-05  9.99996781e-01
  1.78000000e+04  4.38536699e-05  4.38538118e-05  9.99996781e-01
  1.77902715e+04  4.38992392e-05  4.38993811e-05  9.99996781e-01
  1.74000000e+04  4.57871865e-05  4.57873357e-05  9.99996781e-01
  1.70000000e+04  4.78512193e-05  4.78513721e-05  9.99996781e-01
  1.66000000e+04  5.00578208e-05  5.00579845e-05  9.99996781e-01
  1.62000000e+04  5.24204806e-05  5.24206516e-05  9.99996722e-01
  1.60308428e+04  5.34701903e-05  5.34703649e-05  9.99996722e-01
  1.58750000e+04  5.44654176e-05  5.44655995e-05  9.99996722e-01
  1.56250000e+04  5.61209308e-05  5.61211127e-05  9.99996722e-01
  1.53750000e+04  5.78530307e-05  5.78532199e-05  9.99996722e-01
  1.51250000e+04  5.96665013e-05  5.96666978e-05  9.99996722e-01
  1.48750000e+04  6.15664976e-05  6.15667013e-05  9.99996722e-01
  1.46700000e+04  6.31929506e-05  6.31931543e-05  9.99996722e-01
  1.45882109e+04  6.38598503e-05  6.38600613e-05  9.99996722e-01
  1.45881055e+04  6.28481284e-05  6.28483249e-05  9.99996901e-01
  1.44200000e+04  6.42369414e-05  6.42371378e-05  9.99996901e-01
  1.41250000e+04  6.67868808e-05  6.67870918e-05  9.99996841e-01
  1.38750000e+04  6.90675515e-05  6.90677698e-05  9.99996841e-01
  1.36250000e+04  7.14660127e-05  7.14662383e-05  9.99996841e-01
  1.33750000e+04  7.39904281e-05  7.39906609e-05  9.99996841e-01
  1.32954863e+04  7.48211605e-05  7.48213934e-05  9.99996841e-01
  1.31250000e+04  7.66496669e-05  7.66499070e-05  9.99996841e-01
  1.28750000e+04  7.94533335e-05  7.94535808e-05  9.99996901e-01
  1.26250000e+04  8.24118470e-05  8.24121016e-05  9.99996901e-01
  1.23750000e+04  8.55365215e-05  8.55367834e-05  9.99996901e-01
  1.22132930e+04  8.76518752e-05  8.76521444e-05  9.99996901e-01
  1.21250000e+04  8.88396462e-05  8.88399154e-05  9.99996960e-01
  1.18750000e+04  9.23345870e-05  9.23348634e-05  9.99996960e-01
  1.16250000e+04  9.60358811e-05  9.60361649e-05  9.99997020e-01
  1.13750000e+04  9.99593758e-05  9.99596741e-05  9.99997020e-01
  1.11250000e+04  1.04122380e-04  1.04122679e-04  9.99997079e-01
  1.08750000e+04  1.08543791e-04  1.08544111e-04  9.99997079e-01
  1.06250000e+04  1.13244372e-04  1.13244692e-04  9.99997139e-01
  1.05034287e+04  1.15637791e-04  1.15638133e-04  9.99997139e-01
  1.03750000e+04  1.18246891e-04  1.18247241e-04  9.99997139e-01
  1.01250000e+04  1.23576538e-04  1.23576901e-04  9.99997079e-01
  9.95000000e+03  1.27516731e-04  1.27517094e-04  9.99997079e-01
  9.85000000e+03  1.29850305e-04  1.29850683e-04  9.99997079e-01
  9.75000000e+03  1.32246103e-04  1.32246510e-04  9.99997079e-01
  9.65000000e+03  1.34706323e-04  1.34706730e-04  9.99997020e-01
  9.55000000e+03  1.37233175e-04  1.37233583e-04  9.99997020e-01
  9.45000000e+03  1.39829048e-04  1.39829484e-04  9.99997020e-01
  9.35000000e+03  1.42496414e-04  1.42496865e-04  9.99996960e-01
  9.25000000e+03  1.45237893e-04  1.45238329e-04  9.99996901e-01
  9.21353320e+03  1.46256585e-04  1.46257036e-04  9.99996901e-01
  9.15000000e+03  1.48056148e-04  1.48056613e-04  9.99996901e-01
  9.05000000e+03  1.50954103e-04  1.50954584e-04  9.99996841e-01
  8.95000000e+03  1.53934729e-04  1.53935209e-04  9.99996841e-01
  8.85000000e+03  1.57001181e-04  1.57001676e-04  9.99996781e-01
  8.75000000e+03  1.60156793e-04  1.60157317e-04  9.99996781e-01
  8.65000000e+03  1.63405042e-04  1.63405581e-04  9.99996781e-01
  8.55000000e+03  1.66749625e-04  1.66750164e-04  9.99996722e-01
  8.45000000e+03  1.70194413e-04  1.70194980e-04  9.99996722e-01
  8.35000000e+03  1.73743480e-04  1.73744047e-04  9.99996722e-01
  8.25000000e+03  1.77401147e-04  1.77401729e-04  9.99996722e-01
  8.20613867e+03  1.79040886e-04  1.79041468e-04  9.99996722e-01
  8.20580176e+03  1.72190266e-04  1.72190688e-04  9.99997497e-01
  8.15000000e+03  1.74275905e-04  1.74276327e-04  9.99997497e-01
  8.05000000e+03  1.78104805e-04  1.78105256e-04  9.99997497e-01
  7.95000000e+03  1.82054995e-04  1.82055461e-04  9.99997437e-01
  7.85000000e+03  1.86131496e-04  1.86131976e-04  9.99997437e-01
  7.77599707e+03  1.89232684e-04  1.89233164e-04  9.99997377e-01
  7.75000000e+03  1.90339633e-04  1.90340128e-04  9.99997377e-01
