Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
28000.  3.80   11.3   1.00e-07    1407.
n = 2711

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  4.70766065e-11  4.70766065e-11  1.00000000e+00
  2.00000000e+08  1.16858176e-10  1.16858176e-10  1.00000000e+00
  1.20000000e+07  8.69209926e-10  8.69209926e-10  1.00000000e+00
  1.00000000e+06  2.19826841e-08  2.19826841e-08  1.00000000e+00
  6.00000000e+05  5.34770095e-08  5.34770130e-08  9.99999940e-01
  2.50000000e+05  2.54075928e-07  2.54075928e-07  9.99999940e-01
  1.20000000e+05  1.00023374e-06  1.00023374e-06  9.99999940e-01
  5.00000000e+04  5.41317286e-06  5.41317286e-06  9.99999940e-01
  4.85000000e+04  5.74118621e-06  5.74118667e-06  9.99999940e-01
  4.75000000e+04  5.97722646e-06  5.97722692e-06  9.99999940e-01
  4.65000000e+04  6.22862035e-06  6.22862035e-06  9.99999940e-01
  4.55000000e+04  6.49677213e-06  6.49677258e-06  9.99999940e-01
  4.45000000e+04  6.78323840e-06  6.78323840e-06  9.99999940e-01
  4.35000000e+04  7.08974221e-06  7.08974267e-06  9.99999940e-01
  4.25000000e+04  7.41819485e-06  7.41819485e-06  9.99999940e-01
  4.15000000e+04  7.77071273e-06  7.77071364e-06  9.99999940e-01
  4.05000000e+04  8.14964915e-06  8.14964915e-06  9.99999940e-01
  3.95000000e+04  8.55761482e-06  8.55761482e-06  9.99999940e-01
  3.85000000e+04  8.99752285e-06  8.99752376e-06  9.99999940e-01
  3.75000000e+04  9.47262924e-06  9.47262924e-06  9.99999940e-01
  3.65000000e+04  9.98658652e-06  9.98658652e-06  9.99999940e-01
  3.55000000e+04  1.05435192e-05  1.05435201e-05  9.99999940e-01
  3.50017500e+04  1.08384829e-05  1.08384838e-05  9.99999940e-01
  3.45000000e+04  1.11481140e-05  1.11481149e-05  9.99999940e-01
  3.34000000e+04  1.18746430e-05  1.18746439e-05  9.99999940e-01
  3.24000000e+04  1.25977858e-05  1.25977867e-05  9.99999940e-01
  3.17500000e+04  1.31033748e-05  1.31033757e-05  9.99999940e-01
  3.12500000e+04  1.35130376e-05  1.35130394e-05  9.99999881e-01
  3.07500000e+04  1.39420044e-05  1.39420054e-05  9.99999881e-01
  3.02500000e+04  1.43915331e-05  1.43915340e-05  9.99999881e-01
  2.97500000e+04  1.48630006e-05  1.48630033e-05  9.99999881e-01
  2.92500000e+04  1.53579203e-05  1.53579222e-05  9.99999881e-01
  2.87500000e+04  1.58779494e-05  1.58779512e-05  9.99999881e-01
  2.82500000e+04  1.64249104e-05  1.64249104e-05  9.99999881e-01
  2.77500000e+04  1.70008134e-05  1.70008152e-05  9.99999881e-01
  2.72500000e+04  1.76078775e-05  1.76078793e-05  9.99999881e-01
  2.67500000e+04  1.82485492e-05  1.82485510e-05  9.99999881e-01
  2.62500000e+04  1.89255388e-05  1.89255388e-05  9.99999881e-01
  2.57500000e+04  1.96418332e-05  1.96418368e-05  9.99999881e-01
  2.52500000e+04  2.04007483e-05  2.04007501e-05  9.99999940e-01
  2.47500000e+04  2.12059458e-05  2.12059476e-05  9.99999940e-01
  2.42500000e+04  2.20614766e-05  2.20614784e-05  9.99999940e-01
  2.37500000e+04  2.29718225e-05  2.29718244e-05  9.99999940e-01
  2.32500000e+04  2.39419405e-05  2.39419423e-05  9.99999940e-01
  2.29000000e+04  2.46594955e-05  2.46594973e-05  9.99999940e-01
  2.27938418e+04  2.48837605e-05  2.48837623e-05  9.99999940e-01
  2.27935801e+04  2.47371536e-05  2.47371554e-05  9.99999940e-01
  2.26500000e+04  2.50420708e-05  2.50420726e-05  9.99999940e-01
  2.22500000e+04  2.59229673e-05  2.59229691e-05  9.99999940e-01
  2.17500000e+04  2.70934543e-05  2.70934579e-05  9.99999940e-01
  2.12962480e+04  2.82281908e-05  2.82281908e-05  9.99999940e-01
  2.12500000e+04  2.83479712e-05  2.83479712e-05  9.99999940e-01
  2.07500000e+04  2.96947364e-05  2.96947383e-05  9.99999940e-01
  2.02500000e+04  3.11428666e-05  3.11428666e-05  9.99999940e-01
  1.99835137e+04  3.19595310e-05  3.19595310e-05  9.99999940e-01
  1.98000000e+04  3.25411784e-05  3.25411784e-05  9.99999940e-01
  1.94000000e+04  3.38664577e-05  3.38664577e-05  1.00000000e+00
  1.90000000e+04  3.52757088e-05  3.52757088e-05  1.00000000e+00
  1.86000000e+04  3.67757093e-05  3.67757093e-05  1.00000000e+00
  1.82000000e+04  3.83738552e-05  3.83738552e-05  1.00000000e+00
  1.78000000e+04  4.00782264e-05  4.00782264e-05  1.00000000e+00
  1.77902715e+04  4.01210782e-05  4.01210818e-05  1.00000000e+00
  1.74000000e+04  4.18976670e-05  4.18976706e-05  9.99999940e-01
  1.70000000e+04  4.38419083e-05  4.38419120e-05  9.99999940e-01
  1.66000000e+04  4.59217008e-05  4.59217044e-05  9.99999940e-01
  1.62000000e+04  4.81489733e-05  4.81489769e-05  9.99999940e-01
  1.60308428e+04  4.91384271e-05  4.91384308e-05  9.99999940e-01
  1.58750000e+04  5.00763854e-05  5.00763854e-05  9.99999940e-01
  1.56250000e+04  5.16361870e-05  5.16361906e-05  9.99999940e-01
  1.53750000e+04  5.32674203e-05  5.32674239e-05  9.99999881e-01
  1.51250000e+04  5.49743490e-05  5.49743563e-05  9.99999881e-01
  1.48750000e+04  5.67616153e-05  5.67616225e-05  9.99999881e-01
  1.46700000e+04  5.82906468e-05  5.82906541e-05  9.99999881e-01
  1.45882109e+04  5.89173687e-05  5.89173724e-05  9.99999881e-01
  1.45881055e+04  5.79538828e-05  5.79538864e-05  9.99999940e-01
  1.44200000e+04  5.92576180e-05  5.92576216e-05  9.99999940e-01
  1.41250000e+04  6.16505422e-05  6.16505422e-05  9.99999940e-01
  1.38750000e+04  6.37896519e-05  6.37896592e-05  9.99999881e-01
  1.36250000e+04  6.60379810e-05  6.60379810e-05  9.99999881e-01
  1.33750000e+04  6.84029510e-05  6.84029583e-05  9.99999881e-01
  1.32954863e+04  6.91809037e-05  6.91809182e-05  9.99999881e-01
  1.31250000e+04  7.08927619e-05  7.08927691e-05  9.99999881e-01
