Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
41000.  3.80   14.4   3.60e-06    2507.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  6.49825402e-11  6.49825402e-11  1.00000000e+00
  2.00000000e+08  1.54030233e-09  1.54030233e-09  1.00000000e+00
  1.20000000e+07  2.77718595e-08  2.77718595e-08  1.00000000e+00
  1.00000000e+06  1.80920182e-07  1.80920296e-07  9.99999464e-01
  6.00000000e+05  3.00908937e-07  3.00909392e-07  9.99998450e-01
  2.50000000e+05  8.58978296e-07  8.58983185e-07  9.99994338e-01
  1.20000000e+05  2.53118901e-06  2.53121220e-06  9.99990821e-01
  5.00000000e+04  1.07738697e-05  1.07740070e-05  9.99987245e-01
  4.85000000e+04  1.13685383e-05  1.13686838e-05  9.99987125e-01
  4.75000000e+04  1.17958789e-05  1.17960308e-05  9.99987066e-01
  4.65000000e+04  1.22504189e-05  1.22505780e-05  9.99987006e-01
  4.55000000e+04  1.27345520e-05  1.27347184e-05  9.99987006e-01
  4.45000000e+04  1.32509394e-05  1.32511123e-05  9.99986947e-01
  4.35000000e+04  1.38025480e-05  1.38027281e-05  9.99986947e-01
  4.25000000e+04  1.43926927e-05  1.43928801e-05  9.99986947e-01
  4.15000000e+04  1.50250899e-05  1.50252863e-05  9.99987006e-01
  4.05000000e+04  1.57039103e-05  1.57041140e-05  9.99987066e-01
  3.95000000e+04  1.64338398e-05  1.64340527e-05  9.99987125e-01
  3.85000000e+04  1.72201708e-05  1.72203927e-05  9.99987185e-01
  3.75000000e+04  1.80688712e-05  1.80691004e-05  9.99987245e-01
  3.65000000e+04  1.89866951e-05  1.89869352e-05  9.99987364e-01
  3.55000000e+04  1.99813021e-05  1.99815531e-05  9.99987483e-01
  3.50017500e+04  2.05081815e-05  2.05084361e-05  9.99987543e-01
  3.45000000e+04  2.10613816e-05  2.10616436e-05  9.99987602e-01
  3.34000000e+04  2.23600346e-05  2.23603092e-05  9.99987721e-01
  3.24000000e+04  2.36534597e-05  2.36537453e-05  9.99987841e-01
  3.17500000e+04  2.45581305e-05  2.45584270e-05  9.99987960e-01
  3.12500000e+04  2.52912760e-05  2.52915797e-05  9.99988019e-01
  3.07500000e+04  2.60589732e-05  2.60592824e-05  9.99988139e-01
  3.02500000e+04  2.68633466e-05  2.68636632e-05  9.99988198e-01
  2.97500000e+04  2.77066847e-05  2.77070085e-05  9.99988258e-01
  2.92500000e+04  2.85914521e-05  2.85917849e-05  9.99988377e-01
  2.87500000e+04  2.95203117e-05  2.95206519e-05  9.99988437e-01
  2.82500000e+04  3.04961377e-05  3.04964888e-05  9.99988556e-01
  2.77500000e+04  3.15220605e-05  3.15224170e-05  9.99988616e-01
  2.72500000e+04  3.26014670e-05  3.26018344e-05  9.99988735e-01
  2.67500000e+04  3.37380661e-05  3.37384408e-05  9.99988854e-01
  2.62500000e+04  3.49359034e-05  3.49362890e-05  9.99988914e-01
  2.57500000e+04  3.61994207e-05  3.61998136e-05  9.99989033e-01
  2.52500000e+04  3.75335003e-05  3.75339077e-05  9.99989152e-01
  2.47500000e+04  3.89435481e-05  3.89439665e-05  9.99989271e-01
  2.42500000e+04  4.04355378e-05  4.04359635e-05  9.99989390e-01
  2.37500000e+04  4.20161086e-05  4.20165488e-05  9.99989510e-01
  2.32500000e+04  4.36926748e-05  4.36931296e-05  9.99989629e-01
  2.29000000e+04  4.49277832e-05  4.49282488e-05  9.99989688e-01
  2.27938418e+04  4.53129724e-05  4.53134380e-05  9.99989688e-01
  2.27935801e+04  4.52605091e-05  4.52609747e-05  9.99989748e-01
  2.26500000e+04  4.57904607e-05  4.57909300e-05  9.99989748e-01
  2.22500000e+04  4.73177242e-05  4.73182081e-05  9.99989808e-01
  2.17500000e+04  4.93387997e-05  4.93392981e-05  9.99989927e-01
  2.12962480e+04  5.12897604e-05  5.12902734e-05  9.99989986e-01
  2.12500000e+04  5.14952517e-05  5.14957646e-05  9.99989986e-01
  2.07500000e+04  5.38002460e-05  5.38007807e-05  9.99990106e-01
  2.02500000e+04  5.62687092e-05  5.62692658e-05  9.99990165e-01
  1.99835137e+04  5.76568600e-05  5.76574275e-05  9.99990165e-01
  1.98000000e+04  5.86440365e-05  5.86446113e-05  9.99990165e-01
  1.94000000e+04  6.08893097e-05  6.08899063e-05  9.99990225e-01
  1.90000000e+04  6.32719239e-05  6.32725496e-05  9.99990225e-01
  1.86000000e+04  6.58040153e-05  6.58046629e-05  9.99990225e-01
  1.82000000e+04  6.84990664e-05  6.84997358e-05  9.99990165e-01
  1.78000000e+04  7.13720801e-05  7.13727786e-05  9.99990165e-01
  1.77902715e+04  7.14443158e-05  7.14450216e-05  9.99990165e-01
  1.74000000e+04  7.44397621e-05  7.44404970e-05  9.99990106e-01
  1.70000000e+04  7.77207460e-05  7.77215246e-05  9.99990046e-01
  1.66000000e+04  8.12358339e-05  8.12366488e-05  9.99989986e-01
  1.62000000e+04  8.50082724e-05  8.50091310e-05  9.99989927e-01
  1.60308428e+04  8.66872506e-05  8.66881310e-05  9.99989867e-01
  1.58750000e+04  8.82807435e-05  8.82816457e-05  9.99989808e-01
  1.56250000e+04  9.09349765e-05  9.09359005e-05  9.99989748e-01
  1.53750000e+04  9.37166624e-05  9.37176228e-05  9.99989748e-01
  1.51250000e+04  9.66340594e-05  9.66350635e-05  9.99989688e-01
  1.48750000e+04  9.96960734e-05  9.96971066e-05  9.99989629e-01
  1.46700000e+04  1.02321537e-04  1.02322600e-04  9.99989569e-01
  1.45882109e+04  1.03399201e-04  1.03400278e-04  9.99989569e-01
  1.45881055e+04  1.02934013e-04  1.02935053e-04  9.99989927e-01
  1.44200000e+04  1.05194587e-04  1.05195657e-04  9.99989867e-01
  1.41250000e+04  1.09352710e-04  1.09353830e-04  9.99989808e-01
  1.38750000e+04  1.13079783e-04  1.13080947e-04  9.99989748e-01
  1.36250000e+04  1.17007272e-04  1.17008480e-04  9.99989688e-01
  1.33750000e+04  1.21149518e-04  1.21150770e-04  9.99989629e-01
  1.32954863e+04  1.22514510e-04  1.22515776e-04  9.99989629e-01
  1.31250000e+04  1.25522172e-04  1.25523482e-04  9.99989629e-01
  1.28750000e+04  1.30142231e-04  1.30143584e-04  9.99989569e-01
  1.26250000e+04  1.35028284e-04  1.35029695e-04  9.99989569e-01
  1.23750000e+04  1.40200675e-04  1.40202130e-04  9.99989569e-01
  1.22132930e+04  1.43709185e-04  1.43710684e-04  9.99989569e-01
