Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
  1.33750000e+04  6.46679182e-05  6.46679327e-05  9.99999762e-01
  1.32954863e+04  6.54007454e-05  6.54007599e-05  9.99999762e-01
  1.31250000e+04  6.70140726e-05  6.70140871e-05  9.99999762e-01
  1.28750000e+04  6.94883638e-05  6.94883784e-05  9.99999821e-01
  1.26250000e+04  7.20996104e-05  7.20996177e-05  9.99999821e-01
  1.23750000e+04  7.48572929e-05  7.48573002e-05  9.99999881e-01
  1.22132930e+04  7.67237943e-05  7.67238016e-05  9.99999881e-01
  1.21250000e+04  7.77716195e-05  7.77716268e-05  9.99999881e-01
  1.18750000e+04  8.08535988e-05  8.08536061e-05  9.99999881e-01
  1.16250000e+04  8.41151414e-05  8.41151486e-05  9.99999940e-01
  1.13750000e+04  8.75691840e-05  8.75691912e-05  9.99999940e-01
  1.11250000e+04  9.12298055e-05  9.12298128e-05  9.99999940e-01
  1.08750000e+04  9.51124603e-05  9.51124675e-05  9.99999940e-01
  1.06250000e+04  9.92341666e-05  9.92341738e-05  9.99999940e-01
  1.05034287e+04  1.01330450e-04  1.01330450e-04  9.99999940e-01
  1.03750000e+04  1.03613827e-04  1.03613842e-04  9.99999940e-01
  1.01250000e+04  1.08272601e-04  1.08272608e-04  9.99999940e-01
  9.95000000e+03  1.11712463e-04  1.11712470e-04  9.99999940e-01
  9.85000000e+03  1.13748181e-04  1.13748189e-04  9.99999940e-01
  9.75000000e+03  1.15837131e-04  1.15837138e-04  9.99999940e-01
  9.65000000e+03  1.17981239e-04  1.17981253e-04  9.99999940e-01
  9.55000000e+03  1.20182543e-04  1.20182551e-04  9.99999940e-01
  9.45000000e+03  1.22443205e-04  1.22443205e-04  9.99999940e-01
  9.35000000e+03  1.24765487e-04  1.24765502e-04  9.99999940e-01
  9.25000000e+03  1.27151856e-04  1.27151856e-04  9.99999940e-01
  9.21353320e+03  1.28038519e-04  1.28038519e-04  9.99999940e-01
  9.15000000e+03  1.29604814e-04  1.29604829e-04  9.99999940e-01
  9.05000000e+03  1.32127156e-04  1.32127156e-04  1.00000000e+00
  8.95000000e+03  1.34721748e-04  1.34721748e-04  1.00000000e+00
  8.85000000e+03  1.37391675e-04  1.37391675e-04  1.00000000e+00
  8.75000000e+03  1.40140255e-04  1.40140255e-04  1.00000012e+00
  8.65000000e+03  1.42970937e-04  1.42970923e-04  1.00000012e+00
  8.55000000e+03  1.45887461e-04  1.45887447e-04  1.00000024e+00
  8.45000000e+03  1.48893785e-04  1.48893756e-04  1.00000024e+00
  8.35000000e+03  1.51994143e-04  1.51994085e-04  1.00000036e+00
  8.25000000e+03  1.55192989e-04  1.55192945e-04  1.00000036e+00
  8.20613867e+03  1.56628375e-04  1.56628317e-04  1.00000036e+00
  8.20580176e+03  1.50361055e-04  1.50361055e-04  1.00000012e+00
  8.15000000e+03  1.52155146e-04  1.52155131e-04  1.00000012e+00
  8.05000000e+03  1.55447371e-04  1.55447357e-04  1.00000012e+00
  7.95000000e+03  1.58842216e-04  1.58842216e-04  1.00000012e+00
  7.85000000e+03  1.62344164e-04  1.62344149e-04  1.00000012e+00
  7.77599707e+03  1.65007456e-04  1.65007441e-04  1.00000012e+00
  7.75000000e+03  1.65957987e-04  1.65957958e-04  1.00000012e+00
  7.65000000e+03  1.69688807e-04  1.69688778e-04  1.00000012e+00
  7.55000000e+03  1.73542125e-04  1.73542096e-04  1.00000012e+00
  7.45000000e+03  1.77523820e-04  1.77523791e-04  1.00000024e+00
  7.38897607e+03  1.80019371e-04  1.80019342e-04  1.00000024e+00
  7.35000000e+03  1.81640222e-04  1.81640178e-04  1.00000024e+00
  7.25000000e+03  1.85898127e-04  1.85898083e-04  1.00000024e+00
  7.15000000e+03  1.90304854e-04  1.90304796e-04  1.00000036e+00
  7.05000000e+03  1.94868262e-04  1.94868204e-04  1.00000036e+00
  6.95000000e+03  1.99596820e-04  1.99596747e-04  1.00000036e+00
  6.85000000e+03  2.04499636e-04  2.04499534e-04  1.00000048e+00
  6.75000000e+03  2.09586491e-04  2.09586375e-04  1.00000048e+00
  6.72004639e+03  2.11147577e-04  2.11147446e-04  1.00000060e+00
  6.65000000e+03  2.14867949e-04  2.14867803e-04  1.00000060e+00
  6.55000000e+03  2.20355345e-04  2.20355185e-04  1.00000083e+00
  6.45000000e+03  2.26060874e-04  2.26060671e-04  1.00000095e+00
  6.35000000e+03  2.31997590e-04  2.31997343e-04  1.00000095e+00
  6.25000000e+03  2.38179535e-04  2.38179273e-04  1.00000107e+00
  6.16217920e+03  2.43822680e-04  2.43822360e-04  1.00000131e+00
  6.15000000e+03  2.44621740e-04  2.44621420e-04  1.00000131e+00
  6.05000000e+03  2.51340331e-04  2.51339952e-04  1.00000155e+00
  5.95000000e+03  2.58352433e-04  2.58351996e-04  1.00000155e+00
  5.85000000e+03  2.65676470e-04  2.65675975e-04  1.00000179e+00
  5.75000000e+03  2.73332000e-04  2.73331418e-04  1.00000203e+00
  5.68999756e+03  2.78093241e-04  2.78092630e-04  1.00000215e+00
  5.68983594e+03  2.78074382e-04  2.78073770e-04  1.00000215e+00
  5.65000000e+03  2.81306449e-04  2.81305838e-04  1.00000215e+00
  5.59581445e+03  2.85798364e-04  2.85797694e-04  1.00000226e+00
  5.55000000e+03  2.89684656e-04  2.89683958e-04  1.00000238e+00
  5.50500146e+03  2.93582969e-04  2.93582212e-04  1.00000250e+00
  5.50484961e+03  2.93596211e-04  2.93595484e-04  1.00000250e+00
  5.45000000e+03  2.98460334e-04  2.98459549e-04  1.00000262e+00
  5.41886816e+03  3.01277352e-04  3.01276537e-04  1.00000274e+00
  5.35000000e+03  3.07658338e-04  3.07657465e-04  1.00000274e+00
  5.33553174e+03  3.09025665e-04  3.09024792e-04  1.00000274e+00
  5.25000000e+03  3.17305123e-04  3.17304162e-04  1.00000298e+00
  5.17631836e+03  3.24716413e-04  3.24715395e-04  1.00000310e+00
  5.15000000e+03  3.27428599e-04  3.27427551e-04  1.00000322e+00
  5.05000000e+03  3.38058482e-04  3.38057376e-04  1.00000334e+00
  5.02633154e+03  3.40651924e-04  3.40650760e-04  1.00000334e+00
  4.95000000e+03  3.49226233e-04  3.49225040e-04  1.00000346e+00
  4.88491162e+03  3.56799923e-04  3.56798701e-04  1.00000346e+00
  4.88479199e+03  3.56814009e-04  3.56812816e-04  1.00000346e+00
  4.85000000e+03  3.60965263e-04  3.60964041e-04  1.00000346e+00
  4.75000000e+03  3.73311166e-04  3.73309886e-04  1.00000346e+00
  4.70810596e+03  3.78672703e-04  3.78671393e-04  1.00000346e+00
  4.65000000e+03  3.86301836e-04  3.86300526e-04  1.00000346e+00
  4.55000000e+03  3.99977871e-04  3.99976561e-04  1.00000334e+00
  4.54375586e+03  4.00855555e-04  4.00854246e-04  1.00000334e+00
  4.35000000e+03  4.29563719e-04  4.29562468e-04  1.00000286e+00
  4.24723145e+03  4.46026708e-04  4.46025544e-04  1.00000274e+00
  4.15000000e+03  4.62460506e-04  4.62459400e-04  1.00000238e+00
  4.05000000e+03  4.80291492e-04  4.80290473e-04  1.00000215e+00
  3.98703809e+03  4.92030464e-04  4.92029474e-04  1.00000191e+00
  3.95000000e+03  4.99129528e-04  4.99128539e-04  1.00000191e+00
  3.85000000e+03  5.19045687e-04  5.19044814e-04  1.00000167e+00
  3.75695508e+03  5.38612832e-04  5.38612017e-04  1.00000155e+00
  3.75688452e+03  5.38628083e-04  5.38627268e-04  1.00000155e+00
  3.75000000e+03  5.40117500e-04  5.40116685e-04  1.00000155e+00
  3.72617798e+03  5.45316783e-04  5.45315910e-04  1.00000155e+00
  3.69603784e+03  5.51997626e-04  5.51996694e-04  1.00000155e+00
  3.69596948e+03  5.48275828e-04  5.48274897e-04  1.00000167e+00
  3.67132788e+03  5.53783495e-04  5.53782564e-04  1.00000167e+00
  3.64707935e+03  5.59281034e-04  5.59280103e-04  1.00000167e+00
  3.64701294e+03  4.45795653e-04  4.45795158e-04  1.00000107e+00
  3.64302710e+03  4.46439721e-04  4.46439197e-04  1.00000119e+00
  3.64296069e+03  4.46394988e-04  4.46394493e-04  1.00000119e+00
  3.62000000e+03  4.50132153e-04  4.50131571e-04  1.00000119e+00
  3.61572290e+03  4.50833875e-04  4.50833322e-04  1.00000119e+00
  3.58888916e+03  4.55276779e-04  4.55276197e-04  1.00000131e+00
  3.55000000e+03  4.61842428e-04  4.61841759e-04  1.00000143e+00
  3.53639941e+03  4.64174838e-04  4.64174169e-04  1.00000155e+00
  3.48542261e+03  4.73089312e-04  4.73088527e-04  1.00000155e+00
  3.45000000e+03  4.79448907e-04  4.79448063e-04  1.00000167e+00
  3.43595386e+03  4.82009287e-04  4.82008443e-04  1.00000179e+00
  3.43589478e+03  4.77560301e-04  4.77559573e-04  1.00000155e+00
  3.39493311e+03  4.84995020e-04  4.84994205e-04  1.00000167e+00
  3.35493628e+03  4.92439372e-04  4.92438499e-04  1.00000179e+00
  3.35000000e+03  4.93371161e-04  4.93370288e-04  1.00000179e+00
  3.27770508e+03  5.07356424e-04  5.07355377e-04  1.00000215e+00
  3.25000000e+03  5.12889645e-04  5.12888480e-04  1.00000215e+00
  3.20394971e+03  5.22309041e-04  5.22307819e-04  1.00000238e+00
  3.15000000e+03  5.33711398e-04  5.33710001e-04  1.00000262e+00
  3.13348975e+03  5.37282671e-04  5.37281274e-04  1.00000262e+00
  3.13344067e+03  5.36675157e-04  5.36673761e-04  1.00000262e+00
  3.05693188e+03  5.53690130e-04  5.53688558e-04  1.00000286e+00
  3.05000000e+03  5.55275183e-04  5.55273553e-04  1.00000286e+00
  2.98407031e+03  5.70727163e-04  5.70725359e-04  1.00000310e+00
  2.95000000e+03  5.78987179e-04  5.78985317e-04  1.00000322e+00
  2.87500000e+03  5.97862585e-04  5.97860548e-04  1.00000346e+00
  2.84829272e+03  6.04822359e-04  6.04820263e-04  1.00000346e+00
  2.82500000e+03  6.10997900e-04  6.10995747e-04  1.00000346e+00
  2.77500000e+03  6.24594977e-04  6.24592707e-04  1.00000358e+00
  2.72433350e+03  6.38862432e-04  6.38860103e-04  1.00000358e+00
  2.67500000e+03  6.53245312e-04  6.53242983e-04  1.00000358e+00
  2.62500000e+03  6.68334658e-04  6.68332214e-04  1.00000358e+00
  2.61074780e+03  6.72732596e-04  6.72730210e-04  1.00000358e+00
  2.61071387e+03  6.72742026e-04  6.72739639e-04  1.00000358e+00
  2.60860254e+03  6.73397270e-04  6.73394825e-04  1.00000358e+00
  2.60856860e+03  6.69789209e-04  6.69786823e-04  1.00000358e+00
  2.57370459e+03  6.80540106e-04  6.80537662e-04  1.00000358e+00
  2.53979224e+03  6.91245426e-04  6.91242982e-04  1.00000346e+00
  2.53976001e+03  6.91255264e-04  6.91252819e-04  1.00000346e+00
  2.53000000e+03  6.94382412e-04  6.94379967e-04  1.00000346e+00
  2.51682495e+03  6.98636752e-04  6.98634307e-04  1.00000346e+00
  2.51679321e+03  6.98645599e-04  6.98643154e-04  1.00000346e+00
  2.51397144e+03  6.99561846e-04  6.99559343e-04  1.00000346e+00
  2.51393970e+03  6.99572091e-04  6.99569646e-04  1.00000346e+00
  2.49065381e+03  7.07199913e-04  7.07197469e-04  1.00000346e+00
  2.49062280e+03  7.07207655e-04  7.07205210e-04  1.00000346e+00
  2.48000000e+03  7.10727589e-04  7.10725144e-04  1.00000346e+00
  2.47591553e+03  7.12087785e-04  7.12085282e-04  1.00000346e+00
  2.46141113e+03  7.16948300e-04  7.16945855e-04  1.00000346e+00
  2.46138086e+03  7.16956449e-04  7.16953946e-04  1.00000346e+00
  2.42500000e+03  7.29359512e-04  7.29357009e-04  1.00000346e+00
  2.40111670e+03  7.37668190e-04  7.37665745e-04  1.00000346e+00
  2.37500000e+03  7.46907084e-04  7.46904581e-04  1.00000334e+00
  2.34373315e+03  7.58180860e-04  7.58178358e-04  1.00000334e+00
  2.32500000e+03  7.65047735e-04  7.65045173e-04  1.00000334e+00
  2.27500000e+03  7.83793454e-04  7.83790776e-04  1.00000346e+00
  2.23681860e+03  7.98521389e-04  7.98518595e-04  1.00000346e+00
  2.22500000e+03  8.03153380e-04  8.03150586e-04  1.00000346e+00
  2.17500000e+03  8.23133101e-04  8.23130016e-04  1.00000381e+00
  2.13923315e+03  8.37806147e-04  8.37802771e-04  1.00000405e+00
  2.12500000e+03  8.43733142e-04  8.43729649e-04  1.00000405e+00
  2.12400000e+03  7.56209542e-04  8.44152702e-04  8.95820796e-01
  2.12266211e+03  8.15885956e-04  8.44718714e-04  9.65867043e-01
  2.12132593e+03  8.26792850e-04  8.45283968e-04  9.78124321e-01
  2.11999170e+03  8.42837268e-04  8.45848583e-04  9.96439874e-01
  2.11865869e+03  7.92583392e-04  8.46412382e-04  9.36403275e-01
  2.11732764e+03  4.05644852e-04  8.46975541e-04  4.78933364e-01
  2.11599390e+03  8.46056617e-04  8.47539806e-04  9.98250008e-01
  2.11466211e+03  4.23602934e-04  8.48103256e-04  4.99470919e-01
  2.11333179e+03  8.38817505e-04  8.48666066e-04  9.88395214e-01
  2.11200317e+03  8.48454947e-04  8.49228178e-04  9.99089539e-01
  2.11067627e+03  8.28275864e-04  8.49789532e-04  9.74683523e-01
  2.10934668e+03  3.94692790e-04  8.50351993e-04  4.64152247e-01
  2.10801904e+03  3.78230237e-04  8.50913697e-04  4.44498926e-01
  2.10669287e+03  7.73392734e-04  8.51474761e-04  9.08297956e-01
  2.10536841e+03  8.39775719e-04  8.52035068e-04  9.85611737e-01
  2.10404590e+03  6.71269780e-04  8.52594676e-04  7.87325799e-01
  2.10272046e+03  8.48917989e-04  8.53155332e-04  9.95033324e-01
  2.10139697e+03  8.25713272e-04  8.53715348e-04  9.67199743e-01
  2.10007495e+03  3.94092203e-04  8.54274607e-04  4.61317927e-01
  2.09875464e+03  8.53175414e-04  8.54833168e-04  9.98060763e-01
  2.09743604e+03  8.40014778e-04  8.55390972e-04  9.82024372e-01
  2.09611499e+03  7.79021182e-04  8.55949940e-04  9.10124719e-01
  2.09479541e+03  5.88847732e-04  8.56508152e-04  6.87498152e-01
  2.09347778e+03  6.35038654e-04  8.57065606e-04  7.40945160e-01
  2.09216162e+03  4.26135521e-04  8.57622421e-04  4.96880114e-01
  2.09084717e+03  4.05928877e-04  8.58178537e-04  4.73012149e-01
  2.08953027e+03  8.36817257e-04  8.58735701e-04  9.74475920e-01
  2.08821484e+03  8.53828038e-04  8.59292166e-04  9.93641138e-01
  2.08690137e+03  6.53556897e-04  8.59847933e-04  7.60084331e-01
  2.08558936e+03  3.95238603e-04  8.60402943e-04  4.59364533e-01
  2.08427905e+03  4.07275598e-04  8.60963890e-04  4.73046094e-01
  2.08296631e+03  6.48386136e-04  8.61531240e-04  7.52597332e-01
  2.08165503e+03  7.99984555e-04  8.62097892e-04  9.27950978e-01
  2.08034546e+03  9.05488909e-04  8.62663786e-04  1.04964292e+00
  2.07903760e+03  6.87296793e-04  8.63228983e-04  7.96192884e-01
  2.07773145e+03  4.32653615e-04  8.63793481e-04  5.00876188e-01
  2.07642261e+03  8.27180396e-04  8.64359085e-04  9.56986964e-01
  2.07511572e+03  8.01909133e-04  8.64923932e-04  9.27144110e-01
  2.07381030e+03  8.24351271e-04  8.65488022e-04  9.52469885e-01
  2.07250659e+03  7.76977511e-04  8.66051472e-04  8.97149384e-01
  2.07120435e+03  3.77266901e-04  8.66614224e-04  4.35334295e-01
  2.06989990e+03  8.96433485e-04  8.67178023e-04  1.03373635e+00
  2.06859692e+03  7.23834208e-04  8.67741066e-04  8.34159195e-01
  2.06729565e+03  7.78728747e-04  8.68303468e-04  8.96839380e-01
  2.06599585e+03  6.38451485e-04  8.68865114e-04  7.34810829e-01
  2.06469800e+03  8.53052188e-04  8.69426061e-04  9.81167018e-01
  2.06339746e+03  8.70592077e-04  8.69988056e-04  1.00069416e+00
  2.06209863e+03  5.34675666e-04  8.70549411e-04  6.14181876e-01
  2.06080127e+03  7.94846856e-04  8.71110009e-04  9.12452877e-01
  2.05950586e+03  8.19303445e-04  8.71669909e-04  9.39924002e-01
  2.05821191e+03  8.03022878e-04  8.72229110e-04  9.20655906e-01
  2.05691528e+03  3.62552237e-04  8.72789358e-04  4.15394902e-01
  2.05562061e+03  7.00275064e-04  8.73348908e-04  8.01827371e-01
  2.05432739e+03  7.79533759e-04  8.73907702e-04  8.92009258e-01
  2.05303589e+03  6.67417946e-04  8.74465855e-04  7.63229311e-01
  2.05174609e+03  8.00097594e-04  8.75023310e-04  9.14372861e-01
  2.05045386e+03  7.72072352e-04  8.75581813e-04  8.81782115e-01
  2.04916309e+03  8.14875821e-04  8.69856623e-04  9.36793268e-01
  2.04787402e+03  5.12298022e-04  8.70405755e-04  5.88573754e-01
  2.04658655e+03  3.92342277e-04  8.70954187e-04  4.50474054e-01
  2.04530078e+03  5.18253946e-04  8.71501921e-04  5.94667554e-01
  2.04401245e+03  6.23538333e-04  8.72052973e-04  7.15023458e-01
  2.04272595e+03  8.37985775e-04  8.72603967e-04  9.60327685e-01
  2.04144080e+03  3.84900253e-04  8.73154262e-04  4.40815866e-01
  2.04015735e+03  3.89208173e-04  8.73703859e-04  4.45469201e-01
  2.03887561e+03  6.05749723e-04  8.74252815e-04  6.92877114e-01
  2.03759143e+03  5.20557573e-04  8.74802761e-04  5.95057130e-01
  2.03630884e+03  8.64838134e-04  8.75352009e-04  9.87988949e-01
  2.03502783e+03  3.94904491e-04  8.75900616e-04  4.50855374e-01
  2.03374854e+03  4.35178605e-04  8.76448466e-04  4.96525019e-01
  2.03247070e+03  8.09859368e-04  8.76995677e-04  9.23447371e-01
  2.03119055e+03  8.08631536e-04  8.77543935e-04  9.21471298e-01
  2.02991187e+03  8.73249955e-04  8.78091436e-04  9.94486332e-01
  2.02863501e+03  7.53615284e-04  8.78640451e-04  8.57706189e-01
  2.02735962e+03  8.56414437e-04  8.79191561e-04  9.74093139e-01
  2.02608594e+03  4.73796652e-04  8.79741972e-04  5.38563192e-01
  2.02480969e+03  8.63431662e-04  8.80293432e-04  9.80845273e-01
  2.02353516e+03  8.61517270e-04  8.80844193e-04  9.78058636e-01
  2.02226221e+03  8.15912150e-04  8.81394255e-04  9.25706208e-01
  2.02099084e+03  8.19164154e-04  8.81943619e-04  9.28816915e-01
  2.01972107e+03  8.68391013e-04  8.82492342e-04  9.84021008e-01
  2.01844885e+03  8.74033023e-04  8.83042056e-04  9.89797711e-01
  2.01717834e+03  8.65210954e-04  8.83591070e-04  9.79198396e-01
  2.01590942e+03  6.97939016e-04  8.84139445e-04  7.89399266e-01
  2.01464209e+03  8.69041483e-04  8.84687062e-04  9.82315123e-01
  2.01337634e+03  3.79301579e-04  8.85234040e-04  4.28476036e-01
  2.01210815e+03  3.88610992e-04  8.85782065e-04  4.38720793e-01
  2.01084155e+03  7.52651773e-04  8.86329333e-04  8.49178433e-01
  2.00957666e+03  8.85679037e-04  8.86875961e-04  9.98650372e-01
  2.00831335e+03  8.57798674e-04  8.87374394e-04  9.66670513e-01
  2.00705151e+03  7.33920198e-04  8.87923525e-04  8.26557934e-01
  2.00578735e+03  3.98180156e-04  8.88473645e-04  4.48162049e-01
  2.00452466e+03  8.50086333e-04  8.89023067e-04  9.56202805e-01
  2.00326367e+03  4.01444704e-04  8.89571849e-04  4.51278538e-01
  2.00200427e+03  3.96643009e-04  8.90119933e-04  4.45606291e-01
  2.00074646e+03  3.90430185e-04  8.90667317e-04  4.38356936e-01
  1.99948633e+03  4.05868923e-04  8.91217496e-04  4.55409527e-01
  1.99822766e+03  7.27218459e-04  8.91769538e-04  8.15478027e-01
  1.99697070e+03  8.49658216e-04  8.92320881e-04  9.52189088e-01
  1.99571521e+03  6.07044669e-04  8.92871583e-04  6.79879069e-01
  1.99446130e+03  7.79082242e-04  8.93421529e-04  8.72020841e-01
  1.99320508e+03  4.51908127e-04  8.93972581e-04  5.05505562e-01
  1.99195044e+03  3.92987509e-04  8.94522876e-04  4.39326376e-01
  1.99069739e+03  7.33613211e-04  8.95072531e-04  8.19613159e-01
  1.98944592e+03  6.54334261e-04  8.95621488e-04  7.30592430e-01
  1.98819592e+03  8.84160399e-04  8.96169688e-04  9.86599267e-01
  1.98694360e+03  4.28828469e-04  8.96718993e-04  4.78219450e-01
  1.98569287e+03  8.44756258e-04  8.97267601e-04  9.41476405e-01
  1.98444385e+03  4.92080871e-04  8.97815509e-04  5.48086822e-01
  1.98319617e+03  8.57349951e-04  8.98362719e-04  9.54347193e-01
  1.98195020e+03  6.52177434e-04  8.98909231e-04  7.25520909e-01
  1.98070178e+03  8.96518002e-04  8.99456791e-04  9.96732652e-01
  1.97945496e+03  5.46606898e-04  9.00003652e-04  6.07338488e-01
  1.97820984e+03  8.75159865e-04  9.00549872e-04  9.71806109e-01
  1.97696619e+03  7.89396814e-04  9.01095336e-04  8.76041412e-01
  1.97572412e+03  7.06944382e-04  9.01640160e-04  7.84064889e-01
  1.97447961e+03  7.85043405e-04  9.02191154e-04  8.70151937e-01
  1.97323682e+03  8.64732312e-04  9.02742497e-04  9.57894742e-01
  1.97199536e+03  7.61974603e-04  9.03293141e-04  8.43551815e-01
  1.97075574e+03  8.76166858e-04  9.03843087e-04  9.69379365e-01
  1.96951746e+03  7.37634429e-04  9.04392335e-04  8.15613329e-01
  1.96827698e+03  8.06245662e-04  9.04942630e-04  8.90935659e-01
  1.96703796e+03  8.91835720e-04  9.05492227e-04  9.84918177e-01
  1.96580066e+03  9.01947264e-04  9.06041125e-04  9.95481551e-01
  1.96456470e+03  7.80083996e-04  9.06589383e-04  8.60460162e-01
  1.96333044e+03  8.05989665e-04  9.07136884e-04  8.88498425e-01
