Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
36000.  4.00    9.2   1.90e-07    2097.
n = 2729

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  8.06984271e-11  8.06984271e-11  1.00000000e+00
  2.00000000e+08  2.19165394e-10  2.19165394e-10  1.00000000e+00
  1.20000000e+07  1.73464787e-09  1.73464787e-09  1.00000000e+00
  1.00000000e+06  2.95260776e-08  2.95260811e-08  9.99999881e-01
  6.00000000e+05  7.01369629e-08  7.01369700e-08  9.99999881e-01
  2.50000000e+05  3.40036081e-07  3.40036109e-07  9.99999881e-01
  1.20000000e+05  1.34392405e-06  1.34392417e-06  9.99999881e-01
  5.00000000e+04  7.30088414e-06  7.30088550e-06  9.99999821e-01
  4.85000000e+04  7.74352338e-06  7.74352429e-06  9.99999821e-01
  4.75000000e+04  8.06177286e-06  8.06177377e-06  9.99999881e-01
  4.65000000e+04  8.40059693e-06  8.40059874e-06  9.99999881e-01
  4.55000000e+04  8.76200556e-06  8.76200647e-06  9.99999881e-01
  4.45000000e+04  9.14826524e-06  9.14826614e-06  9.99999881e-01
  4.35000000e+04  9.56193799e-06  9.56193890e-06  9.99999881e-01
  4.25000000e+04  1.00059160e-05  1.00059169e-05  9.99999881e-01
  4.15000000e+04  1.04834662e-05  1.04834680e-05  9.99999881e-01
  4.05000000e+04  1.09982793e-05  1.09982811e-05  9.99999881e-01
  3.95000000e+04  1.15545181e-05  1.15545199e-05  9.99999881e-01
  3.85000000e+04  1.21568764e-05  1.21568783e-05  9.99999881e-01
  3.75000000e+04  1.28106449e-05  1.28106467e-05  9.99999881e-01
  3.65000000e+04  1.35217842e-05  1.35217861e-05  9.99999881e-01
  3.55000000e+04  1.42969930e-05  1.42969948e-05  9.99999821e-01
  3.50017500e+04  1.47094634e-05  1.47094652e-05  9.99999821e-01
  3.45000000e+04  1.51438107e-05  1.51438126e-05  9.99999821e-01
  3.34000000e+04  1.61681692e-05  1.61681728e-05  9.99999821e-01
  3.24000000e+04  1.71942356e-05  1.71942374e-05  9.99999821e-01
  3.17500000e+04  1.79148847e-05  1.79148883e-05  9.99999821e-01
  3.12500000e+04  1.85004665e-05  1.85004701e-05  9.99999821e-01
  3.07500000e+04  1.91149793e-05  1.91149829e-05  9.99999821e-01
  3.02500000e+04  1.97601494e-05  1.97601530e-05  9.99999821e-01
  2.97500000e+04  2.04378175e-05  2.04378211e-05  9.99999821e-01
  2.92500000e+04  2.11499573e-05  2.11499628e-05  9.99999762e-01
  2.87500000e+04  2.18986916e-05  2.18986952e-05  9.99999762e-01
  2.82500000e+04  2.26863012e-05  2.26863067e-05  9.99999762e-01
