Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
39000.  4.00    9.8   3.40e-07    2362.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.16389828e-10  1.16389828e-10  1.00000000e+00
  2.00000000e+08  3.92099991e-10  3.92099991e-10  1.00000000e+00
  1.20000000e+07  3.34374950e-09  3.34374950e-09  1.00000000e+00
  1.00000000e+06  4.24773425e-08  4.24773496e-08  9.99999821e-01
  6.00000000e+05  9.20968404e-08  9.20968617e-08  9.99999821e-01
  2.50000000e+05  4.15003740e-07  4.15003854e-07  9.99999762e-01
  1.20000000e+05  1.58613580e-06  1.58613625e-06  9.99999702e-01
  5.00000000e+04  8.45709565e-06  8.45709746e-06  9.99999702e-01
  4.85000000e+04  8.97482278e-06  8.97482550e-06  9.99999702e-01
  4.75000000e+04  9.34802847e-06  9.34803120e-06  9.99999702e-01
  4.65000000e+04  9.74598970e-06  9.74599243e-06  9.99999702e-01
  4.55000000e+04  1.01709138e-05  1.01709174e-05  9.99999702e-01
  4.45000000e+04  1.06252382e-05  1.06252419e-05  9.99999642e-01
  4.35000000e+04  1.11116542e-05  1.11116578e-05  9.99999642e-01
  4.25000000e+04  1.16331421e-05  1.16331448e-05  9.99999642e-01
  4.15000000e+04  1.21930079e-05  1.21930116e-05  9.99999642e-01
  4.05000000e+04  1.27949397e-05  1.27949443e-05  9.99999642e-01
  3.95000000e+04  1.34430556e-05  1.34430611e-05  9.99999642e-01
  3.85000000e+04  1.41419878e-05  1.41419932e-05  9.99999642e-01
  3.75000000e+04  1.48969657e-05  1.48969721e-05  9.99999642e-01
  3.65000000e+04  1.57139384e-05  1.57139439e-05  9.99999642e-01
  3.55000000e+04  1.65997044e-05  1.65997099e-05  9.99999642e-01
  3.50017500e+04  1.70691055e-05  1.70691128e-05  9.99999642e-01
  3.45000000e+04  1.75621044e-05  1.75621117e-05  9.99999642e-01
  3.34000000e+04  1.87201513e-05  1.87201586e-05  9.99999642e-01
  3.24000000e+04  1.98749094e-05  1.98749167e-05  9.99999642e-01
  3.17500000e+04  2.06837067e-05  2.06837121e-05  9.99999642e-01
  3.12500000e+04  2.13399926e-05  2.13400017e-05  9.99999642e-01
  3.07500000e+04  2.20281509e-05  2.20281581e-05  9.99999642e-01
  3.02500000e+04  2.27503588e-05  2.27503660e-05  9.99999642e-01
  2.97500000e+04  2.35089956e-05  2.35090029e-05  9.99999642e-01
  2.92500000e+04  2.43066588e-05  2.43066661e-05  9.99999642e-01
  2.87500000e+04  2.51461879e-05  2.51461952e-05  9.99999642e-01
  2.82500000e+04  2.60306824e-05  2.60306915e-05  9.99999642e-01
  2.77500000e+04  2.69635384e-05  2.69635475e-05  9.99999702e-01
  2.72500000e+04  2.79484630e-05  2.79484721e-05  9.99999702e-01
  2.67500000e+04  2.89895197e-05  2.89895288e-05  9.99999702e-01
