Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
25000.  3.40   18.0   6.30e-07    1251.
n = 2726

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.06321493e-10  1.06321493e-10  1.00000000e+00
  2.00000000e+08  4.49980858e-10  4.49980858e-10  1.00000000e+00
  1.20000000e+07  3.95214528e-09  3.95214528e-09  1.00000000e+00
  1.00000000e+06  3.83595378e-08  3.83595484e-08  9.99999762e-01
  6.00000000e+05  7.73340076e-08  7.73340361e-08  9.99999642e-01
  2.50000000e+05  2.91169187e-07  2.91169357e-07  9.99999404e-01
  1.20000000e+05  9.83972427e-07  9.83973223e-07  9.99999225e-01
  5.00000000e+04  5.01247450e-06  5.01247769e-06  9.99999404e-01
  4.85000000e+04  5.31457681e-06  5.31457999e-06  9.99999404e-01
  4.75000000e+04  5.53192240e-06  5.53192604e-06  9.99999404e-01
  4.65000000e+04  5.76331695e-06  5.76332013e-06  9.99999404e-01
  4.55000000e+04  6.01000420e-06  6.01000784e-06  9.99999404e-01
  4.45000000e+04  6.27337022e-06  6.27337386e-06  9.99999404e-01
  4.35000000e+04  6.55495842e-06  6.55496251e-06  9.99999404e-01
  4.25000000e+04  6.85649411e-06  6.85649820e-06  9.99999404e-01
  4.15000000e+04  7.17991043e-06  7.17991452e-06  9.99999404e-01
  4.05000000e+04  7.52737742e-06  7.52738197e-06  9.99999404e-01
  3.95000000e+04  7.90133981e-06  7.90134527e-06  9.99999404e-01
  3.85000000e+04  8.30455974e-06  8.30456429e-06  9.99999404e-01
  3.75000000e+04  8.74016496e-06  8.74017041e-06  9.99999404e-01
  3.65000000e+04  9.21171340e-06  9.21171886e-06  9.99999404e-01
  3.55000000e+04  9.72326416e-06  9.72326961e-06  9.99999404e-01
  3.50017500e+04  9.99449458e-06  9.99450003e-06  9.99999404e-01
  3.45000000e+04  1.02794666e-05  1.02794729e-05  9.99999404e-01
  3.34000000e+04  1.09492721e-05  1.09492776e-05  9.99999404e-01
  3.24000000e+04  1.16176516e-05  1.16176589e-05  9.99999464e-01
  3.17500000e+04  1.20859868e-05  1.20859950e-05  9.99999464e-01
  3.12500000e+04  1.24660810e-05  1.24660883e-05  9.99999464e-01
  3.07500000e+04  1.28646570e-05  1.28646643e-05  9.99999464e-01
  3.02500000e+04  1.32829373e-05  1.32829437e-05  9.99999464e-01
  2.97500000e+04  1.37222441e-05  1.37222514e-05  9.99999464e-01
  2.92500000e+04  1.41840164e-05  1.41840228e-05  9.99999464e-01
  2.87500000e+04  1.46698130e-05  1.46698212e-05  9.99999464e-01
  2.82500000e+04  1.51813329e-05  1.51813401e-05  9.99999464e-01
  2.77500000e+04  1.57204213e-05  1.57204304e-05  9.99999464e-01
  2.72500000e+04  1.62890919e-05  1.62890992e-05  9.99999523e-01
  2.67500000e+04  1.68895349e-05  1.68895422e-05  9.99999523e-01
