Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
32000.  4.00    8.4   8.80e-08    1730.
n = 2721

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  5.37139083e-11  5.37139083e-11  1.00000000e+00
  2.00000000e+08  1.34176947e-10  1.34176947e-10  1.00000000e+00
  1.20000000e+07  9.67583458e-10  9.67583458e-10  1.00000000e+00
  1.00000000e+06  2.36806557e-08  2.36806557e-08  1.00000000e+00
  6.00000000e+05  5.96915513e-08  5.96915513e-08  1.00000000e+00
  2.50000000e+05  2.89725790e-07  2.89725818e-07  9.99999940e-01
  1.20000000e+05  1.18241690e-06  1.18241701e-06  9.99999940e-01
  5.00000000e+04  6.38950405e-06  6.38950451e-06  9.99999940e-01
  4.85000000e+04  6.78005745e-06  6.78005790e-06  9.99999940e-01
  4.75000000e+04  7.06084666e-06  7.06084711e-06  9.99999940e-01
  4.65000000e+04  7.35960248e-06  7.35960293e-06  9.99999940e-01
  4.55000000e+04  7.67789970e-06  7.67789970e-06  9.99999940e-01
  4.45000000e+04  8.01749775e-06  8.01749866e-06  9.99999940e-01
  4.35000000e+04  8.38036703e-06  8.38036794e-06  9.99999940e-01
  4.25000000e+04  8.76871673e-06  8.76871673e-06  9.99999940e-01
  4.15000000e+04  9.18503065e-06  9.18503156e-06  9.99999940e-01
  4.05000000e+04  9.63211005e-06  9.63211096e-06  9.99999940e-01
  3.95000000e+04  1.01131136e-05  1.01131136e-05  9.99999940e-01
  3.85000000e+04  1.06316156e-05  1.06316174e-05  9.99999940e-01
  3.75000000e+04  1.11916670e-05  1.11916670e-05  9.99999940e-01
  3.65000000e+04  1.17978634e-05  1.17978634e-05  9.99999940e-01
  3.55000000e+04  1.24554372e-05  1.24554381e-05  9.99999940e-01
  3.50017500e+04  1.28040756e-05  1.28040774e-05  9.99999940e-01
  3.45000000e+04  1.31703628e-05  1.31703637e-05  9.99999940e-01
  3.34000000e+04  1.40312104e-05  1.40312113e-05  9.99999940e-01
  3.24000000e+04  1.48900499e-05  1.48900508e-05  9.99999940e-01
  3.17500000e+04  1.54916888e-05  1.54916906e-05  9.99999940e-01
  3.12500000e+04  1.59798565e-05  1.59798583e-05  9.99999940e-01
  3.07500000e+04  1.64916364e-05  1.64916364e-05  9.99999940e-01
  3.02500000e+04  1.70285603e-05  1.70285621e-05  9.99999940e-01
  2.97500000e+04  1.75922978e-05  1.75922978e-05  9.99999940e-01
  2.92500000e+04  1.81846499e-05  1.81846499e-05  9.99999940e-01
  2.87500000e+04  1.88075828e-05  1.88075828e-05  9.99999940e-01
  2.82500000e+04  1.94632357e-05  1.94632375e-05  9.99999940e-01
  2.77500000e+04  2.01539497e-05  2.01539515e-05  9.99999940e-01
  2.72500000e+04  2.08822748e-05  2.08822767e-05  9.99999940e-01
  2.67500000e+04  2.16510161e-05  2.16510198e-05  9.99999940e-01
  2.62500000e+04  2.24632458e-05  2.24632477e-05  9.99999940e-01
  2.57500000e+04  2.33223400e-05  2.33223418e-05  9.99999940e-01
  2.52500000e+04  2.42320220e-05  2.42320239e-05  9.99999881e-01
  2.47500000e+04  2.51963902e-05  2.51963938e-05  9.99999881e-01
  2.42500000e+04  2.62199792e-05  2.62199828e-05  9.99999881e-01
  2.37500000e+04  2.73077949e-05  2.73077985e-05  9.99999881e-01
  2.32500000e+04  2.84653834e-05  2.84653852e-05  9.99999881e-01
  2.29000000e+04  2.93204776e-05  2.93204794e-05  9.99999881e-01
  2.27938418e+04  2.95875307e-05  2.95875343e-05  9.99999881e-01
  2.27935801e+04  2.94585043e-05  2.94585061e-05  9.99999881e-01
  2.26500000e+04  2.98235936e-05  2.98235973e-05  9.99999881e-01
  2.22500000e+04  3.08775307e-05  3.08775307e-05  9.99999881e-01
  2.17500000e+04  3.22760534e-05  3.22760570e-05  9.99999881e-01
  2.12962480e+04  3.36298071e-05  3.36298071e-05  9.99999940e-01
  2.12500000e+04  3.37725905e-05  3.37725942e-05  9.99999940e-01
  2.07500000e+04  3.53765317e-05  3.53765317e-05  9.99999940e-01
  2.02500000e+04  3.70983907e-05  3.70983944e-05  9.99999940e-01
  1.99835137e+04  3.80682832e-05  3.80682868e-05  9.99999940e-01
  1.98000000e+04  3.87586115e-05  3.87586151e-05  9.99999940e-01
  1.94000000e+04  4.03303056e-05  4.03303093e-05  9.99999940e-01
  1.90000000e+04  4.20000652e-05  4.20000688e-05  9.99999940e-01
  1.86000000e+04  4.37761519e-05  4.37761555e-05  9.99999940e-01
  1.82000000e+04  4.56677080e-05  4.56677117e-05  9.99999940e-01
  1.78000000e+04  4.76848836e-05  4.76848872e-05  9.99999940e-01
  1.77902715e+04  4.77356080e-05  4.77356116e-05  9.99999940e-01
  1.74000000e+04  4.98389927e-05  4.98389963e-05  9.99999940e-01
  1.70000000e+04  5.21426846e-05  5.21426882e-05  9.99999940e-01
  1.66000000e+04  5.46101510e-05  5.46101546e-05  9.99999940e-01
  1.62000000e+04  5.72573772e-05  5.72573845e-05  9.99999940e-01
  1.60308428e+04  5.84352674e-05  5.84352711e-05  9.99999940e-01
  1.58750000e+04  5.95530219e-05  5.95530255e-05  9.99999940e-01
  1.56250000e+04  6.14145247e-05  6.14145247e-05  9.99999940e-01
  1.53750000e+04  6.33650998e-05  6.33651071e-05  9.99999881e-01
  1.51250000e+04  6.54106261e-05  6.54106334e-05  9.99999881e-01
  1.48750000e+04  6.75574993e-05  6.75575066e-05  9.99999881e-01
  1.46700000e+04  6.93983966e-05  6.93984039e-05  9.99999881e-01
  1.45882109e+04  7.01540921e-05  7.01540994e-05  9.99999881e-01
  1.45881055e+04  6.93045804e-05  6.93045877e-05  9.99999940e-01
  1.44200000e+04  7.08723746e-05  7.08723746e-05  9.99999940e-01
  1.41250000e+04  7.37557348e-05  7.37557421e-05  9.99999940e-01
  1.38750000e+04  7.63400021e-05  7.63400094e-05  9.99999881e-01
  1.36250000e+04  7.90633858e-05  7.90633931e-05  9.99999881e-01
  1.33750000e+04  8.19362394e-05  8.19362467e-05  9.99999881e-01
  1.32954863e+04  8.28831035e-05  8.28831107e-05  9.99999881e-01
  1.31250000e+04  8.49698772e-05  8.49698918e-05  9.99999881e-01
  1.28750000e+04  8.81767119e-05  8.81767191e-05  9.99999881e-01
  1.26250000e+04  9.15702913e-05  9.15703058e-05  9.99999881e-01
  1.23750000e+04  9.51654656e-05  9.51654802e-05  9.99999881e-01
  1.22132930e+04  9.76058654e-05  9.76058727e-05  9.99999881e-01
  1.21250000e+04  9.89784676e-05  9.89784749e-05  9.99999881e-01
  1.18750000e+04  1.03027029e-04  1.03027043e-04  9.99999940e-01
  1.16250000e+04  1.07330547e-04  1.07330547e-04  9.99999940e-01
  1.13750000e+04  1.11910158e-04  1.11910158e-04  9.99999940e-01
  1.11250000e+04  1.16788942e-04  1.16788942e-04  9.99999940e-01
  1.08750000e+04  1.21992001e-04  1.21992001e-04  1.00000000e+00
  1.06250000e+04  1.27546737e-04  1.27546737e-04  1.00000000e+00
  1.05034287e+04  1.30383807e-04  1.30383807e-04  1.00000000e+00
  1.03750000e+04  1.33482929e-04  1.33482914e-04  1.00000000e+00
  1.01250000e+04  1.39833064e-04  1.39833050e-04  1.00000000e+00
  9.95000000e+03  1.44543286e-04  1.44543286e-04  1.00000000e+00
  9.85000000e+03  1.47338695e-04  1.47338695e-04  1.00000000e+00
  9.75000000e+03  1.50212843e-04  1.50212829e-04  1.00000000e+00
  9.65000000e+03  1.53168352e-04  1.53168352e-04  1.00000000e+00
  9.55000000e+03  1.56208043e-04  1.56208043e-04  1.00000000e+00
  9.45000000e+03  1.59334813e-04  1.59334799e-04  1.00000000e+00
  9.35000000e+03  1.62551645e-04  1.62551645e-04  1.00000000e+00
  9.25000000e+03  1.65861697e-04  1.65861697e-04  1.00000000e+00
  9.21353320e+03  1.67092629e-04  1.67092614e-04  1.00000000e+00
  9.15000000e+03  1.69268285e-04  1.69268271e-04  1.00000000e+00
  9.05000000e+03  1.72774788e-04  1.72774788e-04  1.00000000e+00
  8.95000000e+03  1.76384856e-04  1.76384856e-04  1.00000000e+00
  8.85000000e+03  1.80102259e-04  1.80102259e-04  1.00000000e+00
  8.75000000e+03  1.83930999e-04  1.83930999e-04  1.00000000e+00
  8.65000000e+03  1.87875266e-04  1.87875281e-04  1.00000000e+00
  8.55000000e+03  1.91939514e-04  1.91939514e-04  9.99999940e-01
  8.45000000e+03  1.96128429e-04  1.96128443e-04  9.99999940e-01
  8.35000000e+03  2.00447015e-04  2.00447044e-04  9.99999940e-01
  8.25000000e+03  2.04900614e-04  2.04900629e-04  9.99999940e-01
  8.20613867e+03  2.06898068e-04  2.06898083e-04  9.99999940e-01
  8.20580176e+03  1.99941365e-04  1.99941351e-04  1.00000012e+00
  8.15000000e+03  2.02475014e-04  2.02474985e-04  1.00000012e+00
  8.05000000e+03  2.07131830e-04  2.07131816e-04  1.00000012e+00
  7.95000000e+03  2.11943174e-04  2.11943174e-04  1.00000012e+00
  7.85000000e+03  2.16915403e-04  2.16915389e-04  1.00000012e+00
  7.77599707e+03  2.20702466e-04  2.20702452e-04  1.00000012e+00
  7.75000000e+03  2.22055140e-04  2.22055125e-04  1.00000012e+00
  7.65000000e+03  2.27369455e-04  2.27369441e-04  1.00000000e+00
  7.55000000e+03  2.32865787e-04  2.32865787e-04  1.00000000e+00
  7.45000000e+03  2.38552093e-04  2.38552078e-04  1.00000000e+00
  7.38897607e+03  2.42119029e-04  2.42119015e-04  1.00000000e+00
  7.35000000e+03  2.44436815e-04  2.44436815e-04  1.00000000e+00
  7.25000000e+03  2.50528974e-04  2.50528974e-04  1.00000000e+00
  7.15000000e+03  2.56838219e-04  2.56838248e-04  1.00000000e+00
  7.05000000e+03  2.63374968e-04  2.63374997e-04  9.99999940e-01
  6.95000000e+03  2.70150398e-04  2.70150427e-04  9.99999940e-01
  6.85000000e+03  2.77176616e-04  2.77176616e-04  9.99999940e-01
  6.75000000e+03  2.84466689e-04  2.84466718e-04  9.99999940e-01
  6.72004639e+03  2.86703813e-04  2.86703842e-04  9.99999940e-01
  6.65000000e+03  2.92034907e-04  2.92034936e-04  9.99999940e-01
  6.55000000e+03  2.99896783e-04  2.99896812e-04  9.99999881e-01
  6.45000000e+03  3.08069255e-04  3.08069284e-04  9.99999881e-01
  6.35000000e+03  3.16570833e-04  3.16570862e-04  9.99999881e-01
  6.25000000e+03  3.25421890e-04  3.25421890e-04  9.99999940e-01
  6.16217920e+03  3.33500677e-04  3.33500706e-04  9.99999940e-01
  6.15000000e+03  3.34644632e-04  3.34644661e-04  9.99999940e-01
  6.05000000e+03  3.44263623e-04  3.44263623e-04  9.99999940e-01
  5.95000000e+03  3.54305725e-04  3.54305725e-04  1.00000000e+00
  5.85000000e+03  3.64800566e-04  3.64800566e-04  1.00000000e+00
  5.75000000e+03  3.75780714e-04  3.75780684e-04  1.00000012e+00
  5.68999756e+03  3.82616767e-04  3.82616709e-04  1.00000012e+00
  5.68983594e+03  3.82092840e-04  3.82092810e-04  1.00000012e+00
  5.65000000e+03  3.86720232e-04  3.86720203e-04  1.00000012e+00
  5.55000000e+03  3.98731441e-04  3.98731383e-04  1.00000024e+00
  5.45000000e+03  4.11342480e-04  4.11342393e-04  1.00000036e+00
  5.35000000e+03  4.24600585e-04  4.24600410e-04  1.00000036e+00
  5.33038721e+03  4.27281106e-04  4.27280931e-04  1.00000036e+00
  5.25000000e+03  4.38557501e-04  4.38557297e-04  1.00000048e+00
  5.15000000e+03  4.53269866e-04  4.53269604e-04  1.00000060e+00
