Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
39000.  3.40   22.2   8.70e-06    2291.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  4.00338269e-11  4.00338304e-11  9.99999881e-01
  2.00000000e+08  1.55990154e-09  1.55990154e-09  1.00000000e+00
  1.20000000e+07  3.18672591e-08  3.18672591e-08  9.99999940e-01
  1.00000000e+06  2.12928299e-07  2.12928654e-07  9.99998331e-01
  6.00000000e+05  3.46656861e-07  3.46657799e-07  9.99997258e-01
  2.50000000e+05  1.00314628e-06  1.00315617e-06  9.99990225e-01
  1.20000000e+05  2.89791865e-06  2.89798209e-06  9.99978125e-01
  5.00000000e+04  1.17918898e-05  1.17922591e-05  9.99968708e-01
  4.85000000e+04  1.24191920e-05  1.24195822e-05  9.99968529e-01
  4.75000000e+04  1.28689890e-05  1.28693946e-05  9.99968410e-01
  4.65000000e+04  1.33465510e-05  1.33469739e-05  9.99968290e-01
  4.55000000e+04  1.38542719e-05  1.38547121e-05  9.99968231e-01
  4.45000000e+04  1.43948082e-05  1.43952666e-05  9.99968112e-01
  4.35000000e+04  1.49711204e-05  1.49715988e-05  9.99968052e-01
  4.25000000e+04  1.55865109e-05  1.55870093e-05  9.99967992e-01
  4.15000000e+04  1.62446777e-05  1.62451997e-05  9.99967933e-01
  4.05000000e+04  1.69497707e-05  1.69503164e-05  9.99967873e-01
  3.95000000e+04  1.77064630e-05  1.77070324e-05  9.99967813e-01
  3.85000000e+04  1.85200315e-05  1.85206281e-05  9.99967754e-01
  3.75000000e+04  1.93964534e-05  1.93970791e-05  9.99967754e-01
  3.65000000e+04  2.03425261e-05  2.03431828e-05  9.99967694e-01
  3.55000000e+04  2.13659987e-05  2.13666899e-05  9.99967694e-01
  3.50017500e+04  2.19075428e-05  2.19082503e-05  9.99967694e-01
  3.45000000e+04  2.24757441e-05  2.24764717e-05  9.99967694e-01
  3.34000000e+04  2.38083212e-05  2.38090906e-05  9.99967754e-01
  3.24000000e+04  2.51342863e-05  2.51350975e-05  9.99967813e-01
  3.17500000e+04  2.60613306e-05  2.60621673e-05  9.99967813e-01
  3.12500000e+04  2.68125332e-05  2.68133936e-05  9.99967873e-01
  3.07500000e+04  2.75991861e-05  2.76000701e-05  9.99967933e-01
  3.02500000e+04  2.84235903e-05  2.84245016e-05  9.99967992e-01
  2.97500000e+04  2.92882378e-05  2.92891746e-05  9.99968052e-01
  2.92500000e+04  3.01958225e-05  3.01967866e-05  9.99968112e-01
  2.87500000e+04  3.11492695e-05  3.11502590e-05  9.99968171e-01
  2.82500000e+04  3.21517546e-05  3.21527732e-05  9.99968231e-01
  2.77500000e+04  3.32067284e-05  3.32077798e-05  9.99968350e-01
  2.72500000e+04  3.43179527e-05  3.43190368e-05  9.99968410e-01
  2.67500000e+04  3.54895274e-05  3.54906442e-05  9.99968529e-01
  2.62500000e+04  3.67259236e-05  3.67270768e-05  9.99968648e-01
  2.57500000e+04  3.80320380e-05  3.80332276e-05  9.99968767e-01
  2.52500000e+04  3.94132257e-05  3.94144517e-05  9.99968886e-01
  2.47500000e+04  4.08753585e-05  4.08766282e-05  9.99969006e-01
  2.42500000e+04  4.24249010e-05  4.24262143e-05  9.99969125e-01
  2.37500000e+04  4.40689546e-05  4.40703116e-05  9.99969244e-01
  2.32500000e+04  4.58153590e-05  4.58167597e-05  9.99969423e-01
  2.29000000e+04  4.71033345e-05  4.71047715e-05  9.99969482e-01
  2.27938418e+04  4.75052257e-05  4.75066736e-05  9.99969542e-01
  2.27935801e+04  4.73460605e-05  4.73475011e-05  9.99969542e-01
  2.26500000e+04  4.78985166e-05  4.78999718e-05  9.99969602e-01
  2.22500000e+04  4.94916894e-05  4.94931883e-05  9.99969721e-01
  2.17500000e+04  5.16020009e-05  5.16035543e-05  9.99969900e-01
  2.12962480e+04  5.36406660e-05  5.36422740e-05  9.99970019e-01
  2.12500000e+04  5.38554596e-05  5.38570712e-05  9.99970019e-01
  2.07500000e+04  5.62652531e-05  5.62669302e-05  9.99970198e-01
  2.02500000e+04  5.88461226e-05  5.88478688e-05  9.99970376e-01
  1.99835137e+04  6.02971595e-05  6.02989421e-05  9.99970436e-01
  1.98000000e+04  6.13287775e-05  6.13305892e-05  9.99970496e-01
  1.94000000e+04  6.36739351e-05  6.36758050e-05  9.99970675e-01
  1.90000000e+04  6.61601443e-05  6.61620725e-05  9.99970794e-01
  1.86000000e+04  6.87988795e-05  6.88008731e-05  9.99970913e-01
  1.82000000e+04  7.16028153e-05  7.16048889e-05  9.99971092e-01
  1.78000000e+04  7.45859725e-05  7.45881262e-05  9.99971211e-01
  1.77902715e+04  7.46609003e-05  7.46630467e-05  9.99971211e-01
  1.74000000e+04  7.77638925e-05  7.77661189e-05  9.99971330e-01
  1.70000000e+04  8.11538193e-05  8.11561331e-05  9.99971509e-01
  1.66000000e+04  8.47749616e-05  8.47773626e-05  9.99971628e-01
  1.62000000e+04  8.86487469e-05  8.86512498e-05  9.99971747e-01
  1.60308428e+04  9.03686887e-05  9.03712353e-05  9.99971807e-01
  1.58750000e+04  9.19986996e-05  9.20012899e-05  9.99971867e-01
  1.56250000e+04  9.47087174e-05  9.47113804e-05  9.99971926e-01
  1.53750000e+04  9.75422299e-05  9.75449584e-05  9.99972045e-01
  1.51250000e+04  1.00506833e-04  1.00509642e-04  9.99972105e-01
  1.48750000e+04  1.03610721e-04  1.03613602e-04  9.99972165e-01
  1.46700000e+04  1.06266023e-04  1.06268963e-04  9.99972224e-01
  1.45882109e+04  1.07354339e-04  1.07357322e-04  9.99972284e-01
  1.45881055e+04  1.06581792e-04  1.06584732e-04  9.99972463e-01
  1.44200000e+04  1.08876673e-04  1.08879649e-04  9.99972522e-01
  1.41250000e+04  1.13087830e-04  1.13090922e-04  9.99972641e-01
  1.38750000e+04  1.16851748e-04  1.16854942e-04  9.99972701e-01
  1.36250000e+04  1.20807570e-04  1.20810859e-04  9.99972761e-01
  1.33750000e+04  1.24968516e-04  1.24971906e-04  9.99972820e-01
  1.32954863e+04  1.26337225e-04  1.26340645e-04  9.99972880e-01
  1.31250000e+04  1.29348977e-04  1.29352484e-04  9.99972939e-01
  1.28750000e+04  1.33964655e-04  1.33968264e-04  9.99972999e-01
  1.26250000e+04  1.38832649e-04  1.38836389e-04  9.99973059e-01
  1.23750000e+04  1.43971673e-04  1.43975543e-04  9.99973118e-01
  1.22132930e+04  1.47449624e-04  1.47453582e-04  9.99973118e-01
  1.21250000e+04  1.49402185e-04  1.49406202e-04  9.99973178e-01
  1.18750000e+04  1.55146612e-04  1.55150774e-04  9.99973178e-01
  1.16250000e+04  1.61229604e-04  1.61233911e-04  9.99973238e-01
  1.13750000e+04  1.67678227e-04  1.67682709e-04  9.99973297e-01
  1.11250000e+04  1.74522371e-04  1.74527013e-04  9.99973357e-01
  1.08750000e+04  1.81794967e-04  1.81799813e-04  9.99973357e-01
  1.06250000e+04  1.89532511e-04  1.89537546e-04  9.99973416e-01
  1.05034287e+04  1.93475105e-04  1.93480242e-04  9.99973416e-01
  1.03750000e+04  1.97775385e-04  1.97780653e-04  9.99973416e-01
  1.01250000e+04  2.06568526e-04  2.06573997e-04  9.99973476e-01
  9.95000000e+03  2.13077627e-04  2.13083258e-04  9.99973476e-01
  9.85000000e+03  2.16936256e-04  2.16942004e-04  9.99973476e-01
  9.75000000e+03  2.20900736e-04  2.20906586e-04  9.99973536e-01
  9.65000000e+03  2.24974923e-04  2.24980889e-04  9.99973536e-01
  9.55000000e+03  2.29162921e-04  2.29168974e-04  9.99973536e-01
  9.45000000e+03  2.33468963e-04  2.33475133e-04  9.99973536e-01
  9.35000000e+03  2.37897504e-04  2.37903805e-04  9.99973595e-01
  9.25000000e+03  2.42453287e-04  2.42459675e-04  9.99973595e-01
  9.21353320e+03  2.44147261e-04  2.44153693e-04  9.99973595e-01
  9.15000000e+03  2.47141143e-04  2.47147662e-04  9.99973595e-01
  9.05000000e+03  2.51966267e-04  2.51972902e-04  9.99973595e-01
  8.95000000e+03  2.56933999e-04  2.56940752e-04  9.99973655e-01
  8.85000000e+03  2.62050016e-04  2.62056914e-04  9.99973655e-01
