Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
49000.  4.00   11.8   1.70e-06    3255.
n = 2971

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  2.22591112e-10  2.22591112e-10  1.00000000e+00
  2.00000000e+08  1.14009591e-09  1.14009591e-09  1.00000000e+00
  1.20000000e+07  1.19411991e-08  1.19411991e-08  1.00000000e+00
  1.00000000e+06  9.76702808e-08  9.76703234e-08  9.99999523e-01
  6.00000000e+05  1.82275954e-07  1.82276096e-07  9.99999166e-01
  2.50000000e+05  6.73657155e-07  6.73658064e-07  9.99998629e-01
  1.20000000e+05  2.39607243e-06  2.39607630e-06  9.99998450e-01
  5.00000000e+04  1.17926102e-05  1.17926329e-05  9.99998033e-01
  4.85000000e+04  1.24790840e-05  1.24791077e-05  9.99998033e-01
  4.75000000e+04  1.29728814e-05  1.29729060e-05  9.99997973e-01
  4.65000000e+04  1.34986949e-05  1.34987222e-05  9.99997973e-01
  4.55000000e+04  1.40595221e-05  1.40595512e-05  9.99997973e-01
  4.45000000e+04  1.46586954e-05  1.46587254e-05  9.99997914e-01
  4.35000000e+04  1.52999255e-05  1.52999564e-05  9.99997914e-01
  4.25000000e+04  1.59873453e-05  1.59873798e-05  9.99997854e-01
  4.15000000e+04  1.67255621e-05  1.67255985e-05  9.99997795e-01
  4.05000000e+04  1.75197129e-05  1.75197511e-05  9.99997735e-01
  3.95000000e+04  1.83755292e-05  1.83755728e-05  9.99997735e-01
  3.85000000e+04  1.92994303e-05  1.92994758e-05  9.99997675e-01
  3.75000000e+04  2.02986012e-05  2.02986485e-05  9.99997616e-01
  3.65000000e+04  2.13811181e-05  2.13811709e-05  9.99997616e-01
  3.55000000e+04  2.25560998e-05  2.25561544e-05  9.99997556e-01
  3.50017500e+04  2.31792001e-05  2.31792565e-05  9.99997556e-01
  3.45000000e+04  2.38338671e-05  2.38339253e-05  9.99997556e-01
  3.34000000e+04  2.53722283e-05  2.53722919e-05  9.99997556e-01
  3.24000000e+04  2.69062366e-05  2.69063021e-05  9.99997556e-01
  3.17500000e+04  2.79801898e-05  2.79802571e-05  9.99997556e-01
  3.12500000e+04  2.88511255e-05  2.88511965e-05  9.99997556e-01
  3.07500000e+04  2.97637162e-05  2.97637871e-05  9.99997556e-01
  3.02500000e+04  3.07206137e-05  3.07206865e-05  9.99997616e-01
  2.97500000e+04  3.17247068e-05  3.17247832e-05  9.99997616e-01
  2.92500000e+04  3.27791349e-05  3.27792113e-05  9.99997675e-01
  2.87500000e+04  3.38873324e-05  3.38874088e-05  9.99997675e-01
  2.82500000e+04  3.50530390e-05  3.50531191e-05  9.99997735e-01
  2.77500000e+04  3.62803657e-05  3.62804458e-05  9.99997795e-01
  2.72500000e+04  3.75738091e-05  3.75738928e-05  9.99997795e-01
  2.67500000e+04  3.89383204e-05  3.89384040e-05  9.99997854e-01
  2.62500000e+04  4.03793383e-05  4.03794220e-05  9.99997914e-01
  2.57500000e+04  4.19028547e-05  4.19029384e-05  9.99997973e-01
  2.52500000e+04  4.35154871e-05  4.35155744e-05  9.99998033e-01
  2.47500000e+04  4.52245404e-05  4.52246277e-05  9.99998093e-01
  2.42500000e+04  4.70380874e-05  4.70381747e-05  9.99998152e-01
  2.37500000e+04  4.89650665e-05  4.89651538e-05  9.99998212e-01
  2.32500000e+04  5.10153841e-05  5.10154714e-05  9.99998212e-01
  2.29000000e+04  5.25298237e-05  5.25299147e-05  9.99998271e-01
  2.27938418e+04  5.30027901e-05  5.30028810e-05  9.99998271e-01
  2.27935801e+04  5.29174467e-05  5.29175377e-05  9.99998271e-01
  2.26500000e+04  5.35668732e-05  5.35669642e-05  9.99998271e-01
  2.22500000e+04  5.54417275e-05  5.54418220e-05  9.99998331e-01
  2.17500000e+04  5.79298649e-05  5.79299594e-05  9.99998331e-01
  2.12962480e+04  6.03387161e-05  6.03388144e-05  9.99998391e-01
  2.12500000e+04  6.05928108e-05  6.05929054e-05  9.99998391e-01
  2.07500000e+04  6.34474127e-05  6.34475145e-05  9.99998391e-01
  2.02500000e+04  6.65125408e-05  6.65126427e-05  9.99998450e-01
  1.99835137e+04  6.82393511e-05  6.82394602e-05  9.99998450e-01
  1.98000000e+04  6.94685514e-05  6.94686605e-05  9.99998450e-01
  1.94000000e+04  7.22674740e-05  7.22675832e-05  9.99998450e-01
  1.90000000e+04  7.52415290e-05  7.52416527e-05  9.99998450e-01
  1.86000000e+04  7.84054646e-05  7.84055883e-05  9.99998450e-01
  1.82000000e+04  8.17755354e-05  8.17756663e-05  9.99998391e-01
  1.78000000e+04  8.53697638e-05  8.53699021e-05  9.99998391e-01
  1.77902715e+04  8.54601458e-05  8.54602840e-05  9.99998391e-01
  1.74000000e+04  8.92081662e-05  8.92083117e-05  9.99998391e-01
  1.70000000e+04  9.33130359e-05  9.33131887e-05  9.99998331e-01
  1.66000000e+04  9.77092786e-05  9.77094387e-05  9.99998331e-01
  1.62000000e+04  1.02424798e-04  1.02424972e-04  9.99998331e-01
  1.60308428e+04  1.04522493e-04  1.04522682e-04  9.99998331e-01
  1.58750000e+04  1.06512787e-04  1.06512962e-04  9.99998331e-01
  1.56250000e+04  1.09826571e-04  1.09826753e-04  9.99998271e-01
  1.53750000e+04  1.13297661e-04  1.13297850e-04  9.99998271e-01
  1.51250000e+04  1.16936120e-04  1.16936317e-04  9.99998271e-01
  1.48750000e+04  1.20752848e-04  1.20753059e-04  9.99998271e-01
  1.46700000e+04  1.24023863e-04  1.24024082e-04  9.99998331e-01
  1.45882109e+04  1.25366103e-04  1.25366336e-04  9.99998331e-01
  1.45881055e+04  1.24773913e-04  1.24774131e-04  9.99998331e-01
  1.44200000e+04  1.27595325e-04  1.27595515e-04  9.99998331e-01
  1.41250000e+04  1.32782647e-04  1.32782865e-04  9.99998331e-01
  1.38750000e+04  1.37429830e-04  1.37430063e-04  9.99998391e-01
  1.36250000e+04  1.42324803e-04  1.42325036e-04  9.99998391e-01
  1.33750000e+04  1.47485465e-04  1.47485698e-04  9.99998450e-01
  1.32954863e+04  1.49185682e-04  1.49185915e-04  9.99998450e-01
  1.31250000e+04  1.52931418e-04  1.52931665e-04  9.99998450e-01
  1.28750000e+04  1.58684081e-04  1.58684314e-04  9.99998510e-01
  1.26250000e+04  1.64766912e-04  1.64767145e-04  9.99998569e-01
  1.23750000e+04  1.71205655e-04  1.71205873e-04  9.99998629e-01
  1.22132930e+04  1.75573135e-04  1.75573368e-04  9.99998689e-01
  1.21250000e+04  1.78028567e-04  1.78028815e-04  9.99998748e-01
  1.18750000e+04  1.85266807e-04  1.85267025e-04  9.99998808e-01
  1.16250000e+04  1.92954656e-04  1.92954874e-04  9.99998868e-01
  1.13750000e+04  2.01129995e-04  2.01130199e-04  9.99998987e-01
  1.11250000e+04  2.09834703e-04  2.09834921e-04  9.99999046e-01
  1.08750000e+04  2.19115289e-04  2.19115464e-04  9.99999166e-01
  1.06250000e+04  2.29023295e-04  2.29023470e-04  9.99999225e-01
  1.05034287e+04  2.34085077e-04  2.34085252e-04  9.99999285e-01
  1.03750000e+04  2.39616187e-04  2.39616347e-04  9.99999285e-01
  1.01250000e+04  2.50958052e-04  2.50958197e-04  9.99999344e-01
