Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
29000.  3.60   15.3   8.40e-07    1529.
n = 2711

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.25878946e-10  1.25878946e-10  1.00000000e+00
  2.00000000e+08  6.19264362e-10  6.19264362e-10  1.00000000e+00
  1.20000000e+07  5.81675508e-09  5.81675508e-09  1.00000000e+00
  1.00000000e+06  4.74360426e-08  4.74360533e-08  9.99999762e-01
  6.00000000e+05  9.35821447e-08  9.35821802e-08  9.99999583e-01
  2.50000000e+05  3.56710530e-07  3.56710814e-07  9.99999225e-01
  1.20000000e+05  1.21884113e-06  1.21884227e-06  9.99998987e-01
  5.00000000e+04  6.13862039e-06  6.13862630e-06  9.99999046e-01
  4.85000000e+04  6.50072388e-06  6.50072980e-06  9.99999046e-01
  4.75000000e+04  6.76076252e-06  6.76076888e-06  9.99999046e-01
  4.65000000e+04  7.03718115e-06  7.03718752e-06  9.99999046e-01
  4.55000000e+04  7.33139541e-06  7.33140268e-06  9.99999046e-01
  4.45000000e+04  7.64498054e-06  7.64498782e-06  9.99999046e-01
  4.35000000e+04  7.97969187e-06  7.97969915e-06  9.99999046e-01
  4.25000000e+04  8.33749527e-06  8.33750255e-06  9.99999046e-01
  4.15000000e+04  8.72059354e-06  8.72060264e-06  9.99999046e-01
  4.05000000e+04  9.13146869e-06  9.13147778e-06  9.99998987e-01
  3.95000000e+04  9.57292104e-06  9.57293105e-06  9.99998987e-01
  3.85000000e+04  1.00481202e-05  1.00481302e-05  9.99998987e-01
  3.75000000e+04  1.05606669e-05  1.05606769e-05  9.99998987e-01
  3.65000000e+04  1.11146601e-05  1.11146710e-05  9.99998987e-01
  3.55000000e+04  1.17147856e-05  1.17147974e-05  9.99998987e-01
  3.50017500e+04  1.20326558e-05  1.20326667e-05  9.99998987e-01
  3.45000000e+04  1.23664104e-05  1.23664231e-05  9.99998987e-01
  3.34000000e+04  1.31500738e-05  1.31500874e-05  9.99998987e-01
  3.24000000e+04  1.39310778e-05  1.39310932e-05  9.99998987e-01
  3.17500000e+04  1.44778060e-05  1.44778196e-05  9.99998987e-01
  3.12500000e+04  1.49212319e-05  1.49212474e-05  9.99998987e-01
  3.07500000e+04  1.53859582e-05  1.53859728e-05  9.99998987e-01
  3.02500000e+04  1.58733874e-05  1.58734038e-05  9.99998987e-01
  2.97500000e+04  1.63850382e-05  1.63850546e-05  9.99998987e-01
  2.92500000e+04  1.69225659e-05  1.69225841e-05  9.99998987e-01
  2.87500000e+04  1.74877659e-05  1.74877823e-05  9.99998987e-01
  2.82500000e+04  1.80825937e-05  1.80826119e-05  9.99998987e-01
  2.77500000e+04  1.87091882e-05  1.87092082e-05  9.99998987e-01
  2.72500000e+04  1.93698888e-05  1.93699088e-05  9.99998987e-01
  2.67500000e+04  2.00672548e-05  2.00672748e-05  9.99998987e-01
  2.62500000e+04  2.08040965e-05  2.08041183e-05  9.99998987e-01
  2.57500000e+04  2.15835080e-05  2.15835298e-05  9.99998987e-01
  2.52500000e+04  2.24088908e-05  2.24089126e-05  9.99998987e-01
  2.47500000e+04  2.32839975e-05  2.32840212e-05  9.99998987e-01
  2.42500000e+04  2.42129736e-05  2.42129972e-05  9.99998987e-01
  2.37500000e+04  2.52003974e-05  2.52004247e-05  9.99998987e-01
  2.32500000e+04  2.62513404e-05  2.62513659e-05  9.99998987e-01
  2.29000000e+04  2.70277724e-05  2.70277997e-05  9.99998987e-01
  2.27938418e+04  2.72702800e-05  2.72703073e-05  9.99998987e-01
  2.27935801e+04  2.71127738e-05  2.71127992e-05  9.99998987e-01
  2.26500000e+04  2.74439171e-05  2.74439444e-05  9.99998987e-01
  2.22500000e+04  2.83999052e-05  2.83999343e-05  9.99998987e-01
  2.17500000e+04  2.96685721e-05  2.96686012e-05  9.99999046e-01
  2.12962480e+04  3.08967246e-05  3.08967537e-05  9.99999046e-01
  2.12500000e+04  3.10262658e-05  3.10262949e-05  9.99999046e-01
  2.07500000e+04  3.24814719e-05  3.24815046e-05  9.99999046e-01
  2.02500000e+04  3.40436382e-05  3.40436709e-05  9.99999046e-01
  1.99835137e+04  3.49234979e-05  3.49235343e-05  9.99999046e-01
  1.98000000e+04  3.55496923e-05  3.55497250e-05  9.99999046e-01
  1.94000000e+04  3.69750996e-05  3.69751324e-05  9.99999046e-01
  1.90000000e+04  3.84888590e-05  3.84888917e-05  9.99999106e-01
  1.86000000e+04  4.00980607e-05  4.00980971e-05  9.99999106e-01
  1.82000000e+04  4.18104319e-05  4.18104682e-05  9.99999106e-01
  1.78000000e+04  4.36344017e-05  4.36344380e-05  9.99999106e-01
  1.77902715e+04  4.36802329e-05  4.36802693e-05  9.99999106e-01
  1.74000000e+04  4.55791633e-05  4.55792033e-05  9.99999166e-01
  1.70000000e+04  4.76547866e-05  4.76548266e-05  9.99999166e-01
  1.66000000e+04  4.98723239e-05  4.98723639e-05  9.99999166e-01
  1.62000000e+04  5.22439441e-05  5.22439841e-05  9.99999166e-01
  1.60308428e+04  5.32964623e-05  5.32965059e-05  9.99999166e-01
  1.58750000e+04  5.42935923e-05  5.42936396e-05  9.99999166e-01
  1.56250000e+04  5.59504733e-05  5.59505206e-05  9.99999225e-01
  1.53750000e+04  5.76814164e-05  5.76814600e-05  9.99999225e-01
  1.51250000e+04  5.94906487e-05  5.94906924e-05  9.99999225e-01
  1.48750000e+04  6.13827433e-05  6.13827870e-05  9.99999225e-01
  1.46700000e+04  6.29995557e-05  6.29996066e-05  9.99999225e-01
  1.45882109e+04  6.36617478e-05  6.36617988e-05  9.99999225e-01
  1.45881055e+04  6.28966445e-05  6.28966955e-05  9.99999225e-01
  1.44200000e+04  6.42865416e-05  6.42865925e-05  9.99999225e-01
  1.41250000e+04  6.68348584e-05  6.68349094e-05  9.99999225e-01
  1.38750000e+04  6.91098394e-05  6.91098903e-05  9.99999285e-01
  1.36250000e+04  7.14978160e-05  7.14978669e-05  9.99999285e-01
  1.33750000e+04  7.40061951e-05  7.40062460e-05  9.99999285e-01
  1.32954863e+04  7.48305320e-05  7.48305829e-05  9.99999285e-01
  1.31250000e+04  7.66430749e-05  7.66431331e-05  9.99999285e-01
  1.28750000e+04  7.94174193e-05  7.94174775e-05  9.99999285e-01
  1.26250000e+04  8.23391383e-05  8.23391965e-05  9.99999344e-01
  1.23750000e+04  8.54192549e-05  8.54193131e-05  9.99999344e-01
  1.22132930e+04  8.75016631e-05  8.75017213e-05  9.99999344e-01
  1.21250000e+04  8.86701018e-05  8.86701600e-05  9.99999344e-01
  1.18750000e+04  9.21054889e-05  9.21055471e-05  9.99999404e-01
  1.16250000e+04  9.57409866e-05  9.57410448e-05  9.99999404e-01
  1.13750000e+04  9.95941518e-05  9.95942028e-05  9.99999464e-01
  1.11250000e+04  1.03684870e-04  1.03684913e-04  9.99999523e-01
  1.08750000e+04  1.08035660e-04  1.08035703e-04  9.99999583e-01
  1.06250000e+04  1.12672118e-04  1.12672162e-04  9.99999702e-01
  1.05034287e+04  1.15038551e-04  1.15038580e-04  9.99999702e-01
  1.03750000e+04  1.17623320e-04  1.17623349e-04  9.99999762e-01
  1.01250000e+04  1.22922269e-04  1.22922283e-04  9.99999821e-01
  9.95000000e+03  1.26858315e-04  1.26858329e-04  9.99999940e-01
  9.85000000e+03  1.29197666e-04  1.29197666e-04  9.99999940e-01
  9.75000000e+03  1.31606110e-04  1.31606110e-04  1.00000000e+00
  9.65000000e+03  1.34086673e-04  1.34086673e-04  1.00000000e+00
  9.55000000e+03  1.36642513e-04  1.36642499e-04  1.00000012e+00
  9.45000000e+03  1.39276934e-04  1.39276905e-04  1.00000012e+00
  9.35000000e+03  1.41993427e-04  1.41993383e-04  1.00000024e+00
  9.25000000e+03  1.44795617e-04  1.44795587e-04  1.00000024e+00
  9.21353320e+03  1.45839585e-04  1.45839556e-04  1.00000036e+00
  9.15000000e+03  1.47687373e-04  1.47687344e-04  1.00000036e+00
  9.05000000e+03  1.50672713e-04  1.50672669e-04  1.00000036e+00
  8.95000000e+03  1.53755856e-04  1.53755784e-04  1.00000036e+00
  8.85000000e+03  1.56941183e-04  1.56941125e-04  1.00000036e+00
  8.75000000e+03  1.60233365e-04  1.60233307e-04  1.00000048e+00
  8.65000000e+03  1.63637247e-04  1.63637145e-04  1.00000048e+00
  8.55000000e+03  1.67157879e-04  1.67157763e-04  1.00000060e+00
  8.45000000e+03  1.70800573e-04  1.70800471e-04  1.00000060e+00
  8.35000000e+03  1.74570916e-04  1.74570785e-04  1.00000072e+00
  8.25000000e+03  1.78474686e-04  1.78474555e-04  1.00000072e+00
  8.20613867e+03  1.80230607e-04  1.80230476e-04  1.00000072e+00
