Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
32000.  3.00   27.7   5.60e-06    1832.
n = 2726

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  9.46839898e-11  9.46839898e-11  1.00000000e+00
  2.00000000e+08  1.08870835e-09  1.08870835e-09  1.00000000e+00
  1.20000000e+07  1.59269646e-08  1.59269646e-08  9.99999940e-01
  1.00000000e+06  9.99983101e-08  9.99983811e-08  9.99999285e-01
  6.00000000e+05  1.78546884e-07  1.78547126e-07  9.99998689e-01
  2.50000000e+05  6.45108798e-07  6.45110845e-07  9.99996901e-01
  1.20000000e+05  2.13974386e-06  2.13975432e-06  9.99995172e-01
  5.00000000e+04  9.68355926e-06  9.68362201e-06  9.99993503e-01
  4.85000000e+04  1.02312224e-05  1.02312897e-05  9.99993443e-01
  4.75000000e+04  1.06244725e-05  1.06245416e-05  9.99993443e-01
  4.65000000e+04  1.10424580e-05  1.10425308e-05  9.99993384e-01
  4.55000000e+04  1.14873174e-05  1.14873928e-05  9.99993324e-01
  4.45000000e+04  1.19614233e-05  1.19615033e-05  9.99993324e-01
  4.35000000e+04  1.24674189e-05  1.24675016e-05  9.99993265e-01
  4.25000000e+04  1.30082526e-05  1.30083408e-05  9.99993265e-01
  4.15000000e+04  1.35872288e-05  1.35873206e-05  9.99993205e-01
  4.05000000e+04  1.42080517e-05  1.42081490e-05  9.99993205e-01
  3.95000000e+04  1.48748941e-05  1.48749969e-05  9.99993145e-01
  3.85000000e+04  1.55924681e-05  1.55925754e-05  9.99993086e-01
  3.75000000e+04  1.63661116e-05  1.63662244e-05  9.99993086e-01
  3.65000000e+04  1.72018881e-05  1.72020082e-05  9.99993026e-01
  3.55000000e+04  1.81067153e-05  1.81068426e-05  9.99992967e-01
  3.50017500e+04  1.85857352e-05  1.85858662e-05  9.99992967e-01
  3.45000000e+04  1.90885075e-05  1.90886421e-05  9.99992967e-01
  3.34000000e+04  2.02682622e-05  2.02684078e-05  9.99992907e-01
  3.24000000e+04  2.14429383e-05  2.14430929e-05  9.99992847e-01
  3.17500000e+04  2.22646140e-05  2.22647723e-05  9.99992847e-01
  3.12500000e+04  2.29306570e-05  2.29308225e-05  9.99992788e-01
  3.07500000e+04  2.36283322e-05  2.36285032e-05  9.99992788e-01
  3.02500000e+04  2.43597024e-05  2.43598788e-05  9.99992788e-01
  2.97500000e+04  2.51269939e-05  2.51271758e-05  9.99992788e-01
  2.92500000e+04  2.59326243e-05  2.59328135e-05  9.99992728e-01
  2.87500000e+04  2.67792238e-05  2.67794203e-05  9.99992728e-01
  2.82500000e+04  2.76696483e-05  2.76698484e-05  9.99992728e-01
  2.77500000e+04  2.86070062e-05  2.86072154e-05  9.99992669e-01
  2.72500000e+04  2.95946957e-05  2.95949121e-05  9.99992669e-01
  2.67500000e+04  3.06364236e-05  3.06366455e-05  9.99992669e-01
  2.62500000e+04  3.17362392e-05  3.17364756e-05  9.99992609e-01
  2.57500000e+04  3.28985880e-05  3.28988317e-05  9.99992609e-01
  2.52500000e+04  3.41283376e-05  3.41285922e-05  9.99992609e-01
  2.47500000e+04  3.54308431e-05  3.54311051e-05  9.99992549e-01
  2.42500000e+04  3.68119836e-05  3.68122564e-05  9.99992549e-01
  2.37500000e+04  3.82782418e-05  3.82785292e-05  9.99992549e-01
  2.32500000e+04  3.98367702e-05  3.98370685e-05  9.99992549e-01
  2.29000000e+04  4.09868335e-05  4.09871391e-05  9.99992549e-01
  2.27938418e+04  4.13458001e-05  4.13461094e-05  9.99992490e-01
  2.27935801e+04  4.10675530e-05  4.10678549e-05  9.99992609e-01
  2.26500000e+04  4.15599570e-05  4.15602626e-05  9.99992609e-01
  2.22500000e+04  4.29804895e-05  4.29808060e-05  9.99992609e-01
  2.17500000e+04  4.48633000e-05  4.48636347e-05  9.99992609e-01
  2.12962480e+04  4.66834244e-05  4.66837701e-05  9.99992549e-01
  2.12500000e+04  4.68752587e-05  4.68756079e-05  9.99992549e-01
