Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
46000.  3.80   15.6   7.40e-06    2942.
n = 2972

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  4.52749505e-11  4.52749539e-11  9.99999881e-01
  2.00000000e+08  1.85598670e-09  1.85598670e-09  1.00000000e+00
  1.20000000e+07  3.98404048e-08  3.98404048e-08  1.00000000e+00
  1.00000000e+06  2.51708059e-07  2.51708173e-07  9.99999583e-01
  6.00000000e+05  3.99238957e-07  3.99239269e-07  9.99999166e-01
  2.50000000e+05  1.08600841e-06  1.08601262e-06  9.99996126e-01
  1.20000000e+05  3.17652348e-06  3.17654803e-06  9.99992251e-01
  5.00000000e+04  1.31741381e-05  1.31743063e-05  9.99987185e-01
  4.85000000e+04  1.38615624e-05  1.38617406e-05  9.99987066e-01
  4.75000000e+04  1.43537600e-05  1.43539464e-05  9.99987006e-01
  4.65000000e+04  1.48759718e-05  1.48761674e-05  9.99986887e-01
  4.55000000e+04  1.54310146e-05  1.54312183e-05  9.99986768e-01
  4.45000000e+04  1.60220607e-05  1.60222753e-05  9.99986649e-01
  4.35000000e+04  1.66526843e-05  1.66529098e-05  9.99986529e-01
  4.25000000e+04  1.73269145e-05  1.73271510e-05  9.99986351e-01
  4.15000000e+04  1.80492934e-05  1.80495426e-05  9.99986112e-01
  4.05000000e+04  1.88249505e-05  1.88252143e-05  9.99985933e-01
  3.95000000e+04  1.96596629e-05  1.96599449e-05  9.99985695e-01
  3.85000000e+04  2.05599590e-05  2.05602573e-05  9.99985456e-01
  3.75000000e+04  2.15331929e-05  2.15335112e-05  9.99985218e-01
  3.65000000e+04  2.25876629e-05  2.25880012e-05  9.99984980e-01
  3.55000000e+04  2.37327313e-05  2.37330933e-05  9.99984741e-01
  3.50017500e+04  2.43403119e-05  2.43406867e-05  9.99984622e-01
