Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
26000.  4.00    7.2   2.30e-08    1192.
n = 2726

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  2.16360471e-11  2.16360471e-11  1.00000000e+00
  2.00000000e+08  4.84127079e-11  4.84127079e-11  1.00000000e+00
  1.20000000e+07  4.41517461e-10  4.41517461e-10  1.00000000e+00
  1.00000000e+06  1.73181096e-08  1.73181096e-08  1.00000000e+00
  6.00000000e+05  4.16756514e-08  4.16756514e-08  1.00000000e+00
  2.50000000e+05  2.22219256e-07  2.22219256e-07  1.00000000e+00
  1.20000000e+05  8.98215887e-07  8.98215944e-07  1.00000000e+00
  5.00000000e+04  4.86337331e-06  4.86337331e-06  1.00000000e+00
  4.85000000e+04  5.15637112e-06  5.15637112e-06  1.00000000e+00
  4.75000000e+04  5.36694324e-06  5.36694324e-06  1.00000000e+00
  4.65000000e+04  5.59100863e-06  5.59100863e-06  1.00000000e+00
  4.55000000e+04  5.82983148e-06  5.82983148e-06  1.00000000e+00
  4.45000000e+04  6.08482469e-06  6.08482469e-06  1.00000000e+00
  4.35000000e+04  6.35756987e-06  6.35756987e-06  1.00000000e+00
  4.25000000e+04  6.64983600e-06  6.64983600e-06  1.00000000e+00
  4.15000000e+04  6.96360166e-06  6.96360212e-06  1.00000000e+00
  4.05000000e+04  7.30107968e-06  7.30107968e-06  1.00000000e+00
  3.95000000e+04  7.66474386e-06  7.66474386e-06  1.00000000e+00
  3.85000000e+04  8.05736090e-06  8.05736090e-06  1.00000000e+00
  3.75000000e+04  8.48202671e-06  8.48202671e-06  1.00000000e+00
  3.65000000e+04  8.94221102e-06  8.94221102e-06  1.00000000e+00
  3.55000000e+04  9.44180920e-06  9.44180920e-06  1.00000000e+00
  3.50017500e+04  9.70678593e-06  9.70678684e-06  1.00000000e+00
  3.45000000e+04  9.98520500e-06  9.98520500e-06  1.00000000e+00
  3.34000000e+04  1.06394682e-05  1.06394682e-05  1.00000000e+00
  3.24000000e+04  1.12918033e-05  1.12918042e-05  9.99999940e-01
  3.17500000e+04  1.17483851e-05  1.17483851e-05  9.99999940e-01
  3.12500000e+04  1.21185521e-05  1.21185521e-05  9.99999940e-01
  3.07500000e+04  1.25062970e-05  1.25062979e-05  9.99999940e-01
  3.02500000e+04  1.29127084e-05  1.29127093e-05  9.99999940e-01
  2.97500000e+04  1.33389658e-05  1.33389658e-05  9.99999940e-01
  2.92500000e+04  1.37863544e-05  1.37863544e-05  9.99999940e-01
  2.87500000e+04  1.42562749e-05  1.42562758e-05  9.99999940e-01
  2.82500000e+04  1.47502651e-05  1.47502660e-05  9.99999940e-01
  2.77500000e+04  1.52700068e-05  1.52700086e-05  9.99999940e-01
  2.72500000e+04  1.58173552e-05  1.58173552e-05  9.99999940e-01
  2.67500000e+04  1.63943550e-05  1.63943569e-05  9.99999940e-01
  2.62500000e+04  1.70032690e-05  1.70032708e-05  9.99999940e-01
  2.57500000e+04  1.76466037e-05  1.76466037e-05  9.99999940e-01
  2.52500000e+04  1.83271404e-05  1.83271404e-05  9.99999940e-01
  2.47500000e+04  1.90479714e-05  1.90479732e-05  9.99999940e-01
  2.42500000e+04  1.98125417e-05  1.98125435e-05  9.99999940e-01
  2.37500000e+04  2.06246823e-05  2.06246823e-05  9.99999940e-01
  2.32500000e+04  2.14886641e-05  2.14886659e-05  9.99999940e-01
  2.29000000e+04  2.21268292e-05  2.21268292e-05  9.99999940e-01
  2.27938418e+04  2.23261395e-05  2.23261395e-05  9.99999940e-01
  2.27935801e+04  2.21903192e-05  2.21903192e-05  9.99999940e-01
  2.26500000e+04  2.24616324e-05  2.24616342e-05  9.99999940e-01
  2.22500000e+04  2.32446582e-05  2.32446600e-05  9.99999940e-01
  2.17500000e+04  2.42834230e-05  2.42834249e-05  9.99999940e-01
  2.12962480e+04  2.52888549e-05  2.52888567e-05  9.99999940e-01
  2.12500000e+04  2.53949056e-05  2.53949074e-05  9.99999940e-01
