Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
29000.  3.80   11.6   1.30e-07    1495.
n = 2711

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  5.64147964e-11  5.64147964e-11  1.00000000e+00
  2.00000000e+08  1.46125861e-10  1.46125861e-10  1.00000000e+00
  1.20000000e+07  1.06711351e-09  1.06711351e-09  1.00000000e+00
  1.00000000e+06  2.35578455e-08  2.35578455e-08  9.99999940e-01
  6.00000000e+05  5.70264440e-08  5.70264476e-08  9.99999940e-01
  2.50000000e+05  2.64531650e-07  2.64531650e-07  9.99999940e-01
  1.20000000e+05  1.06301172e-06  1.06301172e-06  9.99999940e-01
  5.00000000e+04  5.71677219e-06  5.71677219e-06  9.99999940e-01
  4.85000000e+04  6.06535195e-06  6.06535241e-06  9.99999940e-01
  4.75000000e+04  6.31597095e-06  6.31597140e-06  9.99999881e-01
  4.65000000e+04  6.58264526e-06  6.58264571e-06  9.99999881e-01
  4.55000000e+04  6.86679596e-06  6.86679641e-06  9.99999881e-01
  4.45000000e+04  7.17000921e-06  7.17000967e-06  9.99999881e-01
  4.35000000e+04  7.49405808e-06  7.49405899e-06  9.99999881e-01
  4.25000000e+04  7.84093027e-06  7.84093118e-06  9.99999881e-01
  4.15000000e+04  8.21285448e-06  8.21285539e-06  9.99999881e-01
  4.05000000e+04  8.61233730e-06  8.61233821e-06  9.99999881e-01
  3.95000000e+04  9.04220087e-06  9.04220178e-06  9.99999881e-01
  3.85000000e+04  9.50563026e-06  9.50563117e-06  9.99999940e-01
  3.75000000e+04  1.00062261e-05  1.00062271e-05  9.99999940e-01
  3.65000000e+04  1.05480703e-05  1.05480713e-05  9.99999940e-01
  3.55000000e+04  1.11358040e-05  1.11358049e-05  9.99999940e-01
  3.50017500e+04  1.14473887e-05  1.14473896e-05  9.99999940e-01
  3.45000000e+04  1.17747240e-05  1.17747250e-05  9.99999940e-01
  3.34000000e+04  1.25439228e-05  1.25439237e-05  9.99999940e-01
  3.24000000e+04  1.33111826e-05  1.33111844e-05  9.99999940e-01
  3.17500000e+04  1.38485893e-05  1.38485912e-05  9.99999881e-01
  3.12500000e+04  1.42845993e-05  1.42846002e-05  9.99999881e-01
  3.07500000e+04  1.47416649e-05  1.47416658e-05  9.99999881e-01
  3.02500000e+04  1.52211624e-05  1.52211642e-05  9.99999881e-01
  2.97500000e+04  1.57245831e-05  1.57245831e-05  9.99999881e-01
  2.92500000e+04  1.62535489e-05  1.62535507e-05  9.99999881e-01
  2.87500000e+04  1.68098231e-05  1.68098268e-05  9.99999881e-01
  2.82500000e+04  1.73953322e-05  1.73953358e-05  9.99999881e-01
  2.77500000e+04  1.80121733e-05  1.80121751e-05  9.99999881e-01
  2.72500000e+04  1.86626439e-05  1.86626457e-05  9.99999881e-01
  2.67500000e+04  1.93492579e-05  1.93492597e-05  9.99999881e-01
  2.62500000e+04  2.00747727e-05  2.00747745e-05  9.99999881e-01
  2.57500000e+04  2.08422134e-05  2.08422152e-05  9.99999881e-01
  2.52500000e+04  2.16549051e-05  2.16549088e-05  9.99999881e-01
  2.47500000e+04  2.25165113e-05  2.25165131e-05  9.99999881e-01
  2.42500000e+04  2.34310610e-05  2.34310628e-05  9.99999881e-01
  2.37500000e+04  2.44030052e-05  2.44030089e-05  9.99999881e-01
  2.32500000e+04  2.54372644e-05  2.54372662e-05  9.99999881e-01
  2.29000000e+04  2.62012127e-05  2.62012145e-05  9.99999881e-01
  2.27938418e+04  2.64397895e-05  2.64397931e-05  9.99999881e-01
  2.27935801e+04  2.62847880e-05  2.62847898e-05  9.99999881e-01
  2.26500000e+04  2.66103525e-05  2.66103561e-05  9.99999881e-01
  2.22500000e+04  2.75501388e-05  2.75501425e-05  9.99999881e-01
  2.17500000e+04  2.87970524e-05  2.87970543e-05  9.99999881e-01
  2.12962480e+04  3.00038555e-05  3.00038573e-05  9.99999881e-01
  2.12500000e+04  3.01311284e-05  3.01311302e-05  9.99999881e-01
  2.07500000e+04  3.15606485e-05  3.15606521e-05  9.99999881e-01
  2.02500000e+04  3.30948897e-05  3.30948933e-05  9.99999881e-01
  1.99835137e+04  3.39589205e-05  3.39589205e-05  9.99999940e-01
  1.98000000e+04  3.45738226e-05  3.45738263e-05  9.99999940e-01
  1.94000000e+04  3.59735568e-05  3.59735604e-05  9.99999940e-01
  1.90000000e+04  3.74602932e-05  3.74602969e-05  9.99999940e-01
  1.86000000e+04  3.90413734e-05  3.90413770e-05  9.99999940e-01
  1.82000000e+04  4.07249390e-05  4.07249427e-05  9.99999940e-01
  1.78000000e+04  4.25200560e-05  4.25200597e-05  9.99999940e-01
  1.77902715e+04  4.25651924e-05  4.25651961e-05  9.99999940e-01
  1.74000000e+04  4.44368598e-05  4.44368670e-05  9.99999940e-01
  1.70000000e+04  4.64867117e-05  4.64867153e-05  9.99999881e-01
  1.66000000e+04  4.86823737e-05  4.86823774e-05  9.99999881e-01
  1.62000000e+04  5.10382342e-05  5.10382415e-05  9.99999881e-01
  1.60308428e+04  5.20865869e-05  5.20865942e-05  9.99999881e-01
  1.58750000e+04  5.30814905e-05  5.30814941e-05  9.99999881e-01
  1.56250000e+04  5.47385498e-05  5.47385571e-05  9.99999881e-01
