Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
39000.  3.80   13.9   8.50e-07    2344.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.53033933e-10  1.53033933e-10  1.00000000e+00
  2.00000000e+08  5.75715142e-10  5.75715142e-10  1.00000000e+00
  1.20000000e+07  5.43521494e-09  5.43521494e-09  1.00000000e+00
  1.00000000e+06  5.61433922e-08  5.61434099e-08  9.99999702e-01
  6.00000000e+05  1.14005907e-07  1.14005957e-07  9.99999464e-01
  2.50000000e+05  4.62943291e-07  4.62943632e-07  9.99999285e-01
  1.20000000e+05  1.69667555e-06  1.69667715e-06  9.99999106e-01
  5.00000000e+04  8.76183276e-06  8.76184185e-06  9.99998987e-01
  4.85000000e+04  9.28920781e-06  9.28921781e-06  9.99998987e-01
  4.75000000e+04  9.66870175e-06  9.66871175e-06  9.99998987e-01
  4.65000000e+04  1.00728066e-05  1.00728184e-05  9.99998987e-01
  4.55000000e+04  1.05037288e-05  1.05037398e-05  9.99998987e-01
  4.45000000e+04  1.09639286e-05  1.09639413e-05  9.99998987e-01
  4.35000000e+04  1.14561617e-05  1.14561744e-05  9.99998987e-01
  4.25000000e+04  1.19835186e-05  1.19835313e-05  9.99998987e-01
  4.15000000e+04  1.25494780e-05  1.25494917e-05  9.99998987e-01
  4.05000000e+04  1.31579636e-05  1.31579773e-05  9.99998987e-01
  3.95000000e+04  1.38134110e-05  1.38134264e-05  9.99998987e-01
  3.85000000e+04  1.45208442e-05  1.45208587e-05  9.99998987e-01
  3.75000000e+04  1.52859648e-05  1.52859793e-05  9.99998987e-01
  3.65000000e+04  1.61152475e-05  1.61152639e-05  9.99998987e-01
  3.55000000e+04  1.70160638e-05  1.70160802e-05  9.99998987e-01
  3.50017500e+04  1.74941561e-05  1.74941742e-05  9.99998987e-01
  3.45000000e+04  1.79967938e-05  1.79968138e-05  9.99998987e-01
  3.34000000e+04  1.91793333e-05  1.91793515e-05  9.99998987e-01
  3.24000000e+04  2.03605432e-05  2.03605632e-05  9.99998987e-01
  3.17500000e+04  2.11886345e-05  2.11886545e-05  9.99998987e-01
