Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
43000.  3.80   14.9   4.90e-06    2682.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  4.02623247e-11  4.02623282e-11  9.99999940e-01
  2.00000000e+08  1.67274705e-09  1.67274705e-09  1.00000000e+00
  1.20000000e+07  3.58906789e-08  3.58906789e-08  1.00000000e+00
  1.00000000e+06  2.31608695e-07  2.31608865e-07  9.99999285e-01
  6.00000000e+05  3.72625180e-07  3.72625806e-07  9.99998331e-01
  2.50000000e+05  1.00678687e-06  1.00679404e-06  9.99993026e-01
  1.20000000e+05  2.86746194e-06  2.86749810e-06  9.99987364e-01
  5.00000000e+04  1.17223244e-05  1.17225363e-05  9.99981999e-01
  4.85000000e+04  1.23446216e-05  1.23448472e-05  9.99981821e-01
  4.75000000e+04  1.27907424e-05  1.27909761e-05  9.99981701e-01
  4.65000000e+04  1.32643554e-05  1.32645991e-05  9.99981582e-01
  4.55000000e+04  1.37678644e-05  1.37681182e-05  9.99981523e-01
  4.45000000e+04  1.43039470e-05  1.43042143e-05  9.99981463e-01
  4.35000000e+04  1.48756089e-05  1.48758863e-05  9.99981403e-01
  4.25000000e+04  1.54862137e-05  1.54865029e-05  9.99981284e-01
  4.15000000e+04  1.61395456e-05  1.61398475e-05  9.99981284e-01
  4.05000000e+04  1.68398728e-05  1.68401893e-05  9.99981225e-01
  3.95000000e+04  1.75920177e-05  1.75923506e-05  9.99981165e-01
  3.85000000e+04  1.84014425e-05  1.84017881e-05  9.99981165e-01
  3.75000000e+04  1.92743428e-05  1.92747066e-05  9.99981165e-01
  3.65000000e+04  2.02177707e-05  2.02181527e-05  9.99981105e-01
  3.55000000e+04  2.12397645e-05  2.12401665e-05  9.99981105e-01
  3.50017500e+04  2.17811066e-05  2.17815177e-05  9.99981105e-01
  3.45000000e+04  2.23495208e-05  2.23499410e-05  9.99981105e-01
  3.34000000e+04  2.36842316e-05  2.36846790e-05  9.99981105e-01
  3.24000000e+04  2.50144822e-05  2.50149533e-05  9.99981165e-01
  3.17500000e+04  2.59457011e-05  2.59461904e-05  9.99981165e-01
  3.12500000e+04  2.67009473e-05  2.67014511e-05  9.99981165e-01
  3.07500000e+04  2.74924369e-05  2.74929516e-05  9.99981225e-01
  3.02500000e+04  2.83225236e-05  2.83230565e-05  9.99981225e-01
  2.97500000e+04  2.91937686e-05  2.91943161e-05  9.99981225e-01
  2.92500000e+04  3.01089403e-05  3.01095024e-05  9.99981284e-01
  2.87500000e+04  3.10710457e-05  3.10716241e-05  9.99981344e-01
  2.82500000e+04  3.20833497e-05  3.20839463e-05  9.99981344e-01
  2.77500000e+04  3.31494157e-05  3.31500305e-05  9.99981403e-01
  2.72500000e+04  3.42731255e-05  3.42737621e-05  9.99981463e-01
  2.67500000e+04  3.54587282e-05  3.54593794e-05  9.99981582e-01
