Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
41000.  4.00   10.2   4.70e-07    2542.
n = 2840

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  1.56783128e-10  1.56783128e-10  1.00000000e+00
  2.00000000e+08  5.43757206e-10  5.43757206e-10  1.00000000e+00
  1.20000000e+07  4.43553372e-09  4.43553372e-09  1.00000000e+00
  1.00000000e+06  4.92035817e-08  4.92035923e-08  9.99999821e-01
  6.00000000e+05  1.03875870e-07  1.03875898e-07  9.99999702e-01
  2.50000000e+05  4.56194300e-07  4.56194442e-07  9.99999702e-01
  1.20000000e+05  1.70083410e-06  1.70083490e-06  9.99999523e-01
  5.00000000e+04  8.84127257e-06  8.84127621e-06  9.99999523e-01
  4.85000000e+04  9.37408004e-06  9.37408458e-06  9.99999523e-01
  4.75000000e+04  9.75872172e-06  9.75872626e-06  9.99999523e-01
  4.65000000e+04  1.01694150e-05  1.01694204e-05  9.99999464e-01
  4.55000000e+04  1.06085481e-05  1.06085536e-05  9.99999464e-01
  4.45000000e+04  1.10787496e-05  1.10787560e-05  9.99999464e-01
  4.35000000e+04  1.15829116e-05  1.15829189e-05  9.99999404e-01
  4.25000000e+04  1.21242201e-05  1.21242274e-05  9.99999404e-01
  4.15000000e+04  1.27061849e-05  1.27061930e-05  9.99999404e-01
  4.05000000e+04  1.33326848e-05  1.33326939e-05  9.99999404e-01
  3.95000000e+04  1.40080083e-05  1.40080183e-05  9.99999344e-01
  3.85000000e+04  1.47369192e-05  1.47369292e-05  9.99999344e-01
  3.75000000e+04  1.55247235e-05  1.55247344e-05  9.99999344e-01
  3.65000000e+04  1.63773693e-05  1.63773802e-05  9.99999344e-01
  3.55000000e+04  1.73015596e-05  1.73015706e-05  9.99999344e-01
  3.50017500e+04  1.77910679e-05  1.77910788e-05  9.99999344e-01
  3.45000000e+04  1.83049087e-05  1.83049215e-05  9.99999344e-01
  3.34000000e+04  1.95104712e-05  1.95104822e-05  9.99999344e-01
  3.24000000e+04  2.07100802e-05  2.07100948e-05  9.99999344e-01
  3.17500000e+04  2.15485343e-05  2.15485488e-05  9.99999344e-01
  3.12500000e+04  2.22277322e-05  2.22277467e-05  9.99999404e-01
  3.07500000e+04  2.29387588e-05  2.29387733e-05  9.99999404e-01
  3.02500000e+04  2.36836731e-05  2.36836877e-05  9.99999404e-01
  2.97500000e+04  2.44647290e-05  2.44647435e-05  9.99999404e-01
  2.92500000e+04  2.52844002e-05  2.52844147e-05  9.99999464e-01
  2.87500000e+04  2.61454061e-05  2.61454206e-05  9.99999464e-01
  2.82500000e+04  2.70507371e-05  2.70507517e-05  9.99999464e-01
  2.77500000e+04  2.80036984e-05  2.80037129e-05  9.99999523e-01
  2.72500000e+04  2.90079370e-05  2.90079515e-05  9.99999523e-01
  2.67500000e+04  3.00674856e-05  3.00674983e-05  9.99999523e-01
  2.62500000e+04  3.11868098e-05  3.11868243e-05  9.99999583e-01
  2.57500000e+04  3.23708555e-05  3.23708700e-05  9.99999583e-01
  2.52500000e+04  3.36251142e-05  3.36251287e-05  9.99999583e-01
  2.47500000e+04  3.49556685e-05  3.49556794e-05  9.99999642e-01
  2.42500000e+04  3.63692670e-05  3.63692816e-05  9.99999642e-01
  2.37500000e+04  3.78734076e-05  3.78734221e-05  9.99999642e-01
  2.32500000e+04  3.94764065e-05  3.94764211e-05  9.99999702e-01
  2.29000000e+04  4.06622312e-05  4.06622421e-05  9.99999702e-01
  2.27938418e+04  4.10328867e-05  4.10328976e-05  9.99999702e-01
  2.27935801e+04  4.09417116e-05  4.09417262e-05  9.99999702e-01
  2.26500000e+04  4.14495953e-05  4.14496099e-05  9.99999702e-01
  2.22500000e+04  4.29172942e-05  4.29173087e-05  9.99999702e-01
  2.17500000e+04  4.48685059e-05  4.48685169e-05  9.99999702e-01
  2.12962480e+04  4.67612481e-05  4.67612626e-05  9.99999702e-01
  2.12500000e+04  4.69611114e-05  4.69611259e-05  9.99999702e-01
  2.07500000e+04  4.92091822e-05  4.92091967e-05  9.99999702e-01
  2.02500000e+04  5.16283617e-05  5.16283799e-05  9.99999702e-01
  1.99835137e+04  5.29935533e-05  5.29935714e-05  9.99999702e-01
  1.98000000e+04  5.39662833e-05  5.39663015e-05  9.99999702e-01
  1.94000000e+04  5.61839697e-05  5.61839879e-05  9.99999702e-01
  1.90000000e+04  5.85442431e-05  5.85442613e-05  9.99999642e-01
  1.86000000e+04  6.10589705e-05  6.10589923e-05  9.99999642e-01
  1.82000000e+04  6.37411431e-05  6.37411649e-05  9.99999642e-01
  1.78000000e+04  6.66050109e-05  6.66050400e-05  9.99999642e-01
  1.77902715e+04  6.66770648e-05  6.66770939e-05  9.99999642e-01
  1.74000000e+04  6.96662682e-05  6.96662973e-05  9.99999583e-01
  1.70000000e+04  7.29422245e-05  7.29422536e-05  9.99999583e-01
  1.66000000e+04  7.64520810e-05  7.64521174e-05  9.99999523e-01
  1.62000000e+04  8.02171853e-05  8.02172217e-05  9.99999523e-01
  1.60308428e+04  8.18919143e-05  8.18919580e-05  9.99999464e-01
  1.58750000e+04  8.34806779e-05  8.34807215e-05  9.99999464e-01
  1.56250000e+04  8.61252920e-05  8.61253429e-05  9.99999464e-01
  1.53750000e+04  8.88943614e-05  8.88944123e-05  9.99999404e-01
  1.51250000e+04  9.17955113e-05  9.17955622e-05  9.99999404e-01
  1.48750000e+04  9.48369998e-05  9.48370580e-05  9.99999404e-01
  1.46700000e+04  9.74420036e-05  9.74420691e-05  9.99999404e-01
  1.45882109e+04  9.85105144e-05  9.85105798e-05  9.99999404e-01
  1.45881055e+04  9.78306780e-05  9.78307362e-05  9.99999464e-01
  1.44200000e+04  1.00074249e-04  1.00074300e-04  9.99999404e-01
  1.41250000e+04  1.04196661e-04  1.04196719e-04  9.99999404e-01
  1.38750000e+04  1.07886830e-04  1.07886903e-04  9.99999404e-01
  1.36250000e+04  1.11770583e-04  1.11770649e-04  9.99999404e-01
  1.33750000e+04  1.15861549e-04  1.15861621e-04  9.99999404e-01
  1.32954863e+04  1.17208539e-04  1.17208612e-04  9.99999404e-01
  1.31250000e+04  1.20174736e-04  1.20174831e-04  9.99999404e-01
  1.28750000e+04  1.24726634e-04  1.24726706e-04  9.99999404e-01
  1.26250000e+04  1.29535358e-04  1.29535445e-04  9.99999404e-01
  1.23750000e+04  1.34620888e-04  1.34620961e-04  9.99999464e-01
  1.22132930e+04  1.38068048e-04  1.38068135e-04  9.99999464e-01
  1.21250000e+04  1.40005286e-04  1.40005359e-04  9.99999464e-01
  1.18750000e+04  1.45712926e-04  1.45712984e-04  9.99999523e-01
  1.16250000e+04  1.51770757e-04  1.51770830e-04  9.99999583e-01
  1.13750000e+04  1.58208655e-04  1.58208713e-04  9.99999642e-01
  1.11250000e+04  1.65059726e-04  1.65059770e-04  9.99999702e-01
  1.08750000e+04  1.72360684e-04  1.72360713e-04  9.99999762e-01
  1.06250000e+04  1.80152347e-04  1.80152361e-04  9.99999881e-01
  1.05034287e+04  1.84131990e-04  1.84132005e-04  9.99999881e-01
  1.03750000e+04  1.88480044e-04  1.88480044e-04  9.99999940e-01
  1.01250000e+04  1.97394344e-04  1.97394344e-04  1.00000000e+00
  9.95000000e+03  2.04013326e-04  2.04013297e-04  1.00000012e+00
  9.85000000e+03  2.07945093e-04  2.07945064e-04  1.00000012e+00
  9.75000000e+03  2.11990831e-04  2.11990802e-04  1.00000024e+00
  9.65000000e+03  2.16154920e-04  2.16154876e-04  1.00000024e+00
  9.55000000e+03  2.20442016e-04  2.20441958e-04  1.00000024e+00
  9.45000000e+03  2.24856936e-04  2.24856863e-04  1.00000024e+00
  9.35000000e+03  2.29404774e-04  2.29404701e-04  1.00000036e+00
  9.25000000e+03  2.34090840e-04  2.34090767e-04  1.00000036e+00
  9.21353320e+03  2.35835207e-04  2.35835134e-04  1.00000036e+00
  9.15000000e+03  2.38920751e-04  2.38920678e-04  1.00000036e+00
  9.05000000e+03  2.43900373e-04  2.43900286e-04  1.00000036e+00
  8.95000000e+03  2.49035889e-04  2.49035802e-04  1.00000036e+00
  8.85000000e+03  2.54333747e-04  2.54333660e-04  1.00000036e+00
  8.75000000e+03  2.59800872e-04  2.59800785e-04  1.00000036e+00
  8.65000000e+03  2.65444367e-04  2.65444280e-04  1.00000036e+00
  8.55000000e+03  2.71271914e-04  2.71271798e-04  1.00000036e+00
  8.45000000e+03  2.77291459e-04  2.77291372e-04  1.00000036e+00
  8.35000000e+03  2.83511472e-04  2.83511356e-04  1.00000036e+00
  8.25000000e+03  2.89940886e-04  2.89940799e-04  1.00000036e+00
  8.20613867e+03  2.92829413e-04  2.92829296e-04  1.00000036e+00
  8.20580176e+03  2.87480885e-04  2.87480798e-04  1.00000036e+00
  8.15000000e+03  2.91166449e-04  2.91166361e-04  1.00000036e+00
  8.05000000e+03  2.97948398e-04  2.97948282e-04  1.00000036e+00
  7.95000000e+03  3.04966670e-04  3.04966554e-04  1.00000036e+00
  7.85000000e+03  3.12232238e-04  3.12232092e-04  1.00000036e+00
  7.77599707e+03  3.17775033e-04  3.17774888e-04  1.00000036e+00
  7.75000000e+03  3.19756742e-04  3.19756597e-04  1.00000036e+00
  7.65000000e+03  3.27552552e-04  3.27552407e-04  1.00000036e+00
  7.55000000e+03  3.35632707e-04  3.35632591e-04  1.00000036e+00
  7.45000000e+03  3.44011147e-04  3.44011030e-04  1.00000036e+00
  7.38897607e+03  3.49276845e-04  3.49276699e-04  1.00000036e+00
  7.35000000e+03  3.52702657e-04  3.52702511e-04  1.00000036e+00
  7.25000000e+03  3.61722923e-04  3.61722778e-04  1.00000036e+00
  7.15000000e+03  3.71088681e-04  3.71088536e-04  1.00000036e+00
  7.05000000e+03  3.80817743e-04  3.80817626e-04  1.00000036e+00
  6.95000000e+03  3.90929170e-04  3.90929083e-04  1.00000036e+00
  6.85000000e+03  4.01443220e-04  4.01443132e-04  1.00000024e+00
  6.75000000e+03  4.12381632e-04  4.12381545e-04  1.00000024e+00
  6.72004639e+03  4.15744114e-04  4.15743998e-04  1.00000024e+00
  6.65000000e+03  4.23767517e-04  4.23767458e-04  1.00000024e+00
  6.55000000e+03  4.35625756e-04  4.35625669e-04  1.00000024e+00
  6.45000000e+03  4.47982893e-04  4.47982806e-04  1.00000024e+00
  6.35000000e+03  4.60867363e-04  4.60867275e-04  1.00000024e+00
  6.25000000e+03  4.74309723e-04  4.74309636e-04  1.00000024e+00
  6.16217920e+03  4.86600853e-04  4.86600737e-04  1.00000024e+00
  6.15000000e+03  4.88342717e-04  4.88342601e-04  1.00000024e+00
  6.05000000e+03  5.03001502e-04  5.03001385e-04  1.00000024e+00
  5.95000000e+03  5.18323970e-04  5.18323795e-04  1.00000036e+00
  5.85000000e+03  5.34350693e-04  5.34350460e-04  1.00000036e+00
  5.75000000e+03  5.51125384e-04  5.51125151e-04  1.00000036e+00
  5.68999756e+03  5.61569119e-04  5.61568886e-04  1.00000048e+00
  5.68983594e+03  5.58427302e-04  5.58427128e-04  1.00000036e+00
  5.65000000e+03  5.65485097e-04  5.65484865e-04  1.00000036e+00
  5.55000000e+03  5.83797053e-04  5.83796762e-04  1.00000048e+00
  5.45000000e+03  6.03003660e-04  6.03003311e-04  1.00000060e+00
  5.35000000e+03  6.23163884e-04  6.23163418e-04  1.00000072e+00
  5.33038721e+03  6.27235044e-04  6.27234578e-04  1.00000072e+00
  5.25000000e+03  6.44341228e-04  6.44340646e-04  1.00000083e+00
  5.15000000e+03  6.66604436e-04  6.66603795e-04  1.00000095e+00
  5.05000000e+03  6.90028071e-04  6.90027256e-04  1.00000107e+00
  5.01365576e+03  6.98844204e-04  6.98843331e-04  1.00000119e+00
  4.95000000e+03  7.14692695e-04  7.14691763e-04  1.00000131e+00
  4.85000000e+03  7.40685733e-04  7.40684627e-04  1.00000143e+00
  4.75000000e+03  7.68101949e-04  7.68100785e-04  1.00000155e+00
  4.65000000e+03  7.97044311e-04  7.97042972e-04  1.00000167e+00
  4.55000000e+03  8.27624579e-04  8.27623124e-04  1.00000179e+00
  4.48112012e+03  8.49703792e-04  8.49702163e-04  1.00000191e+00
  4.35000000e+03  8.94194702e-04  8.94192955e-04  1.00000203e+00
  4.25000000e+03  9.30459646e-04  9.30457725e-04  1.00000215e+00
  4.15000000e+03  9.68914363e-04  9.68912267e-04  1.00000215e+00
  4.05085034e+03  1.00936997e-03  1.00936776e-03  1.00000215e+00
  3.95000000e+03  1.05308206e-03  1.05307961e-03  1.00000226e+00
  3.85000000e+03  1.09917566e-03  1.09917310e-03  1.00000238e+00
  3.75000000e+03  1.14822236e-03  1.14821945e-03  1.00000250e+00
  3.69603784e+03  1.17599627e-03  1.17599324e-03  1.00000262e+00
  3.69596948e+03  1.17579952e-03  1.17579638e-03  1.00000262e+00
  3.67132788e+03  1.18880090e-03  1.18879776e-03  1.00000274e+00
  3.64707935e+03  1.20179518e-03  1.20179192e-03  1.00000274e+00
  3.64701294e+03  1.09595736e-03  1.09595538e-03  1.00000179e+00
  3.64302710e+03  1.09797996e-03  1.09797786e-03  1.00000179e+00
  3.64296069e+03  1.08881295e-03  1.08881132e-03  1.00000155e+00
  3.62000000e+03  1.10043946e-03  1.10043772e-03  1.00000155e+00
  3.61572290e+03  1.10262504e-03  1.10262330e-03  1.00000155e+00
