Teff    log g  R/Rsun  Mdot       vinf
 (K)    (cgs)        (Msun/yr)   (km/s)
25000.  3.60   14.4   3.80e-07    1204.
n = 2726

  Wavelength      Eddington flux    Continuum   Normalized spectrum
  (Angstroms)     (erg/s/cm2/Hz)  (erg/s/cm2/Hz)

  6.00000000e+08  9.89692772e-11  9.89692772e-11  1.00000000e+00
  2.00000000e+08  3.75810466e-10  3.75810466e-10  1.00000000e+00
  1.20000000e+07  3.12962567e-09  3.12962567e-09  1.00000000e+00
  1.00000000e+06  3.35862502e-08  3.35862573e-08  9.99999821e-01
  6.00000000e+05  6.82895518e-08  6.82895660e-08  9.99999762e-01
  2.50000000e+05  2.65735764e-07  2.65735849e-07  9.99999642e-01
  1.20000000e+05  9.35378011e-07  9.35378353e-07  9.99999642e-01
  5.00000000e+04  4.86290946e-06  4.86291083e-06  9.99999702e-01
  4.85000000e+04  5.16148793e-06  5.16148930e-06  9.99999702e-01
  4.75000000e+04  5.37623328e-06  5.37623464e-06  9.99999702e-01
  4.65000000e+04  5.60479884e-06  5.60480066e-06  9.99999762e-01
  4.55000000e+04  5.84841018e-06  5.84841200e-06  9.99999762e-01
  4.45000000e+04  6.10843290e-06  6.10843426e-06  9.99999762e-01
  4.35000000e+04  6.38639403e-06  6.38639540e-06  9.99999762e-01
  4.25000000e+04  6.68400435e-06  6.68400617e-06  9.99999762e-01
  4.15000000e+04  7.00318424e-06  7.00318560e-06  9.99999762e-01
  4.05000000e+04  7.34609011e-06  7.34609193e-06  9.99999762e-01
  3.95000000e+04  7.71514897e-06  7.71515079e-06  9.99999762e-01
  3.85000000e+04  8.11309292e-06  8.11309474e-06  9.99999762e-01
  3.75000000e+04  8.54299651e-06  8.54299833e-06  9.99999762e-01
  3.65000000e+04  9.00832492e-06  9.00832674e-06  9.99999762e-01
  3.55000000e+04  9.51297534e-06  9.51297716e-06  9.99999762e-01
  3.50017500e+04  9.78043681e-06  9.78043863e-06  9.99999762e-01
  3.45000000e+04  1.00613333e-05  1.00613352e-05  9.99999762e-01
  3.34000000e+04  1.07209135e-05  1.07209153e-05  9.99999762e-01
  3.24000000e+04  1.13778387e-05  1.13778406e-05  9.99999762e-01
  3.17500000e+04  1.18371627e-05  1.18371672e-05  9.99999762e-01
  3.12500000e+04  1.22092297e-05  1.22092333e-05  9.99999762e-01
  3.07500000e+04  1.25986071e-05  1.25986098e-05  9.99999762e-01
  3.02500000e+04  1.30062826e-05  1.30062863e-05  9.99999762e-01
  2.97500000e+04  1.34333068e-05  1.34333104e-05  9.99999762e-01
  2.92500000e+04  1.38807973e-05  1.38808000e-05  9.99999762e-01
  2.87500000e+04  1.43499501e-05  1.43499528e-05  9.99999762e-01
  2.82500000e+04  1.48420449e-05  1.48420477e-05  9.99999762e-01
  2.77500000e+04  1.53584551e-05  1.53584588e-05  9.99999762e-01
  2.72500000e+04  1.59006631e-05  1.59006668e-05  9.99999762e-01
  2.67500000e+04  1.64702706e-05  1.64702742e-05  9.99999762e-01
  2.62500000e+04  1.70690237e-05  1.70690255e-05  9.99999762e-01
  2.57500000e+04  1.76988233e-05  1.76988269e-05  9.99999762e-01
  2.52500000e+04  1.83617667e-05  1.83617703e-05  9.99999821e-01
  2.47500000e+04  1.90601677e-05  1.90601713e-05  9.99999821e-01
  2.42500000e+04  1.97966019e-05  1.97966056e-05  9.99999821e-01
  2.37500000e+04  2.05739525e-05  2.05739561e-05  9.99999821e-01
  2.32500000e+04  2.13954627e-05  2.13954663e-05  9.99999821e-01
  2.29000000e+04  2.19987414e-05  2.19987451e-05  9.99999821e-01
  2.27938418e+04  2.21865612e-05  2.21865666e-05  9.99999821e-01
  2.27935801e+04  2.21147984e-05  2.21148021e-05  9.99999821e-01
  2.26500000e+04  2.23744355e-05  2.23744410e-05  9.99999821e-01
  2.22500000e+04  2.31209724e-05  2.31209760e-05  9.99999821e-01
  2.17500000e+04  2.41050639e-05  2.41050675e-05  9.99999821e-01
  2.12962480e+04  2.50510748e-05  2.50510784e-05  9.99999821e-01
  2.12500000e+04  2.51505026e-05  2.51505062e-05  9.99999821e-01
  2.07500000e+04  2.62631202e-05  2.62631238e-05  9.99999881e-01
  2.02500000e+04  2.74496579e-05  2.74496615e-05  9.99999881e-01
  1.99835137e+04  2.81148932e-05  2.81148968e-05  9.99999881e-01
  1.98000000e+04  2.85871756e-05  2.85871793e-05  9.99999881e-01
  1.94000000e+04  2.96591661e-05  2.96591697e-05  9.99999881e-01
  1.90000000e+04  3.07939044e-05  3.07939044e-05  9.99999881e-01
  1.86000000e+04  3.19973515e-05  3.19973551e-05  9.99999881e-01
  1.82000000e+04  3.32762684e-05  3.32762720e-05  9.99999940e-01
  1.78000000e+04  3.46383240e-05  3.46383276e-05  9.99999940e-01
