# My Header 
#  has 3 lines 
#  Wavelenth (micron)  Kappa (m^2/kg)
1.288000000000000034e+00 3.733096381745395433e+02
1.274000000000000021e+00 3.834964247331460001e+02
1.258999999999999897e+00 3.944108389030816397e+02
1.245000000000000107e+00 4.075719694272911511e+02
1.229999999999999982e+00 4.216731807032300594e+02
1.215999999999999970e+00 4.348343112274397981e+02
1.201999999999999957e+00 4.479954417516495369e+02
1.189000000000000057e+00 4.602164915241298786e+02
1.175000000000000044e+00 4.773763473005382707e+02
1.161000000000000032e+00 4.945362030769466628e+02
1.147999999999999909e+00 5.104703548693262292e+02
1.135000000000000009e+00 5.264045066617054545e+02
1.122000000000000108e+00 5.423386584540844524e+02
1.108999999999999986e+00 5.637982829133296718e+02
1.096000000000000085e+00 5.852579073725740955e+02
1.084000000000000075e+00 6.050667914888005043e+02
1.072000000000000064e+00 6.248756756050265722e+02
1.058999999999999941e+00 6.463353000642715642e+02
1.046999999999999931e+00 6.718973552420163742e+02
1.034999999999999920e+00 6.974594104197616389e+02
1.022999999999999909e+00 7.230214655975064488e+02
1.012000000000000011e+00 7.464533495104391250e+02
1.000000000000000000e+00 7.720154046881842760e+02
9.886000000000000343e-01 7.997096397739366012e+02
9.771999999999999575e-01 8.274038748596899495e+02
9.660999999999999588e-01 8.543693142852911251e+02
9.549999999999999600e-01 8.813347537108927554e+02
9.441000000000000503e-01 9.078143293630595281e+02
9.333000000000000185e-01 9.337748252495213137e+02
9.225999999999999757e-01 9.594949461740716288e+02
9.120000000000000329e-01 9.849746921367101322e+02
9.015999999999999570e-01 1.009973688175525353e+03
8.912999999999999812e-01 1.034732309252428649e+03
8.810000000000000053e-01 1.057156973715000731e+03
8.709999999999999964e-01 1.078928492610702051e+03
8.609999999999999876e-01 1.100700011506403371e+03
8.510999999999999677e-01 1.122253815213147163e+03
8.414000000000000368e-01 1.143372188541977494e+03
8.317999999999999838e-01 1.164758828872725644e+03
8.222000000000000419e-01 1.186145469203473567e+03
8.127999999999999670e-01 1.207086554527331600e+03
8.034999999999999920e-01 1.227804862347743665e+03
7.943000000000000060e-01 1.248300392664710216e+03
7.852000000000000091e-01 1.273363722978613623e+03
7.762000000000000011e-01 1.298151632080276613e+03
7.673999999999999710e-01 1.322388698757457632e+03
7.586000000000000520e-01 1.346625765434638652e+03
7.499000000000000110e-01 1.370587410899579709e+03
7.412999999999999590e-01 1.406899981707478673e+03
7.328000000000000069e-01 1.442790313319936786e+03
7.244000000000000439e-01 1.478258405736954273e+03
7.160999999999999588e-01 1.513304258958531591e+03
7.078999999999999737e-01 1.547927872984668056e+03
6.997999999999999776e-01 1.600418116635592469e+03
6.917999999999999705e-01 1.652260332587121638e+03
6.838999999999999524e-01 1.703454520839257839e+03
6.761000000000000343e-01 1.754000681391997659e+03
6.683000000000000052e-01 1.804546841944740663e+03
6.606999999999999540e-01 1.859234394077951265e+03
6.531000000000000139e-01 1.913921946211161185e+03
6.457000000000000517e-01 1.967170352235602422e+03
6.382999999999999785e-01 2.020418758260046161e+03
6.310000000000000053e-01 2.072947591230102717e+03
6.237000000000000322e-01 2.111846127971369697e+03
6.166000000000000369e-01 2.149678951377259637e+03
6.095000000000000417e-01 2.187511774783149122e+03
6.026000000000000245e-01 2.224278884853661111e+03
5.957000000000000073e-01 2.261045994924174011e+03
5.887999999999999901e-01 2.290161064392218577e+03
5.820999999999999508e-01 2.318432218803216983e+03
5.754000000000000226e-01 2.346703373214216299e+03
5.688999999999999613e-01 2.374130612568172182e+03
5.623000000000000220e-01 2.401979809450648190e+03
5.558999999999999497e-01 2.434786828172880178e+03
5.494999999999999885e-01 2.467593846895109891e+03
5.433000000000000052e-01 2.499375646282271191e+03
5.370000000000000329e-01 2.531670055336968289e+03
5.309000000000000385e-01 2.562939245056595610e+03
5.248000000000000442e-01 2.606205765691259785e+03
5.188000000000000389e-01 2.648762999102407321e+03
5.129000000000000226e-01 2.690610945290035033e+03
5.070000000000000062e-01 2.732458891477662746e+03
5.011999999999999789e-01 2.773597550441771546e+03
4.954999999999999960e-01 2.796903708346964322e+03
4.898000000000000131e-01 2.820209866252157099e+03
4.842000000000000193e-01 2.843107144194101238e+03
4.786000000000000254e-01 2.866004422136044923e+03
4.732000000000000095e-01 2.888083940151489969e+03
4.677000000000000046e-01 2.916055963289119063e+03
4.623999999999999777e-01 2.943010821949016645e+03
4.571000000000000063e-01 2.969965680608912407e+03
4.519000000000000239e-01 2.996411957029943096e+03
4.466999999999999860e-01 3.022858233450974694e+03
4.415999999999999925e-01 3.094151886749053119e+03
4.364999999999999991e-01 3.165445540047130635e+03
4.314999999999999947e-01 3.235341278574660009e+03
4.265999999999999792e-01 3.303839102331636241e+03
4.217000000000000193e-01 3.372336926088614291e+03
4.168999999999999928e-01 3.438942364070403983e+03
4.121000000000000218e-01 3.505547802052192310e+03
4.073999999999999844e-01 3.570765626742693257e+03
4.027000000000000024e-01 3.635983451433197843e+03
3.981000000000000094e-01 3.699813662832410955e+03
3.935000000000000164e-01 3.707830483066407851e+03
3.890000000000000124e-01 3.715673024599666860e+03
3.845999999999999974e-01 3.723341287432186618e+03
3.801999999999999824e-01 3.731009550264706377e+03
3.758000000000000229e-01 3.738677813097225680e+03
3.714999999999999969e-01 3.753412188492645782e+03
3.673000000000000154e-01 3.767803903995148630e+03
3.630999999999999783e-01 3.782195619497653752e+03
3.588999999999999968e-01 3.796587335000154781e+03
3.548000000000000043e-01 3.810636390609744012e+03
3.508000000000000007e-01 3.844467610316934042e+03
3.467000000000000082e-01 3.879144610516807006e+03
3.427999999999999936e-01 3.912130049731319559e+03
3.387999999999999901e-01 3.945961269438511863e+03
3.350000000000000200e-01 3.978100928160344665e+03
3.311000000000000054e-01 4.012599006926182483e+03
3.272999999999999798e-01 4.046212519569819960e+03
3.235999999999999988e-01 4.078941466091256189e+03
3.199000000000000177e-01 4.111670412612688779e+03
3.161999999999999811e-01 4.144399359134125916e+03
3.125999999999999890e-01 4.152161653975961599e+03
3.089999999999999969e-01 4.159923948817797282e+03
3.054999999999999938e-01 4.167470624358472378e+03
3.019999999999999907e-01 4.175017299899148384e+03
2.984999999999999876e-01 4.182563975439818023e+03
2.950999999999999734e-01 4.213319585527320669e+03
2.917000000000000148e-01 4.244075195614821496e+03
2.883999999999999897e-01 4.273926228935044492e+03
2.851000000000000201e-01 4.303777262255263850e+03
2.817999999999999949e-01 4.333628295575486845e+03
2.786000000000000143e-01 4.456554287597157781e+03
2.753999999999999782e-01 4.579480279618832355e+03
2.722999999999999865e-01 4.698564834389826501e+03
2.691999999999999948e-01 4.817649389160817918e+03
2.661000000000000032e-01 4.936733943931813883e+03
2.630000000000000115e-01 4.971158207514291462e+03
2.600000000000000089e-01 5.004472010981201493e+03
2.570000000000000062e-01 5.037785814448114252e+03
2.540999999999999925e-01 5.069989157799464920e+03
2.511999999999999789e-01 5.102192501150814678e+03
2.482999999999999929e-01 5.100317328410052141e+03
2.454999999999999960e-01 5.098506816798277214e+03
2.426999999999999991e-01 5.096696305186507743e+03
2.399000000000000021e-01 5.094885793574734635e+03
2.371000000000000052e-01 5.093075281962959707e+03
2.343999999999999972e-01 5.117338837875190620e+03
2.316999999999999893e-01 5.141602393787424262e+03
2.290999999999999981e-01 5.164967299480680595e+03
2.265000000000000069e-01 5.188332205173939656e+03
2.238999999999999879e-01 5.211697110867199626e+03
2.212999999999999967e-01 5.246527697518277819e+03
2.187999999999999945e-01 5.280018646221238669e+03
2.162999999999999923e-01 5.313509594924201338e+03
2.137999999999999901e-01 5.347000543627161278e+03
2.112999999999999878e-01 5.380491492330122128e+03
2.089000000000000024e-01 5.409535685647150785e+03
2.064999999999999891e-01 5.438579878964182171e+03
2.041999999999999926e-01 5.466413897559666111e+03
2.018000000000000071e-01 5.495458090876698407e+03
1.995000000000000107e-01 5.523292109472185075e+03
1.971999999999999864e-01 5.679361551772320126e+03
1.950000000000000067e-01 5.828645366146361994e+03
1.927999999999999992e-01 5.977929180520402952e+03
1.905000000000000027e-01 6.133998622820538003e+03
1.884000000000000119e-01 6.276496809268484867e+03
1.862000000000000044e-01 6.349463921490780194e+03
1.841000000000000136e-01 6.419114346793879122e+03
1.819999999999999951e-01 6.488764772096977140e+03
1.799000000000000044e-01 6.558415197400077886e+03
1.778000000000000136e-01 6.628065622703175904e+03
1.758000000000000118e-01 6.636673943960219731e+03
1.738000000000000100e-01 6.645282265217259919e+03
1.718000000000000083e-01 6.653890586474301927e+03
1.698000000000000065e-01 6.662498907731345753e+03
1.678999999999999937e-01 6.670676812925533341e+03
1.660000000000000087e-01 6.724587551813515347e+03
1.640999999999999959e-01 6.778498290701503720e+03
1.622000000000000108e-01 6.832409029589492093e+03
1.602999999999999980e-01 6.886319768477473190e+03
1.585000000000000020e-01 6.937393100055562172e+03
1.567000000000000060e-01 7.075422330081702057e+03
1.549000000000000099e-01 7.213451560107833757e+03
1.531000000000000139e-01 7.351480790133975461e+03
1.514000000000000068e-01 7.481841729603103886e+03
1.496000000000000107e-01 7.619870959629237404e+03
1.479000000000000037e-01 7.659721759452649167e+03
1.461999999999999966e-01 7.699572559276058200e+03
1.444999999999999896e-01 7.739423359099471782e+03
1.428999999999999992e-01 7.776929994227384668e+03
1.413000000000000089e-01 7.814436629355307559e+03
1.396000000000000019e-01 7.818072251244824656e+03
1.380000000000000115e-01 7.821494013023201660e+03
1.365000000000000102e-01 7.824701914690424928e+03
1.348999999999999921e-01 7.828123676468801932e+03
1.333999999999999908e-01 7.831331578136028838e+03
1.318000000000000005e-01 7.872026964448038598e+03
1.302999999999999992e-01 7.910178889115542916e+03
1.287999999999999978e-01 7.948330813783045414e+03
1.274000000000000132e-01 7.983939276806049747e+03
1.259000000000000119e-01 8.022091201473560432e+03
1.244999999999999996e-01 8.092877784618899568e+03
1.229999999999999982e-01 8.168720552274617148e+03
1.215999999999999998e-01 8.239507135419960832e+03
1.202000000000000013e-01 8.310293718565291783e+03
1.189000000000000057e-01 8.376024117200257024e+03
1.174999999999999933e-01 8.422106015611372641e+03
1.160999999999999949e-01 8.468187914022488258e+03
1.147999999999999993e-01 8.510978248261382760e+03
1.135000000000000037e-01 8.553768582500280900e+03
1.121999999999999942e-01 8.596558916739180859e+03
1.108999999999999986e-01 8.693537969338945913e+03
1.096000000000000030e-01 8.790517021938707330e+03
1.083999999999999964e-01 8.880036147415414234e+03
1.072000000000000036e-01 8.969555272892112043e+03
1.058999999999999941e-01 9.066534325491886193e+03
1.047000000000000014e-01 9.148000452129725090e+03
1.034999999999999948e-01 9.229466578767573083e+03
1.023000000000000020e-01 9.310932705405419256e+03
1.011999999999999983e-01 9.385609988156778854e+03
1.000000000000000056e-01 9.467076114794621390e+03
9.886000000000000343e-02 9.523511454622810561e+03
9.772000000000000131e-02 9.579946794451007008e+03
9.661000000000000143e-02 9.634896993757405653e+03
9.550000000000000155e-02 9.689847193063797022e+03
9.440999999999999392e-02 9.743807298689001982e+03
9.332999999999999630e-02 9.745852472943901375e+03
9.225999999999999479e-02 9.747878710400136697e+03
9.120000000000000329e-02 9.749886011057718861e+03
9.016000000000000403e-02 9.751855438117989252e+03
8.913000000000000089e-02 9.753805928379604666e+03
8.809999999999999776e-02 9.799017607155674341e+03
8.709999999999999687e-02 9.842912440918837092e+03
8.609999999999999598e-02 9.886807274682010757e+03
8.511000000000000509e-02 9.930263160107548174e+03
8.414000000000000645e-02 9.972841148857829467e+03
8.318000000000000393e-02 1.005272562738207125e+04
8.222000000000000142e-02 1.013261010590632031e+04
8.128000000000000502e-02 1.021083032446130710e+04
8.035000000000000475e-02 1.028821841303167093e+04
7.943000000000000060e-02 1.036477437161740636e+04
7.852000000000000646e-02 1.042125656998316845e+04
7.761999999999999456e-02 1.047711808485041365e+04
7.674000000000000266e-02 1.053173823272059781e+04
7.585999999999999688e-02 1.058635838059078014e+04
7.499000000000000110e-02 1.064035784496245469e+04
7.413000000000000145e-02 1.063008371254203485e+04
7.327999999999999792e-02 1.061992904677767729e+04
7.244000000000000439e-02 1.060989384766937110e+04
7.160999999999999310e-02 1.059997811521711810e+04
7.079000000000000570e-02 1.059018184942090193e+04
6.998000000000000054e-02 1.051232801287326947e+04
6.918000000000000538e-02 1.043543533480152837e+04
6.839000000000000634e-02 1.035950381520568408e+04
6.761000000000000343e-02 1.028453345408572568e+04
6.683000000000000052e-02 1.020956309296577092e+04
6.607000000000000373e-02 9.998091065512273417e+03
6.531000000000000694e-02 9.786619038058779552e+03
6.457000000000000239e-02 9.580712063959312218e+03
6.382999999999999785e-02 9.374805089859855798e+03
6.310000000000000331e-02 9.171680642437413553e+03
6.237000000000000183e-02 8.829922725090440508e+03
6.165999999999999953e-02 8.497528038355720128e+03
6.094999999999999724e-02 8.165133351620988833e+03
6.026000000000000106e-02 7.842101895498510203e+03
5.956999999999999795e-02 7.519070439376027934e+03
5.888000000000000178e-02 7.372307561812675885e+03
5.820999999999999786e-02 7.229798680700442674e+03
5.754000000000000087e-02 7.087289799588206733e+03
5.689000000000000307e-02 6.949034914927079626e+03
5.623000000000000220e-02 6.808653032040401740e+03
5.559000000000000052e-02 6.763905839495518194e+03
5.494999999999999885e-02 6.719158646950638285e+03
5.433000000000000329e-02 6.675809804172781696e+03
5.369999999999999774e-02 6.631761786511417085e+03
5.308999999999999830e-02 6.589112118617075794e+03
5.247999999999999887e-02 6.558188323744628178e+03
5.188000000000000250e-02 6.527771476329112375e+03
5.129000000000000226e-02 6.497861576370515650e+03
5.070000000000000201e-02 6.467951676411920744e+03
5.011999999999999789e-02 6.438548723910251283e+03
4.954999999999999682e-02 6.414905076122388891e+03
4.898000000000000270e-02 6.391261428334532866e+03
4.841999999999999776e-02 6.368032581385051344e+03
4.785999999999999976e-02 6.344803734435576189e+03
4.732000000000000095e-02 6.322404489162862774e+03
4.676999999999999907e-02 6.301748310026019681e+03
4.624000000000000332e-02 6.281843264675967475e+03
4.571000000000000063e-02 6.261938219325917089e+03
4.519000000000000100e-02 6.242408740869257599e+03
4.467000000000000137e-02 6.222879262412608114e+03
4.415999999999999787e-02 6.204211424842276756e+03
4.365000000000000130e-02 6.185543587271950855e+03
4.315000000000000085e-02 6.167241785732416247e+03
4.265999999999999653e-02 6.149306020223668384e+03
4.216999999999999915e-02 6.131370254714925977e+03
4.168999999999999789e-02 6.113353522981651622e+03
4.120999999999999663e-02 6.095336791248378177e+03
4.073999999999999844e-02 6.077695408092882644e+03
4.027000000000000024e-02 6.060054024937386203e+03
3.980999999999999817e-02 6.042787990359664036e+03
3.935000000000000303e-02 6.024515008144660897e+03
3.889999999999999708e-02 6.006639264673457546e+03
3.846000000000000113e-02 5.989160759946055805e+03
3.801999999999999824e-02 5.971682255218662249e+03
3.758000000000000229e-02 5.954203750491260507e+03
3.715000000000000246e-02 5.935872196860756048e+03
3.672999999999999876e-02 5.917966958430956765e+03
3.631000000000000200e-02 5.900061720001156573e+03
3.588999999999999829e-02 5.882156481571352742e+03
3.547999999999999765e-02 5.864677558342265002e+03
3.508000000000000007e-02 5.846051259488257529e+03
3.466999999999999943e-02 5.826959303162901051e+03
3.427999999999999797e-02 5.808798661780246221e+03
3.388000000000000039e-02 5.790172362926240567e+03
3.350000000000000200e-02 5.772477379014933831e+03
3.311000000000000054e-02 5.752641008374912417e+03
3.273000000000000215e-02 5.733313262623097216e+03
3.235999999999999988e-02 5.714494141759487320e+03
3.198999999999999760e-02 5.695675020895877424e+03
3.162000000000000227e-02 5.676855900032266618e+03
3.126000000000000306e-02 5.657015143694265134e+03
3.090000000000000038e-02 5.637174387356258194e+03
3.055000000000000077e-02 5.617884763138752533e+03
3.020000000000000115e-02 5.598595138921248690e+03
2.985000000000000153e-02 5.579305514703743029e+03
2.951000000000000151e-02 5.558579649257478195e+03
2.917000000000000148e-02 5.537853783811206995e+03
2.884000000000000105e-02 5.517737502642770778e+03
2.851000000000000062e-02 5.497621221474329104e+03
2.818000000000000019e-02 5.477504940305891978e+03
2.785999999999999935e-02 5.456445924054260104e+03
2.753999999999999851e-02 5.435386907802626411e+03
2.723000000000000073e-02 5.414985985808856640e+03
2.691999999999999948e-02 5.394585063815091416e+03
2.661000000000000171e-02 5.374184141821318008e+03
2.630000000000000046e-02 5.351138499253817827e+03
2.599999999999999881e-02 5.328836264511077388e+03
2.570000000000000062e-02 5.306534029768334221e+03
2.540999999999999856e-02 5.284975202850350797e+03
2.511999999999999997e-02 5.263416375932368283e+03
2.483000000000000138e-02 5.238613981342292391e+03
2.454999999999999891e-02 5.214666841738086077e+03
2.426999999999999991e-02 5.190719702133872488e+03
2.399000000000000091e-02 5.166772562529667084e+03
2.370999999999999844e-02 5.142825422925454404e+03
2.343999999999999903e-02 5.128268619913686962e+03
2.316999999999999962e-02 5.113711816901921338e+03
2.290999999999999981e-02 5.099694154742441242e+03
2.264999999999999999e-02 5.085676492582959327e+03
2.239000000000000018e-02 5.071658830423477411e+03
2.213000000000000037e-02 5.053745116598148343e+03
2.188000000000000014e-02 5.036520391766091961e+03
2.162999999999999992e-02 5.019295666934041037e+03
2.137999999999999970e-02 5.002070942101986475e+03
2.112999999999999948e-02 4.984846217269937370e+03
2.088999999999999885e-02 4.963145995217542804e+03
2.065000000000000169e-02 4.941445773165145511e+03
2.042000000000000065e-02 4.920649727031602197e+03
2.018000000000000002e-02 4.898949504979208541e+03
1.994999999999999898e-02 4.878153458845664318e+03
1.972000000000000142e-02 4.881470611040520453e+03
1.949999999999999997e-02 4.884643539226907706e+03
1.927999999999999853e-02 4.887816467413289502e+03
1.905000000000000096e-02 4.891133619608147455e+03
1.883999999999999911e-02 4.894162323786063098e+03
1.862000000000000113e-02 4.884297568809311997e+03
1.840999999999999928e-02 4.874881211786047061e+03
1.820000000000000090e-02 4.865464854762787581e+03
1.798999999999999905e-02 4.856048497739523555e+03
1.778000000000000067e-02 4.846632140716261347e+03
1.757999999999999841e-02 4.831900817889680184e+03
1.737999999999999962e-02 4.817169495063099021e+03
1.718000000000000083e-02 4.802438172236516039e+03
1.697999999999999857e-02 4.787706849409935785e+03
1.678999999999999937e-02 4.773712092724684226e+03
1.660000000000000017e-02 4.757670918787503979e+03
1.641000000000000097e-02 4.741629744850329189e+03
1.621999999999999831e-02 4.725588570913148033e+03
1.602999999999999911e-02 4.709547396975971424e+03
1.584999999999999951e-02 4.694350495351276550e+03
1.566999999999999990e-02 4.677606280237956526e+03
1.549000000000000030e-02 4.660862065124635592e+03
1.531000000000000069e-02 4.644117850011312839e+03
1.514000000000000068e-02 4.628303869070954534e+03
1.495999999999999934e-02 4.611559653957633600e+03
1.478999999999999933e-02 4.592092324554429979e+03
1.461999999999999932e-02 4.572624995151222720e+03
1.444999999999999930e-02 4.553157665748017280e+03
1.429000000000000062e-02 4.534835473368533712e+03
1.413000000000000020e-02 4.516513280989044688e+03
1.396000000000000019e-02 4.500331676398285708e+03
1.379999999999999977e-02 4.485101930901103515e+03
1.365000000000000067e-02 4.470824044497492650e+03
1.349000000000000025e-02 4.455594299000307728e+03
1.333999999999999943e-02 4.441316412596697774e+03
1.318000000000000074e-02 4.436532199552100792e+03
1.302999999999999992e-02 4.432046999822790895e+03
1.288000000000000082e-02 4.427561800093478269e+03
1.273999999999999959e-02 4.423375613679456364e+03
1.259000000000000050e-02 4.418890413950143738e+03
1.244999999999999926e-02 4.404977145268790082e+03
1.230000000000000017e-02 4.390070071681629088e+03
1.216000000000000067e-02 4.376156803000273612e+03
1.201999999999999943e-02 4.362243534318925413e+03
1.188999999999999953e-02 4.349324070543380913e+03
1.175000000000000003e-02 4.319093254485261241e+03
1.161000000000000053e-02 4.288862438427142479e+03
1.148000000000000062e-02 4.260790966373174342e+03
1.135000000000000071e-02 4.232719494319204387e+03
1.122000000000000081e-02 4.204648022265238069e+03
1.108999999999999916e-02 4.215624914790850198e+03
1.095999999999999926e-02 4.226601807316466875e+03
1.084000000000000068e-02 4.236734323493955344e+03
1.072000000000000036e-02 4.246866839671444723e+03
1.059000000000000045e-02 4.257843732197057761e+03
1.047000000000000014e-02 4.274412152553066335e+03
1.034999999999999983e-02 4.290980572909073999e+03
1.022999999999999951e-02 4.307548993265082572e+03
1.012000000000000052e-02 4.322736711924756491e+03
1.000000000000000021e-02 4.339305132280764155e+03
9.886000000000000690e-03 4.330437334664352420e+03
9.771999999999999437e-03 4.321569537047941594e+03
9.660999999999999449e-03 4.312935102526698756e+03
9.549999999999999462e-03 4.304300668005455009e+03
9.440999999999999739e-03 4.295821808880993558e+03
9.332999999999999283e-03 4.280972222686058558e+03
9.225999999999999826e-03 4.266260132659595001e+03
9.119999999999999635e-03 4.251685538801602888e+03
9.015999999999999709e-03 4.237385937280553662e+03
8.913000000000000783e-03 4.223223831927977699e+03
8.810000000000000123e-03 4.205523572769618113e+03
8.710000000000000728e-03 4.188338855140145824e+03
8.609999999999999598e-03 4.171154137510671717e+03
8.510999999999999469e-03 4.154141267057492769e+03
8.413999999999999604e-03 4.137472090956901411e+03
8.318000000000000740e-03 4.117765322320497035e+03
8.222000000000000142e-03 4.098058553684091748e+03
8.127999999999999808e-03 4.078762342727613031e+03
8.035000000000000475e-03 4.059671410611095780e+03
7.943000000000000407e-03 4.040785757334541813e+03
7.851999999999999605e-03 4.014955442045542441e+03
7.761999999999999802e-03 3.989408976375104430e+03
7.674000000000000266e-03 3.964430209941784597e+03
7.585999999999999861e-03 3.939451443508468401e+03
7.498999999999999590e-03 3.914756526693709020e+03
7.413000000000000318e-03 3.913093305493684511e+03
7.328000000000000312e-03 3.911449424075052775e+03
7.243999999999999571e-03 3.909824882437819269e+03
7.160999999999999831e-03 3.908219680581980811e+03
7.079000000000000223e-03 3.906633818507539218e+03
6.997999999999999880e-03 3.890360670354292779e+03
6.917999999999999670e-03 3.874288425264665420e+03
6.838999999999999593e-03 3.858417083238657597e+03
6.760999999999999649e-03 3.842746644276270672e+03
6.682999999999999705e-03 3.827076205313884202e+03
6.607000000000000026e-03 3.808353953422574250e+03
6.531000000000000347e-03 3.789631701531266572e+03
6.457000000000000066e-03 3.771402140479203808e+03
6.382999999999999785e-03 3.753172579427139226e+03
6.309999999999999637e-03 3.735189363794699148e+03
6.237000000000000356e-03 3.715266684787166014e+03
6.165999999999999606e-03 3.695889832601753824e+03
6.094999999999999724e-03 3.676512980416340724e+03
6.026000000000000106e-03 3.657681955053055390e+03
5.956999999999999622e-03 3.638850929689768691e+03
5.888000000000000005e-03 3.617556191113671048e+03
5.820999999999999786e-03 3.596878691336882639e+03
5.753999999999999566e-03 3.576201191560091956e+03
5.688999999999999613e-03 3.556140930582610963e+03
5.623000000000000394e-03 3.535772050205473533e+03
5.558999999999999705e-03 3.513967483408895987e+03
5.494999999999999885e-03 3.492162916612318895e+03
5.433000000000000329e-03 3.471039742528137140e+03
5.369999999999999774e-03 3.449575872087753851e+03
5.309000000000000351e-03 3.428793394359767262e+03
5.248000000000000061e-03 3.406189520990790697e+03
5.187999999999999903e-03 3.383956202922944158e+03
5.128999999999999879e-03 3.362093440156229917e+03
5.069999999999999854e-03 3.340230677389514312e+03
5.011999999999999962e-03 3.318738469923928733e+03
4.955000000000000203e-03 3.295713029995612487e+03
4.897999999999999576e-03 3.272687590067293513e+03
4.841999999999999950e-03 3.250066105225436331e+03
4.786000000000000323e-03 3.227444620383580968e+03
4.732000000000000095e-03 3.205631045714647826e+03
4.676999999999999734e-03 3.181268580383929930e+03
4.623999999999999638e-03 3.157792022883421851e+03
4.571000000000000410e-03 3.134315465382911952e+03
4.518999999999999580e-03 3.111281861797509009e+03
4.466999999999999617e-03 3.088248258212101973e+03
4.415999999999999787e-03 3.063471716820515212e+03
4.364999999999999956e-03 3.038695175428928451e+03
4.315000000000000259e-03 3.014404448574429352e+03
4.265999999999999827e-03 2.990599536257020191e+03
4.217000000000000262e-03 2.966794623939613757e+03
4.168999999999999963e-03 2.941191668525499608e+03
4.120999999999999663e-03 2.915588713111385005e+03
4.074000000000000364e-03 2.890519152601733822e+03
4.027000000000000197e-03 2.865449592092080366e+03
3.981000000000000164e-03 2.840913426486888966e+03
3.935000000000000130e-03 2.813774004459722164e+03
3.889999999999999795e-03 2.787224569867928494e+03
3.846000000000000026e-03 2.761265122711508866e+03
3.801999999999999824e-03 2.735305675555089238e+03
3.758000000000000056e-03 2.709346228398669609e+03
3.714999999999999986e-03 2.681198286710766752e+03
3.673000000000000050e-03 2.653704948317932121e+03
3.631000000000000113e-03 2.626211609925097946e+03
3.589000000000000176e-03 2.598718271532261952e+03
3.547999999999999939e-03 2.571879536434496003e+03
3.507999999999999834e-03 2.542977562093994948e+03
3.467000000000000030e-03 2.513353038394980558e+03
3.428000000000000057e-03 2.485173613412993291e+03
3.387999999999999953e-03 2.456271639072490416e+03
3.350000000000000113e-03 2.428814763449016027e+03
3.311000000000000141e-03 2.398104318620275080e+03
3.272999999999999868e-03 2.368181321094836221e+03
3.236000000000000161e-03 2.339045770872699904e+03
3.199000000000000021e-03 2.309910220650561314e+03
3.161999999999999880e-03 2.280774670428422269e+03
3.125999999999999873e-03 2.250175991300704027e+03
3.089999999999999865e-03 2.219577312172984875e+03
3.054999999999999990e-03 2.189828596354369893e+03
3.020000000000000115e-03 2.160079880535754910e+03
2.984999999999999806e-03 2.130331164717139472e+03
2.951000000000000064e-03 2.096548814416542427e+03
2.916999999999999888e-03 2.062766464115944927e+03
2.883999999999999845e-03 2.029977712353600737e+03
2.850999999999999802e-03 1.997188960591256091e+03
2.818000000000000192e-03 1.964400208828911673e+03
2.785999999999999848e-03 1.928166329596628202e+03
2.753999999999999938e-03 1.891932450364345868e+03
2.723000000000000160e-03 1.856830879858071967e+03
2.691999999999999948e-03 1.821729309351796473e+03
2.661000000000000171e-03 1.786627738845523481e+03
2.629999999999999959e-03 1.742978846922213734e+03
2.599999999999999881e-03 1.700737983770623714e+03
2.569999999999999802e-03 1.658497120619031875e+03
2.540999999999999856e-03 1.617664286239161584e+03
2.511999999999999910e-03 1.576831451859290610e+03
2.482999999999999964e-03 1.490814538855912360e+03
2.455000000000000151e-03 1.407763726300926010e+03
2.426999999999999904e-03 1.324712913745938977e+03
2.399000000000000091e-03 1.241662101190952853e+03
2.370999999999999844e-03 1.158611288635965366e+03
2.344000000000000163e-03 1.264221399687853364e+03
2.317000000000000049e-03 1.369831510739742271e+03
2.291000000000000068e-03 1.471530136197115780e+03
2.265000000000000086e-03 1.573228761654490654e+03
2.239000000000000105e-03 1.674927387111864164e+03
2.213000000000000123e-03 1.668345361799017837e+03
2.187999999999999841e-03 1.662016491305896807e+03
2.162999999999999992e-03 1.655687620812775322e+03
2.138000000000000143e-03 1.649358750319653836e+03
2.112999999999999861e-03 1.643029879826532806e+03
2.089000000000000145e-03 1.627707969658675893e+03
2.064999999999999995e-03 1.612386059490818070e+03
2.041999999999999978e-03 1.597702562246621255e+03
2.017999999999999829e-03 1.582380652078763660e+03
1.994999999999999812e-03 1.567697154834567300e+03
1.971999999999999795e-03 1.543736722530411726e+03
1.949999999999999910e-03 1.520818048152523716e+03
1.928000000000000026e-03 1.497899373774636615e+03
1.905000000000000009e-03 1.473938941470481041e+03
1.884000000000000041e-03 1.452062025018860822e+03
1.861999999999999940e-03 1.422737954703630749e+03
1.840999999999999972e-03 1.394746796675457972e+03
1.820000000000000003e-03 1.366755638647284513e+03
1.799000000000000035e-03 1.338764480619111055e+03
1.778000000000000067e-03 1.310773322590938051e+03
1.758000000000000014e-03 1.253781878549477369e+03
1.737999999999999962e-03 1.196790434508016233e+03
1.717999999999999909e-03 1.139798990466555551e+03
1.698000000000000074e-03 1.082807546425095325e+03
1.678999999999999937e-03 1.028665674585706711e+03
1.660000000000000017e-03 1.108503178539716373e+03
1.641000000000000097e-03 1.188340682493724898e+03
1.621999999999999961e-03 1.268178186447734561e+03
