# My Header 
#  has 3 lines 
#  Wavelenth (micron)  Kappa (m^2/kg)
1.318000000000000060e+00 2.253873597782268916e+03
1.302999999999999936e+00 2.289655261861417785e+03
1.288000000000000034e+00 2.325441166022741982e+03
1.274000000000000021e+00 2.358872389819803630e+03
1.258999999999999897e+00 2.394679210494561175e+03
1.245000000000000107e+00 2.425062052801653863e+03
1.229999999999999982e+00 2.457604722780574775e+03
1.215999999999999970e+00 2.488017246023844564e+03
1.201999999999999957e+00 2.518448538901263419e+03
1.189000000000000057e+00 2.546750949236755787e+03
1.175000000000000044e+00 2.568012630215318495e+03
1.161000000000000032e+00 2.589288153383163262e+03
1.147999999999999909e+00 2.609083648478635951e+03
1.135000000000000009e+00 2.628892842216812369e+03
1.122000000000000108e+00 2.648720681279902692e+03
1.108999999999999986e+00 2.666477163132072292e+03
1.096000000000000085e+00 2.684257247495623233e+03
1.084000000000000075e+00 2.700736761585467775e+03
1.072000000000000064e+00 2.717255009038308344e+03
1.058999999999999941e+00 2.735159119920950161e+03
1.046999999999999931e+00 2.757442501476142297e+03
1.034999999999999920e+00 2.779808224178456385e+03
1.022999999999999909e+00 2.802271809390696944e+03
1.012000000000000011e+00 2.823045606489732108e+03
1.000000000000000000e+00 2.845719783920373175e+03
9.886000000000000343e-01 2.870760556164690115e+03
9.771999999999999575e-01 2.895896581461742244e+03
9.660999999999999588e-01 2.920480329913339574e+03
9.549999999999999600e-01 2.945159116402472591e+03
9.441000000000000503e-01 2.969519072627458172e+03
9.333000000000000185e-01 3.012024405798500538e+03
9.225999999999999757e-01 3.054277621030344562e+03
9.120000000000000329e-01 3.096297644295876580e+03
9.015999999999999570e-01 3.137729566799971053e+03
8.912999999999999812e-01 3.178959148885937793e+03
8.810000000000000053e-01 3.227263270140331770e+03
8.709999999999999964e-01 3.274457494114961719e+03
8.609999999999999876e-01 3.321896549024540491e+03
8.510999999999999677e-01 3.369155724803582416e+03
8.414000000000000368e-01 3.415809068379435757e+03
8.317999999999999838e-01 3.450383930296431117e+03
8.222000000000000419e-01 3.485271666665911653e+03
8.127999999999999670e-01 3.519859942859222883e+03
8.034999999999999920e-01 3.554504407584196997e+03
7.943000000000000060e-01 3.589210719495814828e+03
7.852000000000000091e-01 3.620822125118515032e+03
7.762000000000000011e-01 3.652557601812618032e+03
7.673999999999999710e-01 3.684156344220694336e+03
7.586000000000000520e-01 3.716241589335991648e+03
7.499000000000000110e-01 3.748523821986571420e+03
7.412999999999999590e-01 3.771449682009018488e+03
7.328000000000000069e-01 3.794638896160761760e+03
7.244000000000000439e-01 3.818135698476062771e+03
7.160999999999999588e-01 3.841960946740813142e+03
7.078999999999999737e-01 3.866167537646902019e+03
6.997999999999999776e-01 3.896440700803184427e+03
6.917999999999999705e-01 3.927113760693024687e+03
6.838999999999999524e-01 3.958312807209761104e+03
6.761000000000000343e-01 3.990111196456431117e+03
6.683000000000000052e-01 4.022821589451882119e+03
6.606999999999999540e-01 4.061724409853952693e+03
6.531000000000000139e-01 4.101414568809229422e+03
6.457000000000000517e-01 4.141194169270534076e+03
6.382999999999999785e-01 4.181777239188850217e+03
6.310000000000000053e-01 4.222767792952059608e+03
6.237000000000000322e-01 4.277713421936607119e+03
6.166000000000000369e-01 4.332230465898576767e+03
6.095000000000000417e-01 4.387356316976013659e+03
6.026000000000000245e-01 4.442138529357626794e+03
5.957000000000000073e-01 4.497553011965209407e+03
5.887999999999999901e-01 4.557404021184048361e+03
5.820999999999999508e-01 4.616950585684204270e+03
5.754000000000000226e-01 4.677520111212760639e+03
5.688999999999999613e-01 4.738157514644943149e+03
5.623000000000000220e-01 4.800627880210741750e+03
5.558999999999999497e-01 4.858383460940276564e+03
5.494999999999999885e-01 4.917328251160426589e+03
5.433000000000000052e-01 4.976300304930478887e+03
5.370000000000000329e-01 5.036737958220301152e+03
5.309000000000000385e-01 5.097236774878398137e+03
5.248000000000000442e-01 5.153380246229215118e+03
5.188000000000000389e-01 5.210448620969106742e+03
5.129000000000000226e-01 5.268533435561505030e+03
5.070000000000000062e-01 5.327920460470099897e+03
5.011999999999999789e-01 5.388092434188408333e+03
4.954999999999999960e-01 5.445910325424314578e+03
4.898000000000000131e-01 5.504699203777377079e+03
4.842000000000000193e-01 5.564195620232006149e+03
4.786000000000000254e-01 5.624905227659756747e+03
4.732000000000000095e-01 5.686071621980728196e+03
4.677000000000000046e-01 5.753016428487903795e+03
4.623999999999999777e-01 5.820415383094037679e+03
4.571000000000000063e-01 5.889123427141586944e+03
4.519000000000000239e-01 5.958915855034713786e+03
4.466999999999999860e-01 6.029945697251737329e+03
4.415999999999999925e-01 6.108832104211799560e+03
4.364999999999999991e-01 6.189004809695104996e+03
4.314999999999999947e-01 6.270249390027660411e+03
4.265999999999999792e-01 6.352529710886875364e+03
4.217000000000000193e-01 6.436136255661733230e+03
4.168999999999999928e-01 6.524360530210455181e+03
4.121000000000000218e-01 6.614104261255805795e+03
4.073999999999999844e-01 6.704910998344305881e+03
4.027000000000000024e-01 6.797168970192422421e+03
3.981000000000000094e-01 6.890461872015795052e+03
3.935000000000000164e-01 6.985840887818090778e+03
3.890000000000000124e-01 7.082037724599183093e+03
3.845999999999999974e-01 7.179377647750744472e+03
3.801999999999999824e-01 7.278154989643323461e+03
3.758000000000000229e-01 7.378860882722638962e+03
3.714999999999999969e-01 7.481136901124239557e+03
3.673000000000000154e-01 7.584221374974427818e+03
3.630999999999999783e-01 7.688895382706911732e+03
3.588999999999999968e-01 7.795343213516256583e+03
3.548000000000000043e-01 7.902693175613028870e+03
3.508000000000000007e-01 8.011959359679592126e+03
3.467000000000000082e-01 8.123770957411919881e+03
3.427999999999999936e-01 8.235844639858603841e+03
3.387999999999999901e-01 8.350562352902601560e+03
3.350000000000000200e-01 8.465798975679870637e+03
3.311000000000000054e-01 8.585419540800550749e+03
3.272999999999999798e-01 8.706463596106419573e+03
3.235999999999999988e-01 8.828624570700738332e+03
3.199000000000000177e-01 8.952600180295394239e+03
3.161999999999999811e-01 9.078532308501067746e+03
3.125999999999999890e-01 9.210394558371841413e+03
3.089999999999999969e-01 9.344354065963838366e+03
3.054999999999999938e-01 9.479241105561564837e+03
3.019999999999999907e-01 9.605780401701160372e+03
2.984999999999999876e-01 9.708507386308914647e+03
2.950999999999999734e-01 9.824439615147108270e+03
2.917000000000000148e-01 9.947155315020054331e+03
2.883999999999999897e-01 1.007671341210277751e+04
2.851000000000000201e-01 1.021498107864680424e+04
2.817999999999999949e-01 1.036369248361047721e+04
2.786000000000000143e-01 1.053983886758944391e+04
2.753999999999999782e-01 1.072870635032223436e+04
2.722999999999999865e-01 1.093112228987183153e+04
2.691999999999999948e-01 1.115143433333339090e+04
2.661000000000000032e-01 1.139113765586161753e+04
2.630000000000000115e-01 1.168229674492609774e+04
2.600000000000000089e-01 1.199718793914501475e+04
2.570000000000000062e-01 1.234211766117076695e+04
2.540999999999999925e-01 1.271829832496472227e+04
2.511999999999999789e-01 1.313400617430014609e+04
2.482999999999999929e-01 1.361257817746917317e+04
2.454999999999999960e-01 1.413708234136063038e+04
2.426999999999999991e-01 1.471568729081910897e+04
2.399000000000000021e-01 1.535128571776626086e+04
2.371000000000000052e-01 1.604162269686221953e+04
2.343999999999999972e-01 1.671905987758523042e+04
2.316999999999999893e-01 1.742617614153455725e+04
2.290999999999999981e-01 1.813648225955649468e+04
2.265000000000000069e-01 1.881553747581693824e+04
2.238999999999999879e-01 1.941833605817253920e+04
2.212999999999999967e-01 1.977721172705692879e+04
2.187999999999999945e-01 1.996274278611966656e+04
2.162999999999999923e-01 1.993379890299210820e+04
2.137999999999999901e-01 1.968681248244294329e+04
2.112999999999999878e-01 1.924563303501775226e+04
2.089000000000000024e-01 1.859316617066270919e+04
2.064999999999999891e-01 1.784441923158762802e+04
2.041999999999999926e-01 1.705467317409766110e+04
2.018000000000000071e-01 1.625007654565288613e+04
1.995000000000000107e-01 1.547255493123212364e+04
1.971999999999999864e-01 1.474775339394855837e+04
1.950000000000000067e-01 1.407787956032638067e+04
1.927999999999999992e-01 1.346080141699951491e+04
1.905000000000000027e-01 1.289023933530732756e+04
1.884000000000000119e-01 1.238051304332691143e+04
1.862000000000000044e-01 1.194480854872784948e+04
1.841000000000000136e-01 1.155445151639694996e+04
1.819999999999999951e-01 1.120105818913674193e+04
1.799000000000000044e-01 1.087906332390441639e+04
1.778000000000000136e-01 1.058558440455757955e+04
1.758000000000000118e-01 1.035023679828206332e+04
1.738000000000000100e-01 1.013662938733151168e+04
1.718000000000000083e-01 9.941294066897666198e+03
1.698000000000000065e-01 9.762757697000792177e+03
1.678999999999999937e-01 9.601995307529425190e+03
1.660000000000000087e-01 9.506772072261695939e+03
1.640999999999999959e-01 9.427732174242635665e+03
1.622000000000000108e-01 9.363952699761906842e+03
1.602999999999999980e-01 9.314081183216512727e+03
1.585000000000000020e-01 9.278142179414902785e+03
1.567000000000000060e-01 9.307140950484596033e+03
1.549000000000000099e-01 9.348717039633533204e+03
1.531000000000000139e-01 9.402361124814367940e+03
1.514000000000000068e-01 9.465325371820346845e+03
1.496000000000000107e-01 9.542936174363529062e+03
1.479000000000000037e-01 9.682033419909663280e+03
1.461999999999999966e-01 9.833656189633637041e+03
1.444999999999999896e-01 9.997939311005136915e+03
1.428999999999999992e-01 1.016933143295516675e+04
1.413000000000000089e-01 1.035424149865465188e+04
1.396000000000000019e-01 1.057110204075914226e+04
1.380000000000000115e-01 1.079435960392521156e+04
1.365000000000000102e-01 1.102493763227803720e+04
1.348999999999999921e-01 1.127596606426716971e+04
1.333999999999999908e-01 1.153512210530828634e+04
1.318000000000000005e-01 1.179739863308942950e+04
1.302999999999999992e-01 1.207010783737258134e+04
1.287999999999999978e-01 1.247925139152663542e+04
1.274000000000000132e-01 1.280772426392744455e+04
1.259000000000000119e-01 1.315520209885872828e+04
1.244999999999999996e-01 1.349375675569690793e+04
1.229999999999999982e-01 1.384905229340966434e+04
1.215999999999999998e-01 1.421350044804497702e+04
1.202000000000000013e-01 1.459123824405068262e+04
1.189000000000000057e-01 1.497683178428552128e+04
1.174999999999999933e-01 1.536609762741781924e+04
1.160999999999999949e-01 1.576645013803988149e+04
1.147999999999999993e-01 1.617704511585008186e+04
1.135000000000000037e-01 1.660276705326989759e+04
1.121999999999999942e-01 1.703980733973559836e+04
1.108999999999999986e-01 1.749576763082070829e+04
1.096000000000000030e-01 1.797036363857692777e+04
1.083999999999999964e-01 1.846146710527316463e+04
1.072000000000000036e-01 1.897030857406443101e+04
1.058999999999999941e-01 1.949132366570913655e+04
1.047000000000000014e-01 1.998571215472736367e+04
1.034999999999999948e-01 2.047924832305781820e+04
1.023000000000000020e-01 2.096667293606587918e+04
1.011999999999999983e-01 2.144802692896671579e+04
1.000000000000000056e-01 2.198312397034786045e+04
9.886000000000000343e-02 2.238373854490938902e+04
9.772000000000000131e-02 2.280771481005716123e+04
9.661000000000000143e-02 2.324725360539332905e+04
9.550000000000000155e-02 2.369342496017731901e+04
9.440999999999999392e-02 2.413600325427248390e+04
9.332999999999999630e-02 2.454699917456104231e+04
9.225999999999999479e-02 2.498107263869208327e+04
9.120000000000000329e-02 2.543650751121942085e+04
9.016000000000000403e-02 2.590098564625447398e+04
8.913000000000000089e-02 2.640963865288633679e+04
8.809999999999999776e-02 2.700714526455188752e+04
8.709999999999999687e-02 2.767688390379219345e+04
8.609999999999999598e-02 2.841807668004385778e+04
8.511000000000000509e-02 2.923420004248628538e+04
8.414000000000000645e-02 3.013742468661161911e+04
8.318000000000000393e-02 3.114608299302452724e+04
8.222000000000000142e-02 3.227303272942593685e+04
8.128000000000000502e-02 3.352130972818615555e+04
8.035000000000000475e-02 3.490803429069870617e+04
7.943000000000000060e-02 3.643627815173205454e+04
7.852000000000000646e-02 3.808049036804115894e+04
7.761999999999999456e-02 3.984521890000547864e+04
7.674000000000000266e-02 4.170365940347714786e+04
7.585999999999999688e-02 4.358504590581270895e+04
7.499000000000000110e-02 4.537671053393635520e+04
7.413000000000000145e-02 4.691077151679443341e+04
7.327999999999999792e-02 4.805313540706324420e+04
7.244000000000000439e-02 4.867463855176501966e+04
7.160999999999999310e-02 4.869410794816287671e+04
7.079000000000000570e-02 4.813677295727554156e+04
6.998000000000000054e-02 4.707320736185967689e+04
6.918000000000000538e-02 4.569121527863126539e+04
6.839000000000000634e-02 4.414049549881356506e+04
6.761000000000000343e-02 4.256479557988961460e+04
6.683000000000000052e-02 4.106312325666551624e+04
6.607000000000000373e-02 3.970518797415267181e+04
6.531000000000000694e-02 3.823411049650760833e+04
6.457000000000000239e-02 3.677420510213276430e+04
6.382999999999999785e-02 3.530999711544939055e+04
6.310000000000000331e-02 3.383909614729851455e+04
6.237000000000000183e-02 3.239299054066041208e+04
6.165999999999999953e-02 3.094001819674423677e+04
6.094999999999999724e-02 2.947074399446519237e+04
6.026000000000000106e-02 2.799118250617011290e+04
5.956999999999999795e-02 2.650082216012849676e+04
5.888000000000000178e-02 2.498725715379387475e+04
5.820999999999999786e-02 2.345329016453379518e+04
5.754000000000000087e-02 2.199649354689677057e+04
5.689000000000000307e-02 2.137819546075392645e+04
5.623000000000000220e-02 2.073305299363145969e+04
5.559000000000000052e-02 2.004527903917437652e+04
5.494999999999999885e-02 1.937547295908622618e+04
5.433000000000000329e-02 1.872108441548450355e+04
5.369999999999999774e-02 1.810928334704395820e+04
5.308999999999999830e-02 1.758315681094867250e+04
5.247999999999999887e-02 1.709628392112719666e+04
5.188000000000000250e-02 1.664397091604620437e+04
5.129000000000000226e-02 1.621159518671821570e+04
5.070000000000000201e-02 1.579415792124930158e+04
5.011999999999999789e-02 1.539508423199652680e+04
4.954999999999999682e-02 1.501802998120306256e+04
4.898000000000000270e-02 1.466158855981123088e+04
4.841999999999999776e-02 1.431358327078271759e+04
4.785999999999999976e-02 1.397349018353156680e+04
4.732000000000000095e-02 1.361595912730238888e+04
4.676999999999999907e-02 1.325789936709460380e+04
4.624000000000000332e-02 1.291395331520475156e+04
4.571000000000000063e-02 1.260957245073559534e+04
4.519000000000000100e-02 1.235391514391668898e+04
4.467000000000000137e-02 1.210724146631377334e+04
4.415999999999999787e-02 1.184549053918516074e+04
4.365000000000000130e-02 1.152890047424741715e+04
4.315000000000000085e-02 1.122583070975130613e+04
4.265999999999999653e-02 1.095304180233047737e+04
4.216999999999999915e-02 1.076973096755555162e+04
4.168999999999999789e-02 1.062507626534432893e+04
4.120999999999999663e-02 1.051123424042264742e+04
4.073999999999999844e-02 1.040258408333085572e+04
4.027000000000000024e-02 1.031321657394815156e+04
3.980999999999999817e-02 1.024248579611852438e+04
3.935000000000000303e-02 1.019927685400696464e+04
3.889999999999999708e-02 1.017946217650762446e+04
3.846000000000000113e-02 1.018474375156600581e+04
3.801999999999999824e-02 1.022061570575730184e+04
3.758000000000000229e-02 1.029030559364365217e+04
3.715000000000000246e-02 1.047457827988269673e+04
3.672999999999999876e-02 1.063779982764980195e+04
3.631000000000000200e-02 1.071661861826619861e+04
3.588999999999999829e-02 1.065149782796905674e+04
3.547999999999999765e-02 1.052877637493557813e+04
3.508000000000000007e-02 1.040245432685733613e+04
3.466999999999999943e-02 1.028025833535156744e+04
3.427999999999999797e-02 1.015728228174434298e+04
3.388000000000000039e-02 1.003703340247959204e+04
3.350000000000000200e-02 9.918494910295657974e+03
3.311000000000000054e-02 9.800386769671404181e+03
3.273000000000000215e-02 9.683344921495874587e+03
3.235999999999999988e-02 9.567418165626466362e+03
3.198999999999999760e-02 9.452989236186147537e+03
3.162000000000000227e-02 9.340295137403521949e+03
3.126000000000000306e-02 9.228350900159228331e+03
3.090000000000000038e-02 9.118166263517554398e+03
3.055000000000000077e-02 9.009896927957139269e+03
3.020000000000000115e-02 8.902584194370776459e+03
2.985000000000000153e-02 8.796508850394075125e+03
2.951000000000000151e-02 8.692122450182316243e+03
2.917000000000000148e-02 8.589936821252771551e+03
2.884000000000000105e-02 8.489500297452652376e+03
2.851000000000000062e-02 8.390987216677223842e+03
2.818000000000000019e-02 8.294799581497469262e+03
2.785999999999999935e-02 8.200265380604932943e+03
2.753999999999999851e-02 8.107477313782007514e+03
2.723000000000000073e-02 8.016925834342927374e+03
2.691999999999999948e-02 7.927859046858519832e+03
2.661000000000000171e-02 7.840279268763492837e+03
2.630000000000000046e-02 7.753134468018124608e+03
2.599999999999999881e-02 7.668193076911247772e+03
2.570000000000000062e-02 7.584192922245439149e+03
2.540999999999999856e-02 7.502143792304592353e+03
2.511999999999999997e-02 7.421224652900396904e+03
2.483000000000000138e-02 7.341020386797965330e+03
2.454999999999999891e-02 7.262827727614516334e+03
2.426999999999999991e-02 7.186118827916292503e+03
2.399000000000000091e-02 7.110875154702491272e+03
2.370999999999999844e-02 7.037387204435533022e+03
2.343999999999999903e-02 6.965098978597919995e+03
2.316999999999999962e-02 6.893178171730354734e+03
2.290999999999999981e-02 6.823613922193517283e+03
2.264999999999999999e-02 6.754722061463701721e+03
2.239000000000000018e-02 6.687238238852069117e+03
2.213000000000000037e-02 6.620693209303620279e+03
2.188000000000000014e-02 6.555318047137203394e+03
2.162999999999999992e-02 6.491305412735725440e+03
2.137999999999999970e-02 6.429289813820517338e+03
2.112999999999999948e-02 6.367855539037293966e+03
2.088999999999999885e-02 6.306437179941034628e+03
2.065000000000000169e-02 6.245887351417670288e+03
2.042000000000000065e-02 6.188844759733642604e+03
2.018000000000000002e-02 6.131408373016096448e+03
1.994999999999999898e-02 6.075125689009990310e+03
1.972000000000000142e-02 6.018236613489936644e+03
1.949999999999999997e-02 5.962302500330982184e+03
1.927999999999999853e-02 5.907263990490265314e+03
1.905000000000000096e-02 5.852803635131140254e+03
1.883999999999999911e-02 5.801049862422034494e+03
1.862000000000000113e-02 5.748788122763501633e+03
1.840999999999999928e-02 5.697812483681197591e+03
1.820000000000000090e-02 5.647813832873736828e+03
1.798999999999999905e-02 5.598890245090434291e+03
1.778000000000000067e-02 5.550982059854264662e+03
1.757999999999999841e-02 5.503217112693007948e+03
1.737999999999999962e-02 5.456054498457970112e+03
1.718000000000000083e-02 5.409183361106989651e+03
1.697999999999999857e-02 5.363383629014553662e+03
1.678999999999999937e-02 5.318882538244647549e+03
1.660000000000000017e-02 5.274487189142047100e+03
1.641000000000000097e-02 5.230814202887238935e+03
1.621999999999999831e-02 5.187685412256957534e+03
1.602999999999999911e-02 5.145117505705896292e+03
1.584999999999999951e-02 5.103765927855005430e+03
1.566999999999999990e-02 5.061685954856174249e+03
1.549000000000000030e-02 5.020499107920424649e+03
1.531000000000000069e-02 4.979569789680520444e+03
1.514000000000000068e-02 4.939793448665714095e+03
1.495999999999999934e-02 4.899973623458977272e+03
1.478999999999999933e-02 4.859671833067590342e+03
1.461999999999999932e-02 4.820167286569331736e+03
1.444999999999999930e-02 4.781386110738624666e+03
1.429000000000000062e-02 4.743746092366322955e+03
1.413000000000000020e-02 4.706757354259321801e+03
1.396000000000000019e-02 4.667696792789060055e+03
1.379999999999999977e-02 4.630210817869123275e+03
1.365000000000000067e-02 4.594087183823997293e+03
1.349000000000000025e-02 4.557375765231809055e+03
1.333999999999999943e-02 4.522108245961767352e+03
1.318000000000000074e-02 4.484979552077264088e+03
1.302999999999999992e-02 4.449508427615070104e+03
1.288000000000000082e-02 4.414688238462068512e+03
1.273999999999999959e-02 4.381038746847581024e+03
1.259000000000000050e-02 4.346665791115554384e+03
1.244999999999999926e-02 4.312408684743807498e+03
1.230000000000000017e-02 4.278312328735863048e+03
1.216000000000000067e-02 4.245828899373284912e+03
1.201999999999999943e-02 4.213450340844697166e+03
1.188999999999999953e-02 4.182276355226391388e+03
1.175000000000000003e-02 4.148562965494782475e+03
1.161000000000000053e-02 4.115090009278843354e+03
1.148000000000000062e-02 4.083115963594672394e+03
1.135000000000000071e-02 4.051447654350377434e+03
1.122000000000000081e-02 4.020389130635018773e+03
1.108999999999999916e-02 3.988199641110902121e+03
1.095999999999999926e-02 3.956257391238005312e+03
1.084000000000000068e-02 3.925928145964323903e+03
1.072000000000000036e-02 3.895961263176518969e+03
1.059000000000000045e-02 3.865107016029710849e+03
1.047000000000000014e-02 3.833903198489881106e+03
1.034999999999999983e-02 3.803220442914670457e+03
1.022999999999999951e-02 3.772697098162263046e+03
1.012000000000000052e-02 3.743786519602282169e+03
1.000000000000000021e-02 3.713635997073198268e+03
9.886000000000000690e-03 3.682211202011914338e+03
9.771999999999999437e-03 3.651109606506500768e+03
9.660999999999999449e-03 3.620918895065966353e+03
9.549999999999999462e-03 3.591148598298153047e+03
9.440999999999999739e-03 3.561835191943755035e+03
9.332999999999999283e-03 3.530063801531182889e+03
9.225999999999999826e-03 3.498718658164011231e+03
9.119999999999999635e-03 3.467814911526801097e+03
9.015999999999999709e-03 3.437600804630147650e+03
8.913000000000000783e-03 3.407931252673275594e+03
8.810000000000000123e-03 3.376070133185592113e+03
8.710000000000000728e-03 3.345007549537897830e+03
8.609999999999999598e-03 3.314072976444648702e+03
8.510999999999999469e-03 3.283589825797094363e+03
8.413999999999999604e-03 3.253786943239289940e+03
8.318000000000000740e-03 3.222161055782909443e+03
8.222000000000000142e-03 3.190733212638232999e+03
8.127999999999999808e-03 3.159905130252911022e+03
8.035000000000000475e-03 3.129495929303754565e+03
7.943000000000000407e-03 3.099489636243764835e+03
7.851999999999999605e-03 3.067368879198592367e+03
7.761999999999999802e-03 3.035763100571594350e+03
7.674000000000000266e-03 3.004761308901810935e+03
7.585999999999999861e-03 2.973900524596756895e+03
7.498999999999999590e-03 2.943513276967479214e+03
7.413000000000000318e-03 2.911206923341498168e+03
7.328000000000000312e-03 2.879502600034191346e+03
7.243999999999999571e-03 2.848193799970637428e+03
7.160999999999999831e-03 2.817284601225988808e+03
7.079000000000000223e-03 2.786900326599151867e+03
6.997999999999999880e-03 2.753226113221505329e+03
6.917999999999999670e-03 2.720024753543118550e+03
6.838999999999999593e-03 2.687369519686947569e+03
6.760999999999999649e-03 2.655182110970501981e+03
6.682999999999999705e-03 2.623060095722905771e+03
6.607000000000000026e-03 2.587231573256600768e+03
6.531000000000000347e-03 2.551530708285897617e+03
6.457000000000000066e-03 2.516852786708095209e+03
6.382999999999999785e-03 2.482267574334541223e+03
6.309999999999999637e-03 2.448120569035048447e+03
6.237000000000000356e-03 2.409053992593093426e+03
6.165999999999999606e-03 2.371162382636576694e+03
6.094999999999999724e-03 2.333496185942076863e+03
6.026000000000000106e-03 2.296787083611999606e+03
5.956999999999999622e-03 2.260122429547193406e+03
5.888000000000000005e-03 2.214887197990301502e+03
5.820999999999999786e-03 2.170911006987587825e+03
5.753999999999999566e-03 2.126993148029537224e+03
5.688999999999999613e-03 2.084345834186013690e+03
5.623000000000000394e-03 2.041222000443597835e+03
5.558999999999999705e-03 1.988922767450234005e+03
5.494999999999999885e-03 1.936667551359599884e+03
5.433000000000000329e-03 1.886005505415276730e+03
5.369999999999999774e-03 1.834653213108690579e+03
5.309000000000000351e-03 1.784914645557008498e+03
5.248000000000000061e-03 1.729111109379457275e+03
5.187999999999999903e-03 1.674280243500839561e+03
5.128999999999999879e-03 1.620509350375449912e+03
5.069999999999999854e-03 1.566764868554073928e+03
5.011999999999999962e-03 1.513849857273850375e+03
4.955000000000000203e-03 1.382902865124026221e+03
4.897999999999999576e-03 1.251949029722361729e+03
4.841999999999999950e-03 1.123267569489435118e+03
4.786000000000000323e-03 9.946329269716828776e+02
4.732000000000000095e-03 8.702482491225147214e+02
4.676999999999999734e-03 8.594525219945634262e+02
4.623999999999999638e-03 8.492366827414710997e+02
4.571000000000000410e-03 8.395021911897913469e+02
4.518999999999999580e-03 8.306609895594483532e+02
4.466999999999999617e-03 8.229111722961998794e+02
4.415999999999999787e-03 2.481943728196731627e+03
4.364999999999999956e-03 2.761212495947486786e+03
4.315000000000000259e-03 3.035000236845402469e+03
4.265999999999999827e-03 3.303896310801807886e+03
4.217000000000000262e-03 3.573432822705709441e+03
4.168999999999999963e-03 3.567863102409361090e+03
4.120999999999999663e-03 3.562736445024123896e+03
4.074000000000000364e-03 3.557199944606116787e+03
4.027000000000000197e-03 3.551661194817736941e+03
3.981000000000000164e-03 3.545786875865357615e+03
3.935000000000000130e-03 3.513035427249425993e+03
3.889999999999999795e-03 3.480601611147968015e+03
3.846000000000000026e-03 3.448829722199187017e+03
3.801999999999999824e-03 3.417402058217307513e+03
3.758000000000000056e-03 3.386353507799437011e+03
3.714999999999999986e-03 3.355508546697934435e+03
3.673000000000000050e-03 3.325261341193109729e+03
3.631000000000000113e-03 3.295427797325201936e+03
3.589000000000000176e-03 3.265897777393317938e+03
3.547999999999999939e-03 3.236826278490237200e+03
3.507999999999999834e-03 3.204935818493851457e+03
3.467000000000000030e-03 3.173231254890727087e+03
3.428000000000000057e-03 3.142417739272970266e+03
3.387999999999999953e-03 3.111661614786146401e+03
3.350000000000000113e-03 3.081693090251111698e+03
3.311000000000000141e-03 3.048822623505586307e+03
3.272999999999999868e-03 3.016741584186716409e+03
3.236000000000000161e-03 2.985609609052405631e+03
3.199000000000000021e-03 2.954722295813714936e+03
3.161999999999999880e-03 2.923976553907725702e+03
3.125999999999999873e-03 2.891712850927880936e+03
3.089999999999999865e-03 2.860146107121185196e+03
3.054999999999999990e-03 2.830351274776606260e+03
3.020000000000000115e-03 2.800563206073081801e+03
2.984999999999999806e-03 2.770819591403877894e+03
2.951000000000000064e-03 2.739203707738965932e+03
2.916999999999999888e-03 2.707659563821755000e+03
2.883999999999999845e-03 2.676732350528840016e+03
2.850999999999999802e-03 2.645978663001405039e+03
2.818000000000000192e-03 2.615423919705156095e+03
2.785999999999999848e-03 2.583096141202188392e+03
2.753999999999999938e-03 2.551119222952150722e+03
2.723000000000000160e-03 2.520637548786930438e+03
2.691999999999999948e-03 2.490389785080082675e+03
2.661000000000000171e-03 2.460347109334113156e+03
2.629999999999999959e-03 2.428241193600164934e+03
2.599999999999999881e-03 2.397036369263723827e+03
2.569999999999999802e-03 2.366205113191328110e+03
2.540999999999999856e-03 2.336429019046915982e+03
2.511999999999999910e-03 2.307099359625986381e+03
2.482999999999999964e-03 2.266204620982088727e+03
2.455000000000000151e-03 2.226347193949795383e+03
2.426999999999999904e-03 2.186587949556270360e+03
2.399000000000000091e-03 2.147067872520437049e+03
2.370999999999999844e-03 2.107791068150047977e+03
2.344000000000000163e-03 2.076700926115036054e+03
2.317000000000000049e-03 2.045921862698270616e+03
2.291000000000000068e-03 2.016286922156599303e+03
2.265000000000000086e-03 1.987054875200542028e+03
2.239000000000000105e-03 1.958063555859368307e+03
2.213000000000000123e-03 1.927864727791450150e+03
2.187999999999999841e-03 1.898656472985949222e+03
2.162999999999999992e-03 1.869668545853427077e+03
2.138000000000000143e-03 1.840879198708089689e+03
2.112999999999999861e-03 1.812428701944928207e+03
2.089000000000000145e-03 1.784080613460959285e+03
2.064999999999999995e-03 1.756096033959590613e+03
2.041999999999999978e-03 1.728999275971320003e+03
2.017999999999999829e-03 1.701170317515439137e+03
1.994999999999999812e-03 1.674362817117994609e+03
1.971999999999999795e-03 1.646866122420572310e+03
1.949999999999999910e-03 1.620452929074994472e+03
1.928000000000000026e-03 1.594314780968466039e+03
1.905000000000000009e-03 1.567532426968550908e+03
1.884000000000000041e-03 1.542607190718337279e+03
1.861999999999999940e-03 1.516358196953948664e+03
1.840999999999999972e-03 1.491160829065255257e+03
1.820000000000000003e-03 1.466180910134335136e+03
1.799000000000000035e-03 1.441354128907866652e+03
1.778000000000000067e-03 1.416779305420736819e+03
1.758000000000000014e-03 1.392657481121555975e+03
1.737999999999999962e-03 1.368585328908047586e+03
1.717999999999999909e-03 1.344681535248156251e+03
1.698000000000000074e-03 1.320904733497585539e+03
1.678999999999999937e-03 1.298226962498128614e+03
1.660000000000000017e-03 1.275696678157620909e+03
