lookback_myr,sfr_surface_density_msun_per_myr_per_kpc2,sfr_surface_density_uncertainty_msun_per_myr_per_kpc2
34.0,57.3793329283052,20.4980652779195
34.1,58.192395813307,20.4442195698397
34.2,59.0524049459134,21.2635267621809
34.3,59.9575235840712,22.2479717711978
34.4,60.9046935938454,22.9942143824838
34.5,61.8895049088977,23.3487498484387
34.6,62.9060839665727,24.2783348937789
34.7,63.9470089109735,25.1454843746447
34.8,65.0032599200341,25.7861513790742
34.9,66.0642132446455,26.5354214755706
35.0,67.1176873073247,27.8089618752903
35.1,68.1500483561581,27.6459065179586
35.2,69.7659204709564,28.020005366476
35.3,70.7945653240898,27.8967143346832
35.4,76.0528137045192,27.3748333498865
35.5,72.7835608783433,27.9496555184121
35.6,73.8876650925179,28.79871567401
35.7,78.8031553469733,28.3938642468639
35.8,78.3408254791361,28.2654721726744
35.9,77.1482084533136,27.1793195043948
36.0,77.6406411760918,27.3677073561462
36.1,77.9906136731227,27.5883718111207
36.2,78.1869145393619,26.8890124603558
36.3,77.7328479356396,26.6021484009766
36.4,54.453220919325,26.217767235693
36.5,53.891296429365,25.6172482822698
36.6,53.3135320180381,25.1228995033714
36.7,52.7144072295324,24.3042220298434
36.8,52.0900652672925,24.3267248473237
36.9,51.4381511659311,22.6278364136956
37.0,50.7576629495668,22.399035877745
37.1,50.0488101113161,22.2417648221194
37.2,49.3355633533137,21.2844595630972
37.3,48.5965272828814,19.5018164173589
37.4,47.8289251080272,18.7569756544458
37.5,47.0305118392541,17.8342855208456
37.6,46.2151452551858,17.0489932702376
37.7,45.3898619743448,16.1126917257645
37.8,44.559735773533,15.1950170023474
37.9,43.7299912535498,14.0039870622978
38.0,42.9058944433103,13.7321231074237
38.1,42.0895758056861,12.9825018665388
38.2,41.2856933475929,12.7989165950971
38.3,40.5025643622948,12.2085397099286
38.4,39.7451891969942,12.082301234164
38.5,39.0182314409652,11.8294788337297
38.6,38.3260129803071,11.8322885780237
38.7,37.6725305032355,11.6977689578818
38.8,37.0614926565709,11.7454862714832
38.9,36.4968014707821,11.6249766973103
39.0,34.5065322008548,11.6282954447113
39.1,33.639745215969,11.9626380382148
39.2,33.2000051743379,11.9983392663595
39.3,32.8356493697726,12.0267521952843
39.4,32.5507295607277,12.3139330425119
39.5,32.3499384369543,12.9020220047304
39.6,32.2260951090664,13.4513153830103
39.7,32.1942720359448,14.1747282163663
39.8,32.2631639162991,14.5008404328765
39.9,32.5638617476883,15.2485442343647
40.0,32.9202866739846,15.9044622451726
40.1,33.3080852213207,16.9134575791709
40.2,33.7486598147461,17.7495840981681
40.3,34.8504952706195,19.3420278150336
40.4,35.4652411745696,19.9980791414952
40.5,36.1919463314201,21.3847376838848
40.6,37.0476858710694,21.8140309868669
40.7,38.0489960567695,23.209235005322
40.8,39.2123660352484,24.1854105836661
40.9,40.554770487013506,27.950767006436
41.0,43.5604250091966,31.9769320187308
41.1,45.37434391167471,35.9451790408905
41.2,48.952820306021906,45.2283574520067
41.3,51.3105277635255,58.1282061646293
41.4,53.9707996929369,71.2841033785822
41.5,56.9695331986603,93.2211354407561
41.6,60.3501595048422,113.475869183719
41.7,64.1656951338083,142.777179169018
41.8,68.4812812970637,169.486614016496
41.9,78.4062151140597,205.637766636265
42.0,84.4167332784457,233.028725385972
42.1,91.305835489332,313.833731981979
42.2,99.2482968507948,385.66726174296
42.3,173.766440607041,425.038038700788
42.4,253.992536075397,493.55806718896
42.5,506.565912169364,595.216929334897
42.6,640.355131770108,669.461796610916
42.7,755.018747228005,822.867708019905
42.8,884.180399443369,1018.67175605941
42.9,1083.73283198661,1189.66400997185
43.0,1299.09575556407,1317.01465729941
43.1,2043.22238943818,1531.02805195246
43.2,2179.52142610736,1672.00266178763
43.3,2460.48673007226,1741.05764858957
43.4,3934.17089124134,1782.56855443867
43.5,4096.56642362419,1808.21193464162
43.6,4516.47672663782,1895.70814833391
43.7,4670.73153408894,1876.92769014978
43.8,6113.33132578628,1883.43148222246
43.9,6201.73715913518,1898.20416095905
44.0,6249.48118184948,1816.20398584258
44.1,6254.17252172378,1836.74695944832
44.2,6214.62995952156,1751.08498680194
44.3,6130.97907696929,1722.54847969618
44.4,6004.67896683965,1679.84812466041
44.5,4515.92207543072,1686.31786493342
44.6,4072.53190828676,1670.62639875735
44.7,3895.4464330118303,1639.60641122379
44.8,3548.39498052818,1520.01632427128
44.9,3331.34894783072,1503.79536013983
45.0,3105.27071381055,1402.29613254707
45.1,2368.29626287023,1294.15789761072
45.2,1747.02705039886,1184.03065482104
45.3,1609.95723610436,1092.9112752007
45.4,1478.54393948424,951.645529495548
45.5,1140.71126590406,859.89367144481
45.6,804.525864042548,704.448175310846
45.7,597.340847097785,631.942940366164
45.8,553.444784723521,519.840292952492
45.9,514.472586127762,443.951353862033
46.0,474.58600678113294,360.837427793515
46.1,401.42397503195,306.041897034601
46.2,277.610492319068,282.538911708156
46.3,108.704004785839,260.825562945965
46.4,67.311325893492,223.137590852932
46.5,62.5726713164852,187.738678221698
46.6,59.552766907465,170.545761048628
46.7,57.8096201013842,145.746814180719
46.8,57.0861974552079,125.623365076798
46.9,57.22994011896311,102.950941190221
47.0,58.152590277059,81.3724911860066
47.1,59.8096680789352,70.3611995500176
47.2,62.1909628217687,69.1921875209144
47.3,67.1323173899946,58.9492708305117
47.4,70.6541181268409,53.8946804658902
47.5,74.7293671606437,49.8016512811476
47.6,79.3162718111042,48.554229036574704
47.7,84.3452808230963,44.1031670756056
47.8,89.8039282661131,41.3745354414596
47.9,95.6415578209145,40.1745600370705
48.0,101.790602678448,37.6298884189684
48.1,108.168568257138,35.5119125004175
48.2,114.68196652826,34.347612824864
48.3,121.22802055085,33.0552750500817
48.4,127.697158563171,32.0810910800841
48.5,133.9761832146,30.5969685561705
48.6,139.951951189632,28.8641425681336
48.7,145.51535533384,27.9809873798298
48.8,152.341016717439,27.6511256153862
48.9,159.933517480589,26.9439290156405
49.0,164.448394805735,25.9286426604331
49.1,167.523034007374,25.6582056781355
49.2,169.803606046018,26.5579004253953
49.3,171.276993685581,26.5262869587811
49.4,171.951680222309,27.445501167986
49.5,171.662402838917,27.7022547372179
49.6,170.118246007635,28.7280941680844
49.7,167.865578441012,30.2908958532256
49.8,164.269614071791,30.689318337824
49.9,161.744338323304,31.0389854919035
50.0,158.817927585313,32.0098685704083
50.1,155.58248895088,32.9884888595902
50.2,152.130019424205,33.1006189640609
50.3,148.550437274975,34.3085144807808
50.4,144.930476038677,34.2061963208588
50.5,141.353572080232,32.9519023193494
50.6,137.900826718744,33.6702908917936
50.7,134.653061752352,35.5661838570102
50.8,131.69390894298,36.6198865225328
50.9,129.106412659903,38.0503453019132
51.0,126.99747071034,38.8414622253796
51.1,125.48915177728,41.03802492058
51.2,124.720300703719,43.697015857456094
51.3,124.855645936812,52.063130017210305
51.4,126.087346797843,71.9913190523473
51.5,128.601205811978,89.6097170925182
51.6,132.870738319069,121.433611721579
51.7,138.65373774488,167.398133744892
51.8,146.432490709737,211.118700283505
51.9,156.511012553449,279.357609593658
52.0,169.279993816756,354.460394971714
52.1,185.062782198635,420.040862564182
